,train,valid
136,0.21248051465954632,0.08514774311333895
137,0.2124579258518116,0.08518652229880293
138,0.21226628232998626,0.08519480413653785
139,0.21218395006052027,0.08515268145129085
140,0.21205306867514515,0.08517591947586173
141,0.21204883725352822,0.08516064883830647
142,0.21195840045240605,0.08516311627398762
143,0.21181091499544444,0.08514118440345758
144,0.2117081862368015,0.08514913474209607
145,0.2116550595207613,0.08514631738782757
146,0.21152904484834936,0.08509476195710401
147,0.2115266552113647,0.08505454944032761
148,0.21139030479493418,0.08507450908008549
149,0.21143045970090915,0.08505691111915642
150,0.21126103631242932,0.08505674793074529
151,0.2113374728739025,0.08507144546860622
152,0.2111662826593226,0.08507927569250266
153,0.21115267116184686,0.08509537562107046
154,0.21104696656148586,0.08509835205040872
155,0.210949875031864,0.08506776721009777
156,0.21091475650402053,0.08504169258392519
157,0.2108968334486856,0.08507452664586405
158,0.21081115548971982,0.08504363030402197
159,0.21068796554824248,0.08503577115738557
160,0.21067554474113478,0.08506882922827369
161,0.21058194763544533,0.08506922516971827
162,0.2105184878510911,0.08503300078316695
163,0.21042933893973925,0.0849925061273906
164,0.21042842409824805,0.08490803253112568
165,0.21027972594657468,0.08484008527981739
166,0.2101556918979253,0.08474817905678517
167,0.21015744297469538,0.0847249922549559
168,0.21004378092881765,0.08469627719993393
169,0.21003768522484553,0.08466216507885191
170,0.20998742263431527,0.08464227611612943
171,0.20996712559893255,0.08457689095909397
172,0.20983694062849123,0.08460517985642785
173,0.20967020903943137,0.08462307521969908
174,0.20968350906678962,0.08463125484478143
175,0.20975400808836436,0.08460402892281611
176,0.2097197730086803,0.08465732020946841
177,0.20951235867179338,0.08466513268649578
178,0.20957488784315212,0.08461644981677334
179,0.20955695795811832,0.08466646897916992
180,0.2094064855149814,0.08453096035454008
181,0.2094652840150668,0.08454518622925712
182,0.20932949526560685,0.08453018678766158
183,0.2093565561014065,0.08445440266384846
184,0.209145473635992,0.08438234750388397
185,0.20916137998435824,0.08439350994821224
186,0.20907989316730805,0.08440344309848216
187,0.20908552128267252,0.08433948589178424
188,0.20897800197255695,0.084300655250748
189,0.2088146694762159,0.08429124589181608
190,0.2088977738841629,0.08423901716661122
191,0.2087463952105729,0.08422289695590734
192,0.20884146302243664,0.08420983091410664
193,0.20870420459606168,0.08420898121160765
194,0.2086766067345346,0.08419875024507444
195,0.20849962263286764,0.08416492463503447
196,0.20855151128304739,0.08411732817896539
197,0.2084486589486164,0.08414053027000692
198,0.20844332667599832,0.08409107184141046
199,0.2083715997222397,0.0841055110666073
200,0.2083621476629069,0.0840201623375631
201,0.20823108963668346,0.0840261125833624
202,0.20826406727751923,0.08401168368032409
203,0.20816681933005354,0.0840238361981594
204,0.2082110359758464,0.08402276618613137
205,0.20805433253750263,0.08389131815379693
206,0.20802969284289116,0.08396050897944304
207,0.20806817334544445,0.08391747910839815
208,0.2079747741550414,0.08388352295797732
209,0.2079107832340967,0.0838963612396684
210,0.2078812533716065,0.08390369059311019
211,0.20782201673414202,0.08379625200500919
212,0.20782908622641116,0.08384007562158836
213,0.2078394397727347,0.08381072105839849
214,0.2077598779125967,0.08375269503125714
215,0.2077211333024833,0.08381535402602619
216,0.2076765164023354,0.08368609783550103
217,0.20767002440767274,0.08378079409400623
218,0.20762899508404117,0.08379148526324166
219,0.20759725328239184,0.08370398189355102
220,0.20765046488922384,0.0837178426898188
221,0.20754982070583436,0.08378569062592255
222,0.2075088980038547,0.08375847437936398
223,0.20749256274633346,0.08372751548368898
224,0.20750011952726968,0.08375417423020634
225,0.20752699316353612,0.08371417237342232
226,0.20743069328582062,0.08372218730962938
227,0.2073782964531953,0.0837373062192152
228,0.20738122075988305,0.08366018399182293
229,0.20735684650144465,0.08367299723128478
230,0.20724801317648223,0.08365910112236936
231,0.20734792566000823,0.08365491813876563
232,0.20734701885486997,0.08365480203388466
233,0.207206823314274,0.08362813526764512
234,0.20720467994004368,0.08368600907528566
235,0.20722078937771066,0.08366580959409475
236,0.20712375730120888,0.08366612712335256
237,0.20705608388460758,0.08365567103545699
238,0.20713670276630197,0.08364792183662455
239,0.20706554238743607,0.08359227665803498
240,0.2070665949926017,0.08357443000810842
241,0.2069701351121896,0.08366357172942823
242,0.20698452783593288,0.08366264845244586
243,0.20688164594124944,0.08353457770620783
244,0.20680477500649258,0.08359694555919203
245,0.2069476429883036,0.08355466429040664
246,0.20694263618520742,0.08355897481346296
247,0.20678130479248624,0.08357456285092565
248,0.2068987797635297,0.08350399247784582
249,0.20680427865775686,0.0835178408306092
250,0.20660128943725592,0.08351257394274904
251,0.20673682552111883,0.08350032014358374
252,0.20662324991084577,0.08348503232830101
253,0.20642371311236823,0.08348398898831672
254,0.20650762170996695,0.08344381051655445
255,0.20642376174995056,0.08354610706576043
256,0.20651072287555075,0.08336785696964297
257,0.2064376394412229,0.08336061782514055
258,0.20634784878578982,0.08328385369127823
259,0.20632781160603617,0.0833498407413976
260,0.20641939055972866,0.08331062241146962
261,0.20618379983629676,0.08333530093336271
262,0.20636632255396792,0.0832952424728622
263,0.2062018291603419,0.08326973579823971
264,0.20634596226995605,0.08325848570610914
265,0.20622603356697788,0.08317835026213692
266,0.20603235043947482,0.08320999802607629
267,0.20612331009506885,0.0831676385520647
268,0.20596968407727897,0.08319338840535945
269,0.20616358957652534,0.08313326027968691
270,0.20606336553048873,0.08318416735467811
271,0.2059422895286439,0.08310090639214548
272,0.20597063116211858,0.08318827021867037
273,0.20589720044610282,0.08303622782437338
274,0.20590162142327736,0.08305005491193798
275,0.20587227677571632,0.08306020392208463
276,0.2057540723850714,0.08312414514107837
277,0.20577423274332274,0.0830250966310915
278,0.20575464579151087,0.08304581017647353
279,0.20565275712833103,0.08299778689009447
280,0.20573446651299795,0.08300642519154483
281,0.2057508813394677,0.08298924381637739
282,0.20550818100852508,0.08297530491836369
283,0.20571023541399175,0.08297663257043394
284,0.2054702929028916,0.08303270701112019
285,0.20554264194317282,0.08291555185698801
286,0.20545463783792145,0.08291930511283378
287,0.20543228803269034,0.08291629344845812
288,0.20551598116031122,0.08287498616199526
289,0.20525720559008834,0.08285878906543884
290,0.20543546469638213,0.08281606107225849
291,0.20525326587939782,0.08286300443837212
292,0.205318062804595,0.08276335444922249
293,0.20535672866436283,0.08282564068213105
294,0.20523446269651194,0.08280704817217258
295,0.20535049825308047,0.08281118958257139
296,0.20515430547733096,0.08287591150858337
297,0.2053166578730775,0.08275972694779436
298,0.2050991807768624,0.08281269108152224
299,0.20518666733285443,0.08284018545721968
300,0.20530877677383758,0.08280483607409729
301,0.2049121042983311,0.08278814046126273
302,0.20498483867332754,0.08266454148623678
303,0.20510141704867166,0.08280113885282642
304,0.20506481650388902,0.08273393327059846
305,0.20487132099353605,0.08274480480597252
306,0.20517704529052097,0.08285377575601968
307,0.20479147434456363,0.0827536997385323
308,0.20478515161038746,0.08264410249992377
309,0.20505784527354298,0.0827950870928665
310,0.2047823161027202,0.08263712487597433
311,0.20496903969130167,0.08275147636110584
312,0.20478163973709185,0.0826525695156306
313,0.20473271297911802,0.08263371719254388
314,0.20471444372679032,0.08268381342188352
315,0.20470402230663845,0.08268562823327051
316,0.2045559968618262,0.08258502521655625
317,0.2048666850563937,0.08272158887444271
318,0.20461885527604157,0.08263942345769869
319,0.2046215557308483,0.08260135168934034
320,0.20460860224048946,0.08253574544667369
321,0.20476528896861487,0.08267889301189119
322,0.20447562072455647,0.08256854362682337
323,0.20444322308887625,0.08266875903225607
324,0.20460729626569127,0.08261348884035316
325,0.2043691945912701,0.0826078452842517
326,0.20448285727096455,0.08270694850943983
327,0.20445736532565206,0.0826713311382466
328,0.20441453973393117,0.08267290947130984
329,0.20432573567987197,0.0827130045897017
330,0.20442527274061587,0.08265333827067581
331,0.20431330138152198,0.08267455491133863
332,0.20444568144046657,0.0825523582752794
333,0.20439892815839913,0.08254303301994999
334,0.2041516569553919,0.08249368039994603
335,0.20414764606504746,0.08247135002683434
336,0.2041904344740841,0.08253873294840257
337,0.20426134650026345,0.0824922785266406
338,0.20406220423146373,0.08254170451416737
339,0.20429336163030554,0.08256482620102663
340,0.20400556050507085,0.08249224135134783
341,0.20410458016253652,0.0824912538131078
342,0.20406962453668553,0.08257981338020828
343,0.20406171257999386,0.08245446794252428
344,0.2042199746809072,0.08253875822346243
345,0.20412789432088002,0.08235784314779772
346,0.203925786623066,0.08247836467085613
347,0.20407992732038516,0.08239858439709577
348,0.20402874466630497,0.082511451949055
349,0.2039316600255136,0.08243316153271331
350,0.2040598137407667,0.08255047956481576
351,0.20398140751889773,0.08254314464930859
352,0.20373871230653354,0.08251692768600252
353,0.20378113787673,0.08242965802653796
354,0.2039151880594473,0.08249860846747954
355,0.20388430798618448,0.08246162846787936
356,0.20367765198609541,0.08246054389100108
357,0.20380571439108325,0.08245652295752531
358,0.2037258431064113,0.08247391657075948
359,0.20371844121883254,0.08250492945727375
360,0.20362578848347304,0.08248000855868061
361,0.2037852722837309,0.08242336448488964
362,0.20370681727645062,0.0824568185230924
363,0.20362835700091506,0.08248523232113156
364,0.20358691917407135,0.08245713936371936
365,0.20372644008048588,0.08237717541245122
366,0.20364321635237762,0.08240171586577263
367,0.20363245596961368,0.0824059834703803
368,0.20343379453305035,0.0824417483009812
369,0.20363686189779806,0.08232899504299793
370,0.20359598429659234,0.08232292923558918
371,0.20362409849148538,0.08240801551275784
372,0.20348384587966378,0.08243507252902621
373,0.20344543464053128,0.0823333284093274
374,0.2034838090776392,0.08238856409055491
375,0.20352114423821194,0.08241740321843988
376,0.20336498054749672,0.08237840957008302
377,0.2033792966274574,0.08230354926652378
378,0.20344100750812757,0.08234974289209479
379,0.20349693810382474,0.08233620513541003
380,0.2033649211405732,0.08239315768393378
381,0.20330215049611908,0.0822734408494499
382,0.2033579662471773,0.08225321896477705
383,0.2034817186686846,0.08237955602817237
384,0.2031869269123981,0.08231615443300042
385,0.20323913192398668,0.08226507532203363
386,0.20322264927912445,0.08227918930869135
387,0.20338722680961446,0.08226888326721059
388,0.20314508337446208,0.08222461359885831
389,0.20324650144071452,0.0822525734288825
390,0.20320358472905817,0.08225736867946883
391,0.20320038581156127,0.08220342244021595
392,0.20315463608315598,0.0821547304900984
393,0.20336794221795917,0.08228272520419624
394,0.2028995449211271,0.08221066885420845
395,0.20316420140350977,0.08214057112733524
396,0.20318357856752026,0.08220332643638055
397,0.2031473809195357,0.08216638019722369
398,0.20293429292671913,0.08216168126091361
399,0.20307830351013098,0.08206994800517957
400,0.20312291872318064,0.08209833971017765
401,0.2031834899976347,0.08220951134959857
402,0.20301241206655662,0.0820960104982886
403,0.20298592908684873,0.08205921852236821
404,0.2029644447205115,0.0819896736389233
405,0.20307891380729243,0.0821239599544141
406,0.2028261185106304,0.08203018267845942
407,0.20299358192151265,0.08203619146823055
408,0.20290215168192627,0.08208453867377506
409,0.20299098443882985,0.08201998379081488
410,0.2028884114475832,0.0820411364806609
411,0.20292644668000911,0.08207997816821767
412,0.20285118365704657,0.08196808775472972
413,0.20301203272815438,0.08209003717638552
414,0.2027103001074422,0.082006887662121
415,0.20277812924154753,0.08198802962174846
416,0.2028021683532094,0.08201152955492337
417,0.20282423622270543,0.08200585562735796
418,0.20263036408476412,0.08203562843199405
419,0.20286336205419273,0.08195631384539108
420,0.20265469159228758,0.08194392929888433
421,0.2028251251460807,0.08203430279778938
422,0.2026425295856796,0.08195206908405656
423,0.20265103189555544,0.08193285132033958
424,0.20276729802837565,0.0820001127043118
425,0.2025861905606848,0.08199003181006345
426,0.20268014828223616,0.08195765947716104
427,0.2023804611859045,0.08190215989533398
428,0.20265342492151947,0.0818655876080609
429,0.20250144138902662,0.08186528730827074
430,0.20266595021969389,0.08191271617801653
431,0.2023918596576781,0.08190416622286041
432,0.20250397805671488,0.08190195140842763
433,0.20232630160356324,0.08178527257405221
434,0.20252429406779507,0.08180746630144616
435,0.2022624903964618,0.08172168298107055
436,0.20256171420046556,0.08179196945598556
437,0.20221631664280143,0.08171132328506145
438,0.202375379694064,0.08177042812005514
439,0.20220921929400887,0.0816470100544393
440,0.20239126776152896,0.08173069200064573
441,0.20223802331805465,0.08174273705420394
442,0.20226634395981413,0.08169807234985961
443,0.20199162356873293,0.08162159635685384
444,0.20227333042024087,0.08162845782418218
445,0.20231643290303292,0.08168846205808222
446,0.2020775920412104,0.08165990049019456
447,0.20200950644784682,0.08162262686528265
448,0.20214827586009743,0.08167485972969896
449,0.2021705639596644,0.08162628409142296
450,0.20226969716826543,0.08174486191839808
451,0.20188982075908118,0.08161585496014191
452,0.2019617662521168,0.08156360132205817
453,0.2021056156335694,0.08166567099073695
454,0.20189558337294747,0.08157808900189896
455,0.20209840496647216,0.0815570822968665
456,0.201919993688722,0.08154059506745802
457,0.2021591457601134,0.08163666088754933
458,0.20179509642415694,0.08156402013264596
459,0.20192065868630177,0.08145636992735995
460,0.2017864008482161,0.08142411341476771
461,0.20190800449419175,0.08144769931419028
462,0.20171581512864029,0.08137403666559193
463,0.20198620090238928,0.08139817390797867
464,0.20173330717010513,0.08135369947801034
465,0.20194823372673007,0.08140262006781995
466,0.2016941303191411,0.081340638998275
467,0.20173361231868583,0.08138433383363816
468,0.20169784190754095,0.08124849254575868
469,0.2017371597485469,0.08131698984652758
470,0.2017229370595444,0.08131050965231326
471,0.20165862983447455,0.08128160786711508
472,0.2015914437841506,0.08122552706239124
473,0.20168738612084694,0.08127783784746295
474,0.20164426868515356,0.08126739570353594
475,0.20153644907894352,0.08124307431798014
476,0.20165482072144866,0.08122883004964226
477,0.20147007439536826,0.08127640627531542
478,0.2015145849750658,0.08116893542723523
479,0.20149924696260502,0.08116440907017225
480,0.20154823482014417,0.08113037634433971
481,0.20153953335137062,0.08116180222067568
482,0.201603905885436,0.08131214839199351
483,0.20143358599734568,0.08119609594965975
484,0.2014288509057628,0.08124313410371542
485,0.20133878792163043,0.08104358815277617
486,0.20142584231992564,0.08121836118193136
487,0.20133452293174786,0.08114854388663338
488,0.20131687859871558,0.08112249601011474
489,0.20143731712319313,0.08115072869178322
490,0.20140535292762612,0.08120816446737283
491,0.20118321732817485,0.08111742040556338
492,0.20128795055169907,0.08106887376763755
493,0.2011662626579877,0.08106480544019076
494,0.20133100456876,0.08105272414266235
495,0.20116678181119144,0.08103675408185357
496,0.20124904195120233,0.08111251675937739
497,0.20108654094852565,0.08098780883786579
498,0.2012108721020114,0.08101755132277806
499,0.2011022897758743,0.08099791407585144
500,0.2012929077452374,0.08107047346937987
501,0.2010302212022777,0.08094927647875415
502,0.2011356676766087,0.08098961086943746
503,0.20103864081292636,0.08096722107277149
504,0.20098796094183824,0.08100583127492832
505,0.20096711363340358,0.08093336206446919
506,0.20097679624127018,0.08099994073725408
507,0.2009850839034669,0.08093354051622252
508,0.20094796348296637,0.08095723522516589
509,0.20094340807011735,0.08092828092372252
510,0.2009898394028405,0.08099231123924255
511,0.20080227166089037,0.08098202452270521
512,0.20094174423646774,0.08099998145674665
513,0.20072845635669573,0.08095188030145234
514,0.2009125239001439,0.08091462307816578
515,0.2008389877414124,0.08098221094244057
516,0.2007383663107508,0.08093952744578321
517,0.20071676959254084,0.08089510410920614
518,0.2008577900705859,0.08092523655957645
519,0.20067349747968985,0.08096626162942913
520,0.20069696653508656,0.08083910877919859
521,0.20074288800011375,0.08090650411840114
522,0.20079226884621357,0.08093945079276131
523,0.20052837126237888,0.08092387054219013
524,0.20062507368949434,0.08089615233863394
525,0.2006063613197988,0.08093736861418518
526,0.20058305168871782,0.08077678110243545
527,0.2005710754513977,0.08084622128970093
528,0.2005651445083675,0.08085851899037759
529,0.20053772697786962,0.0808877747816344
530,0.20039650859008173,0.08088412733438115
531,0.20048818597939635,0.08076618880861336
532,0.2005318438704495,0.08086532721709874
533,0.20050458699863935,0.08077373622088796
534,0.20043103538808368,0.08076292165141138
535,0.2005394181155319,0.08087989576678309
536,0.20039256943559777,0.08081694891572827
537,0.2003621882740556,0.08079426068191727
538,0.20031634622460437,0.08081266951436798
539,0.20037171815610713,0.08073577631471886
540,0.2005527368506476,0.08078627583260338
541,0.20056417888577377,0.08086156852853794
542,0.20025273100362115,0.08078939917807777
543,0.20033592830545136,0.08074092376045883
544,0.2004924803706152,0.08084134333249596
545,0.20036194727216508,0.0808289549830887
546,0.2002689865277341,0.08081441010451978
547,0.20018942437748175,0.08078915530091359
548,0.20050118194656477,0.08080125825169186
549,0.2002913023766485,0.08085035043768585
550,0.20020323075790195,0.08079492355075975
551,0.20023280872579013,0.08082011192002231
552,0.2001771184464266,0.08083657185650533
553,0.20026087096434028,0.08087127187496258
554,0.20014756063871558,0.08075307449325919
555,0.20031777165260994,0.08096553879376087
556,0.20001862421890515,0.0807208479123397
557,0.2002964996980385,0.08095005524551703
558,0.19999553020193522,0.08065769298829967
559,0.20033983225261587,0.08091013782864644
560,0.19989592903515413,0.08064036754270394
561,0.2003075778853917,0.08093002174670498
562,0.19990747754779895,0.08065709000867274
563,0.20015829452498268,0.08086423001562555
564,0.20004920006751836,0.08070422988384962
565,0.20007657051079034,0.08081990702905589
566,0.19998082359107064,0.0807324270459099
567,0.20000932924264658,0.08084943342126077
568,0.20008499387814294,0.08085403560350339
569,0.19991768352014738,0.08069956975264682
570,0.20003875682411332,0.08076308569353488
571,0.2000333198423808,0.08092004658343892
572,0.19993946698886003,0.08077234394537906
573,0.1998123481633171,0.0807787816091958
574,0.19993211240101133,0.08086521375096506
575,0.1999122405587326,0.08069068941080736
576,0.19994777969143812,0.08079285283262531
577,0.19996540185012338,0.08090482548707062
578,0.1998021271530657,0.08068274160743588
579,0.19988282372628058,0.08084088641529281
580,0.19977624570980432,0.08078555695505606
581,0.1997099948662614,0.08076725005068713
582,0.19984460406611482,0.08076315093785524
583,0.19964739772683335,0.08072478665659825
584,0.19996754420618157,0.08073874723373188
585,0.1997468958087709,0.08076620834051734
586,0.1998046826504703,0.08073293787634207
587,0.19966628851686855,0.08082898279341559
588,0.1996217017886155,0.08065743208862841
589,0.1996163795628245,0.08073912630788982
590,0.19984620364035466,0.08087133750733402
591,0.19963979339300994,0.0806870224316501
592,0.1996571157730022,0.08074924476548201
593,0.1996921295233603,0.08081327751278877
594,0.19958031366187487,0.0806847485817141
595,0.1996371713282156,0.08068757612879078
596,0.19982077166186793,0.080680774188497
597,0.1997267269374182,0.08066705593632327
598,0.19965594990866348,0.08072173872238232
599,0.1997770372822526,0.08076608962275916
600,0.19955591580993126,0.08068266415244175
601,0.19968127093226132,0.08081264817155898
602,0.19959318101043916,0.08069167213721408
603,0.19965260139193444,0.0807211739787211
604,0.1997009421539833,0.08080361452367571
605,0.19947286906267797,0.0808705179952085
606,0.19944225510929725,0.08068674714821908
607,0.1996986467210162,0.08066428990827666
608,0.19960851508325764,0.0807517474103305
609,0.19946208564815895,0.08067391711908083
610,0.19951588980528334,0.08072121891503532
611,0.19950573572460267,0.08065838669426739
612,0.19946797171400654,0.08072434044960472
613,0.19944710808525246,0.08069028845056891
614,0.19943718769447139,0.08066192062364684
615,0.19953366632514175,0.0807027901108894
616,0.19927585309570922,0.08069486525427136
617,0.19938114118052735,0.0806455042782343
618,0.19945566713189086,0.08066122903902498
619,0.1995015559433442,0.08069662853247589
620,0.1992979355540777,0.0806713085104194
621,0.19928494826631826,0.08059349813912478
622,0.19938685485191407,0.080686471114556
623,0.19928208893046728,0.08059344031951493
624,0.1994101458436085,0.08061395117288662
625,0.19925985291289786,0.08065574587736693
626,0.19913875333233072,0.08065612947878738
627,0.19906157663735075,0.08051931581252979
628,0.19927269039076886,0.08058792293175226
629,0.1991905092376299,0.08052491655366288
630,0.19929500449345344,0.08058946212339732
631,0.1991003099311557,0.08048852558972107
632,0.19917580775827878,0.0805960282838593
633,0.19908920759778648,0.08051521408682068
634,0.19911947123713733,0.08057115904779898
635,0.19899631120146266,0.08047448305620088
636,0.19916905051777287,0.08058960839278168
637,0.19909677857769623,0.0804735651343233
638,0.19915037001630972,0.08056080434471369
639,0.1990108301988729,0.08048553415574133
640,0.19912183782758397,0.08055943010064463
641,0.19895244307542545,0.08048345733227001
642,0.1991057822292316,0.08049984069334136
643,0.1990764479518735,0.08036715371741189
644,0.1991047319763946,0.08043301436636183
645,0.1990112605659912,0.08040948424281345
646,0.19902160085020734,0.08042448474508193
647,0.19901193017213945,0.08038934121011859
648,0.19886970371820978,0.08043563461655544
649,0.19883898325774463,0.0804108580470913
650,0.19885702780632686,0.08033377532329825
651,0.19877943861120867,0.08033058039533596
652,0.19884408883831745,0.08032221256548332
653,0.19871587038875396,0.0803328162421369
654,0.19870270745614396,0.08021935039303368
655,0.19869022928400054,0.08025224219697218
656,0.19868950533961494,0.08014437483830585
657,0.1986228656892236,0.08012078386834925
658,0.19861213564281427,0.08009163903382917
659,0.1985734697294584,0.0800661902822968
660,0.1985684487865203,0.08006092352378699
661,0.19853009663647897,0.08001599714366926
662,0.19851566534045906,0.07996750542790526
663,0.19848679313214407,0.07998544272656243
664,0.19838750549215114,0.07992230666180451
665,0.19843345367541862,0.07995898592182332
666,0.1984152406202777,0.0799101969330675
667,0.1984075546904009,0.07992938864562246
668,0.19831578237085884,0.07985841863167782
669,0.19831034193547176,0.0798392243579858
670,0.19836802019308958,0.07985657789847916
671,0.19834836815402562,0.07980113631735246
672,0.19826344650105707,0.0798197194106049
673,0.1982429674198289,0.07979341314381196
674,0.19827292880250347,0.0798273625680142
675,0.19819545670826402,0.07977937480124335
676,0.1982944977916925,0.07974685464675228
677,0.1981611465240666,0.07981363057883249
678,0.19819020717922184,0.07977558806952503
679,0.1981346964843512,0.07972043636254966
680,0.19814238981861207,0.07975426895750894
681,0.1981299442704767,0.07974161373244391
682,0.19807658627230143,0.0797268410678953
683,0.19817547917750383,0.07972377818077803
684,0.1980623742842692,0.07970803075780471
685,0.19804111364785404,0.07967672101221979
686,0.19803615098649133,0.07965505712976058
687,0.19802480787297505,0.0796506471104092
688,0.19794754858224814,0.07958798899522258
689,0.1979681679032861,0.07954619116046363
690,0.1979529357788759,0.07960129366256297
691,0.19790244737403498,0.07955099365466999
692,0.1979422102246197,0.07956405341004331
693,0.1979018082797882,0.07952330093313423
694,0.1978654563796544,0.07952505986516674
695,0.19788704731590337,0.07953168500939177
696,0.19783559469653975,0.07948383507836196
697,0.1978329319177964,0.07946841933557557
698,0.1978812394829999,0.0794545282713241
699,0.19789932145079273,0.07944442950085634
