,0,1,2,3,train_loss,val_loss
61,8,64.0,8.0,32.0,0.3193592417442152,1.2925596871972085
62,32,256.0,,,0.2333817665734454,0.872217248082161
63,32,128.0,,,0.20815945157539256,0.809122998714447
64,64,128.0,64.0,,0.19695709097785946,0.7396061301231385
65,256,8.0,64.0,,0.23572306079483427,0.7153418976068496
66,64,16.0,16.0,4.0,0.2577627725962925,0.7050172197818756
67,64,16.0,256.0,,0.2330360115680061,0.885579092502594
68,2,32.0,,,0.4728841203559554,0.8930331593751908
69,4,64.0,2.0,128.0,0.39641941705607714,0.7528311887383461
70,4,8.0,8.0,256.0,0.43224728141135593,1.0730211341381073
71,2,16.0,8.0,4.0,0.46823930962702653,0.9413976135849953
72,4,8.0,16.0,,0.40439327950308546,1.0763448351621627
73,2,64.0,4.0,4.0,0.4809461409387656,0.7953130656480789
74,4,256.0,,,0.4007182731859574,0.7693360146880149
75,2,32.0,256.0,,0.4728661188098016,0.7146036574244499
76,256,32.0,2.0,,0.20207456089746362,0.596093836426735
77,4,2.0,128.0,128.0,1.6239913384985771,1.5657487142086028
78,16,,,,0.3451792469908132,0.6477454552054405
79,128,256.0,4.0,,0.20261462932467234,0.7697289496660232
80,64,256.0,128.0,,0.20413624360702864,0.7633175384998322
81,8,2.0,4.0,,0.3910725465654769,0.6997350627183914
82,4,4.0,128.0,,0.41236392415984197,0.7835925948619843
83,256,256.0,,,0.2031712622684932,0.6590798798203469
84,8,8.0,16.0,256.0,0.3332042387650936,0.9270896255970001
85,8,8.0,,,0.3570720600948045,1.1608756694197655
86,16,256.0,,,0.24412676918435047,0.7132056513428688
87,2,128.0,,,0.4517092128061296,0.803645438849926
88,2,8.0,4.0,,0.4838323098946489,0.6732171711325645
89,256,32.0,256.0,64.0,0.2875006951833198,0.8348311865329743
90,8,128.0,256.0,,0.3377206371174416,1.1114353033900262
91,2,8.0,32.0,,0.4814230962098697,0.7986265435814858
92,16,128.0,,,0.2469947360639148,0.7986607447266578
93,8,16.0,32.0,,0.324635009386175,1.0958948147296905
94,256,16.0,,,0.21221936550391696,0.6054446649551392
95,128,64.0,16.0,16.0,0.20603000477502043,0.6305274128913879
96,4,2.0,32.0,,0.43428801481591167,1.334604320526123
97,4,8.0,,,0.46579209093187335,0.5355480089783669
98,8,8.0,2.0,,0.3779792360588204,0.9597674769163131
99,4,4.0,32.0,16.0,0.4177680562581465,0.6668682616949081
100,16,128.0,8.0,2.0,0.24662698271778594,0.9245609247684479
101,4,128.0,256.0,,0.40664658673521187,0.8140742281079292
102,8,16.0,2.0,2.0,0.3365206907562944,0.7973973110318184
103,16,128.0,16.0,,0.25131267557762066,0.7081615197658538
104,8,32.0,256.0,32.0,0.315181136136861,1.3220584678649903
105,2,4.0,,,0.4717859520386936,0.8190463314950466
106,128,16.0,128.0,256.0,0.2891917403842708,0.8420559656620026
107,64,8.0,256.0,,0.2814623060255874,0.8352104866504669
108,64,128.0,2.0,,1.627935216429159,1.5640740716457366
109,128,4.0,256.0,4.0,0.30413260955167243,0.7948292601108551
110,8,2.0,256.0,64.0,0.4015000721137443,0.9983390668034553
111,16,16.0,128.0,16.0,0.29491571696216934,0.8900442618131638
112,8,64.0,,,0.33998905458149975,0.8766165894269943
113,8,256.0,,,0.28406818114574284,1.1640511402487754
114,4,256.0,256.0,,0.4053046052964271,1.5041553425788878
115,8,32.0,16.0,16.0,0.31425616627049857,0.8770262524485588
116,2,16.0,16.0,,0.4753589160442382,0.9146609047055244
117,32,32.0,64.0,,0.2338585214548176,0.7012680223584176
118,16,32.0,,,0.2677873552181924,0.84134346306324
119,256,128.0,,,0.20609319822936156,0.6918374660611153
120,256,32.0,8.0,,0.20463634846698642,0.6926555994153023
121,4,128.0,,,0.3895726836808279,0.9804013794660569
122,2,8.0,2.0,,0.4778454828320374,0.7350982230901718
123,4,4.0,,,0.41572151253752465,0.5431841862201691
124,128,32.0,32.0,2.0,0.21517040666436635,0.6657872721552849
125,4,32.0,8.0,8.0,0.43892675828851424,0.8502051857113838
126,2,16.0,,,0.46940431901564417,0.7979585132002831
127,2,256.0,,,0.46883925946611593,0.5589219033718109
128,32,8.0,64.0,,0.26264035304698735,0.7276477736234664
