,0,1,2,train_loss,val_loss
34,0.0571,64,0.3015,9.370496291851174,5.453739683389664
35,0.0265,16,0.3166,9.638069098362715,5.796701826427293
36,0.0837,2,0.2563,10.84954666030619,7.393603125218811
37,0.0122,4,0.9849,16.82728631020792,8.316652236380007
38,0.0286,32,0.3769,10.549906565345568,5.848886031866074
39,0.0041,8,0.0804,4.9033874969250775,3.855574849140385
40,0.0735,4,0.8191,15.881096988466687,7.950864086615003
41,0.0755,64,0.9146,16.27472291933257,8.001891606807709
42,0.0612,8,0.593,13.570342255042629,7.178592927393705
43,0.0347,32,0.7387,14.770519602206246,7.473328825712204
44,0.0163,4,0.9296,16.442983200193233,8.300659594048623
45,0.0163,32,0.7588,15.037215492020394,8.267830297907194
46,0.0959,4,0.7789,15.307286894724196,7.715846570375173
47,0.0898,16,0.6181,13.695589313921722,7.35396833168942
48,0.0939,64,0.206,7.689146830427235,5.160483228047689
49,0.0653,8,0.7337,14.84165959741455,7.713370666617933
50,0.0918,32,0.1759,7.1434270025255335,5.06051466101408
51,0.0959,64,0.3317,9.964509530527838,5.846710803588231
52,0.0245,8,0.0201,3.6179779611712073,3.316251661995183
53,0.0,32,0.4271,31.532750863750433,13.769277930021286
54,0.0776,64,0.4774,11.915235065920598,6.353201678117117
55,0.0653,4,0.7889,17.002036883201196,9.416223973357159
56,0.0122,8,0.4472,11.570377771085527,6.576556192620941
57,0.0714,4,0.995,23.07683361418138,12.483648048170235
58,0.0,2,0.8894,34.275818183808966,15.729258329507758
59,0.0592,2,0.5829,15.249866923500518,8.053222549873622
60,0.0469,2,0.7588,16.826440336354576,8.794458950411263
61,0.0143,16,0.2261,8.10850711442595,5.320085535972015
62,0.0592,32,0.5879,13.363336154023122,7.19769409362475
63,0.0837,16,0.0955,5.417593103577909,4.164441481206728
64,0.0735,2,0.6432,16.32793991577691,9.457450027076598
65,0.0755,8,0.2111,7.98102181343116,5.024310362087643
66,0.0143,64,0.3065,9.451315854927591,5.951070117314656
67,0.0857,16,0.3769,10.648995489526312,6.2431225308957305
68,0.0061,4,0.5327,12.614095607434763,6.626461069495781
69,0.0673,2,0.2864,11.243060631590826,6.59274139413091
70,0.0224,8,0.2312,8.254014622051123,5.342586562164452
71,0.0571,64,0.8342,15.61519788715757,7.731750732739767
72,0.0714,4,0.0151,10.857847114061894,7.558257184610742
73,0.0755,32,0.407,11.090060622513294,6.425321562250456
74,0.0469,32,0.3769,10.794916567732548,6.138503892302513
75,0.0041,8,0.9749,16.713365263113285,8.156429328902908
76,0.0204,64,0.9648,16.636996843403782,8.12911485560735
77,0.0755,32,0.1759,7.376299330498638,4.870685700257619
78,0.0286,8,0.5377,12.660623938122429,6.6407771886561235
79,0.0755,64,0.7588,15.143938008999003,7.639518166542053
80,0.0224,32,0.2915,9.311775189971103,5.833913775920868
81,0.0816,64,0.9196,16.415170219158302,8.235070638020835
82,0.0122,32,0.7286,14.686508916813752,7.4381773456732425
83,0.0449,4,0.5377,12.965091688235429,6.90356206979311
84,0.0061,32,0.3417,10.004310938884473,5.615311385830244
85,0.0939,8,0.1508,8.782108835307012,6.167804304221402
86,0.051,32,0.3518,10.266770316634712,6.11590665837129
87,0.0714,32,0.8543,16.089740559991064,7.8581222770611445
88,0.0857,2,0.804,17.230208234969126,9.461547875807584
89,0.0694,4,0.5829,15.202027170332569,8.524673186729782
90,0.0367,16,0.9749,16.73058933191092,8.45865599976415
91,0.0286,32,0.1407,6.3472695392313705,4.223933598558108
92,0.0347,32,0.0101,3.2404202221869656,3.561765908281009
93,0.0531,8,0.4523,11.809451871617654,6.42988189943977
94,0.0265,2,0.6131,13.586541756782644,7.0642800821792235
95,0.0714,2,0.5829,15.281095105914904,9.65919089092062
96,0.0837,4,0.9095,22.168771354589992,12.043162335231253
97,0.0082,8,0.2211,7.977998351844898,5.359497128569562
98,0.0082,4,0.3367,9.94265101442517,6.037573706222617
99,0.0673,64,0.6734,14.206717105602394,7.330002162774403
100,0.0776,8,0.794,17.538157664574907,9.929693874162176
101,0.0898,2,0.598,16.746961917304784,10.80317614489061
102,0.0163,32,0.6784,14.227643152835041,7.178812637646993
103,0.0347,8,0.1307,6.1679654732851485,4.291976735602254
104,0.051,4,0.1809,7.288964853686238,5.022335314892232
105,0.0633,16,0.3367,10.240197615260145,5.9960730090659595
106,0.0143,32,0.6583,14.063175130368306,7.399650250832239
107,0.0163,32,0.1859,7.28437437080001,4.925455434660117
108,0.0796,64,0.9296,16.568302314034824,8.165671911875407
109,0.0163,2,0.4874,12.103069854196686,6.38472412821911
110,0.0898,16,0.0905,6.00520864788216,4.461357633072398
111,0.0367,2,0.2261,8.667971624616202,5.275982869370143
112,0.0694,64,0.1307,6.307695778830298,4.307078334967295
113,0.0857,32,0.8844,16.232154458853703,8.018012530763944
114,0.0653,16,0.8643,15.892559509065878,7.857509466212728
115,0.0041,4,0.2261,8.007559270851981,4.881374082377424
116,0.0367,8,0.0452,4.121774450628258,3.534629976110614
117,0.0878,64,0.0352,3.864053835013817,3.2427068388859435
118,0.0224,64,0.5075,12.297929267324252,6.471818561077118
119,0.051,32,0.1005,5.428062905729331,3.966716743946075
120,0.0653,2,0.1457,8.519824688648798,5.318401568622211
121,0.0633,2,0.5075,13.756992851704457,7.250124829284968
122,0.0878,8,0.5226,18.704999669725716,10.55638774422459
123,0.0184,4,0.1206,6.010029190341674,4.451104133663295
124,0.0449,32,0.9095,16.4166205857427,8.141380074620248
125,0.0449,8,0.4472,11.714750138569347,6.3630099416452905
126,0.0306,8,0.1658,7.06301346603075,4.704704370630824
127,0.0204,32,0.0955,5.309867703838853,3.9610426511565846
128,0.0388,2,0.995,17.2450836809696,8.396589922317391
129,0.0776,32,0.8141,15.554121510119273,8.011840264638266
130,0.0061,2,0.6985,14.412622242985133,7.563276147650892
131,0.0796,4,0.0201,4.10865437275869,3.5274271745681762
132,0.0102,2,0.6935,14.387785970413866,8.781415277416588
133,0.0061,16,0.6985,14.386611419250654,7.269579244219739
134,0.0327,64,0.7739,15.094284460396603,7.542853670438131
135,0.0163,4,0.0201,3.4356141963273985,3.2504551625423455
136,0.0224,4,0.9397,16.46655161100013,8.083122823871996
137,0.0939,64,0.5829,13.279446778922244,7.204010516007742
138,0.0878,8,0.2965,9.570425304999779,6.218758866916533
139,0.0286,16,0.9447,16.49792605351365,8.123814884206523
140,0.0755,4,0.5176,12.7252353586145,6.938726761578866
141,0.0918,64,0.0402,4.142261152497654,3.648561594645182
142,0.0122,16,0.4271,11.318746856174782,6.4388585327189904
143,0.0878,64,0.5528,13.004885734525221,7.05157566245397
144,0.0755,64,0.3869,10.86416897990786,5.991950298706691
145,0.0714,16,0.6432,13.976709568272465,7.286694838399473
146,0.0184,2,0.7387,14.848044399604479,7.509900094519059
147,0.0306,32,0.8995,16.203375078020425,8.00640064986547
148,0.0,8,0.9246,34.59833058345631,15.959392346662025
149,0.0163,8,0.6332,13.730122031695977,7.03620845161832
150,0.0408,16,0.2362,8.22822316778121,4.967182592205379
151,0.0306,4,0.6181,13.708664516315942,7.271332502598996
152,0.0408,64,0.4724,11.84346477860418,6.278395533402761
153,0.0653,32,0.5025,12.317310337957636,6.838559860825539
154,0.0735,64,0.0603,4.58328354197535,3.8897508339484532
155,0.0796,4,0.3367,11.962277718265549,7.082653837499412
156,0.0041,8,0.2211,7.856652816544063,5.424128921700561
157,0.0816,16,0.2764,8.950238440344126,5.230827892572983
158,0.0367,2,0.2814,10.906379472702906,6.647871491817667
159,0.0082,4,0.9296,16.390846191501463,8.068872530610664
160,0.0612,64,0.1206,6.070905703709044,4.285174405018488
161,0.0633,2,0.7236,16.616732771011133,8.84790675101303
162,0.0102,64,0.9347,16.386375213951897,8.206163763046264
163,0.0755,16,0.809,15.466503571921328,7.726628146648407
164,0.0612,64,0.196,7.561768406572013,5.047803213596344
165,0.0776,64,0.3116,9.602079623057923,5.864298506259917
166,0.0857,8,0.196,9.54308677757463,7.098026949016945
167,0.0816,16,0.4221,11.706907556905179,6.471629179685013
168,0.0306,64,0.3467,10.081538571883891,7.252290326277414
169,0.0367,8,0.3668,10.739162044791415,6.149421742558479
170,0.0571,64,0.3116,9.546520866821552,5.70117697318395
171,0.0,16,0.5226,34.85737822458537,15.956001965419105
172,0.0265,64,0.6332,13.799382484797773,7.323911962191263
173,0.0531,32,0.3769,10.549632678341247,5.858234825611114
174,0.0571,2,0.9548,16.905949524491927,8.181911860378875
175,0.0347,16,0.2462,8.576932383364698,5.3220859663797455
176,0.0898,4,0.9397,18.6145106976807,9.900859660944214
177,0.0571,32,0.5327,12.696101367596922,7.013519871115684
178,0.0571,64,0.9296,16.38641542197918,8.259777293046314
179,0.0571,64,0.799,15.326056494449748,7.645640665372213
180,0.0898,16,0.4573,13.139680871233475,7.297195586349654
181,0.0694,4,0.9548,16.72954567566664,8.41690809073526
182,0.0837,64,0.3317,9.879031098727522,5.883324043591817
183,0.098,16,0.7186,14.834729269845589,7.593035112940746
184,0.0408,16,0.8794,16.160974846753348,9.221103902837505
185,0.0,2,0.0151,34.63347372822635,15.527849291133833
186,0.0408,4,0.8141,15.744967296225237,7.721415621394696
187,0.0694,16,0.2312,8.322591147746211,5.429069495843804
188,0.0633,16,0.5226,12.71072925001953,7.03362436136992
189,0.051,16,0.2915,9.216489791238308,5.298796523094177
190,0.0041,16,0.6432,13.821453642766372,7.0323053261093476
191,0.0224,2,0.8995,16.42972594789601,8.28370344772658
192,0.049,4,0.8492,15.852474429557178,7.881958759126455
193,0.0041,64,0.8945,16.116676760311783,7.942176951249441
194,0.0633,2,0.6332,15.588357731154883,8.595847141690918
195,0.0939,64,0.5276,12.718247143021944,6.982172521432242
196,0.0653,64,0.2663,8.87657783301123,5.795946809768677
197,0.0673,32,0.0,3.009058076373509,3.473578763176997
198,0.051,4,0.2764,9.279933363301096,5.350243917535181
199,0.0245,8,0.3317,9.865228952571552,5.471865931409856
200,0.0041,2,0.3869,10.735468615878712,6.442351253341782
201,0.0735,64,0.5829,13.255186566648812,7.253603956858316
202,0.0286,8,0.5025,12.387694678816471,6.679157295092293
203,0.0143,16,0.8744,16.109512094368622,7.960320186988167
204,0.0776,2,0.397,17.732361026299483,10.230371360227059
205,0.0449,64,0.3869,10.768076899561391,7.650494846026103
206,0.0163,8,0.6131,13.557203281942414,8.431641613307205
207,0.0347,2,0.7487,15.103225777406879,7.839865585281876
208,0.0571,4,0.0754,5.009356468458405,3.916644339731206
209,0.0592,64,0.4623,11.733150222548124,6.268003874619802
210,0.0469,64,0.1005,5.556437857282574,4.33875706688563
211,0.0143,2,0.7236,14.649190891290349,7.382923881881876
212,0.0184,32,0.1558,6.636027088344097,4.26783045399189
213,0.0102,16,0.2613,8.70687648203684,5.797243603457575
214,0.0816,64,0.6382,13.84532392896455,8.525757424036662
215,0.0592,4,0.7588,15.329447780815725,7.66598850705183
216,0.098,16,0.0905,5.368069156705296,4.303497882034468
217,0.0796,4,0.8442,21.785484668617435,11.843989233706306
218,0.0184,8,0.2563,8.61455507386772,5.5115367410053375
219,0.051,8,0.6583,14.207864722596508,7.543988963013109
220,0.0224,2,0.603,13.654447839220538,7.3654687165787305
221,0.049,8,0.6784,14.302567681162639,7.427482913877653
222,0.002,8,0.5528,12.87397637708843,7.184965357236241
223,0.0286,8,0.8342,15.65146239396214,8.01766263473552
224,0.0265,32,0.4874,12.117352003459272,6.557237686077754
225,0.0633,8,0.995,16.989516739247147,8.432741271107094
226,0.0347,2,0.1256,6.387672275086516,4.3616536414878935
227,0.0755,2,0.5226,14.456105225595495,8.70045389769377
228,0.051,8,0.794,15.544936480870414,7.653553801743882
229,0.0776,8,0.4724,11.974150508545891,6.406001773854961
230,0.0633,2,0.3668,12.484174077974483,7.074548765268971
231,0.0633,16,0.6633,14.264914118966848,7.347500163016111
232,0.0306,2,0.4221,11.435236461910467,6.224144562886712
233,0.0959,16,0.8945,22.277676095570687,12.091594167958135
234,0.0714,4,0.3769,12.311500438813894,7.261318121590044
235,0.0816,32,0.1809,7.245041389159087,4.784751790682475
236,0.0673,4,0.3467,16.87436145451971,9.875134818367336
237,0.0939,8,0.9296,18.38024268974697,10.669562001083207
238,0.0449,16,0.5879,13.332328759628792,7.171388118515845
239,0.1,4,0.4422,13.479528300418439,7.42488062795284
240,0.0367,2,0.5025,12.704273524981273,6.892610595622187
241,0.0633,4,0.3769,10.772429452597182,6.059750257231619
242,0.0061,2,0.1357,6.299550108240671,4.8548948612430545
243,0.0878,8,0.0201,4.193936067914436,3.691792057275772
244,0.0367,2,0.0402,4.219461896042076,3.9654842098198544
245,0.0245,2,0.608,13.710981623548992,7.197634461550602
246,0.0694,2,0.2714,10.721136959814684,6.551034031407347
247,0.0449,2,0.7186,14.836674129332339,7.725640628042768
248,0.0224,4,0.8995,16.162888491546823,8.033124067639527
249,0.0082,64,0.6281,13.70638425675754,7.187262911478678
250,0.0796,4,0.5578,13.616116578652509,7.2082298762681685
251,0.002,8,0.2714,8.786186392390311,5.372444654900095
252,0.0061,8,0.3065,9.388671550509189,7.019994382407354
253,0.0102,32,0.4372,11.387449113140844,6.155603620966275
254,0.0592,4,0.8643,16.03470434603258,7.802679854915193
255,0.0122,16,0.7035,14.427630736304366,7.613019214775251
256,0.0939,4,0.4824,14.014689791794385,7.834431010927843
257,0.1,64,0.0201,3.6173291125050904,3.6484450929959618
258,0.0122,2,0.7588,14.964240256478595,7.519365685366867
259,0.0571,2,0.1156,12.93320241065103,8.285983193468851
260,0.0082,8,0.6633,13.981704763817476,7.1340271847351735
261,0.0918,64,0.8442,15.710158207465861,7.777743289311727
262,0.0878,8,0.5276,12.959565459407573,6.94482448096379
263,0.0633,8,0.2663,8.8964325990984,5.4895009234521694
264,0.0837,64,0.9447,16.550740148675853,8.135158078988393
265,0.0571,16,0.5678,13.158252000741337,7.010263157575028
266,0.0714,8,0.005,3.1406485552700096,2.955095475586212
267,0.0061,64,0.1005,5.361672809502173,4.340716185569764
268,0.0408,4,0.3518,10.397359968950896,6.010439449481343
269,0.0551,4,0.2261,8.280170398108286,5.370629415344285
270,0.1,4,0.9347,18.54625108551079,9.661694902596267
271,0.0755,4,0.005,3.4284464279928244,3.680041335258471
272,0.0592,8,0.3417,10.172301727746254,5.638645059160565
273,0.0429,8,0.1005,5.504233916438043,4.006765125665976
274,0.0388,2,0.1106,11.379268219990903,7.4501492634871616
275,0.0327,8,0.5176,12.638002144942636,6.683211536791013
276,0.0224,2,0.5729,13.194515352558073,7.104832037763518
277,0.0878,4,0.7186,20.889432472930174,11.52457237936362
278,0.0531,64,0.1407,6.306845761989726,4.5706781081358585
279,0.0061,2,0.0503,4.2124010005592485,3.484978406200521
280,0.0245,8,0.3618,10.315996459758438,5.713122400768425
281,0.0,2,0.7889,34.71479970960021,15.959995105820928
282,0.1,4,0.7186,21.075858689427637,11.626090958048467
283,0.0082,8,0.0704,4.795446974280555,4.080046968750332
284,0.0571,2,0.2764,11.803698556033046,7.447517030255391
285,0.0612,32,0.6231,13.772505627660916,7.021615582227707
286,0.0796,4,0.1709,7.31304447119476,4.766699001621941
287,0.0694,4,0.794,16.91752391655818,8.633532409463239
288,0.0898,2,0.6332,15.859548508034088,8.35542164145923
289,0.0857,2,0.2362,15.452083899546556,9.312049327865651
290,0.0878,2,0.8894,22.530521028077615,12.26406880813544
291,0.0816,2,0.8492,17.61383801438448,9.246494803064182
292,0.0571,8,0.0,3.1019772015683493,3.4001746818002148
293,0.0245,8,0.8593,15.906592487411208,8.111274205669114
294,0.002,64,0.8543,15.82485947628679,7.949536834716797
295,0.0939,64,0.0804,4.949904797882869,3.8005354266961415
296,0.0898,4,0.3819,12.868937830241949,6.747201793935636
297,0.0388,32,0.4271,11.289439173743641,6.149813553611437
298,0.0449,16,0.0955,5.628754086618837,4.116039889252705
299,0.0224,4,0.4372,11.482126207027445,6.202661419647544
300,0.0551,16,0.2211,8.15785932754952,5.057474297181419
301,0.0592,16,0.6382,13.805780373038418,7.042313204412874
302,0.0857,2,0.6633,20.61712125224965,11.42755450312036
303,0.0714,8,0.0653,4.9883981725256,4.355765460027301
304,0.0735,16,0.5427,12.851644804627998,6.791228252307228
305,0.0041,32,0.6131,13.50273532954475,7.046617208043734
306,0.0306,16,0.8945,16.301364400785385,8.098424923026045
307,0.0857,64,0.2412,8.376610698601295,5.650068556229273
308,0.0898,64,0.1508,6.729925935432829,4.607872534751892
309,0.0245,8,0.2864,9.30367109919141,5.484021542738312
310,0.0959,8,0.4573,13.633474108074951,7.171403844506844
311,0.0837,16,0.7739,15.211251130469986,7.604420320448668
312,0.0633,32,0.7035,14.444967414286632,7.318963010668755
313,0.0041,8,0.2161,7.816451324155758,4.871401845776516
314,0.0061,4,0.4673,11.781378543517782,6.2760291304452265
315,0.0347,16,0.6834,14.38774559194005,7.2355999302864085
316,0.0286,8,0.7688,15.053318173986856,7.553808419808098
317,0.002,32,0.402,10.909690890503342,6.359661618034044
318,0.0102,32,0.7186,14.579247070222065,7.35129846628507
319,0.0102,8,0.598,13.350211444522357,6.897227205390516
320,0.0449,8,0.4322,11.43920538893381,6.468522569060325
321,0.0429,4,0.0854,5.399105369103751,4.266714460164632
322,0.0837,2,0.2915,16.302614189238042,9.70011311001856
323,0.0143,8,0.995,16.94640433051232,8.655089569926261
324,0.0939,2,0.4372,13.523604085558935,8.020145649958177
325,0.0878,64,0.2965,9.507388011143124,5.635245100577672
326,0.0571,2,0.8744,18.402700448091533,10.814830339259789
327,0.0449,32,0.196,7.559678429001364,4.793771081924438
328,0.0918,2,0.4623,18.58479786131638,10.593194052538585
329,0.0449,64,0.1457,6.580597594474924,4.587870559056601
330,0.0143,2,0.6935,14.520871043982666,7.482191538421345
331,0.0469,32,0.1106,5.771204671614129,4.47394001362721
332,0.049,32,0.2915,9.190480749636889,5.382441107749939
333,0.0878,4,0.3015,9.815235163736917,5.591479614555836
334,0.0449,8,0.5678,13.001231939306946,6.798639702377112
335,0.0531,8,0.0352,3.982192485744711,3.4592221964040526
336,0.0184,64,0.1055,5.537418691289837,4.736746253331502
337,0.0041,8,0.8894,16.026587937227244,8.100238496230997
338,0.0041,2,0.7136,14.533888903818868,7.633466751453004
339,0.1,2,0.8543,22.33088439572667,12.245352201238681
340,0.0306,2,0.3568,10.639936720324375,6.116290473303509
341,0.0531,16,0.7236,14.832116088661422,7.5531845231678165
342,0.0184,4,0.2312,8.235506864735216,5.526906227854282
343,0.0898,16,0.7839,15.785090545707163,7.769620354735332
344,0.0837,16,0.4623,11.865048612517377,6.5987782565199815
345,0.0163,4,0.8744,16.150124518621933,7.945186744335553
346,0.0735,16,0.5377,12.87471049616855,7.0095658334441815
347,0.0714,4,0.3467,10.446593239260972,5.88348030457095
348,0.098,4,0.7538,16.910595598618755,9.379029202570088
349,0.0041,4,0.0704,4.697580167875019,3.6297545049653754
350,0.0469,32,0.9749,16.929750662016456,8.554059839010238
351,0.049,64,0.1759,7.033168865203858,4.650650732199351
352,0.0122,16,0.0754,4.93567055315181,3.953792731606442
353,0.0143,4,0.8191,15.617485735221816,7.694004527321329
354,0.0367,64,0.2764,9.049880294865575,5.599508959770203
355,0.051,64,0.8291,15.635224043681704,7.873664482911428
356,0.0673,2,0.9196,18.01839405039407,8.911268498404755
357,0.098,16,0.1206,6.2566949608047375,4.876710117930951
358,0.1,2,0.206,10.15924050384368,7.473562704335145
359,0.0939,8,0.1206,6.224992948722046,4.58965185915128
360,0.0347,4,0.7889,15.294620947610758,7.672481943350124
361,0.0327,64,0.7186,14.571302584286393,7.382174152533214
362,0.0612,8,0.1809,7.237383468557393,4.574214688630208
363,0.0265,16,0.206,7.65351094461187,4.747259634650272
364,0.0306,4,0.2714,8.864472726048342,5.212609758243612
365,0.0224,16,0.1106,5.69267348424248,4.403052180088085
366,0.0898,2,0.8693,22.36040956090314,12.163067146242316
367,0.0286,64,0.5176,12.444878248938199,6.7941397356987
368,0.051,16,0.8141,15.470042724441447,7.772696971084761
369,0.1,16,0.1608,6.975080801961215,4.641281781030739
370,0.0755,2,0.8945,18.756304668915476,9.793353347705688
371,0.098,8,0.8141,16.05491965379517,8.012827058678088
372,0.0571,2,0.2312,15.291815788699136,9.245606074090293
373,0.002,8,0.3166,9.505589626359368,5.938107669348303
374,0.0286,8,0.8593,15.894061874286447,8.175376367921416
375,0.0347,32,0.4422,11.529487942420202,6.214630766113599
376,0.0367,4,0.1608,6.8485146207474905,4.738224233580672
377,0.0633,64,0.3266,9.74707077532801,5.622262028058371
378,0.0939,64,0.7789,15.252475573309537,7.863201781113943
379,0.0327,16,0.3317,9.835928203945576,5.623246627859447
380,0.0571,8,0.9598,16.75209594801003,8.484840001997739
381,0.0347,16,0.1307,6.253253288074939,4.502102754520334
382,0.0265,4,0.5176,12.406925953575245,6.629701652180241
383,0.0878,64,0.3668,10.447600411250674,6.166367159763972
384,0.0633,32,0.6533,14.161774339587524,7.380488194942474
385,0.0571,32,0.3518,10.18322930061509,5.7142135956684745
386,0.0959,2,0.2613,10.655067068429725,6.879914633135001
387,0.0388,16,0.0352,3.850754084983403,3.4351169705961064
388,0.0673,4,0.4121,11.562252060044125,6.533572710521195
389,0.0265,4,0.0251,3.5972455590972494,3.374462474790928
390,0.0612,4,0.809,21.904313780272034,11.988946503965751
391,0.0265,4,0.1407,6.473323977238891,4.6526690308383625
392,0.0327,8,0.9548,16.586061913144643,8.168194131286247
393,0.0959,2,0.5176,14.449277905242726,8.18377215404084
394,0.0898,32,0.7789,15.518949546256968,7.961369961500168
395,0.0959,8,0.3819,17.47451853116527,10.134883238388145
396,0.0204,8,0.5578,13.074972888467613,6.8664291126624395
397,0.0306,16,0.6784,14.23630137012212,7.494416772220446
398,0.0408,8,0.6332,13.862939694852288,7.16242968997748
399,0.0673,64,0.9799,16.822600044776653,8.386999296347302
400,0.0102,2,0.7889,15.24772064581203,7.609343933698257
401,0.0959,8,0.9548,18.467412260796014,9.862485939544179
402,0.0959,32,0.0804,5.089106672286987,3.928949580470721
403,0.0327,4,0.392,10.95634336883834,5.986988247421772
404,0.0776,2,0.6683,20.753399599874527,11.47403001736259
405,0.049,4,0.9548,18.23182021200631,9.359357162991294
406,0.0163,64,0.2663,8.71270027522383,5.2357628010908766
407,0.0143,4,0.4673,11.932306876309852,6.352512275410735
408,0.0796,2,0.2915,16.269006925729776,9.642774142502109
409,0.0163,2,0.402,10.914487535726755,5.992739831373665
410,0.0755,4,0.7739,15.502797428422083,7.997363327520049
411,0.051,64,0.2915,9.297974343464293,5.333467356681823
412,0.0531,2,0.1055,6.103625541376388,4.514151714298161
413,0.0796,4,0.8593,16.24174403408763,8.19417261191166
414,0.0449,64,0.7638,15.010271821712625,7.536309495925903
415,0.0,2,0.1709,34.14670082082545,15.304463330073272
416,0.051,4,0.809,15.789072470698237,8.07098899251093
417,0.0204,4,0.3166,9.617487477805343,5.50450924170406
418,0.0224,32,0.9347,16.487895036257544,8.213487668275834
419,0.0918,32,0.0151,3.5903969968978697,3.626243266145388
420,0.0796,8,0.2362,8.785370948945593,5.495316722727341
421,0.0041,2,0.1407,6.319423417192331,4.267113984142334
422,0.0082,4,0.2111,7.74397194577946,4.76432404811
423,0.0796,32,0.3015,9.64037250181519,6.21912616900603
424,0.0939,16,0.2613,8.913959670654588,5.539105714093084
425,0.049,32,0.6533,13.971254459630826,7.196564410726229
426,0.0306,16,0.3417,10.147519335645697,6.344651437593543
427,0.0184,64,0.7538,14.87012064341841,7.546072782357534
428,0.0857,2,0.6683,20.734616085737844,11.492469678235999
429,0.0449,8,0.1508,6.6205156893558375,4.485259438963039
430,0.0388,4,0.8141,15.511863725917607,7.682966797638199
431,0.0367,8,0.2111,7.9026427633856065,5.165838857715545
432,0.0571,4,0.0503,4.591777696365471,3.90932466299022
433,0.0082,8,0.7588,15.002209157712075,8.784886229587638
434,0.0041,32,0.1206,5.837654409773904,4.610773731211821
435,0.0306,4,0.6784,14.38611197360626,7.407923085160877
436,0.0653,64,0.6583,14.009629917407857,7.1047504312197365
437,0.0347,8,0.9095,16.35442438206324,8.158144144042678
438,0.0347,64,0.1759,7.0398083567783765,4.622964054346085
439,0.0592,16,0.0101,3.462363986197114,3.5120575176943905
440,0.0755,2,0.9146,18.261244013996205,9.65403493548319
441,0.0959,32,0.8291,15.678920960846645,7.824545186320941
442,0.0041,16,0.6482,13.878916612297036,7.117695632706518
443,0.0959,2,0.8844,22.524794591511068,12.30710351779715
444,0.0755,64,0.0503,4.257843567765993,3.8305367914835613
445,0.0837,2,0.7286,21.255618704221465,11.71840419532888
446,0.0,4,0.0804,36.373874130763944,16.712959275078514
447,0.0041,2,0.3166,9.577707502992757,5.470945869428213
448,0.0265,64,0.8241,15.538648596105904,7.935991662025452
449,0.0816,8,0.0955,5.432278273097682,3.9855078654341076
450,0.049,32,0.9246,16.362841997450797,8.07397498277823
451,0.0306,8,0.0101,3.378644486075568,3.4904451864659785
452,0.0531,32,0.0905,5.316970142108099,4.394743962148825
453,0.0633,32,0.1357,6.3462735067238585,4.574303873141607
454,0.0735,8,0.9849,16.954203432112802,8.518066940514938
455,0.098,2,0.9648,23.093022976340105,12.517570095189283
456,0.0286,64,0.1156,5.789333950289365,4.693022227605184
457,0.0939,8,0.3317,16.698223976790644,9.777148460134216
458,0.0694,32,0.3266,9.86683637064567,5.837665790756544
459,0.0102,64,0.0503,4.162418941900649,4.240577644983928
460,0.0347,4,0.6935,14.595280543088132,7.521715145687694
461,0.0898,4,0.402,13.10270951049959,9.010761512193993
462,0.0878,2,0.8844,22.522433599850693,12.272412569148619
463,0.0837,16,0.8241,15.741100427159019,7.902133979030277
464,0.0959,8,0.1307,8.348196552030513,5.443664385126985
465,0.0224,2,0.1407,6.387898477644414,4.237675189464308
