,0,1,train_loss,val_loss
0,0.1,8,10.877970945281298,7.625617481260195
1,0.0898,16,3.2675407652747617,3.745565209627152
2,0.0939,16,5.355437224340105,5.095935098912405
3,0.0816,4,10.817413001470474,7.552238658654625
4,0.0306,64,2.8863443313919266,3.0660676598946255
5,0.098,8,5.424135573240389,5.558617966631184
6,0.0673,4,10.845441167931344,7.59090474296916
7,0.0143,8,2.9701931303181746,2.863116391236044
8,0.0571,2,10.845806661647945,7.604720676306219
9,0.0939,4,5.504430034789695,5.314514254823696
10,0.0347,16,3.0900005011803358,3.3607964747237125
11,0.0959,8,10.879064614721932,7.595462158725313
12,0.0776,32,3.574980523884091,3.4258181077142553
13,0.0735,16,3.005394965747406,3.160837805820548
14,0.0571,64,2.8629041815913956,3.136298039793968
15,0.002,2,2.860388527602883,2.9466946238469687
16,0.0388,4,3.0103753806695925,3.0718734864190465
17,0.0612,2,10.85985381665152,7.592380625692744
18,0.0429,4,5.308923517317076,3.789745222600299
19,0.0082,8,2.873134914009891,5.507510452538729
20,0.0429,8,2.9572651496567124,2.960861263651239
21,0.002,16,2.8780476954227088,3.961152914674386
22,0.0204,8,2.9092400553517495,3.0492227204505187
23,0.0327,4,10.540358346148736,7.421332972012582
24,0.0163,2,2.9731656252762164,3.0365224073236274
25,0.0776,16,3.017293016078937,3.141555716405744
26,0.0878,32,4.640431113575832,4.369896784404914
27,0.0204,32,2.9054565267690218,3.445551452631752
28,0.0449,16,3.118430995705833,3.4132731699632557
29,0.0347,32,3.1449765020239346,3.362768893172343
30,0.0,32,33.16607979962582,14.511394551753998
31,0.0612,64,2.9952646746265477,3.514306554079056
32,0.0918,2,10.841633650360986,7.613405716499339
33,0.0531,64,3.08425156916421,3.3463185138702394
34,0.0367,16,2.9369044386797287,3.092158607099367
35,0.0714,16,3.1723244652086717,4.158720253612684
36,0.0265,2,2.9561203575583286,3.0183501531677384
37,0.0265,8,3.078190108804871,3.2498287451502095
38,0.0347,64,3.023704076684754,3.055097185154756
39,0.0776,64,2.9108466949257354,3.0849781262874605
40,0.0061,8,2.884670421618768,3.000731749008207
41,0.0,16,32.32118221398062,13.974755261856577
42,0.0551,4,3.034069757309722,3.084765334047433
43,0.051,2,5.143555549365998,4.746994416263358
44,0.0653,8,3.103318309147115,2.995345052982478
45,0.0673,16,2.9612294918413102,3.065094782777454
46,0.0551,8,10.50292961852135,7.393719567493251
47,0.0592,64,3.1786749563546017,3.5547731802463534
48,0.0633,2,10.849355186279823,7.5944702343024115
49,0.0857,64,3.2354699749206675,3.338265988310178
50,0.0408,2,3.1502179040244274,3.4851232808446237
51,0.049,32,3.1622498380079898,3.342753830919663
52,0.0122,4,3.0439275167232616,3.174965965541859
53,0.0102,16,3.073445378699734,3.396989400477513
54,0.002,8,2.8651399276880762,3.0537121616874057
55,0.0163,64,2.8737206765454393,3.256704265117645
56,0.0592,8,3.7520029519849376,3.908672818544119
57,0.0245,2,3.0337460507462057,3.077245076833118
58,0.0388,64,2.897813003334506,3.1036604100465777
59,0.0286,64,2.8481838206463843,3.1202444449663163
60,0.0306,2,3.1734994244632153,4.101085707559936
61,0.0796,64,2.8993904643963124,3.0622696332534156
62,0.0857,2,5.600037318252162,4.1949031721694485
63,0.051,8,3.2468958908320618,4.270618644226828
64,0.0673,8,3.3376381712098,3.292408336255214
65,0.0878,4,5.730767897681444,5.784619746040178
66,0.0143,16,2.898954011166413,3.0485005372620146
67,0.0102,4,2.8635650604231087,2.9984399204903442
68,0.0367,32,2.9182004700751714,3.1881175285776457
69,0.0224,16,3.0807663322309318,3.3743233780834987
70,0.0388,16,2.9451710178489385,3.026067382607771
71,0.0163,16,3.076875193496935,3.2982815751744354
72,0.049,4,10.652722064820281,7.50874424843644
73,0.0571,32,3.1485145301974033,3.8192839700877665
74,0.0408,64,3.093989487722002,3.3360793833732605
75,0.0224,8,3.030494285282165,3.581382317011771
76,0.0816,64,3.034110261686917,3.0396205847660704
77,0.0122,32,2.8875808917290344,3.823816222056746
78,0.0102,32,2.9085928547584756,3.6717238337496916
79,0.0551,2,10.849903440279245,7.584703493787207
80,0.0878,16,3.150528765891825,4.2187204754663545
81,0.0571,16,2.9245710751571523,3.1111641165588217
82,0.0714,64,3.1162972990315536,3.5726308747529982
83,0.0837,2,10.847324055180724,7.570916884519698
84,0.0531,8,3.352202891853709,3.7524645589366554
85,0.0469,2,10.860983201039865,7.586006129134586
86,0.0735,4,10.81880197974394,7.567885473839177
87,0.0918,4,10.87643894436537,7.60720281791556
88,0.0735,64,2.9528723371604393,3.5283184663057328
