,0,1,2,3,train_loss,val_loss
42,2,64.0,2.0,,4.386977669159886,3.7372118736350006
43,32,4.0,,,3.710147466419435,4.222702137542808
44,2,128.0,16.0,256.0,4.172852517587161,3.965920789429674
45,128,128.0,,,2.6327887858431755,5.3352844321727755
46,32,256.0,16.0,2.0,2.936886944579912,5.112561284115781
47,8,8.0,128.0,256.0,3.6509274471017594,4.526211979402149
48,2,,,,5.019663132928459,4.214815371101317
49,2,32.0,8.0,,4.3613596698365225,4.992977090555689
50,128,,,,3.3122937965401764,4.4156916517343205
51,16,4.0,,,4.054911852128495,4.13445022161888
52,256,8.0,2.0,,3.0929299542006623,4.76827064866605
53,256,,,,3.124334212082589,4.51582308318304
54,16,32.0,,,3.487953498245575,5.0178696124255655
55,32,256.0,256.0,,2.4602919949820534,5.415591767313688
56,64,256.0,,,2.581398911463446,5.624107433596383
57,64,32.0,32.0,,3.103216712377014,5.026357656198999
58,8,16.0,32.0,32.0,3.66942731016043,4.8159560116671996
59,32,32.0,256.0,8.0,3.1069206562086555,5.278924219873935
60,256,8.0,8.0,2.0,3.3937009806330587,4.602847106952383
61,8,256.0,32.0,,3.3247643603678836,5.257160007493651
62,256,64.0,2.0,32.0,12.894689640618179,9.09487089154513
63,4,128.0,,,3.8836591647301013,4.003212221530468
64,32,256.0,,,2.822806810482728,5.413694532014754
65,64,4.0,8.0,4.0,3.4807905948301983,4.460871989033792
66,256,128.0,128.0,4.0,2.466290975987879,5.346848831552527
67,32,16.0,2.0,,3.3034550877815665,4.995231393122155
68,4,64.0,16.0,,3.8208688252258995,4.501133591908476
69,2,256.0,8.0,32.0,4.255012089225858,3.6358077513588514
70,32,2.0,64.0,2.0,3.7828026610195598,4.0869457108818965
71,8,32.0,4.0,64.0,3.502482952188953,4.397295230669172
72,128,64.0,64.0,16.0,2.686767118603975,5.164980716212935
73,4,8.0,128.0,8.0,4.001374479294612,4.610895766706571
74,2,4.0,,,4.666446835252835,4.289319061675797
75,2,256.0,2.0,,4.223102299071214,3.921863984238842
76,256,8.0,4.0,,3.1122421431480034,4.735263892464016
77,256,256.0,,,2.538663486586172,5.331803930213919
78,64,4.0,32.0,2.0,14.78803622705317,9.068718985008157
79,8,256.0,256.0,,3.049353676588878,4.992688635049954
80,8,32.0,,,3.8189022911408017,4.790722027226635
81,8,64.0,4.0,,3.8622555864696166,5.448346805974193
82,8,16.0,2.0,,3.9136155670126045,4.799764695381341
83,8,8.0,,,4.096409580316709,4.315256368582664
84,4,256.0,,,3.8460430032155357,4.68310405207717
85,8,2.0,8.0,256.0,3.8063156639058633,4.3262878272779615
86,16,32.0,64.0,,3.291157407353909,5.14531182900719
87,64,32.0,16.0,64.0,2.960139983636612,5.214403385189565
88,256,2.0,64.0,,12.860659392705395,9.11356802655303
89,256,8.0,,,3.0495954890525176,5.033324225091416
90,128,64.0,,,2.9290846433208686,5.109842184756113
91,128,128.0,8.0,,2.714044293599024,5.341663129796153
92,8,4.0,128.0,64.0,3.5757757259370546,4.257770873596487
93,256,16.0,,,2.9961610740559843,4.900472141028098
94,16,32.0,16.0,64.0,3.2210831024424493,5.492809695186821
