,0,1,train_loss,val_loss
0,"[32, 2, 2]","[256, 32, 4, 32]",,
1,[256],"[2, 128, 128, 64]",1.504410566940944,1.6825184724562476
2,"[8, 8]","[2, 32, 128]",0.9781074199432701,0.9647449698921375
3,"[4, 128, 8]",[8],1.5122340070318752,1.4903261210676861
4,[128],"[64, 128, 32, 8]",1.4631645066125223,1.6547784036838142
5,[2],"[64, 4]",1.077629024751293,1.138038050164701
6,"[32, 128, 64, 2]","[2, 32]",1.533940399988439,1.5029214856694948
7,"[64, 128]","[128, 256]",1.5838251069304228,1.5408565505413534
8,"[32, 8, 16]","[4, 64, 32]",1.481807029906092,1.4145004185946097
9,[128],[2],1.4788380162149801,1.4817514589206773
10,"[32, 32, 256]","[64, 8, 2]",,
11,"[64, 16, 16, 32]",[32],1.7066259022538937,1.8088925657990556
12,"[64, 2, 8, 8]",[16],1.383694572442887,1.3631787939633455
13,"[16, 4, 256, 256]",[128],3.5467642409457127,4.132008493899929
14,"[16, 4]","[8, 128]",1.2328793025152132,1.1911725299075402
15,"[4, 64]","[4, 16]",1.48233053804492,1.4888993582636212
16,"[16, 128, 4]","[16, 128]",1.4504355369222375,1.4275134844086508
17,"[8, 128]","[16, 4, 128, 64]",1.548465873109372,1.59702453295114
18,"[64, 8, 16, 256]","[2, 32, 16]",1.5568929168130183,1.5422047653569646
19,"[16, 2, 8]","[64, 64, 128]",1.339102338603074,1.3812890287264183
20,"[4, 256, 16, 32]","[2, 128, 128, 2]",1.4886868223045382,1.4564590227449608
21,"[4, 8]","[32, 64, 8]",1.1895883352146615,1.1687894083586265
22,"[16, 128, 128, 2]",[64],2.5177653637861024,2.5686436884351953
23,"[16, 64, 8]",[2],1.5480512714880685,1.5245975981611086
24,"[32, 4, 16]","[256, 256, 8, 4]",1.1473767691555734,1.1679878434173772
25,"[64, 16, 8]",[128],1.5186957394835627,1.4942235589166237
26,"[256, 16, 8, 4]","[16, 8, 256]",1.5656908358910882,1.5101928470374808
27,[64],[256],1.365274976670962,1.3654069358679635
28,[16],"[128, 128]",1.2059082739809104,1.0953458320113245
29,"[256, 256]",[8],2.0926522332094066,2.3338751292504045
30,"[256, 32]","[16, 16, 128]",1.271342828099252,1.2821381772828273
31,[16],[32],0.6381613314481009,0.6253010130185463
32,"[128, 64, 8]","[2, 256, 64, 16]",,
33,"[32, 32, 64]",[4],,
34,"[8, 2, 64]",[32],1.4764624305717682,1.4783099883519437
35,"[16, 16, 8, 4]","[256, 128]",1.3875176779398068,1.3535414850722525
36,[64],"[8, 16]",1.3549331504165956,1.30020888158878
37,"[64, 2]","[64, 2, 64]",,
38,"[4, 8, 8]","[2, 8]",1.1615277752525828,1.178176106943238
39,[128],"[4, 64, 32]",1.481652043836906,1.4406751317642505
40,"[32, 128, 4]","[4, 32, 4, 16]",1.5403674336757933,1.5288031324050073
41,"[16, 256]","[128, 16]",1.5533346592354664,1.5362831626411366
42,[256],"[256, 256, 64, 2]",1.5452872482654836,1.546486405456864
43,[8],[4],1.1133008176349182,1.1044620803994076
44,"[32, 64, 64]","[32, 32]",1.4192071306414569,1.3930114234676179
45,[2],[16],0.9647008738589441,0.9740218431836126
46,"[16, 8]","[256, 256]",1.4840843769866872,1.4768932894005666
47,"[256, 64]",[64],1.4835777572412945,1.4675052088801026
48,[32],"[8, 16, 2, 256]",0.8352961191871907,0.7993511430274005
49,[8],"[64, 8, 64]",0.7080033920158909,0.7076001901429013
50,"[64, 64, 2, 128]","[256, 16]",1.5539396128052203,1.5360062599714313
51,"[2, 64, 256, 32]",[256],1.4739890961598656,1.4566139550434185
52,"[64, 256]","[128, 64, 16, 4]",1.5689643647730867,1.5851383727386605
53,[128],[16],1.394811753737978,1.3127624683348196
54,"[8, 256]",[8],1.5519961780442142,1.5362170091720284
55,"[2, 128]","[8, 128]",1.5689540503015291,1.53096361029293
56,"[32, 8]",[16],,
57,[128],"[8, 256, 32]",1.4760053111592581,1.5106877185825085
58,"[128, 128, 2, 128]","[256, 256]",,
59,[32],"[2, 16, 16, 256]",1.0537550886305824,1.0873682066703079
60,"[4, 32]","[16, 16, 16, 32]",1.4244284105448428,1.441590180311725
61,"[8, 128, 8]",[64],,
62,"[256, 128, 2]","[128, 128, 64, 256]",1.4995254056832112,1.7298256783977886
63,"[16, 16, 8]","[32, 4, 8, 64]",1.4623403494839324,1.4617288937776998
64,[2],[2],0.6805302724099491,0.6205857230985506
65,"[4, 4, 2, 8]","[128, 8]",1.39211203500303,1.3768598908778302
66,"[128, 64]","[8, 64, 2, 2]",,
67,"[32, 256, 16]","[2, 128]",1.5762921582524163,1.5406893720955557
68,[8],"[4, 256, 8, 64]",0.7224128009885815,0.7598952241962692
69,"[16, 8]","[64, 64, 2]",1.2762097477839374,1.2330518839222373
70,[2],"[64, 4, 128]",0.6796589404511141,0.6451726681364014
71,"[4, 4, 128, 2]",[64],1.503760696564882,1.4942622784941648
72,"[4, 64, 2, 2]","[16, 128]",,
73,[2],"[8, 256, 16, 256]",1.222491565551461,1.4103981870068976
74,"[128, 256]","[2, 64, 8, 256]",1.5598344552810266,1.6146692926387032
75,"[64, 4, 32, 16]",[128],1.5513591519032888,1.5347692826681811
76,"[32, 256, 8]","[64, 128, 128, 4]",1.3819716965719724,1.3570645390858898
77,"[8, 64]","[8, 2, 2]",1.5148426920925029,1.4888825945070256
78,[128],"[128, 8, 32]",1.4922998557908256,1.461838246611242
79,"[64, 4, 256]",[8],1.5088466979451556,1.4976924730997
80,"[128, 128]","[16, 16, 4, 16]",1.5611390751517396,1.5408167483046455
81,"[32, 4, 128]","[2, 128, 2]",1.5324247854995703,1.5186251437835256
82,[128],"[32, 128, 16, 32]",1.5531590024232738,1.5622663897051479
83,"[64, 64, 32, 8]","[32, 2, 8, 128]",1.4776504187507071,1.4710112943980103
84,"[64, 16, 2, 32]",[4],1.4970181185325337,1.4957076625149373
85,"[4, 8, 128, 256]","[2, 128, 256]",,
86,"[256, 8, 256]","[16, 16]",5.356261109241442,5.142158325021994
87,"[2, 4]","[64, 4, 32, 64]",1.232279629030102,1.2111353143959804
88,[4],"[16, 8, 32, 32]",0.8447526539184933,0.8581498571352985
89,"[128, 64]",[2],1.5523788050194858,1.5348755129352674
90,[64],"[256, 8]",1.1929351720932,1.2905441687844394
91,[32],"[128, 2, 4]",1.2678916538357883,1.2617272199021639
92,"[256, 8, 16, 32]","[16, 64]",3.545838862344773,3.789457334527133
93,"[128, 16, 16, 64]","[128, 2, 128]",1.533938350217048,1.4996600948563368
94,"[2, 128, 128, 2]","[64, 256]",1.5125842109903564,1.4694220699865939
95,[4],"[4, 2, 16]",1.1985153005183726,1.1868822970539559
96,"[256, 256, 4, 128]",[16],1.55198551788602,1.5360799002374368
97,"[16, 4, 64]","[2, 256, 128]",1.5560998793994487,1.730685244123878
98,[128],"[8, 128, 64, 2]",1.557929310278637,1.5362734393789346
99,"[8, 2, 2]","[4, 64, 32]",1.3302041066419659,1.2995405234201587
