,0,1,2,train_loss,val_loss
0,0.002,128,0.4605,1.0056062825024128,1.8736121773719787
1,0.0008,8,0.7407,0.1818921746313572,0.35277869210445456
2,0.008,4,0.4635,1.0610118620060385,1.414980873465538
3,0.07,32,0.6827,1.0503741326549696,1.3461547328366175
4,0.02,32,0.4895,1.016784702028547,1.5096472418970532
5,0.005,64,0.4695,1.0534605933353305,1.5081727239820693
6,0.0002,32,0.1792,0.042646208911993735,0.08756296718881156
7,0.01,16,0.5846,0.10581603614799678,0.4238058281208006
8,0.0003,32,0.4224,0.05978295408440606,0.30958225789234145
9,0.007,128,0.6476,1.0109658222645521,1.6979712903499604
10,0.0005,32,0.4064,0.4999236320515001,2.4473589758078256
11,0.0001,4,0.1592,0.37464927231677575,1.8861289916992454
12,0.0007,64,0.6607,0.33967102807946503,0.5143931919915808
13,0.002,4,0.1622,0.41747435816470535,0.6418103147165052
14,0.03,8,0.1812,1.1290291263312102,1.6306992261537483
15,0.05,4,0.4374,1.3047711962787434,1.4329937875270844
16,0.0002,2,0.3353,0.3211731790092599,0.370005276556524
17,0.0006,16,0.006,0.3919099714066833,2.213432758008795
18,0.005,8,0.0691,0.9101294276937842,1.5890671392104456
19,0.007,8,0.2212,1.0106446318626403,1.5992754720151425
20,0.006,2,0.8068,0.956063725711545,1.1022054862805164
21,0.1,64,0.2523,1.0574164250865579,1.6737374663352966
22,0.001,64,0.966,0.9575657839886844,0.9168196386761136
23,0.0005,64,0.6306,0.8566374834626913,1.3769487241903942
24,0.008,16,0.6917,1.003851221203804,1.2482828608580998
25,0.001,64,0.4625,1.0514324801042676,1.513450390762753
26,0.07,2,0.3013,0.47233054168329364,2.6057094523556343
27,0.006,2,0.7568,0.39582205627689837,2.4362077337813206
28,0.004,128,0.3203,0.9987515229731798,2.016560730338097
29,0.001,2,0.044,0.026024085701032162,0.18437806131979775
30,0.09,8,0.9099,1.515119776032865,1.1619206820215497
31,0.001,32,0.3223,0.2913076092917768,0.21172170175446403
32,0.01,8,0.998,1.0530590616613626,1.029603812337986
33,0.003,64,0.3083,1.0471000922843814,1.630677075849639
34,0.0001,4,0.6957,0.48992589007969944,0.6965387478470803
35,0.03,4,0.6887,1.246468920627609,1.2555704090212072
36,0.0003,4,0.8278,0.28681737495970444,0.6366141152002716
37,0.0002,32,0.8428,0.8932407548030218,0.9712128846181763
38,0.1,64,0.1371,1.0524747371673584,1.760923184454441
39,0.05,16,0.8268,1.0912021422982217,1.1514184117317199
40,0.005,16,0.6066,0.2643834292143583,0.2869378078728914
41,0.001,64,0.4655,1.0361216673627496,1.5205679138501484
42,0.0003,8,0.3343,0.9051857341080904,1.376360221207142
43,0.008,16,0.1351,0.9863072088956832,1.652183460550649
44,0.0003,16,0.1001,0.9775487628579139,1.6774948836437293
45,0.05,4,0.007,1.277057037319988,1.7499898239438023
46,0.02,2,0.4144,1.0427975809433265,1.4539327731482872
47,0.0004,16,0.7067,1.0001834085583687,1.2374089343207224
48,0.0003,64,0.4705,0.0936893328325823,0.7650679763044335
49,0.1,64,0.1141,1.0514796879142523,1.778297581606441
