,site0
0,0.5975135
1,0.5975135
2,0.5975135
3,0.5975135
4,0.5975135
5,0.5975135
6,0.5975135
7,0.6698373
8,0.5975135
9,0.5975135
10,0.5975135
11,0.5975135
12,0.5975135
13,0.5975135
14,0.5975135
15,0.5975135
16,0.5975135
17,0.5975135
18,0.5975135
19,0.5975135
20,0.5975135
21,0.5975135
22,0.68601173
23,0.6911798
24,0.5975135
25,0.5975135
26,0.5975135
27,0.5975135
28,0.5975135
29,0.65882635
30,1.0500561
31,0.5981189
32,0.5975135
33,0.5975135
34,0.6878045
35,1.0926882
36,0.76692903
37,0.97208077
38,0.7062861
39,0.5975135
40,1.0967011
41,0.5975135
42,0.78770524
43,0.92941046
44,1.2718723
45,1.1256213
46,1.29583
47,0.6632818
48,0.5975135
49,0.5975135
50,0.5975135
51,0.8411114
52,0.74102485
53,0.6867855
54,0.8732648
55,1.1879877
56,1.3740731
57,0.8070153
58,0.6540019
59,1.0242628
60,1.4838182
61,0.8402212
62,1.1219236
63,1.2126217
64,0.7411251
65,1.2538811
66,1.4920146
67,1.3437815
68,0.80890656
69,1.4132302
70,1.7609656
71,1.4149249
72,1.1501404
73,0.9859587
74,1.4247669
75,1.6722217
76,2.5925438
77,2.182032
78,2.1106417
79,2.2540803
80,2.0330515
81,2.1770191
82,2.121414
83,2.008013
84,2.4179342
85,2.8308022
86,2.9138954
87,2.7919123
88,2.7619581
89,2.922309
90,3.5918806
91,4.0528755
92,5.2069693
93,4.3936615
94,3.6612895
95,3.427404
96,3.5192742
97,4.1498747
98,3.1032383
99,3.2992973
100,3.8849185
101,3.30588
102,3.58358
103,4.3088574
104,4.558424
105,4.7703323
106,5.966958
107,5.922596
108,4.5505857
109,4.51821
110,4.0593033
111,4.830776
112,4.9908557
113,5.4614134
114,5.5520205
115,4.8319383
116,5.0740604
117,4.7842755
118,5.7391677
119,5.588464
120,5.239247
121,6.514387
122,5.599887
123,6.4704337
124,5.6597047
125,5.505225
126,5.9090395
127,5.4769454
128,5.5125713
129,5.8644824
130,6.9236073
131,7.3657804
132,7.8976035
133,9.626209
134,7.5310597
135,8.049485
136,7.334127
137,7.528542
138,7.719418
139,7.0552993
140,7.735295
141,7.422704
142,10.517433
143,7.596481
144,10.587437
145,9.909324
146,9.023435
147,10.617041
148,9.652478
149,9.4400835
150,8.589142
151,6.90564
152,7.4168577
153,7.900234
154,9.4685
155,11.536762
156,12.21267
157,13.348522
158,13.348522
159,11.698798
160,11.89111
161,10.504392
162,10.259638
163,13.348522
164,13.348522
165,10.77787
166,9.319587
167,13.348522
168,10.674496
169,12.548227
170,8.713213
171,11.314664
172,13.348522
173,9.283274
174,7.709919
175,13.348522
176,13.348522
177,13.348522
178,13.348522
179,12.417929
180,11.869807
181,11.063432
182,10.027273
183,10.632644
184,7.451641
185,8.867193
186,13.348522
187,10.998068
188,8.404738
189,7.8343544
190,8.125828
191,7.357792
192,8.561774
193,9.40958
194,8.433494
195,8.541692
196,11.167332
197,9.772984
198,6.9477835
199,7.649876
200,8.127308
201,12.808713
202,9.298037
203,8.153406
204,8.80608
205,10.678727
206,10.995604
207,9.142057
208,7.622276
209,7.167942
210,8.106599
211,7.74662
212,7.3474913
213,9.779842
214,9.110561
215,6.2817154
216,9.426554
217,8.046516
218,8.191913
219,9.6884165
220,8.126454
221,7.690972
222,8.4193325
223,8.897409
224,7.8425827
225,9.925541
226,7.4831715
227,7.870158
228,8.321016
229,7.402927
230,6.724253
231,7.6170254
232,7.555772
233,7.311258
234,7.8351593
235,6.397469
236,7.7463384
237,6.985112
238,6.815846
239,7.3925033
240,7.3762407
241,7.9762
242,7.65453
243,4.9407983
244,7.593737
245,6.8997717
246,7.330457
247,6.554521
248,5.666497
249,5.726994
250,5.6437564
251,6.355248
252,5.967314
253,6.803123
254,6.468176
255,5.6957793
256,5.702081
257,7.385946
258,6.430956
259,5.352103
260,4.82465
261,5.713447
262,4.9021773
263,4.917067
264,5.0903163
265,4.600437
266,4.868495
267,4.2441897
268,4.066899
269,4.052746
270,3.8632789
271,4.1377163
272,3.7218428
273,4.180126
274,3.942369
275,3.9019547
276,3.4603565
277,3.1793337
278,3.3435664
279,3.3899748
280,3.319293
281,3.383425
282,3.774197
283,3.918249
284,3.592317
285,2.962842
286,3.7813575
287,3.8669114
288,3.198995
289,3.1414173
290,2.937764
291,2.5699358
292,2.523243
293,2.3460271
294,3.1827645
295,3.1202276
296,1.3440148
297,2.3690088
298,2.0662882
299,2.4081216
300,2.5147097
301,2.2815042
302,2.1746392
303,1.5753527
304,1.2262549
305,0.63871396
306,1.15186
307,1.3493264
308,1.1355692
309,1.0702872
310,1.0574139
311,1.0496807
312,0.8535963
313,0.5975135
314,0.8806815
315,0.9784555
316,1.0446742
317,1.1515689
318,1.463882
319,1.191022
320,1.2874012
321,1.3156681
322,1.3255401
323,1.4145072
324,1.1140354
325,0.9456792
326,0.7246558
327,1.0296195
328,0.99950314
329,1.0546234
330,0.8664806
331,0.773934
332,0.6991228
333,0.6777472
334,0.864531
335,0.8218037
336,0.64401495
337,0.5975135
338,0.5975135
339,0.5975135
340,0.5975135
341,0.86685145
342,0.5975135
343,0.5975135
344,0.6956992
345,0.5975135
346,0.5975135
347,0.6121804
348,0.81990874
349,0.5975135
350,0.5975135
351,0.5975135
352,0.5975135
353,0.5975135
354,0.5975135
355,0.5975135
356,0.5975135
357,0.63608575
358,0.5975135
359,0.5975135
360,0.5975135
361,0.5975135
362,0.5975135
363,0.5975135
364,0.5975135
365,0.5975135
366,0.5975135
367,0.5975135
368,0.5975135
369,0.5975135
370,0.5975135
371,0.5975135
372,0.5975135
373,0.5975135
374,0.5975135
375,0.5975135
376,0.5975135
377,0.5975135
378,0.5975135
379,0.5975135
380,0.5975135
381,0.5975135
382,0.5975135
383,0.5975135
384,0.7808778
385,0.5975135
386,0.5975135
387,0.60984707
388,0.5975135
389,0.91577816
390,0.5975135
391,0.5975135
392,0.5975135
393,0.60840166
394,0.5975135
395,1.0557251
396,0.91256297
397,0.8555207
398,0.5975135
399,0.5975135
400,1.1884997
401,0.65000695
402,1.2390494
403,1.5671709
404,1.0735111
405,1.0615625
406,1.0898769
407,1.5213186
408,1.5425584
409,1.393862
410,1.284697
411,0.96095157
412,0.6296227
413,0.99948514
414,0.79644686
415,0.85250837
416,1.4605306
417,1.1789558
418,1.4651467
419,0.884624
420,1.506901
421,1.5460539
422,1.1022892
423,1.351771
424,1.7621131
425,1.4207985
426,1.7418046
427,1.9727199
428,1.4756765
429,1.5273037
430,2.2380757
431,1.7667668
432,2.326313
433,2.1646307
434,2.1404808
435,1.8699291
436,2.0791306
437,2.191681
438,2.284907
439,2.6033957
440,3.0670614
441,2.5485249
442,2.4223979
443,1.7593725
444,2.6503203
445,2.765245
446,2.0543244
447,2.6724339
448,2.4025505
449,2.8787165
450,2.599674
451,2.5727665
452,3.6145968
453,3.4204445
454,3.3292809
455,2.5482197
456,3.0152426
457,3.0296204
458,3.1403036
459,3.5097215
460,3.6781967
461,3.417436
462,3.943493
463,3.546314
464,3.5106597
465,3.523577
466,3.7351491
467,3.82248
468,4.19161
469,3.8840613
470,3.569229
471,4.914038
472,4.7768683
473,4.6562133
474,5.0434012
475,5.8148494
476,6.346523
477,6.1260943
478,4.6767654
479,5.6496644
480,6.3548784
481,7.680042
482,6.2228765
483,7.199545
484,4.8562655
485,6.781184
486,6.6791844
487,7.285135
488,7.8632455
489,8.221319
490,8.942032
491,8.074176
492,7.7607255
493,7.184462
494,6.9783597
495,8.909012
496,11.418333
497,11.822278
498,12.511072
499,10.506561
500,8.56955
501,10.40966
502,7.436229
503,10.738709
504,9.696217
505,12.89028
506,10.182655
507,12.136309
508,13.348522
509,6.627468
510,12.576209
511,13.348522
512,13.348522
513,13.12141
514,11.56224
515,11.724142
516,11.1833
517,11.256475
518,12.898058
519,13.216955
520,13.140627
521,9.198679
522,8.907262
523,10.752738
524,10.10059
525,12.396842
526,13.20819
527,11.226211
528,12.143997
529,11.856724
530,9.757105
531,12.541243
532,12.891885
533,10.128906
534,13.348522
535,13.348522
536,9.592996
537,10.427119
538,13.348522
539,13.348522
540,11.2431
541,9.874605
