,0,train_loss,val_loss
0,0.01005815,2.5858601648056676,5.3610529255867005
1,0.0067906,2.490418930926082,5.2381128445863725
2,0.0107309,2.1220597896347497,6.231792458057404
3,0.01039142,2.54918984030875,5.434400121688843
4,0.00248876,2.4498573129877776,5.44857839345932
5,0.01177983,2.5462985397544236,5.5671381548643115
6,0.00702988,2.198600134268327,7.4001358504295345
7,0.00449044,1.9068384000172753,5.632910135269165
8,0.01379694,2.4411087052338236,5.858563314437866
9,0.006349,1.9389277674223817,6.284856655597687
10,0.00271257,2.1505584603859282,6.667090616464614
11,0.00882991,2.430993745980587,5.870138900279999
12,0.01070139,2.5699648475114127,5.449658735513687
13,0.00055011,1.8392038608938555,6.156910150051117
14,0.01202813,2.4838812145841276,6.809197003602981
15,0.0077215,2.402566782166797,5.719737660050392
16,0.00554013,1.926798632753947,7.689109115958214
17,0.01013375,2.3009710270856503,6.8056801638603215
18,0.00707504,2.0544096723973415,7.663691013336182
19,0.01215812,2.3652019477039703,6.50371264219284
20,0.00118274,1.8166158476313876,6.17951791191101
21,0.00708227,2.3363251995025305,5.861802149415016
22,0.01319512,2.5467109162981023,5.513862678527832
23,0.00591437,2.487236255824065,5.4244814630746845
24,0.00647334,2.500309074621222,5.4694851884841915
25,0.00995401,2.12250942736947,6.0983275022506716
26,0.00937272,2.5416296126459543,5.354663280725479
27,0.01387999,2.5936071189723187,5.570600957274437
28,0.0071568,2.1963815940314433,7.5873489346504215
29,0.00215878,2.07063589058738,6.488123844146728
30,0.00206142,1.735903738637078,6.358170198917389
31,0.00265183,1.9688535239797025,5.846832641124726
32,0.00531043,2.3541705168464486,6.422271718144417
33,0.00949021,2.1828862398322326,6.859563160419464
34,0.01378815,2.502445523919191,6.013763061523438
35,0.01402695,2.436136636837807,5.5424891695976255
36,0.00590277,1.9519416559755458,5.552656807303428
37,0.00441084,2.4941168263842934,5.538922013759613
38,0.00013613,2.354263000579416,5.903763252735138
39,0.01071523,2.5484126760002437,5.369132466912269
40,0.00256582,1.716860856978927,7.6832786569595335
41,0.00102741,2.1687914308152165,5.932085473060608
42,0.00449356,2.496413781824689,5.452205696344375
43,0.00502614,2.0193529660018017,6.876998731732368
44,0.00601409,1.8892290674786376,6.3070513746738435
45,0.00782013,2.531455855118635,5.509042089700698
46,0.00199137,2.390132462961884,5.573046492576599
47,0.00441278,1.883237754283832,5.884745096206665
48,0.00171484,2.431622413794432,5.243141367077827
49,0.01324038,2.141751962657938,6.1379854755401615
50,0.00119669,2.145281428148297,7.171394243001938
51,0.007721,2.5835314839190104,5.392226271986962
52,0.00891733,2.065749811494594,8.132630098104476
53,0.00778191,2.1777403240064466,8.164990891218185
54,0.00207472,1.824254861805507,5.810492542505265
55,0.00175546,1.805087429225437,5.668627503156662
56,0.01076284,2.5470099039465577,5.37470108795166
57,0.00338932,1.8345532169789778,5.829816351652146
58,0.0122622,2.466758365190988,5.977331488728523
59,0.0033046,2.4855143166640548,5.345006090402603
60,0.00240515,1.8800095586054124,5.848588877439499
61,0.00673745,2.509437951082878,5.361467506170273
62,0.01048726,2.1118214608931902,8.345444173812867
63,0.0048335,1.7992561948960735,7.912148926854133
64,0.00793211,2.5350359816010157,5.35930956363678
65,0.00391825,2.464914577018977,5.671362599253654
66,0.00467496,2.571304065784005,5.605089722871781
67,0.00571535,2.314461997330857,5.875812411546707
68,0.00880063,2.535085508117418,5.583109163284302
69,0.0097243,2.4503160776245743,6.158873742580414
70,0.01043493,2.411761476840156,6.7596790797710415
71,0.00961161,2.52311103180142,5.462920725226402
72,0.00371632,2.4619627135062205,5.367400089740753
73,0.00127236,1.843150495013303,5.957364408254623
74,0.00871699,2.521938021616622,5.465671668767929
75,0.00885548,2.1940495964259625,6.775205007791519
76,0.01208736,2.5561358609420752,5.522773620128632
77,0.01224193,2.5726507595618373,5.412096201300621
78,0.00534811,2.4884943526169265,5.3937956876754765
79,0.01061645,2.5284837965529623,5.44929168343544
80,0.01228791,2.0560032439596507,7.820871473789215
81,0.00238992,2.392142721392144,5.7153493738174435
82,0.01018977,2.5411002525165376,5.432853052377701
83,0.00512731,1.912053380726305,6.312382533788681
84,0.01005881,2.254202945601648,7.135583086252213
85,0.00620251,2.3221245197631704,6.0860247271060945
86,0.00779257,2.242098686152785,6.583937995433807
87,0.00642213,2.5400891361208306,5.395706590294838
88,0.01059607,2.571752739808075,5.4117364346981045
89,0.0126675,2.606490750364729,5.360460270285606
90,0.01277176,2.580708619682554,5.5125886298418045
91,0.01286467,2.558739550106845,5.401768413662911
92,0.00577466,2.470534302105459,5.379101955771446
93,0.00295935,2.4185459621178236,5.531411086797714
94,0.01309586,2.5683680867829386,5.490388871312142
95,0.01198717,2.335403729448434,6.649051877379417
96,0.00691684,2.387186315450962,5.790247844338417
97,0.00814769,2.3293915248890205,5.837438702344895
98,0.00714639,2.5124040766208173,5.327056145429611
99,0.00257266,2.2746521144619782,5.456472534418106
100,0.00037094,2.3301067462612846,5.799372134685516
101,0.00882025,2.0864377700302765,5.87157259464264
102,0.00319972,2.303621261747615,6.778450323820114
103,0.00213564,1.9410275173200136,6.984075213432312
104,0.00143084,2.0574748099301337,6.205716856718063
105,0.00856858,2.52739943550974,5.559989224433899
106,0.00301184,2.1371793295233763,5.993261021137237
107,0.011981,2.544135933667254,5.4268309321403505
108,0.00863197,2.359520477036219,5.647829445123673
109,0.01301412,2.586976586840165,5.470900942444802
110,0.0123953,2.167638570765178,7.786814653873444
111,0.00814363,2.2026101138604344,7.424452409029007
112,0.00567362,2.475651963469324,5.243581152558327
113,0.01216928,2.4826046693963697,6.3647266970872876
114,0.01149134,2.2067226743851434,7.315678701519966
115,0.01132673,2.0658018857938156,8.220446793556214
116,0.01145343,2.1644657036472648,5.614819739341736
117,0.00404758,2.371276221160537,5.778976084589958
118,0.01249499,2.4738084062855896,5.824750637054444
119,0.00055009,2.4461792829341875,5.403826567173004
120,0.01412726,2.511585201589811,6.7135166333913805
121,0.00912077,2.060236341199761,6.240707142353058
122,0.0017519,2.0538404614674,5.926494703531265
123,0.0075359,2.4940952345205916,5.550011774778366
124,0.00087309,2.778608298563687,6.005267945051194
125,0.00556317,1.9882461069622015,6.001673415660858
126,0.00235524,2.4488313462478595,5.360195061206817
127,0.00594615,2.1760710148768165,6.686120730638504
128,0.00895137,2.517733154337675,6.229638004302979
129,0.01074197,2.5458931053195397,5.262611815571785
130,0.00898505,2.4178785010548283,7.061698128461837
131,0.01090101,2.525502228370291,5.342552368402481
132,0.01338933,2.4019369362796397,6.825314543962478
133,0.00992804,2.4614296442977786,6.112757863521576
134,0.01404309,2.4014553068232645,6.89051899266243
135,0.00466916,2.231804764195315,5.878375470638275
136,0.00246423,1.8129521992694482,7.321264831781387
137,0.00603924,2.24884157411568,6.7692865235805515
138,0.00025144,2.150780169248649,5.609880442857742
139,0.0089917,2.437004035377914,5.883533392906189
140,0.01088486,2.5524781443954816,5.467592424988746
141,0.00345209,2.479408734973801,5.314542026281357
142,0.00133732,2.0771625128008755,6.307324182748794
143,0.0079,2.004176762441803,6.031759111642837
144,0.00905903,2.5194167524242075,5.333846848368645
145,0.00118764,2.071628648019089,6.8370800325870515
146,0.01390993,2.0766177818700897,8.314918847084046
147,0.00073075,2.3387062565270185,5.415987675905227
148,0.01391916,2.15899166055294,8.46944045162201
149,0.00286559,2.060267773688368,6.127856847047806
150,0.01403398,2.2905370807546324,5.9536278342008595
151,0.00238407,2.146671327345686,6.141655019760131
152,0.00604942,2.4949466339259283,5.277288363218307
153,0.00631319,2.500342456139315,5.283143436312676
154,0.00908978,2.045397547925392,6.3526859011650085
155,0.01149192,2.5732810111112565,5.363161467552185
156,0.00859237,2.0393246298725134,7.384463593244552
157,0.01023053,2.543235875218813,5.3371053932905195
158,0.01135744,2.0782139779371565,6.246838709115982
159,0.00683777,2.0111354128201646,6.018304853200912
160,0.00403071,2.4592005358509677,5.792206088781357
161,0.01097726,2.5628473787626436,5.359190778374672
162,0.00263777,2.1206920994103777,5.779385987997055
163,0.00135727,2.0673243035511315,6.494226405620575
164,0.00456123,2.1146712767299007,6.715386707782745
165,0.00431352,2.413780858700213,5.655059867382049
166,0.00640548,2.0360474969963946,6.362667573928833
167,0.00946233,2.5322940744338074,5.5562977316379545
168,0.01099074,2.250646500065257,5.698762065887451
169,0.00967186,2.568283376464514,5.382064235687256
170,0.003797,2.2148855135612155,5.94145940387249
171,0.01273135,2.632941667596982,5.394417478561401
172,0.00218787,2.0039917791128414,6.738453243017196
173,9.19e-05,2.3135825197787057,5.906258705615997
174,0.00177749,1.8882742074798315,7.407968975782395
175,0.00628952,2.5098000418796134,5.602869241476059
176,0.00955926,2.0937495192249087,7.420643558979035
177,0.00446948,2.4268943374444123,5.463177624702453
178,0.00120849,2.395448814814661,5.411820731639862
179,0.00532228,1.9524972076213516,6.398742760181427
180,0.00876958,2.057748660568989,5.81057785487175
181,0.00549339,2.0477920731455996,6.561017936706543
182,0.01038308,2.2986939977591443,6.477865108370781
183,0.00119857,2.3515584218166867,5.503171589374542
184,0.01140438,2.558247192335178,5.5099472934007645
185,0.01186639,2.445305522080088,6.29835315322876
186,0.006409,2.4847640630108674,5.497764869570732
187,0.00696291,2.1592949114479123,6.6427133159637455
188,0.00573275,2.5020282110950367,5.4974749517440795
189,0.01321054,2.490443329953963,5.858140981793404
190,0.01080593,2.5241757241203424,5.415901848554611
191,0.00499644,2.4830519603343997,5.40946816599369
192,0.00924076,2.083723230520848,8.054018238782882
193,0.00983387,2.4366424258104993,6.428557122468948
194,0.00368818,2.3444863922547032,5.708171171426773
195,0.0102744,2.4170880833084314,5.943124299049377
196,0.01267518,2.523032650031413,6.996329222917557
197,0.00125431,2.205563900624695,5.746109544992447
198,0.01198628,2.5858971962047326,5.417208394408226
199,0.00261327,1.8176613323827902,6.6519116377830505
200,0.0021156,2.044893810737262,6.5678490195274355
201,0.01415461,2.10099984032619,7.717887965202332
202,0.00533728,2.2074861336184424,6.294141851902008
203,0.00245872,2.4873259534466934,5.290041564941406
204,0.00621953,2.4526287345519533,5.58509803891182
205,0.01358486,2.2011164466200634,5.6921754373311995
206,0.00093682,2.106188275376561,6.344820175886154
207,0.0118151,2.1570333984755687,8.10701957321167
208,0.01101358,2.42868245949211,5.897635111331939
209,0.01170865,2.012470446560084,6.78327252805233
210,0.00014906,2.6410531152912466,5.504062680721283
211,0.00540543,2.481701196470942,5.40840194940567
212,0.00471045,2.114201845551031,6.452066231131553
213,0.0081846,2.5249982791353305,5.325844746112823
214,0.00373561,1.7966533916898189,6.948824720621109
215,0.0100818,2.438839727179313,6.22354748737812
216,0.01337907,2.276751230419143,6.494475068807602
217,0.00592894,2.190944358648231,6.574846689462662
218,0.00291493,2.495177532196546,5.37176606297493
219,0.00244975,1.8225292986956192,6.363604123592377
220,0.00572936,2.4072653579474954,5.233090569376945
221,0.01029434,2.289641286134276,7.185955260276795
222,0.00809984,2.492134053923167,5.561914171695709
223,0.00100448,2.4734804412557168,5.403649084329605
224,0.00778471,2.512373487012404,5.4467660080194475
225,0.00772953,2.4794478563936293,5.55900487446785
226,0.00960359,2.425584024319257,5.83535985815525
227,0.00514119,2.488557624561505,5.476624226808548
228,0.01131566,2.0190513052475896,7.91960448551178
229,0.00854936,2.5333414315235743,5.299014582633972
230,0.00199598,1.8992513970994314,5.722584233164787
231,0.00554773,2.4513284365935024,5.609470908999443
232,0.00157963,2.405723834941388,5.80570579791069
233,0.00962577,2.572425456031222,5.511232057094574
234,0.0138143,2.1675245811405524,7.663182996273041
235,0.00917679,2.5382464723685207,5.429686453580857
236,0.00774891,2.55198765689804,5.280738406658172
237,0.00988218,2.5416228215179517,5.413270869255066
238,0.00333466,2.2759734065818455,6.253799618244171
239,0.00776174,2.398323696985908,6.0600753428936
240,0.00512288,1.9396705549831967,6.070017448186874
241,0.00424846,2.4574157720631273,5.868943714618683
242,0.01421699,2.576219592257168,5.416689698815346
243,0.0128963,2.554914342444907,5.428917646527291
244,0.01182958,2.060228212430157,6.440054737567902
245,0.00184522,2.3773048116045197,5.710782434940338
246,0.00223446,1.7832029070263051,6.1596736717224125
247,0.00910451,2.5390100626748264,5.370446801424026
248,0.00818066,2.113084190756293,6.734047664403915
249,0.00946192,2.2096743828060874,6.617075307846069
250,0.01390207,2.5654483316984535,5.7073822981119156
251,0.00027595,2.2832501269237433,6.228590262889862
252,0.001398,2.469046163823404,5.356189830780029
253,0.00059952,1.8929821750213158,7.282852895736695
254,0.01218431,2.4351074339549776,5.949357426166534
255,0.01275527,2.075605895032734,8.248865747928619
256,0.01283559,2.092094598485295,8.523750442504882
257,0.01291693,2.5766094482423534,5.40647633600235
258,0.01251855,2.2039364714804717,6.450446434855461
259,0.00502122,1.8255209742402403,6.599181247711182
260,0.00544659,1.85084271203127,7.8370531694889065
261,0.01365295,2.578842551355817,5.374018029093742
262,0.002762,2.096930927632783,6.115196979403496
263,0.00399089,1.8518081510738886,7.436828630447388
264,0.00754194,2.4210031444089153,5.7116891529560085
265,0.00924813,2.5178427657471087,5.472686193108559
266,0.00091942,1.8806975661626164,7.859058771371841
267,0.00273513,1.995957563533645,6.131907137870789
268,0.00117977,2.0000055464037754,6.374672807216644
269,0.01110401,2.5119670783112586,5.26333088850975
270,0.00884985,2.0347918447433218,6.0334376525878906
271,0.00413035,2.4475905136113303,5.635814549446106
272,0.00334559,1.8237991930788975,6.516011067152023
273,0.00758458,2.0166288367030565,6.782172102451325
274,0.00085522,2.0368967081025326,6.192913295984268
275,0.01086909,2.058145062424956,7.924246412038803
276,0.01129307,2.2593808072155306,5.721990644216538
277,0.00603965,2.2862051742275233,6.099737980604171
278,0.01113237,2.5549892378484227,5.541726439595222
279,0.0040444,2.4828546416011092,5.462910221338272
280,0.01306917,2.589984448693618,5.408947207927704
281,0.01333572,2.4790500019456783,7.392867395401001
282,0.00202346,2.160833431699579,6.220305567741394
283,0.00782636,2.0192228534084964,6.120471686124802
284,0.00445294,1.8894327114386507,5.741972433567047
285,0.01410877,2.573615008876339,5.4046103641986845
286,0.01381841,2.6052551289435915,5.6757212606668475
287,0.00801652,2.0917068551057265,6.403025308847427
288,0.01044658,2.4599413525217835,6.191110646247863
289,0.01226092,2.088486540509026,7.959144822835922
290,0.01055109,2.5636357665366516,5.4719755047559735
291,0.00774064,2.397380175180651,5.708616264104843
292,0.00482484,2.197149849125407,6.317027611255646
293,0.00759221,1.9472042255248272,7.993527703523636
294,0.002286,1.9626103172016396,6.756215993404388
295,0.01037597,2.4349856349221763,6.600777143001556
296,0.00945898,2.443803202827132,6.584713895320892
297,0.00424923,2.4827371408342453,5.381774647474289
298,0.01259012,2.59719155823656,5.4143621859550475
299,0.00185035,2.406277161603004,5.333182823181152
