,train_loss,val_loss
0,149.4662322998047,49.144615173339844
1,149.28086853027344,49.04843521118164
2,149.05758666992188,48.93610763549805
3,148.80433654785156,48.8114128112793
4,148.52206420898438,48.67555236816406
5,148.22433471679688,48.534515380859375
6,147.9342803955078,48.39838790893555
7,147.67276000976562,48.275848388671875
8,147.44920349121094,48.169334411621094
9,147.21542358398438,48.05952072143555
10,147.0114288330078,47.96375274658203
11,146.79559326171875,47.86375045776367
12,146.59402465820312,47.769500732421875
13,146.3858184814453,47.67311096191406
14,146.18199157714844,47.57841491699219
15,145.97129821777344,47.48147201538086
16,145.76370239257812,47.3858757019043
17,145.55210876464844,47.28934860229492
18,145.3406219482422,47.1928596496582
19,145.12429809570312,47.09510040283203
20,144.907958984375,46.997562408447266
21,144.68600463867188,46.89870071411133
22,144.46409606933594,46.80030822753906
23,144.23524475097656,46.70040512084961
24,144.00213623046875,46.59980010986328
25,143.75637817382812,46.49614715576172
26,143.49636840820312,46.38922119140625
27,143.2034912109375,46.27423095703125
28,142.83746337890625,46.139503479003906
29,142.25559997558594,45.944602966308594
30,140.5661163330078,45.422420501708984
31,123.85562133789062,40.385765075683594
32,118.33930969238281,38.67681884765625
33,118.10247039794922,38.60184097290039
34,117.93082427978516,38.5451545715332
35,117.75606536865234,38.48723602294922
36,117.57487487792969,38.428897857666016
37,117.3822021484375,38.36949157714844
38,117.18024444580078,38.30900192260742
39,117.00072479248047,38.2504768371582
40,116.77104949951172,38.1812858581543
41,116.53577423095703,38.1171875
42,116.2901382446289,38.05315017700195
43,116.03290557861328,37.98765563964844
44,115.75494384765625,37.91993713378906
45,115.47821807861328,37.85429000854492
46,115.18854522705078,37.78654861450195
47,114.88126373291016,37.716835021972656
48,114.55218505859375,37.64748001098633
49,114.19894409179688,37.576480865478516
50,113.8589096069336,37.50701904296875
51,113.46998596191406,37.43543243408203
52,113.04010009765625,37.36049270629883
53,112.6242904663086,37.289737701416016
54,112.16425323486328,37.217586517333984
55,111.6874008178711,37.14651107788086
56,111.19114685058594,37.0765495300293
57,110.6750717163086,37.00725173950195
58,109.98589324951172,36.92205810546875
59,107.58509063720703,36.605438232421875
60,107.64202880859375,36.61067199707031
61,106.40919494628906,36.47787094116211
62,105.13853454589844,36.3486442565918
63,104.54106140136719,36.27314376831055
64,104.00321197509766,36.18925476074219
65,103.39952087402344,36.10691833496094
66,102.83718872070312,36.02471160888672
67,102.28482818603516,35.95008087158203
68,101.74457550048828,35.877262115478516
69,101.25614929199219,35.81788635253906
70,100.81664276123047,35.76691436767578
71,100.43984985351562,35.72670364379883
72,99.95372009277344,35.68136215209961
73,95.64134216308594,35.18905258178711
74,95.69144439697266,35.19325637817383
75,95.0662841796875,35.12257385253906
76,93.24024200439453,34.887840270996094
77,86.28643035888672,33.90118408203125
78,81.78789520263672,33.16832733154297
79,30.237895965576172,22.6710205078125
80,28.225147247314453,22.118511199951172
81,28.14643096923828,22.089462280273438
82,28.497272491455078,22.10671615600586
83,28.631065368652344,22.100994110107422
84,29.26168441772461,22.109716415405273
85,29.93233871459961,22.135831832885742
86,32.38583755493164,22.251218795776367
87,33.3194694519043,22.2943058013916
88,34.620513916015625,22.359569549560547
89,36.5689811706543,22.45163345336914
90,37.928489685058594,22.510000228881836
91,41.10061264038086,22.61891746520996
92,41.58296585083008,22.631425857543945
93,42.16984558105469,22.651729583740234
94,46.91764831542969,22.76114273071289
95,47.54701614379883,22.74528694152832
96,47.23866653442383,22.719411849975586
97,46.804481506347656,22.684017181396484
98,46.094947814941406,22.624759674072266
99,44.930442810058594,22.52468490600586
