,0,1,train_loss,val_loss
0,0.0918,16,6.167987101005912,0.1459603919411588
1,0.0715,32,3.4137181088123367,3.5168150376450495
2,0.0796,64,1.718282301335906,7.667846422123689
3,0.0735,32,6.131318193415485,0.19106007819002563
4,0.0653,32,2.5566537663703244,6.213798832443578
5,0.0286,16,1.2283160040516654,8.050246081388067
6,0.0878,4,6.1943115443529315,0.15286987758873882
7,0.0144,32,1.2251324697576027,7.9128490558963405
8,0.0898,16,6.167567050685485,0.14008137861510095
9,0.0184,16,6.145988986794948,0.12344867251352185
10,0.0368,64,6.144947319449857,0.1246236266747669
11,0.0103,32,0.9642819857368707,7.6049602023277565
12,0.0531,16,6.156764092017611,0.13902313796985183
13,0.049,4,6.170741195445975,0.139916155053193
14,0.0918,4,6.195434892140312,0.15618953462953603
15,0.0959,16,6.1698505297563475,0.14157205685123542
16,0.0001,32,6.233563993404466,0.05514931394425519
17,0.0388,32,6.149287611697087,0.12274745667594726
18,0.0613,16,6.159117340832353,0.13398564789433712
19,0.0103,2,6.149861639057149,0.12386491515069006
20,0.0653,2,6.198320069950338,0.16214389932079784
21,0.045,4,6.168475495606448,0.1498739305020083
22,0.0429,16,6.155126552483042,0.12455239153123415
23,0.0103,64,0.8896321798612674,7.577762749211656
24,0.0755,8,6.1741961765899385,0.15199361441303044
25,0.0062,2,0.7865204478780362,8.453762869707605
26,0.0327,4,6.162060054109127,0.14560873498896149
27,0.0184,2,6.156260070769193,0.1267121471335025
28,0.0307,32,1.0451335566723472,8.226137224156064
29,0.0266,4,6.157502736226392,0.12930466587639614
30,0.0164,16,6.145153977206746,0.12630070564186288
31,0.0042,64,6.142396922217061,0.1182017613912898
32,0.045,16,1.7101459119723241,7.389349628911725
33,0.0837,64,4.950631802553932,2.2003679885177156
34,0.0857,4,6.192172905395952,0.1696331239952892
35,0.0123,8,1.013803400752737,7.968536621577772
36,0.0939,2,6.221456154561757,0.20455230432507715
37,0.0551,16,6.15647370766282,0.1349198692560347
38,0.0429,2,6.177926035418944,0.15196158475980628
39,0.047,4,6.170644993219849,0.14628426575874234
40,0.0246,32,0.9299620140162568,7.892760738294434
41,0.0511,2,6.184577886316595,0.18287800167288704
42,0.0755,64,2.9543383529099327,4.818074954964924
43,0.0164,4,6.150491751532041,0.12996084316211529
44,0.0307,16,1.2520901628058156,8.074403237925438
