,0,1,2,3,train_loss,val_loss,train_loss_sd,val_loss_sd,ind_mini
0,8,64.0,16.0,,2.418825918411215,6.4821016979217525,1.4208085178441534,0.7622615588253598,21.299342553131467
1,32,,,,3.2351892753759692,5.939734482765198,1.7826055602395519,0.6389018290196774,17.844320636437324
2,2,4.0,128.0,4.0,4.75344715027617,3.385399429798126,1.579492210385517,0.4357033178828985,5.825383340245822
3,256,256.0,2.0,,17.527023773813834,14.766741724014283,5.125629927356414,1.416727069169987,110.03188836613165
4,128,,,,2.250259772109509,6.920067992210388,1.3186088237434825,1.3985076010593072,24.921582263517685
5,32,8.0,64.0,4.0,2.166433295434636,6.357118688821792,1.533651170650849,1.203290011069133,20.930432437253028
6,8,8.0,,,3.622985083868656,6.2042369723320006,1.9446030110763084,0.7253541090603228,19.509347496191022
7,64,8.0,64.0,,1.5452420355750076,6.8182274746894835,1.4527561333248602,1.0735646814414517,23.820383510924508
8,64,32.0,4.0,32.0,1.2653838187490993,7.157418727874756,1.6480912496739295,1.216888107518096,26.35472975617563
9,128,64.0,64.0,16.0,0.8328911213880175,7.258380753993988,1.2387235583966365,0.9793981875825825,26.82165598989519
10,16,256.0,128.0,4.0,1.101210537950287,7.071392064094543,1.236851477989686,1.0979438525786522,25.605033213777272
11,64,2.0,64.0,32.0,1.8167678940267675,6.069544644355774,1.3525391296318519,0.7230339920573741,18.68107517174914
12,2,256.0,64.0,,4.30721282259271,3.9311056315898893,0.7048897333003045,0.3944942488005613,7.804608599527231
13,16,32.0,4.0,8.0,2.4165342888014156,5.597679575681687,2.0373101175751445,0.5974879318061485,15.845504230328949
14,4,8.0,4.0,8.0,4.39193395460625,6.675747549533844,2.1037653987468343,1.066751664851987,22.8517822297858
15,8,64.0,32.0,64.0,1.7398124758789282,6.394503871202469,1.269254597285657,1.2107281064509043,21.177771153286773
16,8,2.0,4.0,32.0,3.4340190021342045,5.076477354764938,1.673374001095681,0.6568994020860933,13.101069578951144
17,16,128.0,,,1.8269903813041442,7.131076256036758,1.5657321913397315,0.876285336026822,25.810062279773437
18,64,,,,2.710049891378578,5.766197026968002,1.6495582324841729,1.0223558278436082,17.147119796270207
19,256,64.0,256.0,2.0,0.7686472440761821,6.9454511594772335,1.1413418152452512,1.0988529933683024,24.723384854859063
20,16,256.0,2.0,8.0,16.092531688939676,15.104777264595032,2.216948197773093,0.5167404444010507,114.21065844995339
21,32,4.0,2.0,256.0,2.0131979204498007,4.9424217677116395,1.1489628737527076,0.7827010584715607,12.520076938441175
22,2,2.0,,,5.104416122665131,3.503871099948883,3.1790914777216077,1.117090339565208,6.762501755903454
23,4,8.0,4.0,,4.170270054333136,4.159229909181595,2.6471444085679705,1.0498927170233152,9.200734077344668
24,8,2.0,64.0,8.0,3.471911231275709,4.601304004192352,2.162257876252435,0.6682549870339247,10.809281633346142
25,16,4.0,128.0,,2.62418270252533,7.31215624332428,1.3255009442215837,1.1123225927367115,27.35244523854938
26,8,8.0,8.0,4.0,3.9093920786113383,6.112983323335648,2.2334842139405375,1.2738839712163814,19.49567274175088
27,64,256.0,128.0,,0.6389018083313484,7.152814501523972,1.0161480709465107,0.7858314979146913,25.890143218163235
28,8,,,,3.9785230785597094,4.659572792053223,2.3582834907310026,0.7013238218577291,11.101736853773899
29,8,16.0,128.0,,2.2873006860023275,5.051154189109802,1.439424776933316,0.6824264126244061,12.98993222540446
30,256,32.0,2.0,,1.2538723747021279,6.355111225843429,1.1761867681832514,0.9076624465381156,20.605644904848365
31,8,2.0,,,4.11132510292929,5.386581634283066,2.511739196695612,0.7376039537106664,14.779660647662615
32,256,256.0,128.0,16.0,0.6128138034795113,6.647884093523025,1.0220641091332472,0.9385895140531146,22.53765659840346
33,8,64.0,,,2.8344485815104012,6.109776085615158,1.6057726926828917,0.9537087480887209,19.119462096267917
34,16,4.0,,,3.461835445121867,4.730778143405915,2.3716126805802804,0.5552306212334523,11.3442714424412
35,2,16.0,,,4.998866013697669,4.905346664190293,1.972685464479499,0.2734769279538539,12.068607763002955
36,64,16.0,16.0,16.0,1.6391236892511147,6.952473514080047,1.5080993524172677,1.0431105117014456,24.712483751803305
37,16,16.0,128.0,64.0,1.4838261634819565,5.60265367269516,1.3769617901868239,0.652659041802647,15.907846000505659
38,64,256.0,256.0,,0.579701960078807,7.50728511929512,1.00135064312573,0.8876983531541381,28.573669114291256
39,8,64.0,256.0,,1.7812760858036214,6.249794760942459,1.2502446116147319,0.9364341183516705,19.968421705958438
