,0,1,train_loss,val_loss,train_loss_sd,val_loss_sd,ind_mini
0,0.0959,64,0.7485836818814278,4.980557351112366,2.508786059358049,1.8033757511395012,14.029057813758692
1,0.0408,4,0.65838847577948,4.627730221748352,0.3256551500445692,0.2415725095211629,10.737122141319702
2,0.0816,2,0.9527180275319374,4.621446957588196,0.05186571317439454,0.14886306501062635,10.689966096962776
3,0.051,64,0.20549456584267317,4.160120420455932,0.2596318861613257,0.3501146110213431,8.714591076772535
4,0.0041,64,0.23726189330220224,4.194698722362518,0.1842962923595055,0.3548490009036867,8.860707592416043
5,0.002,32,0.37014197919517755,3.998509495258331,0.22205921163181763,0.3453378244960105,8.053668198349335
6,0.0347,4,0.9264832937172973,4.6261925745010375,0.041814834335634724,0.09721698388351593,10.705554439161974
7,0.0735,4,0.8876919160087487,4.611001453399658,0.1604433320466657,0.2352742345687327,10.658344184352831
8,0.0286,32,0.2051044310675934,4.30733683347702,0.21703391022350238,0.2687540710506101,9.312689673867059
9,0.051,2,0.7347416206598707,4.973189969062805,0.08633618664805745,0.22168612437530952,12.390881603063722
10,0.0776,16,0.5079623472178355,4.631972546577454,0.28189158347001697,0.3915373336528856,10.804235577945617
11,0.0082,8,0.17714051854073273,4.57601580619812,0.16013336241686127,0.17422750892895003,10.485137941721307
12,0.0408,8,0.3052004346630669,4.39795024394989,0.13557901034850234,0.3899956341725644,9.747031471466281
13,0.0837,2,0.9649223789576411,4.6108618831634525,0.13927703506993144,0.1076056538614766,10.635813141176287
14,0.098,4,0.9616921455390716,4.601253173351288,0.2206540868474405,0.125787934351135,10.593676684851811
15,0.0592,2,0.9564201263233358,4.611113595962524,0.128660923079667,0.12862040376906952,10.63945590156808
16,0.0633,8,0.3808611359147887,4.404483208656311,0.23287435706269105,0.38728538874881796,9.774731153836857
17,0.0347,32,0.24307223537005485,5.140422658920288,0.23544608115296276,0.5236601695049443,13.349082542733537
18,0.0939,32,0.4347400600835681,4.920125703811646,0.6222052851891583,0.23377927568210494,12.131144845523247
19,0.0796,64,0.6784731402993203,4.63067286491394,2.34250289971236,2.9578677259679353,15.096056333086501
20,0.0469,64,0.2717553053796291,5.212288610935211,0.4083825083290432,0.527337999119952,13.723018964500373
21,0.0878,16,0.4777534778811969,4.045298113822937,0.26674021463606984,0.4746684397863908,8.29487347871433
22,0.0551,32,0.28820096192881467,4.514417834281922,0.18772703618571543,0.4731317701598431,10.301911027208632
23,0.0245,4,0.35077307656783474,4.2129520678520205,0.1093534731307743,0.29052958701374654,8.916686283474496
24,0.0694,64,0.26970002736896276,4.878412356376648,0.40869895761197433,0.35019557997159795,11.960772031540003
25,0.0327,2,0.8517731131613534,4.92343825340271,0.04856677708244059,0.1555579113542035,12.132221249427007
26,0.098,8,0.8961350289545953,4.726238353252411,0.20348427419988677,0.3195646663675003,11.219725273872317
27,0.0204,8,0.267854898075041,4.8611948728561405,0.15704125830234028,0.22197818530959304,11.840244953318084
28,0.0633,4,0.5897064317447634,4.911597113609314,0.1877413080570131,0.41424129660875286,12.147691029115725
29,0.0204,32,0.17697697278577834,3.9932065272331236,0.18399624782681165,0.19824406554889332,7.9924995393312885
30,0.0694,16,0.39444878624752167,4.262820098400116,0.26258480962231806,0.3636697559941264,9.151945441374401
31,0.0041,16,0.3177892238972709,5.15232672214508,0.16575963535659227,0.3383656414880084,13.33048097953493
32,0.0673,64,0.3214774116873741,4.096363353729248,0.41016382118581135,0.6174376741451797,8.58071100361487
33,0.0286,64,0.21760061029344796,4.208350334167481,0.23141949773926962,0.3381970727825155,8.912294897563104
34,0.051,16,0.42575957781169566,4.060023128986359,0.19267169121640848,0.4273010940789955,8.333187016452644
35,0.0224,64,0.17488228101283312,4.25117776632309,0.17136588447919132,0.5759515150214094,9.202116274267615
36,0.0878,32,0.8057812951505184,5.045409986972809,0.36464154416549427,0.19359411070224197,12.746820308171774
37,0.0898,2,0.9737964540393577,4.6085490703582765,0.17812084918438137,0.13963090266102698,10.629110661439034
38,0.0245,32,0.21657713181339205,4.218252470493317,0.14618201450786358,0.17377610160002444,8.911926019155137
39,0.0531,16,0.45445237880339845,4.125629427433014,0.28799790664361435,0.43657147239431926,8.605706411504903
40,0.0898,16,0.6284836599580013,5.0791373586654665,0.8229233538467349,0.37086085988768014,12.967587042793921
41,0.0714,16,0.4186832117929589,4.5763056135177616,0.3799858976578396,0.3124190698922836,10.520089371773267
42,0.0796,16,0.6806938288779929,5.163137531280517,0.270795077808295,0.4267107258402215,13.42003560523228
43,0.0306,4,0.4358954678964801,4.451438593864441,0.16335825570246043,0.287462716898435,9.94897018427623
44,0.0469,4,0.547941717238237,4.420892539024353,0.20238263539915763,0.24728467564414452,9.802720276204811
45,0.0143,8,0.2692105202270406,4.3883449387550355,0.11826960801009288,0.30551716194232037,9.675456018869115
46,0.0122,64,0.19558191820979118,3.790583302974701,0.15330543910258165,0.2107163971515895,7.206461588409571
47,0.0388,4,0.34511799370726703,4.165468122959137,0.15558068993394364,0.2872016164107691,8.716804725928837
48,0.0857,32,0.3505222578719258,4.8450559854507445,0.577933919752857,0.6900289048223812,11.97535369582123
49,0.0673,4,0.9539489090263558,4.608573617935181,0.1272366335035691,0.16338042790990653,10.632821978076095
50,0.0592,64,0.325555744767189,5.608727848529815,0.2774585557956469,0.5115227041911015,15.859741777888434
51,0.0551,4,0.7632515724325697,4.748963468074798,0.13848896602693564,0.39969754476292135,11.356206074199262
52,0.0571,32,0.259542298046872,4.428405194282532,0.18792480394121217,0.2499298093096572,9.836618737165034
53,0.0286,16,0.273302592652617,5.233792462348938,0.1477130664322185,0.32219979459206044,13.748198123287862
54,0.0327,8,0.30848937393831355,4.820072412490845,0.16415343701693236,0.22206524906120695,11.641205518247965
55,0.0633,2,0.9484505435444253,4.609957313537597,0.03577937729755382,0.10547857507930404,10.63141608121977
56,0.0898,64,0.7029265728592873,5.84028706073761,1.3287797837182167,0.7991801637148689,17.373820942947237
57,0.0163,16,0.28770161817898043,4.5271935105323795,0.12792169580884571,0.3478579209031277,10.308243107470767
58,0.0878,4,0.7725320689473301,4.907435066699982,0.5264097041616357,0.4395239446556715,12.13805011590117
