,0,1,2,train_loss,val_loss,train_loss_sd,val_loss_sd,ind_mini
0,0.0347,8,0.5427,7.182065255871184,6.2901161932945255,1.640434941786102,1.3615924153670482,20.709747815365542
1,0.0796,2,0.0,7.650157835115941,6.503582029342652,1.0172428413594692,1.7609254557833949,22.69871883660732
2,0.0694,32,0.6683,7.693148159299579,5.610668225288391,2.328667277455616,1.4473336720648884,16.78718634627681
3,0.0592,64,0.7638,8.221740827560424,8.48305585384369,4.424145081585253,2.993200239466287,40.46074214648636
4,0.0816,4,0.9146,10.04381321712755,6.895117754936218,1.6174315516730278,1.6945678902124783,25.207104594487923
5,0.0531,16,0.8945,8.540815866910494,7.06447172164917,1.6607736956630803,1.324815107066022,25.83094788694557
6,0.051,64,0.5075,7.752475739121437,5.455083618164062,3.871341265803257,2.3257106291789644,17.583433605918966
7,0.1,32,0.7286,8.331127122470312,10.633017601966857,2.5596528776946745,1.772262100845067,58.100988138914396
8,0.0408,2,0.0,5.404239258378645,9.295856084823608,0.9416270211627173,3.8795215979708684,50.73181408943727
9,0.0122,8,0.2563,6.114668474013987,5.472030682563782,2.1275017427930134,1.30295177646215,15.820401561352659
10,0.0939,16,0.4171,7.511670699211268,5.366759912967682,1.4689561902237556,1.6519776745313721,15.765571100293482
11,0.0714,16,0.9347,8.953918522871456,5.32841325044632,2.574728136435774,1.5479959360542013,15.39413959278612
12,0.0388,64,0.201,6.773194623589515,6.455930652618409,3.213692627208117,1.4154270000813827,21.841237091988667
13,0.0163,32,0.8442,7.989125202723915,5.207065854072571,3.906897011977525,1.772162777250186,15.127047858859802
14,0.0694,8,0.9899,8.478900592304193,6.09871467590332,1.0196678038616662,1.2846693278777064,19.42234799003415
15,0.0531,8,0.5276,7.289508221218219,5.960519189834595,1.2274618684941903,1.3803989971089754,18.71664520180296
16,0.0694,4,0.6683,8.784471392900898,9.246119713783264,1.150177888831041,2.5186520943515354,45.917169066996436
17,0.0551,32,0.0653,5.6211621330465595,8.030546379089355,2.469526524220389,2.3886151286265616,35.09757868970442
18,0.0102,4,0.5075,7.256131683301467,6.351071617603302,1.4049246106690816,1.1541205492819164,20.83405246710051
19,0.0,32,0.0251,39.449328639166694,18.981140117645264,0.941097267763645,7.861886537752131e-07,180.14184008284155
20,0.0102,64,0.9146,10.503272563815116,8.370143404006958,8.18447423088592,3.009536030616725,39.55830386161073
21,0.0347,4,0.7035,7.709479828921075,6.204806337356567,1.062477932154563,1.5503916362580352,20.451667954939545
22,0.0735,8,0.1558,6.4286129374228995,9.42160650253296,1.1625869697863582,2.4751626459089247,47.44654960613711
23,0.0143,64,0.8945,9.492058983445167,6.960812602043152,6.364806505342955,2.999245986979191,28.72419428558677
24,0.0653,16,0.0402,5.345467240810394,10.185447719097137,1.4754153466660105,4.396681432832072,61.53707643013568
25,0.0061,64,0.4221,8.897039519548416,5.455665349960327,6.034467689655008,2.3573662797061217,17.66073009372661
26,0.0367,8,0.0302,4.991439441969761,8.123597271442414,1.3990182587504236,3.0888928305694683,37.767045773665046
27,0.0592,32,0.9899,8.24089168242046,6.071372051239013,2.6517026817816705,1.3852971353600374,19.390303368901474
28,0.0082,2,0.1106,5.422206597635881,5.750239613056183,1.2171583784503048,1.523027980420822,17.692434918352625
29,0.0878,2,0.8744,11.379131194549757,8.204565510749816,1.7447668203667894,2.304680583318826,36.313223905656095
30,0.0204,8,0.5779,7.219769111917571,6.498639507293701,1.825828641137767,1.7865388014777492,22.712018167472035
31,0.0571,8,0.6884,8.41870069978329,7.755832171440124,1.2414486137297807,1.8657439450449151,31.8169665700087
32,0.0633,2,0.7739,9.238318335479125,7.038521070480346,1.033314972572837,2.090803064403341,26.956118156857098
33,0.0224,32,0.7789,8.113219245842526,11.103402042388916,3.62569113750857,3.629914836497496,68.2309093175755
34,0.051,2,0.2613,7.079795419119586,6.895030999183655,1.1750359813023574,2.4865842435437697,26.862276839971848
35,0.0245,2,0.201,5.914459288482724,8.116669199466706,0.7773595038316343,3.144589671781312,37.8843815487226
36,0.0918,4,0.799,10.020310653786247,7.994473724365235,1.7226610249156367,2.652976993193802,35.47494852799088
37,0.0286,64,0.0603,5.6133201992511745,9.653228220939637,4.210280593446572,2.0529853993779947,48.699782067802325
38,0.0306,8,0.8342,8.1278553295594,6.838266432285309,1.469542468656443,1.5556666140668245,24.59099320652109
39,0.0571,16,0.3216,6.393487373407071,7.033712339401245,1.5855208095532158,2.0910819332088337,26.922866462418867
40,0.0612,8,0.2211,7.164009333917728,5.815891635417938,1.0369986671615776,1.5931092166369991,18.181296245529047
41,0.0061,8,0.6633,7.600054967655588,5.02516613483429,4.081284888977314,1.3923607183082434,13.595481526286623
42,0.0408,2,0.9095,8.560587552524744,7.048399977684021,1.0524281760182905,1.8067288206656604,26.472105638420015
43,0.0286,2,0.5628,7.6282758823359975,6.4966077709198,1.3235332760629863,1.9538086685411375,23.011640421221013
44,0.0286,64,0.7839,8.269506375789643,5.4101763391494755,4.096596125956341,1.5526220730434672,15.840321661197308
45,0.049,32,0.6131,7.706687063489641,5.486968684196472,3.0913969762912608,3.585000627656685,21.479527420825793
46,0.0286,16,0.799,7.858750888017508,5.54976948261261,1.7898575466219249,1.098956914494049,16.003823805026258
47,0.0367,32,0.2563,6.007200406960078,5.931276292800903,2.4687492655340213,1.1919096930141875,18.3003435889216
48,0.0714,8,0.6281,7.746344248790006,6.457986319065094,1.4330695707191756,1.9265493382725534,22.70858982501517
49,0.0469,16,0.8492,8.55200035572052,7.234470963478088,1.7805150875668212,1.8535344500208615,27.88658003941086
50,0.0735,2,0.8945,10.454689687596488,8.538688793182374,1.3083125358040373,2.7929043913015343,40.354760622884825
51,0.0408,4,0.3166,6.648466027545242,6.699656667709351,0.8282227598193884,2.1606712382497397,24.776949832491017
52,0.0388,8,0.7236,8.108372323100383,7.21865002155304,1.104265255662214,1.7242573632394675,27.54098579417661
53,0.0286,2,0.9749,8.359348402545663,5.650460753440857,1.0067561074675178,1.3269623338698537,16.844267880842374
54,0.098,16,0.0201,5.681345922534283,8.701473774909973,1.1402607660912367,2.96799114040647,42.262308632488654
55,0.0816,8,0.6231,8.014319321650724,6.72577202796936,1.4058522497002381,1.7228691252919883,24.10214369754973
56,0.0469,2,0.7588,8.268021891888658,6.3994577121734615,0.9326570543247494,1.9933732708770877,22.463298003471806
57,0.0959,16,0.1357,5.709528252711663,6.799790990352631,1.2333448004546816,2.4188323351509,26.043953689026186
58,0.0143,4,0.3769,6.399822852227552,6.033305308818817,1.0029840130021443,1.6309114427806524,19.530322541807095
59,0.0245,4,0.7789,7.925675736866317,6.323988428115845,1.4817329729738955,1.6419519593749676,21.344417937919204
60,0.0551,64,0.0151,5.181475604474545,6.353672339916229,2.6590179668559637,2.0761132938178672,22.33969930589192
61,0.0429,16,0.5075,6.954855534021672,6.690738673210144,1.6086459723259328,1.5291159150844853,23.552089737477253
62,0.0551,8,0.9849,8.346192363477671,6.360849266052246,0.8927217521584685,1.5609747276921722,21.448522742965523
63,0.0714,8,0.9397,8.6133117715212,6.078571937084198,1.4713438743857283,1.2903654012497503,19.307039831524985
64,0.0102,16,0.9799,8.716659811826851,5.662841157913208,4.316499628093823,2.112714977186856,18.265667277292728
65,0.098,8,0.2714,6.708722082834978,7.25085147857666,1.020716509555115,2.3607604969921057,29.074018644267877
66,0.0367,64,0.5628,8.008425168991089,7.692769966125488,4.257152239096695,1.8528879539178797,31.305951760748165
67,0.0878,8,0.8593,9.336218915490003,6.52072128534317,1.1791844009105725,1.6497853661978463,22.620798917824025
68,0.0653,16,0.1709,6.446466318919108,9.31039936542511,1.5119534911974903,3.040935795347267,47.96541342756629
69,0.0612,32,0.5176,7.606101027556829,6.693561139106751,2.439669931245677,1.5750230725440588,23.642229201003097
70,0.0633,8,0.8945,8.61307255485883,6.812206363677978,1.6765979351723803,1.8134161306150856,24.847316802054866
71,0.0306,4,0.8342,8.554061736481694,7.5492242288589475,0.9534100934286224,1.4738159548243894,29.581459963142947
72,0.0796,32,0.3719,6.674526875359671,5.918750259876251,2.428645763910789,2.2807403295740896,20.11669054486546
73,0.0245,4,0.2462,6.1041501163977845,7.718446502685547,1.0908381662179778,2.7302102026617963,33.51423208276866
74,0.0592,2,0.4121,8.51948873232477,7.004464204311371,1.3961623933860818,2.3707371113255755,27.341456620247833
75,0.0592,4,0.7688,8.348271801878628,6.544882102012634,1.515888579511072,1.7852994978984709,23.011388013220923
76,0.0,64,0.0955,39.94772491931915,19.36073606491089,2.6700265909515237,9.380975820432997e-07,187.419050487571
77,0.0939,64,0.9246,8.376252661943436,6.2009561824798585,3.1152433726581115,1.5099367728658555,20.365883317543865
78,0.0184,64,0.1859,6.742308089733124,6.976117482185364,3.6535677694480024,2.1289724505033583,26.59936941012727
79,0.0918,16,0.5477,8.291322228358341,6.024374980926513,1.3742502957114455,1.6223533521803035,19.462562155071996
80,0.0735,16,0.6734,8.256093877095442,7.921114292144775,1.530241737122368,1.9694440846402868,33.31138081587242
81,0.0224,32,0.794,8.083620952878679,6.012759413719177,3.3218713091416436,1.0064421254765856,18.583100759601205
82,0.0429,32,0.3467,6.793363919258118,5.973128061294556,2.5149597188375123,1.2137603181170868,18.57573647323008
83,0.0694,2,0.5025,9.099261178405992,6.874521808624268,1.0221075676317237,2.0840084505070853,25.80107065951781
84,0.0816,32,0.9799,9.00994900567191,8.831736512184143,2.8696205285719003,2.945106218284331,43.336610228811786
85,0.0306,4,0.5879,7.999278574247772,9.341942582130432,0.8956894079439285,1.9707750146184444,45.57792268303307
86,0.0082,4,0.4422,7.305624650424488,6.663306221961975,1.326996851003223,1.3346169532346015,23.090426109749192
87,0.0837,16,0.5578,8.32820997421558,6.054021296501159,1.6304736685499703,1.5493721222055177,19.525863915778604
88,0.0898,2,0.7839,10.700049360114003,8.882193613052369,1.3904992389153505,3.161230434652122,44.443370620359566
89,0.0592,32,0.6332,7.8482505811963765,7.115851054191589,2.281736913573025,1.5099838538366304,26.457693732143436
90,0.0571,64,0.2714,6.65351182281971,5.920039548873901,2.5779289811852304,1.323321899062055,18.39902455438415
91,0.0837,64,0.794,8.838346158862114,5.841222126483917,3.9245353263662075,4.224752383385569,25.98420431592367
92,0.0122,8,0.3116,6.189938662923299,6.717912163734436,1.5670652392795186,1.4147156521901805,23.56588210810149
93,0.0367,8,0.6784,7.607263167477572,6.221581859588623,1.4684575023289075,1.2690811913377051,20.15932395288468
94,0.0,64,0.1005,43.57574226379395,21.61165283203125,2.7469363803341555,9.390665912697732e-07,233.53176906612265
95,0.0714,4,0.1558,6.255985492003651,6.915812101364136,0.9210658589291001,2.591934268256109,27.273290136167475
96,0.0306,16,0.402,6.694561961155672,6.592761812210083,2.5065993708384986,2.652239984474187,25.249442623889603
97,0.098,8,0.8894,9.038015098480077,10.498810510635376,2.088021667625934,2.310323077478101,57.78130743027787
98,0.0449,16,0.9799,8.392648513408808,7.154746460914612,2.7971492279689483,1.9893478234930306,27.57395084140331
99,0.0837,8,0.0251,5.561958914995193,6.939603374004364,1.403606515360097,2.936892988559045,28.391717707370017
100,0.0224,32,0.2462,6.04888564654759,5.622731885910034,4.323917571222906,1.982428422411883,17.77256815540794
101,0.0163,2,0.9598,8.61637149722996,8.155234751701355,1.306501229587854,1.5547922862580075,34.462616454382434
102,0.0714,2,0.8342,9.509523360596683,8.682728147506714,1.6351741531813044,3.0060126813985937,42.21294016211726
103,0.0673,4,0.9447,8.724161167459991,6.852663960456848,1.1242472512762547,1.908492354279821,25.30067321064433
104,0.0592,32,0.9598,8.580152277605876,5.922211017608642,2.912243089242984,2.0032954013714828,19.54288790112066
105,0.098,2,0.6784,11.210562908558462,8.484541845321655,1.580857951453863,2.0204673456776305,38.0348693099819
106,0.0082,2,0.1156,5.6374219051092105,9.389188346862793,0.957767675130801,2.1717388773545094,46.43665378213855
107,0.0571,2,0.9045,9.197301893073062,7.499566745758057,1.024504740142842,2.386149527232814,30.968605470196735
108,0.0633,64,0.6131,7.777789332270622,8.545657720565796,4.014665766313371,3.0531201349511825,41.174904217755056
109,0.0408,2,0.7538,8.186406507396427,6.505464010238647,0.9505958107323585,1.6109324935060658,22.458082743571985
110,0.0898,64,0.3467,6.932831407785415,6.070759177207947,2.814224069471769,2.698052590565705,22.06680238455641
111,0.0612,16,0.2764,6.540421106815339,9.500159058570862,2.1166897325713805,3.132161613366181,50.03172925519532
112,0.0592,8,0.7638,8.591327070181187,5.783684725761414,1.3257118045667025,1.1780727922395142,17.41943225541044
113,0.002,4,0.7538,8.086308698424926,6.171779074668884,3.3114362305636384,1.2618053999185268,19.84150490689213
114,0.0122,64,0.5126,8.959658366441726,5.887434434890747,7.370778521800165,2.9235287745855034,21.604452360483375
115,0.0612,64,0.4774,7.305142157673836,7.979276747703552,2.6866059112005067,2.4457377563074036,34.82524529453507
116,0.002,64,0.9095,16.52086311995983,10.34920732498169,14.505285231929161,6.532092228411813,74.88716056796633
117,0.0939,16,0.804,8.291390467790455,6.317206363677979,2.3050235242725368,1.9686960839626642,21.89143025615174
118,0.0367,8,0.0452,5.452865428190965,6.545588462352753,1.731079378812882,2.3119147671723286,24.09483910457748
119,0.0959,4,0.9196,10.640115508941506,8.93198405265808,1.5427896073073073,2.6256597983011387,43.337214246676524
120,0.0102,16,0.4975,7.471518381008735,5.852889614105225,2.8043800887722194,0.994964558612985,17.62313565389837
121,0.0878,16,0.9196,8.74141841319891,6.4013489151000975,2.23138804483175,1.5980791944242385,21.76556252225241
122,0.0653,2,0.0452,6.073535069221667,11.370724868774413,0.7380533387098369,5.727180299605319,81.04698911277609
123,0.0184,64,0.794,9.046180091500283,5.585615019798279,5.599299676055552,1.9052552645158072,17.414546386180664
