,0,1,2,3,train_loss,val_loss,train_loss_sd,val_loss_sd,ind_mini
56,32,32.0,,,0.47524403075388955,1.9138921558856965,1.4954239586081397,1.1394551687656127,2.480670632993735
57,256,4.0,,,0.34000577091079953,1.8469884204864502,0.7844970765496713,0.3816787491041077,1.7785224464643543
58,256,256.0,64.0,16.0,0.2123545376026216,1.4942966890335083,0.49078141125546937,0.21627336399094438,1.1398483814142324
59,128,2.0,256.0,4.0,0.36894832139599404,1.834587539434433,1.1832448731586334,0.7343232967035638,1.9524710719648388
60,8,32.0,,,0.6968184913821776,1.854500687122345,1.686700409576057,1.4099968442423958,2.7136319496553822
61,256,256.0,128.0,,0.18266586876205745,1.66623430788517,0.35349612898726634,0.24859195385485067,1.4190673641474718
62,64,256.0,,,0.25252386745170796,1.9988485330343246,0.6511220081221495,0.2334476120281677,2.0249466227875628
63,2,2.0,16.0,,1.2399260064069708,2.2785027009248733,3.020386764363147,2.6830649421448816,6.195206020944429
64,128,8.0,2.0,,12.951009808716607,13.257109932899475,3.410608166237853,3.24245031340073,93.13222390392721
65,8,32.0,128.0,,0.38091081324802795,1.2219754841923713,1.1011900474576004,0.6337388702391072,0.9474245198095602
66,16,256.0,,,0.3369286319386257,1.668897857069969,0.9345750203459039,0.4371738107546843,1.4881704990712536
67,4,8.0,4.0,4.0,1.103090505344773,2.3232690674066543,2.9703105783333754,2.612286130500573,6.1108089935871215
68,4,16.0,,,0.8611773199996273,2.6957241034507753,1.8322733500077526,1.507829023341158,4.770238402777719
69,8,64.0,,,0.5881093749803941,1.7401747292280196,1.4582767174256408,1.106326090261629,2.1260827531186965
70,32,64.0,16.0,,0.4135640150574023,1.8708589196205139,1.2838245503138557,0.8898058913270156,2.1459338106819508
71,16,16.0,,,0.6509369927394437,2.2370642906427385,1.930774261564537,1.5903104324066368,3.766771955945141
72,2,256.0,8.0,,0.723145476249249,2.4702525889873503,1.1585779299293666,0.9066301602543234,3.4620630504407437
73,8,16.0,,,0.7593130252728463,2.4914109736680983,2.085718068446937,1.7412180280341794,4.619484430432529
74,4,256.0,4.0,,0.6230940557041449,2.2083361625671385,1.3182041962283468,0.719917271451944,2.6975147423182833
75,4,128.0,64.0,4.0,0.610631783571975,1.884262363910675,1.6012098491461135,1.120342374374599,2.40280584593478
76,4,8.0,8.0,2.0,3.558118691975555,4.358673231005668,6.08127779053123,5.693281377130817,25.70574258693498
77,64,256.0,4.0,128.0,0.24091380297547993,1.6087630689144135,0.6725325265920186,0.44982000952905465,1.3952283264378202
78,2,256.0,,,0.7707475547528947,2.7425843143463133,1.0808664371906183,0.6221504612814618,3.9544199588855866
79,64,64.0,,,0.32426731536531206,1.677968799471855,0.878501493702062,0.25091957329485165,1.4392699621317444
80,16,128.0,8.0,,0.39405553097455787,2.2918735367059706,1.0479355920791062,0.4800165028740314,2.7415500756422744
81,128,8.0,4.0,,0.48781818659616755,1.6887694996595384,1.5459736330153866,1.1991384243989676,2.144937691925183
82,128,4.0,,,0.40851449089544917,1.8373816430568695,1.0411820393690951,0.682370113255848,1.9208001368535799
83,256,16.0,,,0.3023713678479417,1.1643386712670327,0.7847993423728726,0.352814419110876,0.740081277870212
84,16,2.0,4.0,256.0,0.49096520241348673,1.656491882801056,1.3889488017779865,1.082225945714181,1.9575891776813705
85,16,128.0,,,0.38708487955688836,2.490368725657463,1.084816463434035,0.6561559547065872,3.3162385133148446
86,256,128.0,64.0,64.0,0.2402625753945208,1.8549906808137893,0.5402941521164657,0.30983083663544203,1.7684927866181117
87,8,8.0,32.0,,0.6613534318195383,1.4572287142276763,1.8460891598403188,1.5682851156744666,2.291516864807861
88,64,8.0,128.0,256.0,0.2756267541988801,2.0001753306388856,0.7201055571345213,0.322069424999613,2.0522150339079785
89,256,128.0,2.0,8.0,0.4717384262527871,2.0254354363679887,2.0733273318506087,1.7425387289304146,3.5694149643588045
90,8,256.0,16.0,,0.4039887039056403,1.665701560974121,0.9237674527955002,0.40286926833982206,1.4684326688021434
91,128,128.0,64.0,,0.20973281102693123,2.224059138894081,0.524736483738538,0.33982452964903903,2.530959882124736
92,4,16.0,128.0,,0.6478855534711773,1.6462976908683777,1.2380780970253993,0.7980775384134441,1.6736119221393075
93,128,8.0,256.0,,0.2707476737186105,1.9887856644392015,0.7165521619461159,0.4253642462840775,2.0681015805478484
94,64,4.0,,,0.49922702663276297,1.3454948887228966,1.2336970496953272,0.87691545880591,1.2896686087361098
95,4,256.0,128.0,64.0,0.5568949536924408,2.062250927090645,1.0074764663954296,0.7216128948642642,2.3868020281603037
96,4,16.0,4.0,64.0,0.7840264669129543,1.5334897449612617,1.632168166360109,1.280584054904318,1.9957431597882702
97,128,2.0,64.0,,0.6617839462079397,1.2037308010458947,2.2717514555821268,2.000239408541124,2.7249627664337686
98,128,8.0,128.0,64.0,0.25539423063026656,1.572858145236969,0.7561603214139412,0.26047696596616515,1.2708654974186084
99,128,256.0,,,0.2152690472201752,2.5336972910165785,0.45947985504079386,0.2571633931127203,3.2428774866309977
100,8,32.0,64.0,4.0,0.518836336806891,1.7820748049020767,1.1617257118186661,0.7949750318766036,1.9038879557869908
101,32,32.0,2.0,,0.6654461162002079,1.9085787069797515,2.08799796819842,1.659915886415405,3.1989967153553702
102,64,8.0,2.0,64.0,10.791361465635507,11.224080014228822,0.5564303616862585,0.39271170062250604,63.067097322808344
103,2,64.0,8.0,,0.905608434472233,1.034626215994358,2.130289521399078,1.9710441434666857,2.4777332111585624
104,16,128.0,256.0,,0.28657970184037646,2.3382651847600937,0.6455577518575802,0.3461007307618706,2.793634895047528
105,4,16.0,256.0,,0.5109177960683945,2.228659574985504,1.0142863820565111,0.7126852951134245,2.737421915522738
106,128,8.0,8.0,,0.5903190536852471,1.8689773505926133,1.967058339142458,1.6647571878928866,3.132246415834608
107,256,128.0,64.0,4.0,0.2455027662596536,1.6749117696285247,0.7417366189689869,0.3471566451716606,1.4629235861634993
108,64,256.0,32.0,8.0,0.26002407965516044,1.0457957184314728,0.8291939506871181,0.37383565464991053,0.6167208906885637
109,2,16.0,,,1.0795048632820987,2.183527066707611,2.7735443084100355,2.4854781092550313,5.472695941315354
110,8,128.0,,,0.4620115077260467,1.7341784542798997,1.1412473603225808,0.7409759409474143,1.778210128175764
