,0,1,train_loss,val_loss,train_loss_sd,val_loss_sd,ind_mini
0,0.0245,32,9.01780748600545,6.280084047317505,0.6474531199792589,0.5614825894010317,19.87735916978615
1,0.0633,2,10.53132073260007,8.580617427825928,0.26491789179655295,1.1498305617129376,37.474552881679564
2,0.0714,4,9.921378584869512,7.526934070587158,0.36292894630014727,0.6450989022153238,28.535444548302593
3,0.0776,64,9.042621751971868,6.3527315950393675,0.577503767803395,0.454391143759879,20.28183501506942
4,0.0633,4,9.857589852201741,7.51260353565216,0.42023073740704897,0.6555633856068936,28.434487618220857
5,0.0735,2,10.958775068019294,8.190433535575867,0.29523579643676506,0.7272259769232942,33.80602956109892
6,0.0694,8,9.615809880620468,7.163652663230896,0.22203152910469834,0.6533190202136235,25.872372610794
7,0.0245,64,8.844945042133332,6.305163497924805,0.8175060313800601,0.3969868443375544,19.956342645070226
8,0.0857,8,10.171930817551301,7.827086443901062,0.6407555015015295,0.7768396253167196,30.933381001881
9,0.0551,64,8.87117225812829,6.1351815128326415,0.5933664282934351,0.3967268188695855,18.8989221821069
10,0.0061,2,8.472306868834663,5.755464315414429,0.45126498421791245,0.41315539671223533,16.648033433920663
11,0.0612,16,9.217716229376586,6.476426563262939,0.2792153961020427,0.40456796852292704,21.05388813524629
12,0.0551,16,9.362519976742888,7.162913951873779,0.2853154732694205,0.4202460745511004,25.741971522561826
13,0.0082,8,8.560139403309,6.2104925489425655,0.49785459616846905,0.45385422943130116,19.388100681021903
14,0.0265,8,9.083461784673194,6.45926465511322,0.3158947456887399,0.6325284708853017,21.0610960756377
15,0.0714,32,9.258765972386236,6.044430484771729,0.565330035344403,0.5797786875741388,18.435641605901495
16,0.0633,32,9.06860961302467,6.220762252807617,0.3695796900871222,0.5521199811496023,19.50135973977037
17,0.0714,8,9.591408921745632,7.270479912757874,0.3122948070267249,0.5158894867712095,26.5630100621884
18,0.0388,2,9.66806774395818,7.389031009674072,0.2233451542645895,0.6170248574844184,27.489249468339352
19,0.0082,2,8.969272889854057,6.468057942390442,0.2515474863184556,0.47630094334253065,21.03131806737453
20,0.0939,32,9.305808072193809,6.431072993278503,0.44000815978100066,0.5786144691433373,20.846747274389077
21,0.0408,4,9.444733589939876,6.985078024864197,0.24239554118150888,0.7093451261528632,24.647242760718765
22,0.0327,32,8.886226626168128,6.219299159049988,0.5149807507247542,0.4765775537772036,19.453404097262077
23,0.0633,64,8.87565402580344,6.194286494255066,0.5138392369664606,0.3247839068729755,19.237334879537197
24,0.0265,32,8.833827749231586,6.326742463111877,0.6885520514717838,0.48756971100886526,20.132697208818104
25,0.0469,8,9.437742693202743,6.534359893798828,0.33872521288851964,0.5713509914298603,21.51215058854726
26,0.0531,2,9.87539727609462,7.826706533432007,0.25834561847951354,0.9070978668924912,31.040080850294082
27,0.098,64,8.993290095329284,6.302771263122558,0.49346002397054783,0.3665820976589381,19.929654014783775
28,0.0776,16,9.389204519987105,6.26503885269165,0.4513118105761195,0.7520148061167875,19.90811904717739
29,0.0959,4,10.748908629136544,8.086235036849976,0.34874724177639244,0.8194631940533167,33.029358498794096
30,0.0959,8,9.775150857098767,7.441610798835755,0.3612187830882916,0.7067018752442414,27.938499410911323
31,0.0122,64,8.456804103436678,6.525141019821167,1.2375826147753572,0.4215861620968272,21.377600110312173
32,0.0837,8,9.77441342649564,7.4609000730514525,0.28036097086879164,0.6307510484970419,28.03143839261964
33,0.1,2,15.163352228197686,14.097584896087646,1.785091594185816,2.72634971010614,103.08744132209718
34,0.0408,64,8.859266361257305,5.934398217201233,0.5692183893609448,0.415048009239834,17.69467352514756
35,0.0429,4,9.515607558525332,6.928242506980896,0.23786639732335219,0.551249788319475,24.1522102823296
36,0.002,16,9.218725305575392,6.52334044456482,1.1956831280641835,0.4529508608088815,21.379567519001323
37,0.0551,2,9.942289164360227,7.670310788154602,0.24074070159484362,0.9953668163434868,29.91221134297932
38,0.0224,16,8.774488490061916,6.29922860622406,0.48232029780070257,0.4437211036003353,19.938584725625905
39,0.0878,16,9.492578584001118,7.056055240631103,0.28859306458326467,0.6673603376065704,25.116642689524003
40,0.0367,16,8.994435173538717,6.606011028289795,0.41580434480478756,0.5244093993602569,21.95719346201189
41,0.051,32,8.981744865904684,6.354805002212524,0.4808271713521541,0.5464448188279898,20.341074278084637
42,0.002,32,8.955477727599765,6.24646872997284,2.243881876732282,0.39330817522620987,19.586531457614136
43,0.0816,16,9.900684250023055,7.6758460521698,0.3829448622672547,0.9282081330768074,29.890091477460317
44,0.0918,2,12.380693086780338,10.132673716545105,2.0969886235346062,3.0582760902638477,56.012064645121754
45,0.0694,32,9.047550374036248,6.516285953521728,0.5063816312159715,0.5134553606962956,21.362809517746168
46,0.0469,64,8.986609375476837,6.148721332550049,0.6383435395505246,0.33761635901981246,18.96037941561692
47,0.0592,2,10.482081996018456,8.406246700286864,0.3091044571310743,1.516541184315312,36.482440374904144
48,0.098,16,9.562873833843549,7.314365673065185,0.35476343078634276,0.5034395572914553,26.87669829358007
49,0.0612,8,9.713186989032504,7.40939724445343,0.30939146038960436,0.8047646361217345,27.773406822833117
50,0.0776,2,11.201802379500707,8.315860247612,0.26330862847778036,0.7349639897111354,34.8468518619928
51,0.0429,8,9.232620689960124,6.522107300758361,0.28527863378915247,0.5239600382861941,21.406208882163195
52,0.0816,4,10.432864495917466,8.017706079483032,0.33774144628375274,1.1308360755343239,32.78120050335452
53,0.0898,32,9.251060281784639,6.13468493938446,0.4690822735934308,0.48139774810266567,18.933051548694415
54,0.0959,64,9.239016825116199,6.478393168449402,0.5014097157688094,0.32553684844490516,21.03777614235366
55,0.0898,8,9.809766758808998,7.426082925796509,0.3292143368913008,0.7908985241061621,27.88611404811987
56,0.0306,8,9.129019085618317,5.999105801582337,0.2750950015992807,0.33730564528937307,18.051522758461463
57,0.0735,64,9.223775894538216,6.1416578340530394,0.6690937060134737,0.39585969186965997,18.938332923116107
58,0.0265,2,9.27118519853486,6.152752690315246,0.27039895295782945,0.5872746474792574,19.100628589876695
59,0.0224,64,8.504638411584107,6.231588025093078,0.9009951555233022,0.5744158702024282,19.581321453211935
60,0.0571,64,9.028498676030534,6.046188359260559,0.4285141636196579,0.38743425310582097,18.353249488068776
61,0.0857,64,9.285472620881121,6.428130197525024,0.742859619620046,0.65370952048592,20.874096986753518
62,0.0694,64,9.120150062519569,6.067392802238464,0.6225110938779733,0.5117107059068106,18.53755163159738
63,0.0755,8,9.632014421996523,7.355631823539734,0.32282181180253805,0.6526187526113656,27.265615379865242
64,0.0163,64,8.626048014060313,6.400837574005127,1.0135155095611872,0.6622729888991934,20.704663580310655
65,0.0857,32,9.19571604086005,5.940319495201111,0.4009377598162779,0.4997359140653782,17.76856584443657
66,0.0837,2,11.16177742603594,8.347645826339722,0.3459797968567217,0.7690171602996018,35.13728911742112
67,0.0653,16,9.390373844361823,6.982724289894104,0.28851005101245836,0.6360619940929751,24.581506684503328
68,0.049,2,10.370667795498145,7.743194990158081,0.3909002851436894,0.8975448282683619,30.381327687180242
69,0.0204,8,9.18522497186244,5.711067399978638,0.22893055288864042,0.2329347203014514,16.335274715510334
70,0.0367,32,8.770661994633468,6.325065016746521,0.45417670501157276,0.33397598688274155,20.058993712942485
71,0.0898,16,9.443395590736815,7.335664224624634,0.3511620436393701,0.48041512036648354,27.021384152157236
72,0.0082,32,8.769734695476034,6.042602362632752,0.8657409756605422,0.336621821237082,18.313178781713944
73,0.051,4,9.646520861846383,7.436363835334777,0.307318600290775,0.6096282693980913,27.835576859162135
74,0.0265,64,8.644183040494505,6.096211485862732,0.8763844849407246,0.4620585937276078,18.688646312201115
75,0.002,2,8.135421581430425,6.000966858863831,0.6288120180813932,0.3534450132497248,18.068263309286564
76,0.0041,4,8.279146406452133,6.467799868583679,0.5786536024547559,0.551843224457186,21.068483042215178
77,0.0531,8,9.411836047677394,7.379948897361755,0.28857217505143673,0.581549273763943,27.40092264274318
78,0.0449,32,9.129484170727109,6.6180832862854,0.5803626101423028,0.5727496196809442,22.063534255527415
79,0.0061,4,8.442174411677334,5.947556343078613,0.49762598281591686,0.3741768853110929,17.75671739779788
80,0.0347,4,9.403780839706426,7.045139598846435,0.20430376942042444,0.5647749378986083,24.976481348856243
81,0.0204,32,8.522129536893056,5.995888514518738,0.6985132699824624,0.31403382001037994,18.024648159324016
82,0.0429,64,8.692660687073417,5.980285315513611,0.5568024542370845,0.3237146394591126,17.93430181137394
83,0.0551,4,9.848182999098647,7.232821507453918,0.32340479738541283,0.6776740554414922,26.386474542053246
84,0.0939,4,10.618596607963823,8.401374816894531,0.31256525996162887,0.8080039315148535,35.61798458364654
85,0.0878,2,10.95518706268442,8.734175086021423,0.3526931292733601,1.466310149818073,39.21793994436842
86,0.0837,64,9.063776229153508,6.368898630142212,0.5555781780268592,0.5143167936455727,20.413695762626602
87,0.0367,4,9.509383865395433,7.317985768318176,0.2926449092003337,0.5264014169438487,26.915007078533932
88,0.0469,4,9.584195235298921,7.465463600158691,0.2513112538939685,0.6885044945764333,28.103592602173162
89,0.098,2,10.866078791541106,8.657948627471924,0.3131050929290103,1.3459402503187239,38.38581479668551
90,0.0122,2,9.093071271450059,5.8996260404586796,0.21159469802628306,0.4121939914126057,17.487745651907407
91,0.0367,8,9.315257433638221,5.834960122108459,0.24061413157639336,0.3588239854902009,17.08775713957952
92,0.0306,4,9.063344252518238,6.412214012145996,0.3092722796662994,0.4856627231738875,20.676178409121064
93,0.0347,8,9.343792855667937,6.524543628692627,0.359093649024285,0.3746777822133579,21.35502650159894
94,0.0878,4,10.99003253801259,9.004836950302124,1.4163908409241508,3.993840731447262,48.51892614484683
95,0.0592,16,9.440771593253897,7.225492820739746,0.3481624467393521,0.5110253198922245,26.234446690066285
96,0.0633,8,9.327896789465445,6.821235265731811,0.3288637232167354,0.667632190680122,23.48749164624784
97,0.098,32,9.34671396162199,6.830060968399048,0.3594269502083487,0.512274877750302,23.456079191211114
98,0.0224,2,9.313955419643769,7.268159098625183,0.2769953848679466,0.6835965159369353,26.64672043976458
99,0.0714,64,9.15993706278179,5.579587440490723,0.44274443697694654,0.2988403125629891,15.610550769247281
100,0.0776,4,10.658939408958265,8.411935110092163,0.40617659618448937,1.0409053511793764,35.92206812325755
101,0.049,16,9.085534849937844,6.417244515419006,0.2682263282785305,0.4077071109612509,20.67362612950184
102,0.0673,64,9.082526964933976,6.492072677612304,0.552115106261099,0.4458290122769233,21.172885579794006
