"","date","GPP","Precip","Tair","PAR","VPD","fapar","ET","DOY","CO2","GPPp","ETp","SWp"
"353","2004-12-18",0.1299456565614,1.41,1.06083333333333,0.4440692899604,0.0365166666666667,0.09,0,353,380,0.00675302339077167,0.016703336604552,191.163598159804
"354","2004-12-19",0.0182467436634,0,-1.01979166666667,0.191059073479159,0.0340833333333333,0.09,0,354,380,0.00267906396937782,0.00663762412525653,189.392398773203
"355","2004-12-20",0,0,-4.9325,0.891880550820542,0.0257729166666667,0.09,0,355,380,0.0074568582041188,0.0254222849370353,188.211599182135
"356","2004-12-21",0,0,-7.55166666666667,1.2743894522622,0.01216875,0.09,0,356,380,0.00188401564093253,0.0301887141520774,187.424399454757
"357","2004-12-22",0,0,-1.96020833333333,0.294688487051275,0.03833125,0.09,0.00125984174453476,357,380,0.000675831149933529,0.00898406996825775,186.899599636504
"358","2004-12-23",0,0,-2.67375,0.654215726506911,0.0373229166666667,0.09,0.00125899203399296,358,380,0.00134100099286885,0.0193400247981173,186.549733091003
"359","2004-12-24",0.0330454535238,0,-3.96645833333333,1.12103487494627,0.0474291666666667,0.09,0.00198731857031548,359,380,0.000530516951563024,0.0309423818051773,186.316488727335
"360","2004-12-25",0.1043933014206,0,-7.63395833333333,1.39314901188822,0.0146729166666667,0.09,0.0027078061241385,360,380,0,0.0323759344299788,186.16099248489
"361","2004-12-26",0.0893601032094,0,-4.47875,0.676435748398292,0.025875,0.09,0.00271586808985541,361,380,0,0.0181738856766091,186.05732832326
"362","2004-12-27",0.0862443873522,0,-4.0225,1.36164691527828,0.0265166666666667,0.09,0,362,380,0,0.0373162415200573,185.988218882173
"363","2004-12-28",0.0502457340078,0,-4.693125,0.557156286620711,0.0191125,0.09,0,363,380,0,0.0148288907375377,185.942145921449
"364","2004-12-29",0.0390459425346,0,-3.30979166666667,0.29896029453859,0.0202166666666667,0.09,0,364,380,0,0.00844600411757354,185.911430614299
"365","2004-12-30",0.036939482181,6.1,-0.964583333333333,0.284919624967881,0.0396104166666667,0.09,0,365,380,0,0.00885308235898032,185.890953742866
"366","2004-12-31",0.0637142208138,0,-0.555416666666667,1.32853212855491,0.0690958333333333,0.09,0,366,380,0.00171428277520858,0.0424283847944324,185.877302495244
"367","2005-01-01",0,0.159,-1.51847916666667,1.54599693296728,0.07453125,0.01,0,1,380,0.000428123512091648,0.0512559680107698,185.932867543479
"368","2005-01-02",0,2.238,-0.707708333333333,0.234717608295251,0.040375,0.01,0,2,380,0.000118186674280692,0.00804590692792766,185.905245028986
"369","2005-01-03",0.0250351230456,2.346,-1.02229166666667,0.74508270127584,0.0426520833333333,0.01,0,3,380,0.000456604467104737,0.025254233848039,185.886830019324
"370","2005-01-04",0.0552597115446,0.372,-2.65958333333333,0.564938261500703,0.0485083333333333,0.01,0,4,380,0.000289692996068804,0.0179206849190368,185.874553346216
"371","2005-01-05",0.042409832076,7.047,-3.045625,0.441254533088914,0.0617041666666667,0.01,0,5,380,0.000170788611068884,0.0137613272283688,185.866368897477
"372","2005-01-06",0.0157620016692,2.97,-2.155625,0.478773586446493,0.08284375,0.01,0,6,380,0.000189498093352117,0.0154899374875215,185.860912598318
"373","2005-01-07",0.0343026016542,6.273,0.341875,0.345188536804416,0.089475,0.01,0.00375722913051592,7,380,0.000245646861809867,0.0123366660578844,190.294374265545
"374","2005-01-08",0.1317307818276,5.001,1.19458333333333,0.803331611122249,0.0714604166666666,0.01,0.00376026857872452,8,380,0.000832894995654087,0.0296895214814409,193.087913243697
"375","2005-01-09",0.1128675928068,7.638,-0.132291666666667,0.43787682484313,0.0344145833333333,0.01,0.0167037478315325,9,380,0.000507144690437938,0.0154185921972238,190.675275495798
"376","2005-01-10",0.0785686665186,6.012,-1.61127083333333,0.547387424537317,0.0329979166666667,0.01,0.0135062648564597,10,380,0.000576355670899071,0.0181909050681783,189.066850330532
"377","2005-01-11",0.138693611376,0.534,2.35395833333333,1.54457299713818,0.0326333333333333,0.01,0.0200584794381612,11,380,0.00215603568429817,0.0595736528369943,190.232167153688
"378","2005-01-12",0.0885615758964,1.233,0.384166666666667,0.421849268069019,0.03249375,0.01,0.00707867466786014,12,380,0.000649470059483631,0.0151846650186125,189.897161302459
"379","2005-01-13",0.0801800118324,2.682,1.73125,0.552884479133396,0.02896875,0.01,0.0409722934349187,13,380,0.000967927586430187,0.0209171685476215,191.713240334972
"380","2005-01-14",0.0435253921362,0.942,-2.43291666666667,1.19342379872355,0.0280395833333333,0.01,0.0570394071792131,14,380,0.00164148601213566,0.0384709103282195,189.758826889982
"381","2005-01-15",0,0,-6.06666666666667,2.58427795589185,0.0254729166666667,0.01,0.0114695930257798,15,380,0.00169198018454567,0.0707788666690216,188.455884593321
"382","2005-01-16",0,3.42,-2.37583333333333,0.456686023702005,0.0245958333333333,0.01,0.010674795305559,16,380,0.000285057507563468,0.0146650255386191,187.587256395547
"383","2005-01-17",0.040160832381,0.519,1.45020833333333,0.431022063991392,0.0226166666666667,0.02,0.0508135307747654,17,380,0.000879756537916427,0.0160124649594819,188.511292797032
"384","2005-01-18",0.0830915070588,1.317,1.10666666666667,0.238790727062226,0.021175,0.02,0.0551260791524995,18,380,0.000618488957079305,0.00879595911690633,189.379802131354
