"","GPP","ET","SW","SOG","fS","fD","fW","fE","Throughfall","Interception","Snowmelt","Drainage","Canopywater","S"
"435",0,0.0280484904704984,185.85025667457,118.113930890241,0,0.992544679025537,1,1,0,0,0,0.00012833728478275,3.08141380125199,-7.71647001696354
"436",0,0.0189518282031263,187.32496449023,117.574899515611,0,0.998015287608382,1,1,1.67315868614631,0.92602468468411,0.539031374629879,0.737482245115245,3.98848665773297,-6.96938284137753
"437",0,0.0257484889251569,188.686257701727,116.159515581983,0,0.997700303377605,1,1,1.36403812873237,0.498872231996419,1.41538393362767,1.41812885086351,3.99894393315966,-6.2238321137715
"438",0,0.023533510938014,192.849978287001,114.771385537,0,0.995517206660871,1,1,6.27557968379009,2.24500722023526,1.38813004498378,3.49998914350029,4.0011589111468,-5.54857070926482
"439",0,0.0222576162731543,190.516652191334,115.271707241821,0,0.992987362088437,1,1,0,0,0,2.33332609566686,3.97890129487364,-5.16497865846291
"440",0,0.025004026195992,188.961101460889,115.969919917024,0,0.996227266163348,1,1,0,0,0,1.55555073044458,3.95389726867765,-4.84998237655188
"441",0,0.0362357317614471,187.924067640593,116.971079692058,0,0.992452639615502,1,1,0,0,0,1.03703382029639,3.9176615369162,-4.67869520611794
"442",0,0.0756853922274396,187.232711760395,117.471011820518,0,0.989135348255796,1,1,0,0,0,0.691355880197591,3.84197614468877,-4.97388148603011
"443",0,0.0485941341677078,186.771807840263,117.472756575636,0,0.994558729927449,1,1,0,0,0,0.460903920131727,3.79338201052106,-5.52182779894091
"444",0,0.0784215940635164,186.464538560176,118.273571449892,0,0.988783932918418,1,1,0,0,0,0.307269280087818,3.71496041645754,-5.82414631913473
"445",0,0.0819645771614211,186.25969237345,118.273571449892,0,0.990173644724143,1,1,0,0,0,0.204846186725215,3.63299583929612,-6.1131204349669
"446",0,0.051045153896749,186.123128248967,118.274126662357,0,0.995495306327468,1,1,0,0,0,0.13656412448348,3.58195068539937,-6.13966721810047
"447",0,0.045913031306184,186.032085499311,121.374228616898,0,0.997178787008334,1,1,0,0,0,0.0910427496556565,3.53603765409319,-6.18020937414877
"448",0,0.0703256447527607,185.971390332874,122.774250211362,0,0.994659214529244,1,1,0,0,0,0.0606951664371043,3.46571200934043,-6.50319052210807
"449",0,0.0873200238338378,185.930926888583,122.774250211362,0,0.991511756960341,1,1,0,0,0,0.0404634442913997,3.37839198550659,-6.66403035892591
"450",0,0.0939303975483037,185.903951259055,122.774250211362,0,0.986051179275317,1,1,0,0,0,0.026975629527603,3.28446158795829,-6.83430521681817
"451",0,0.0863995469059005,185.885967506037,122.774250211362,0,0.987838919037552,1,1,0,0,0,0.0179837530183988,3.19806204105238,-6.89122321108388
"452",0,0.0814259276417614,185.873978337358,123.072949208127,0,0.990073334093605,1,1,0,0,0,0.0119891686789326,3.11663611341062,-6.77954158214804
"453",0,0.131770762122696,185.865985558239,123.072949208127,0,0.97528303469364,1,1,0,0,0,0.00799277911929153,2.98486535128793,-6.31579219347545
"454",0,0.138826199196955,185.860657038826,123.073191340709,0,0.974067821717004,1,1,0,0,0,0.00532851941286102,2.84603915209097,-5.79736820478745
"455",0,0.1420199618277,186.98954290498,121.374534022064,0,0.960005318320345,1,1,0,0,1.69865731864439,0.569771452490035,2.70401919026327,-5.13744908581906
"456",0,0.0397957696535823,189.094135584737,120.327506738808,0,0.993052443541436,1,1,2.6796331888696,1.42521013847392,1.04702728325612,1.62206779236859,3.98489665243123,-4.58758890083591
"457",0,0.0322493305805591,190.229715817215,118.665614096864,0,0.995821519484392,1,1,1.66354549914118,0.606858322905149,1.66189264194389,2.18985790860741,3.99244309150425,-4.041157113481
"458",0,0.186208069580621,192.23754927354,113.831117257848,0,0.967929202310326,1,1,0.36711125407971,0.14228228898184,4.83449683901622,3.19377463677025,3.83848435250419,-3.3028309946038
"459",0.187220209732037,0.218061520334403,193.250661870907,109.117673725028,0.0237988297903741,0.962718627675334,1,1,0,0,4.71344353282014,3.70033093545355,3.62042283216979,-2.64128473611457
"460",0.39965024012827,0.215678358231836,194.472320071391,104.229489236664,0.0584683138751785,0.97817255235815,1,1,0.644633747815486,0.356778330710809,4.88818448836405,4.31116003569555,3.76152280464876,-2.02694147813184
"461",0.578459518177094,0.244230686922915,195.013551120787,99.1064826268745,0.0909761962384031,0.973127534304899,1,1,0,0,5.12300660978948,4.58177556039353,3.51729211772585,-1.4509018026555
"462",0.747192873173511,0.272671845346271,194.840231558414,94.7849686922246,0.117061356548853,0.978172599912719,1,1,0.000282282183355062,0.000156231606719492,4.32151393464989,4.49511577920676,3.24477650398629,-0.988672761954331
"463",1.22710655366778,0.488461818728615,196.044780716077,88.4836688999935,0.149278254570879,0.959011000922557,1,1,0.000639723470465884,0.000354060693661779,6.30129979223106,5.09739035803834,2.75666874595134,-0.417789329004022
"464",0.528868979659825,0.132096316720793,196.27514915631,84.1990996136511,0.169870323814565,0.993598445103742,1,1,1.15837373204658,0.64111233372337,4.28456928634242,5.21257457815523,3.26568476295392,-0.0528978620059095
"465",0.828830087815325,0.221739017393261,200.391131290705,78.9543881210669,0.19270954267134,0.988443185169452,1,1,6.1418362871631,2.45859984760501,5.24471149258415,7.27056564535257,3.80295340469155,0.351813096136149
"466",1.29870801346171,0.381702701290933,198.394924571196,76.3584785608997,0.202062333934178,0.979432145758791,1,1,1.68034600592178,0.677665802161133,2.59590956016722,6.27246228559805,3.64298972079388,0.51754455731363
"467",1.75378955956889,0.60237432897362,196.560271397589,72.8394711274091,0.214531182678506,0.955396207287576,1,1,0.00147509169664865,0.000816402732495968,3.51900743349063,5.35513569879446,3.04143179455276,0.738492557063118
"468",1.3480559607822,0.401162642113502,194.688377148901,70.2924558336868,0.22167710918654,0.970535393282189,1,1,0.000279032041004263,0.000154432786278552,2.54701529372228,4.41918857445072,2.64042358522553,0.865118374785482
"469",1.8278546530644,0.589315127813864,191.742251432601,70.2934495639301,0.216251910873748,0.965827792594091,1,1,0,0,0,2.94612571630049,2.05110845741167,0.768983860682808
"470",1.82086513267086,0.581528710380761,189.778167621734,70.2934495639301,0.207187055078086,0.971922585461197,1,1,0,0,0,1.96408381086699,1.46957974703091,0.608354615983683
"471",0.676553226865934,0.146366222024265,188.468778414489,70.2934495639301,0.19523931358442,0.995988450160794,1,1,0,0,0,1.30938920724466,1.32321352500664,0.39664063671593
"472",1.12758505036952,0.282420685673268,187.595852276326,82.2945915782308,0.190672944146039,0.993047018243433,1,1,0,0,0,0.872926138163109,1.04079283933337,0.315724570267804
"473",1.07213414553435,0.289427445085509,189.252330102558,80.3545431707543,0.197390132925666,0.987037001241221,1,1,1.41759447003402,0.784580376620892,1.94004840747653,1.70116505127892,1.53594577086876,0.434753155442794
"474",1.05633828776739,0.262943764445635,189.86636629635,78.504995635132,0.203103364766168,0.99244503877726,1,1,0.772671806344695,0.427642142827855,1.84954753562227,2.00818314817494,1.70064414925098,0.535991623656496
"475",1.14115710786343,0.29530186567691,191.630796327612,75.0727408445934,0.21510370296282,0.989572796336716,1,1,1.22257340452975,0.676644218391751,3.43225479053855,2.89039816380605,2.08198650196582,0.748637616501171
"476",1.37611415142419,0.360553755721535,192.134264184166,71.4275535353932,0.226922286202867,0.989092714927521,1,1,0.000412639437347469,0.000228378998371051,3.64518730920024,3.14213209208323,1.72166112524265,0.958062911514805
"477",1.66920526837865,0.491768069016448,193.281400206688,67.3374433721139,0.239573914069464,0.975655653584988,1,1,0.772725962585645,0.427672116085242,4.09011016327927,3.71570010334379,1.65756517231145,1.18224975731089
"478",1.82785545727108,0.551925543574061,194.894049561327,61.2030307387547,0.259863922777084,0.969718260024311,1,1,0.000261501943402837,0.000144730596499272,6.13441263335923,4.52202478066341,1.10578435933389,1.54178871160993
"479",1.19255124169229,0.263893083279198,196.740392781679,53.9115197633116,0.283276148094529,0.994769651997245,1,1,2.86357487246727e-05,1.58487120217715e-05,7.29151097544313,5.44519639083957,0.84190712476671,1.95665334423506
"480",2.36542549807841,0.716378660803823,206.240143920078,38.6591907286154,0.338798881781222,0.965137707030787,1,1,4.44249406374135,2.45873819300566,15.2523290346962,10.1950719600389,2.58426665696855,2.94051618516325
"481",2.84986735918423,0.844997265139429,209.281151182064,23.966866778229,0.386832268399252,0.964543603027649,1,1,0.0642589026314601,0.0355646661253033,14.6923239503864,11.7155755910319,1.77483405795442,3.79166779603474
"482",1.1227661030663,0.20638561551502,209.573284444364,12.0703739388177,0.418441566625849,0.997507231895293,1,1,0.257282645070565,0.142395387986127,11.8964928394112,11.8616422221819,1.71084383042553,4.35178456061004
"483",2.05747812155737,0.39020503721766,213.04060791608,0.192970641097583,0.447076753402481,0.997228815826898,1,1,5.18522413203619,2.67173395010012,11.8774032977201,13.59530395804,3.63448738486715,4.85920007029196
"484",1.61452483781546,0.324365749247642,213.512488126267,0,0.457722333974327,0.994461740276109,1,1,14.1101536322224,5.16611879537559,0.192970641097583,13.8312440631333,3.70032667283717,5.04783975802508
