,site0
0,0.40629154
1,0.40622488
2,0.40683523
3,0.40797722
4,0.4082855
5,0.40656358
6,0.40531516
7,0.4052085
8,0.4051936
9,0.40655637
10,0.4082712
11,0.41033754
12,0.41106924
13,0.4089087
14,0.4082785
15,0.4084987
16,0.40778723
17,0.40986237
18,0.41298777
19,0.41438857
20,0.41211623
21,0.41390136
22,0.40911862
23,0.41392466
24,0.4132991
25,0.41396978
26,0.41326553
27,0.4104673
28,0.41308138
29,0.41484872
30,0.4106482
31,0.41105217
32,0.41408205
33,0.41497087
34,0.41190344
35,0.4108192
36,0.41158104
37,0.4136523
38,0.41219434
39,0.41197947
40,0.41370732
41,0.42078865
42,0.43343544
43,0.43271717
44,0.43092564
45,0.4252784
46,0.42185232
47,0.4224682
48,0.42865112
49,0.42194533
50,0.41362664
51,0.42829674
52,0.4604332
53,0.43466768
54,0.4679895
55,0.49215215
56,0.45322353
57,0.43921065
58,0.4544996
59,0.43978438
60,0.43357617
61,0.42453286
62,0.42245743
63,0.42965588
64,0.42938155
65,0.42673746
66,0.42689928
67,0.4225319
68,0.42765054
69,0.44177538
70,0.42741513
71,0.423908
72,0.4264335
73,0.4253089
74,0.43584058
75,0.44744563
76,0.4419063
77,0.45469707
78,0.4660274
79,0.4668846
80,0.47160435
81,0.4555456
82,0.45608526
83,0.46907687
84,0.4421427
85,0.45576364
86,0.49356896
87,0.51162654
88,0.4690356
89,0.54411054
90,0.56469125
91,0.651973
92,0.6793848
93,0.7034876
94,0.53836673
95,0.47898835
96,0.46004128
97,0.46635625
98,0.46013242
99,0.4872779
100,0.5195524
101,0.54670084
102,0.46882418
103,0.46653745
104,0.51774234
105,0.5911055
106,0.65103406
107,0.651773
108,0.64261234
109,0.61050665
110,0.60859096
111,2.1171424
112,3.0611694
113,3.2924416
114,3.8725204
115,4.134027
116,3.8545816
117,2.1440706
118,4.1990314
119,5.3515167
120,5.288666
121,5.439724
122,6.9430356
123,6.9430356
124,4.956246
125,5.877883
126,4.463318
127,6.9430356
128,6.9430356
129,6.9430356
130,6.9430356
131,6.9430356
132,6.9430356
133,6.9430356
134,5.0715265
135,4.711809
136,4.769897
137,2.5777562
138,3.9378064
139,4.6172585
140,4.269708
141,4.777763
142,6.2668324
143,6.9430356
144,6.9430356
145,6.9430356
146,6.9430356
147,7.8646703
148,8.023931
149,8.234118
150,8.389377
151,6.9430356
152,6.9430356
153,8.177378
154,8.210277
155,7.8251677
156,6.9957123
157,8.314737
158,6.9430356
159,4.262437
160,3.405721
161,3.793854
162,5.4740105
163,6.9430356
164,6.9430356
165,5.2701397
166,6.9430356
167,5.3980656
168,3.686548
169,6.9430356
170,6.9430356
171,6.9430356
172,6.9430356
173,4.9182897
174,5.186835
175,8.39631
176,9.804736
177,9.525122
178,9.12838
179,6.9430356
180,9.0255375
181,8.542323
182,8.398445
183,8.189882
184,9.496612
185,8.565982
186,9.333844
187,7.4781485
188,8.953494
189,6.9430356
190,8.572112
191,6.9430356
192,6.9430356
193,6.9430356
194,6.9430356
195,6.9430356
196,6.9430356
197,6.9430356
198,6.9430356
199,6.9430356
200,6.9430356
201,3.2253504
202,2.8142366
203,8.037734
204,6.9430356
205,6.9430356
206,6.9430356
207,9.8338
208,9.319622
209,9.877467
210,9.696158
211,9.457456
212,8.017732
213,9.814173
214,7.8249636
215,8.207887
216,9.421294
217,6.9430356
218,8.918454
219,4.401663
220,8.957352
221,8.842824
222,6.9430356
223,5.165734
224,3.5272992
225,4.6786327
226,4.937867
227,2.0462787
228,1.6137515
229,2.8714564
230,4.380952
231,3.5705898
232,3.788496
233,2.769914
234,4.7257376
235,4.9704447
236,4.864188
237,2.6804874
238,3.1454198
239,2.8368375
240,6.6564074
241,6.9430356
242,6.9430356
243,6.9430356
244,4.974283
245,3.7648797
246,6.9430356
247,4.985647
248,6.9430356
249,6.9430356
250,6.9430356
251,6.9430356
252,6.9430356
253,5.083839
254,4.617862
255,0.7997514
256,0.48617947
257,0.46768022
258,0.44806764
259,0.4539788
260,0.46767598
261,0.4763064
262,0.46791285
263,0.54899764
264,0.5029399
265,0.56708705
266,0.5997175
267,0.6003654
268,0.54245913
269,0.509653
270,0.53924656
271,3.093203
272,4.357552
273,1.3841099
274,0.9238343
275,1.634899
276,1.8778596
277,2.0794342
278,1.6672277
279,3.6950834
280,3.8401806
281,2.0232925
282,2.255516
283,0.9528061
284,2.7216327
285,2.271369
286,2.1643438
287,1.8099153
288,0.6661723
289,0.74206066
290,1.1041435
291,0.68302846
292,1.259439
293,0.61255115
294,0.8902811
295,1.2452463
296,0.5614561
297,1.1064104
298,0.63063633
299,0.81053686
300,1.056945
301,0.80093336
302,0.6235645
303,0.53261447
304,0.49601647
305,0.6389736
306,0.60320926
307,0.6102898
308,0.6876043
309,0.6590893
310,0.5952264
311,0.46829116
312,0.42470735
313,0.5110858
314,0.49435163
315,0.47130653
316,0.51246613
317,0.49472448
318,0.4725606
319,0.4800676
320,0.5113082
321,0.4660989
322,0.47845197
323,0.46500936
324,0.43298537
325,0.42024207
326,0.41081703
327,0.40979522
328,0.41293305
329,0.41057128
330,0.41200072
331,0.4335962
332,0.4216572
333,0.41793194
334,0.41783497
335,0.41015416
336,0.4094274
337,0.40796766
338,0.4077889
339,0.40712476
340,0.40653417
341,0.40628386
342,0.40604833
343,0.4064366
344,0.4061072
345,0.40562028
346,0.40566036
347,0.40521404
348,0.405846
349,0.40554395
350,0.40530193
351,0.4053654
352,0.40799916
353,0.40803716
354,0.40796232
355,0.40754214
356,0.40669996
357,0.40650445
358,0.40708536
359,0.4079553
360,0.41074327
361,0.41104168
362,0.4104826
363,0.40749454
364,0.4116073
