,0,1,train_loss,val_loss
0,0.01233265306122449,4,0.2806086157911778,0.2918717767070478
1,0.0673795918367347,32,0.28935830288337194,0.2986181156805325
2,0.020487755102040817,16,0.2786341628763683,0.2899913578378191
3,0.07553469387755103,32,0.3969705278762431,0.36603497734914225
4,0.08368979591836735,64,0.28373100831045384,0.2980218937892526
5,0.07145714285714286,4,0.3405178174214675,0.36496722006867255
6,0.020487755102040817,2,0.2933943002083417,0.309317777717727
7,0.03272040816326531,16,0.2819910747084399,0.2958835191644852
8,0.018448979591836733,16,0.2770685658989668,0.29081509720241
9,0.08165102040816327,64,0.3934163460102642,0.41120576646533746
10,0.01233265306122449,16,0.27647031109659975,0.2899165972148494
11,0.1,64,0.2939455289699289,0.30633973865104575
12,0.028642857142857144,16,0.3967694931309139,0.37954783154943644
13,0.014371428571428571,4,0.28136765147726484,0.2910707280246941
14,0.04291428571428572,8,0.2959894721592833,0.30748876745611997
15,0.08572857142857143,8,0.4396103112947857,0.41693663392686986
16,0.05922448979591837,64,0.3823507686687925,0.4014467943371052
17,0.1,4,0.6449334043729282,0.6740676946265868
18,0.05514693877551021,32,0.3865945242576846,0.4002039056269467
19,0.014371428571428571,32,0.3798605959623759,0.4046974674572555
20,0.04291428571428572,64,0.27792129284298034,0.29054729325460305
21,0.06534081632653062,2,0.4016180530354543,0.42603881852355524
22,0.008255102040816326,8,0.3808569042437502,0.39942499553378297
23,0.014371428571428571,8,0.2803521784661457,0.2910854851168881
24,0.0898061224489796,4,0.3772637294949682,0.3932653702107833
25,0.008255102040816326,2,0.4847523245440978,0.5091765527902158
26,0.044953061224489804,4,0.41266800982977137,0.4382584998734163
27,0.04087551020408164,4,0.42344601771548235,0.4454125960498875
28,0.06330204081632654,8,0.5190014702925942,0.5406608659266996
29,0.07757346938775511,4,0.35604276876565893,0.3737827845478021
30,0.02456530612244898,2,0.39821832856768186,0.4135128658743924
31,0.0225265306122449,64,0.38050243659050137,0.3990268997469592
32,0.05718571428571429,64,0.2810067117594588,0.29029074070709093
33,0.06941836734693878,2,0.41078136631712325,0.42840834979694536
34,0.06534081632653062,4,0.41983192919335244,0.4362671156886873
35,0.030681632653061227,2,0.5050291700770887,0.5295249536378073
36,0.06126326530612246,16,0.29261371644505463,0.3064184077992249
37,0.02456530612244898,32,0.2769257735354496,0.2893959382058875
38,0.028642857142857144,64,0.2764369499291085,0.2898379851709164
39,0.018448979591836733,64,0.2756166914886332,0.28468024644705037
40,0.03272040816326531,4,0.29477940640209427,0.30578853182759347
41,0.01233265306122449,2,0.49381141570664894,0.47592067649062225
