,site3
0,-0.0372169
1,-0.0372169
2,-0.0372169
3,-0.0372169
4,-0.0372169
5,-0.0372169
6,-0.0372169
7,-0.0372169
8,-0.0372169
9,-0.0372169
10,-0.032442477
11,-0.028773252
12,-0.025791116
13,-0.032371514
14,-0.031789772
15,-0.034190085
16,-0.033940457
17,-0.032942396
18,-0.023630805
19,-0.024372473
20,-0.02923321
21,-0.028638903
22,-0.035669904
23,-0.027125958
24,-0.03051542
25,-0.03214005
26,-0.0372169
27,-0.03452667
28,-0.029986007
29,-0.031844195
30,-0.034414113
31,-0.03569308
32,-0.034205668
33,-0.034691688
34,-0.03555055
35,-0.035170104
36,-0.03452002
37,-0.033303898
38,-0.034516655
39,-0.03376051
40,-0.032491397
41,-0.02885886
42,-0.025197983
43,-0.030406155
44,-0.0372169
45,-0.0372169
46,-0.0372169
47,-0.0372169
48,-0.0372169
49,-0.0372169
50,-0.0372169
51,-0.014605129
52,0.026663221
53,-0.018083422
54,0.061355583
55,0.08275998
56,0.014498372
57,0.011788208
58,0.01980213
59,-0.007919611
60,-0.008418594
61,-0.0372169
62,-0.0372169
63,-0.0372169
64,-0.0372169
65,-0.0372169
66,-0.0372169
67,-0.032823153
68,0.35151464
69,0.5741
70,0.4329395
71,0.19296692
72,0.17203072
73,-0.017866313
74,-0.031652138
75,0.019505445
76,-0.0036208215
77,-0.032788455
78,-0.0372169
79,-0.0372169
80,-0.0372169
81,-0.0372169
82,-0.0372169
83,-0.0372169
84,-0.0372169
85,-0.0372169
86,-0.0372169
87,0.009759098
88,0.33743376
89,0.991647
90,1.17382
91,1.3797681
92,1.2780212
93,0.8973378
94,0.77358115
95,1.3722988
96,1.3522482
97,1.205771
98,1.1899469
99,1.2834989
100,1.1333272
101,1.256874
102,0.46720037
103,0.96048135
104,1.0086995
105,1.8285589
106,2.0823174
107,1.4760741
108,1.3481114
109,1.4890863
110,1.6152339
111,2.35827
112,2.6034155
113,2.6911602
114,3.10625
115,3.5027387
116,3.3498955
117,2.8129108
118,5.619132
119,6.36475
120,5.976552
121,6.4699345
122,6.340912
123,5.888209
124,4.5580254
125,5.367908
126,3.6433396
127,5.9034343
128,6.1966395
129,7.530544
130,7.3776975
131,6.517804
132,5.408271
133,5.0222616
134,4.068289
135,4.023886
136,4.1284714
137,2.1500914
138,3.8035426
139,4.363002
140,3.9704266
141,5.0399776
142,5.9922237
143,6.4949293
144,7.387155
145,6.906101
146,6.7300763
147,7.9421186
148,8.385306
149,8.789131
150,8.960634
151,8.289385
152,7.534045
153,9.485746
154,9.682442
155,9.521188
156,8.262224
157,9.045304
158,8.638205
159,4.8283286
160,6.4021525
161,6.5147448
162,7.7349453
163,8.055073
164,8.899894
165,6.630377
166,9.826186
167,7.1314287
168,6.171283
169,8.3997135
170,8.738285
171,9.061485
172,9.844324
173,7.2475944
174,8.93788
175,8.484344
176,10.508773
177,10.554025
178,9.430395
179,6.7709084
180,9.347235
181,9.242898
182,8.921019
183,8.451564
184,10.764815
185,8.976547
186,9.676194
187,8.03688
188,9.640101
189,7.661776
190,8.902315
191,8.654003
192,7.4098425
193,7.539936
194,8.454206
195,7.9973707
196,7.499628
197,7.366527
198,7.67723
199,7.9633036
200,7.1506343
201,3.397411
202,3.639962
203,8.010969
204,8.7165575
205,8.54618
206,8.806772
207,9.831347
208,9.282943
209,10.024347
210,10.0613165
211,9.71348
212,7.2603974
213,9.721255
214,7.482437
215,7.6613965
216,9.187002
217,6.6815724
218,8.589291
219,2.0350497
220,5.832028
221,7.7706585
222,5.176822
223,6.3023615
224,5.044407
225,6.183799
226,6.113903
227,3.372645
228,3.184084
229,4.4233265
230,5.493438
231,4.7454453
232,4.8121037
233,4.4177566
234,6.545043
235,7.883912
236,5.9209127
237,5.452753
238,5.9067526
239,2.0438995
240,5.331567
241,5.73492
242,6.369755
243,5.2260327
244,4.0265546
245,2.4414425
246,5.401693
247,3.5997472
248,5.0959444
249,5.6745343
250,6.382308
251,4.7821426
252,5.591537
253,3.8461947
254,3.6286743
255,6.463558
256,4.6387057
257,4.684614
258,4.427932
259,4.189017
260,4.268119
261,4.801209
262,4.777611
263,5.310893
264,4.9672136
265,5.7883644
266,5.3453693
267,4.9375324
268,4.811385
269,4.7400236
270,4.3214107
271,2.763846
272,3.396052
273,0.599838
274,0.44714564
275,1.2454321
276,1.3667202
277,1.6227353
278,1.0827312
279,2.7558804
280,2.7272182
281,1.5236671
282,1.8252528
283,0.14128292
284,2.454074
285,1.6492636
286,1.6897287
287,1.757057
288,0.31140947
289,0.67366713
290,1.1970904
291,0.48832422
292,1.3017639
293,0.12885827
294,0.70480394
295,1.3352537
296,0.11931594
297,1.1184609
298,0.2896814
299,0.60894525
300,1.1107414
301,0.7720714
302,0.39660525
303,0.19569673
304,0.16201495
305,0.58190286
306,0.38710028
307,0.4575924
308,0.6808263
309,0.5476584
310,0.3779978
311,0.04475394
312,-0.0055865347
313,0.2550679
314,0.14289907
315,0.10267158
316,0.2327055
317,0.15050833
318,0.096647665
319,0.13838595
320,0.22276339
321,0.07314313
322,0.14244016
323,0.084848166
324,0.00827932
325,-0.009412192
326,-0.029992506
327,-0.027354386
328,-0.020118387
329,-0.027394284
330,-0.021550862
331,0.03298077
332,-0.011306861
333,-0.01271599
334,-0.021938037
335,0.4832192
336,-0.0372169
337,-0.0372169
338,-0.0372169
339,-0.0372169
340,-0.0372169
341,-0.0372169
342,-0.0372169
343,-0.0372169
344,-0.0372169
345,-0.0372169
346,-0.0372169
347,-0.0372169
348,-0.0372169
349,-0.0372169
350,-0.0372169
351,-0.036786888
352,-0.036006197
353,-0.03496174
354,-0.035639297
355,-0.03468556
356,-0.035953905
357,-0.035939913
358,-0.036243547
359,-0.03543013
360,-0.033041216
361,-0.034854807
362,-0.03508974
363,-0.036313687
364,-0.031784266
365,-0.0372169
366,-0.0372169
367,-0.0372169
368,-0.0372169
369,-0.03702336
370,-0.035424653
371,-0.026463185
372,-0.031242348
373,-0.031330675
374,-0.03294631
375,0.17988545
376,-0.008817198
377,-0.018104464
378,-0.022563988
379,-0.007070167
380,0.1992981
381,0.14176352
382,0.6771257
383,0.24043164
384,0.39821348
385,0.42215726
386,0.11259018
387,0.16853577
388,0.121185124
389,0.07611324
390,0.7422777
391,0.2663956
392,0.1967611
393,0.26819173
394,0.16933927
395,0.1880355
396,0.51481336
397,0.58913237
398,0.5036238
399,0.3562297
400,0.6208732
401,1.2239358
402,0.36429724
403,1.2548693
404,1.4166055
405,0.29684705
406,0.30075666
407,0.15573409
408,1.0472529
409,0.58928233
410,0.093076035
411,0.18021093
412,0.4934628
413,0.1726644
414,0.49341738
415,0.09156346
416,0.2024187
417,0.39691335
418,0.53300786
419,1.2245835
420,0.1750679
421,1.0088656
422,1.1609274
423,0.409476
424,0.54606825
425,0.9803264
426,0.49917883
427,0.63471216
428,1.0566055
429,1.2475451
430,0.5067432
431,2.1433866
432,0.86393285
433,2.1257517
434,1.8101273
435,1.8715258
436,0.77063555
437,0.99104345
438,1.4896828
439,2.099774
440,1.2914026
441,1.699201
442,1.1167474
443,1.01625
444,0.2995728
445,0.18457662
446,-0.0372169
447,-0.0372169
448,-0.0372169
449,-0.004743438
450,0.24612164
451,0.6635655
452,0.56841487
453,1.9573557
454,1.8151484
