,site1
0,2.2861538
1,2.2014546
2,2.4335184
3,2.8934572
4,2.4668465
5,2.5285861
6,3.5220351
7,2.6273706
8,2.522762
9,2.2711089
10,3.8102899
11,3.9336603
12,3.4822092
13,3.1118736
14,4.170276
15,2.5364194
16,2.3805146
17,3.6932187
18,2.57492
19,3.0707874
20,3.431363
21,2.4533536
22,2.5370023
23,2.378154
24,2.2366934
25,3.9878826
26,2.6864426
27,2.5334423
28,2.7200227
29,2.555302
30,2.6788957
31,3.8188488
32,4.15136
33,4.123954
34,3.3108993
35,3.7364733
36,3.950197
37,2.8203516
38,3.935382
39,3.9671571
40,2.597848
41,2.7665532
42,2.4609866
43,4.072231
44,4.072307
45,3.3025918
46,3.3878083
47,4.261543
48,3.4181957
49,4.1169896
50,2.834489
51,3.469675
52,3.7976217
53,3.863189
54,4.391701
55,3.0218167
56,4.4330997
57,4.614343
58,3.91395
59,3.9441767
60,4.34828
61,3.9351697
62,4.2193475
63,4.262415
64,4.2653117
65,3.5942092
66,4.5723367
67,3.879919
68,4.3312635
69,4.0941386
70,4.418328
71,3.963404
72,3.8606787
73,4.1052356
74,4.4348536
75,4.2593493
76,4.7222657
77,4.5091553
78,4.472656
79,4.883475
80,5.259795
81,5.5256095
82,4.8937373
83,5.741932
84,5.5194287
85,5.9116855
86,5.5531993
87,4.796014
88,5.4973497
89,5.1069055
90,5.691234
91,4.683543
92,4.814932
93,5.185219
94,5.1949105
95,5.130839
96,5.2444715
97,4.3665833
98,5.322824
99,5.422725
100,5.0814166
101,5.3674846
102,5.5574846
103,5.3386054
104,5.840401
105,5.5176377
106,4.893982
107,5.9122496
108,6.4074445
109,6.407417
110,6.7074122
111,6.0881934
112,6.1408577
113,6.2245317
114,5.4487634
115,5.863293
116,6.028197
117,6.4845243
118,5.5181518
119,5.97663
120,5.1893907
121,6.2092185
122,6.4754863
123,6.7335467
124,6.792626
125,6.807878
126,7.011029
127,5.7968917
128,5.875158
129,5.9209676
130,5.9633794
131,5.9059253
132,5.8655343
133,5.836534
134,5.967177
135,5.973209
136,5.224319
137,5.885988
138,4.543531
139,5.8955703
140,5.7989273
141,6.014082
142,5.8187346
143,5.918428
144,5.9580913
145,2.5691562
146,5.0684
147,5.199701
148,5.1868625
149,5.2873397
150,5.3123307
151,5.3726087
152,5.3918195
153,5.425915
154,5.4475217
155,5.467327
156,5.500615
157,5.50588
158,5.5864215
159,5.3876452
160,4.5633636
161,4.63255
162,4.975685
163,4.2101855
164,4.7010384
165,4.6555614
166,4.25688
167,4.7389827
168,4.7358327
169,3.9234734
170,4.721641
171,4.6788874
172,3.5624008
173,3.9090214
174,4.5017247
175,7.048823
176,6.7177978
177,5.952959
178,4.8499837
179,6.3843346
180,6.82596
181,7.9637733
182,8.4751
183,8.72335
184,8.097893
185,8.564684
186,7.082924
187,7.8322473
188,6.2498684
189,7.9113927
190,6.732923
191,6.489673
192,6.3997245
193,6.987659
194,6.1424327
195,6.0911756
196,6.1746783
197,6.348331
198,5.8354316
199,5.4333434
200,6.490364
201,5.4629474
202,6.7591577
203,5.7477827
204,7.902149
205,8.075354
206,8.201273
207,6.190143
208,6.2484097
209,6.2724686
210,6.246771
211,6.3532867
212,6.1055455
213,5.834594
214,5.736481
215,4.462899
216,4.730246
217,4.4016514
218,4.5642967
219,4.2280426
220,4.680155
221,3.1979277
222,4.481463
223,3.8959455
224,4.2938576
225,4.507653
226,4.614495
227,4.6960588
228,4.916758
229,4.417813
230,4.565535
231,4.360016
232,4.4177794
233,4.4169197
234,2.6455376
235,5.8949475
236,4.842959
237,4.656743
238,3.1346111
239,5.4403586
240,6.528709
241,6.591724
242,6.6184363
243,5.3453536
244,5.1416364
245,4.5143695
246,5.900314
247,6.2842555
248,5.1030693
249,5.8206363
250,4.667418
251,5.115508
252,3.5617752
253,4.795936
254,4.742141
255,5.9781194
256,5.4611597
257,5.95325
258,4.1318
259,5.399229
260,5.1629176
261,4.8175635
262,5.3406577
263,5.554756
264,2.9046192
265,4.499839
266,6.022099
267,6.039438
268,5.1615443
269,5.750524
270,5.1641088
271,6.6958723
272,6.2983913
273,5.104891
274,5.517335
275,5.424606
276,5.7324977
277,4.159692
278,5.173898
279,4.9344597
280,4.908669
281,5.154176
282,4.73936
283,4.3835835
284,4.9788947
285,4.7594857
286,5.0657477
287,2.7242837
288,3.8052907
289,4.028791
290,3.146609
291,3.9900365
292,3.9683092
293,2.922444
294,3.734619
295,3.913446
296,2.5202599
297,4.4513965
298,2.2695594
299,3.5759716
300,3.948951
301,3.9768963
302,2.489943
303,4.220102
304,3.279388
305,3.974072
306,3.286637
307,2.5362935
308,2.5282292
309,2.4873667
310,2.3830318
311,4.424378
312,3.2354994
313,3.848196
314,2.9340544
315,2.7099535
316,4.334929
317,2.2771091
318,2.6508694
319,3.4046745
320,4.0342126
321,2.2310185
322,2.4321575
323,3.6544986
324,3.893004
325,3.6429307
326,3.0402737
327,3.4038115
328,3.0071316
329,2.2729485
330,2.3174849
331,2.41818
332,2.104033
333,2.1968188
334,2.4345953
335,2.386267
336,2.672471
337,2.7898781
338,2.970245
339,3.0124714
340,3.9961658
341,2.6452575
342,2.3999891
343,4.3014984
344,2.6604953
345,2.7696817
346,2.4264255
347,2.6358936
348,2.119037
349,2.253889
350,2.7972612
351,2.7850113
352,3.1780286
353,3.1276615
354,2.6344228
355,3.4958365
356,3.2009373
357,2.2971096
358,3.2516599
359,3.5489922
360,2.2566607
361,3.3539772
362,2.438954
363,2.2613773
364,2.2612681
