,site1
0,0.86932576
1,0.8697444
2,0.86931306
3,0.8708658
4,0.8666787
5,0.86628026
6,0.8650484
7,0.86610484
8,0.86542284
9,0.8656891
10,0.86501825
11,0.8678093
12,0.8650973
13,0.866971
14,0.8651866
15,0.88605917
16,0.8655959
17,0.9216119
18,0.8651842
19,0.90581787
20,0.86514795
21,0.88502663
22,0.8651181
23,0.8794238
24,0.8657055
25,0.93679047
26,0.8656889
27,0.8864205
28,0.8651718
29,0.8886484
30,0.8653227
31,0.9488456
32,0.8649896
33,0.96392906
34,0.865263
35,0.93919754
36,0.8651967
37,0.9023602
38,0.8652807
39,0.98494357
40,0.8652786
41,0.9014888
42,0.8653096
43,1.0417683
44,0.8651344
45,0.9312084
46,0.8653877
47,0.93756247
48,0.86519736
49,0.9230276
50,0.8651328
51,0.88629746
52,0.8649754
53,0.90719104
54,0.86453485
55,0.8810546
56,0.8646783
57,0.9628647
58,0.8651662
59,0.91437435
60,0.8649465
61,0.91911864
62,0.8646816
63,1.0549507
64,0.8649795
65,0.9183569
66,0.86463755
67,0.9417598
68,0.86464506
69,1.0023081
70,0.86504054
71,0.9308292
72,0.8653113
73,1.011395
74,0.8651083
75,1.0335369
76,0.86516166
77,1.095031
78,0.86489594
79,0.9474754
80,0.86537945
81,1.0541133
82,0.8656682
83,1.0818408
84,0.8644166
85,1.0913955
86,0.8643626
87,0.9476602
88,0.8643614
89,0.9759993
90,0.8643248
91,0.9535353
92,0.8647011
93,1.0202239
94,0.8645188
95,1.0412315
96,0.8644536
97,0.9282429
98,0.8647085
99,1.094784
100,0.8646265
101,1.0941651
102,0.8643418
103,1.0738394
104,0.8645683
105,1.0956085
106,0.8647488
107,1.1320658
108,0.86423534
109,1.1651003
110,0.86466944
111,1.3372139
112,0.86556286
113,1.3442734
114,0.8664289
115,1.2506583
116,0.86637515
117,1.2659385
118,0.8653761
119,1.2444166
120,0.86497474
121,1.3023548
122,0.8645215
123,1.3483338
124,0.86485946
125,1.2757618
126,0.8652726
127,1.5233542
128,0.86632967
129,1.4526159
130,0.866528
131,1.6149836
132,0.86680895
133,1.485792
134,0.86694133
135,1.6338686
136,0.867262
137,1.5922062
138,0.86505103
139,1.6613383
140,0.8650774
141,1.6504534
142,0.8652689
143,1.5711048
144,0.86537063
145,1.0386844
146,0.8660577
147,1.6254586
148,0.8661775
149,1.6124058
150,0.8663119
151,1.6047806
152,0.8664938
153,1.628857
154,0.86669004
155,1.6463951
156,0.8668855
157,1.4812822
158,0.86706907
159,1.635065
160,0.8674697
161,1.543027
162,0.8652594
163,1.5090152
164,0.8649744
165,1.5958582
166,0.8653738
167,1.6260942
168,0.86543
169,1.3690479
170,0.8649143
171,1.5811437
172,0.8653296
173,1.3900933
174,0.8649345
175,1.1040297
176,0.8638412
177,1.0293679
178,0.8649739
179,1.0624518
180,0.8642527
181,1.128952
182,0.8641801
183,1.1053591
184,0.8655433
185,1.0888014
186,0.86509544
187,1.0827534
188,0.8648462
189,1.1184826
190,0.86391306
191,1.1118295
192,0.8638295
193,1.157052
194,0.8647485
195,1.0682476
196,0.86527824
197,1.0806942
198,0.86418086
199,1.0272591
200,0.86365783
201,1.0455899
202,0.8637257
203,1.0390661
204,0.86363846
205,1.1319369
206,0.8644866
207,1.3990747
208,0.8663572
209,1.3720709
210,0.86679775
211,1.3750051
212,0.8643441
213,1.2997782
214,0.8647078
215,1.127111
216,0.8673869
217,1.1250741
218,0.8650776
219,1.24209
220,0.86463296
221,0.97999763
222,0.86487603
223,1.0981579
224,0.86470914
225,1.2852831
226,0.8651016
227,1.3593086
228,0.8650743
229,1.1929722
230,0.8647931
231,1.2037692
232,0.86489534
233,1.2942746
234,0.8681817
235,1.2247009
236,0.8649541
237,1.1042855
238,0.86584353
239,1.2741066
240,0.86469674
241,1.4234171
242,0.86485654
243,1.2554381
244,0.8650733
245,1.1876618
246,0.86492544
247,1.3432939
248,0.8655772
249,1.2997369
250,0.86495304
251,1.2489381
252,0.86512387
253,1.2302207
254,0.86510766
255,1.3539312
256,0.8651762
257,1.3100462
258,0.86539304
259,1.2714028
260,0.8654081
261,1.194241
262,0.86549115
263,1.2714562
264,0.86511993
265,1.1696813
266,0.86486423
267,1.3200381
268,0.8650569
269,1.2928246
270,0.86516434
271,1.0066957
272,0.8647926
