,site2
0,3.84897
1,3.8585715
2,3.8585715
3,3.8585715
4,3.8585715
5,3.8585715
6,3.8585715
7,3.8585715
8,3.8585715
9,3.8576026
10,3.8585715
11,3.8580408
12,3.8585715
13,3.8584533
14,3.8585715
15,3.8582654
16,3.8585715
17,3.8569136
18,3.8585715
19,3.8585715
20,3.8585715
21,3.8585715
22,3.8585715
23,3.8585715
24,3.8585715
25,3.8585715
26,3.8585715
27,3.8585715
28,3.8585715
29,3.8585715
30,3.8585715
31,3.8575015
32,3.8585715
33,3.8585715
34,3.8585715
35,3.8585715
36,3.8585715
37,3.8585715
38,3.8583975
39,3.8585715
40,3.858479
41,3.8585715
42,3.8585715
43,3.8585715
44,3.8585715
45,3.8585715
46,3.8585715
47,3.8585715
48,3.8585715
49,3.8585715
50,3.8585715
51,3.8577652
52,3.8585715
53,3.8585715
54,3.858254
55,3.8585715
56,3.8585715
57,3.8585715
58,3.8585715
59,3.8585715
60,3.8585715
61,3.8585715
62,3.8585715
63,3.8585715
64,3.8585715
65,3.8585715
66,3.8585715
67,3.8583527
68,3.8585715
69,3.8585715
70,3.8585715
71,3.8585715
72,3.8585715
73,3.8585715
74,3.8585715
75,3.8585715
76,3.8585715
77,3.8585715
78,3.8585715
79,3.8585715
80,3.8585715
81,3.8585715
82,3.8585715
83,3.8585715
84,3.8585715
85,3.8585715
86,3.8585715
87,3.8585715
88,3.8585715
89,3.8585715
90,3.8585715
91,3.8585715
92,3.8585715
93,3.8585715
94,3.8583808
95,3.8585715
96,3.8571353
97,3.8585715
98,3.8562007
99,3.8585715
100,3.8583846
101,3.8585715
102,3.8585715
103,3.8585715
104,3.8577323
105,3.8585715
106,3.8585715
107,3.8585715
108,3.8585715
109,3.8585715
110,3.8585715
111,3.8585715
112,3.8585715
113,3.8585715
114,3.8585715
115,3.8585715
116,3.8585715
117,3.8585715
118,3.8585715
119,3.8585715
120,3.8585715
121,3.8585715
122,3.8585715
123,3.8585715
124,3.8584962
125,3.8585715
126,3.8579698
127,3.8585715
128,3.8585715
129,3.8585715
130,3.8585715
131,3.8585715
132,3.8585715
133,3.8585715
134,3.858087
135,3.8585715
136,3.8585715
137,3.8574939
138,3.8585715
139,3.8585715
140,3.8585715
141,3.8585715
142,3.8585715
143,3.8585715
144,3.8585715
145,3.8585715
146,3.8585715
147,3.8585715
148,3.8585715
149,3.8585715
150,3.8585715
151,3.8585715
152,3.8585715
153,3.8585715
154,3.8585715
155,3.8585715
156,3.8585715
157,3.8585715
158,3.8585715
159,3.8562517
160,3.8585715
161,3.8584676
162,3.8585715
163,3.8585715
164,3.8585715
165,3.8585715
166,3.8585715
167,3.8560581
168,3.8585715
169,3.8585715
170,3.855177
171,3.8585715
172,3.8585715
173,3.8575826
174,3.8585715
175,3.8585715
176,3.8585715
177,3.8585715
178,3.8578472
179,3.8585715
180,3.8580537
181,3.8585715
182,3.8575592
183,3.8585715
184,3.8585715
185,3.8585715
186,3.8585715
187,3.8585715
188,3.8585715
189,3.8585715
190,3.8585715
191,3.856586
192,3.8585715
193,3.8578234
194,3.8585715
195,3.8573647
196,3.8585715
197,3.8578506
198,3.8585715
199,3.858522
200,3.8585715
201,3.8461132
202,3.8585715
203,3.8585715
204,3.8585715
205,3.8585715
206,3.8585715
207,3.8585715
208,3.8585715
209,3.8585715
210,3.8585715
211,3.8585715
212,3.8585715
213,3.8585715
214,3.8585715
215,3.8581324
216,3.8585715
217,3.8585715
218,3.8584013
219,3.8397207
220,3.8585715
221,3.8585715
222,3.8557334
223,3.8585715
224,3.8577824
225,3.8585715
226,3.8562489
227,3.8585715
228,3.8584843
229,3.8585715
230,3.8585715
231,3.85772
232,3.8585715
233,3.8585715
234,3.8585715
235,3.8585715
236,3.8585715
237,3.8585715
238,3.8585715
239,3.849277
240,3.8585715
241,3.8585715
242,3.8585715
243,3.8585715
244,3.8581915
245,3.8585715
246,3.8585715
247,3.8547783
248,3.8585715
249,3.8585715
250,3.8585715
251,3.8585715
252,3.8585715
253,3.8585715
254,3.8585715
255,3.8585715
256,3.8585715
257,3.8585715
258,3.8585715
259,3.8585715
260,3.858426
261,3.8585715
262,3.8585715
263,3.8585715
264,3.8585715
265,3.8585715
266,3.8585715
267,3.8585715
268,3.8585715
269,3.8585715
270,3.8583083
271,3.8585715
272,3.8585715
273,3.8582582
274,3.8584037
275,3.8585715
276,3.8585715
277,3.8562331
278,3.8585715
279,3.8585715
280,3.8585715
281,3.8565655
282,3.8585715
283,3.858335
284,3.8585715
285,3.8585525
286,3.8585715
287,3.8585715
288,3.8546438
289,3.8585715
290,3.8585715
291,3.8581843
292,3.8585715
293,3.8529983
294,3.8585715
295,3.8585715
296,3.8575077
297,3.8585715
298,3.853682
299,3.8585715
300,3.8585715
301,3.8585715
302,3.855709
303,3.8585715
304,3.8585715
305,3.8585715
306,3.8585715
307,3.8585715
308,3.8585715
309,3.8585715
310,3.8585715
311,3.8578005
312,3.8585715
313,3.856401
314,3.8585715
315,3.8575711
316,3.8585715
317,3.857895
318,3.8585715
319,3.8585715
320,3.8585715
321,3.8578176
322,3.8585715
323,3.8585715
324,3.8585715
325,3.8585715
326,3.8585715
327,3.8585715
328,3.8585715
329,3.8585715
330,3.8585715
331,3.8585715
332,3.8585715
333,3.8574963
334,3.8585715
335,3.8584027
336,3.8585715
337,3.8576465
338,3.8585715
339,3.8585715
340,3.8585715
341,3.8585715
342,3.8585715
343,3.8585715
344,3.8585715
345,3.8585715
346,3.8585443
347,3.8585715
348,3.8585715
349,3.8585715
350,3.8585715
351,3.8585715
352,3.8575168
353,3.8585715
354,3.8577242
355,3.8585715
356,
357,3.8585715
358,3.8585715
359,3.8585715
360,3.8585715
361,3.8585715
