,site0
0,1.7405695
1,1.4215788
2,1.7415266
3,1.440981
4,1.7406577
5,1.4384606
6,1.7574496
7,1.4436836
8,1.7363945
9,1.4530948
10,1.7446986
11,1.4773732
12,1.7323067
13,1.4774386
14,1.7368659
15,1.677401
16,1.8569082
17,2.0525067
18,1.9284999
19,1.8969553
20,2.2276013
21,1.6646682
22,1.8681481
23,1.6160996
24,1.7630535
25,2.1234825
26,1.9103694
27,1.6714424
28,1.90499
29,1.6729311
30,1.866364
31,2.0650485
32,2.335224
33,2.0758913
34,1.9957366
35,1.9243367
36,2.4250877
37,1.7189518
38,2.3271797
39,2.225831
40,1.8154424
41,1.7044777
42,1.758453
43,2.3124778
44,2.2823932
45,1.6905204
46,1.7961106
47,1.7309328
48,1.7029122
49,1.6906883
50,1.6707215
51,1.6051861
52,1.742487
53,1.7013376
54,1.9994261
55,1.6126333
56,1.9533436
57,1.9671893
58,1.7669175
59,1.7582526
60,2.0030758
61,1.759311
62,1.9229646
63,2.108302
64,2.0937142
65,1.7211093
66,2.3485162
67,1.8217248
68,2.303861
69,2.1347709
70,2.260347
71,1.8297989
72,1.9800603
73,2.1553328
74,2.4926434
75,2.1434412
76,2.4639847
77,2.1424785
78,2.088001
79,1.674982
80,1.6817242
81,1.5567068
82,1.5970719
83,1.5576344
84,1.59638
85,1.5626899
86,1.6048118
87,1.5672997
88,1.6125591
89,1.5693786
90,1.6154151
91,1.6048622
92,1.6779991
93,1.7180634
94,1.7799428
95,1.7760855
96,1.8380772
97,1.6364686
98,1.8916123
99,1.8628076
100,1.8461374
101,1.9533498
102,2.13145
103,2.1043437
104,2.3802872
105,2.2919698
106,2.066797
107,2.5914743
108,2.945286
109,2.9568682
110,3.2106192
111,4.1791286
112,4.4826903
113,4.6945214
114,3.4992073
115,4.5460443
116,4.5274916
117,5.534716
118,3.735467
119,5.877539
120,3.5479004
121,6.6201086
122,7.10068
123,7.171938
124,6.7952895
125,6.0343504
126,6.642951
127,8.819569
128,8.410142
129,7.6289973
130,7.6792707
131,10.317996
132,10.1176
133,8.322578
134,9.624953
135,10.665393
136,7.956743
137,10.105469
138,7.4389987
139,11.081942
140,9.105364
141,10.819246
142,7.6879883
143,9.489057
144,10.836997
145,3.3957314
146,9.460297
147,10.27046
148,10.13381
149,10.044865
150,9.696073
151,9.852369
152,9.552544
153,10.26756
154,10.892913
155,10.557209
156,10.611868
157,7.954415
158,8.317791
159,10.304386
160,8.538537
161,9.200468
162,10.677341
163,8.923697
164,10.625267
165,10.071537
166,9.762815
167,10.418348
168,8.842152
169,7.0087576
170,10.261998
171,9.689779
172,6.331038
173,7.2982116
174,10.634088
175,4.338762
176,3.7911594
177,3.4059956
178,2.5202076
179,3.8175547
180,4.035048
181,4.673516
182,4.6179333
183,4.244723
184,3.8226106
185,4.02036
186,3.2629855
187,4.047433
188,3.514652
189,4.5570455
190,3.963586
191,4.410717
192,4.5856247
193,5.008509
194,3.990534
195,3.839984
196,3.805797
197,3.9588907
198,3.703599
199,3.3989468
200,4.6426444
201,3.6271727
202,4.842831
203,3.4944787
204,4.6685953
205,4.512879
206,4.497872
207,7.2312565
208,6.1185274
209,6.823408
210,6.9383273
211,6.873
212,5.9876704
213,6.228519
214,6.290135
215,4.3799815
216,5.370377
217,4.3424993
218,6.8752866
219,5.6838927
220,7.6108603
221,2.7583802
222,7.9315257
223,4.063291
224,7.0614405
225,6.13379
226,6.65234
227,7.0939264
228,8.172221
229,5.122362
230,6.3557453
231,5.2354054
232,6.7265353
233,6.3231544
234,2.3513968
235,5.605365
236,4.4096947
237,4.142427
238,2.8003726
239,6.0468144
240,8.26446
241,7.7857795
242,7.9732127
243,5.8091536
244,5.6981134
245,5.0464745
246,6.6123514
247,6.850059
248,5.734753
249,6.345008
250,5.3828807
251,5.7876897
252,3.8003683
253,5.609111
254,5.1830616
255,7.0024033
256,6.026765
257,6.4602346
258,4.435292
259,6.0416255
260,5.612446
261,5.074174
262,5.633356
263,6.046005
264,2.9223158
265,4.88895
266,6.762504
267,6.6693854
268,5.9288287
269,6.368355
270,5.3723865
271,3.1455731
272,2.7600992
273,2.283878
274,2.7979937
275,2.6794686
276,3.0611155
277,2.0749454
