,f1,f2,f3,f4,f5,f6
0,5.648311963869778,1.820239977004602,1.058279702831772,1.1501332261991468,4.2694482161813605,1.736591976441321
1,5.646482821055204,1.831194058392716,1.0517370856056611,1.1377234803258234,4.245421394948782,1.6873488843726003
2,5.644595030912763,1.8322846273035371,1.0314121537134457,1.1283395939145258,4.219000014705492,1.6441953389452455
3,5.642895535634617,1.844446065632087,1.0211547797678109,1.1139404845673366,4.199585896744927,1.6005518536485446
4,5.640841469585977,1.8513404366881854,1.004311754012002,1.1028817934213115,4.1824083437104935,1.579310861808029
5,5.638731296881626,1.862463528367206,0.9912656960662841,1.1129134246377184,4.167583464349676,1.5291763027834762
6,5.636760340281508,1.873980574949474,0.9781439848081336,1.0806642180471553,4.152283366229144,1.5001035063766717
7,5.634897496994035,1.8879418503893846,0.967174186244037,1.0702489730520326,4.1390014473664385,1.4659203214906766
8,5.632251743290858,1.8964214538304514,0.9600683660373661,1.073365245943207,4.1303599288196,1.4386800433727887
9,5.6290197469239365,1.9081175678550264,0.9406978646802202,1.050186390311666,4.116051102741596,1.4166939927600934
10,5.62534960174804,1.9230395199546428,0.9289634562214542,1.0406064538188442,4.108073479578006,1.3889076430223313
11,5.622005303649873,1.9488059352177496,0.9170585667073238,1.0315612160595633,4.096209723915179,1.3685770786171423
12,5.618777706669491,1.9416612054589026,0.9058486712343299,1.024448136933265,4.0874850405173335,1.3470075594711681
13,5.615409862850615,1.9603294293584475,0.8952901570770198,1.0147495977402425,4.0818439484338525,1.3270506435633724
14,5.611985989510402,1.9636480367953681,0.8867408091436482,1.0061076982869241,4.072123616374807,1.3085068849047716
15,5.608790189485337,1.9740296501801171,0.8735473631586004,1.000981802232449,4.251877605505707,1.2912801239624252
16,5.605624676939059,1.9846591078199172,0.8631505092168278,0.9928178899912571,4.059408916413652,1.2802635021899766
17,5.602356883402038,1.9951388820200455,0.8550166426216318,0.9834756972008993,4.061270793476994,1.2600380614987712
18,5.599110315691252,2.006948036530381,0.8440890330643154,0.9767949347419819,4.045524187399395,1.2492582146434592
19,5.595651787680273,2.0226216869189564,0.8351783686294602,0.9769666509987797,4.045296312467567,1.2325236362077823
20,5.591708193505132,2.025086196208159,0.8261864975376609,0.9638332698743567,4.035147797235075,1.2210859861705183
21,5.587491982937103,2.0434380519061346,0.8176465877560807,0.958459617120285,4.028431293829639,1.208579889314287
22,5.583017495628751,2.0451318803828595,0.8095342954213584,0.9522383839060244,4.023081816608357,1.2088305126890588
23,5.578073684884429,2.054303071329935,0.8028676493062836,0.9467441759558918,4.181186367644384,1.216231092379759
24,5.5727690379313435,2.062947392088577,0.7949384941777998,0.9417614003471156,4.023010416436671,1.1778755782799009
25,5.567619458192074,2.071688448486066,0.7873599070895341,0.9367716933324755,4.012310090477568,1.1658931734014775
26,5.562005862809942,2.0830372841328972,0.7806036377892145,0.9375620768653595,4.002902749263939,1.1575339148261603
27,5.556572885339052,2.095136649313744,0.7769217030221566,0.9275356656042356,4.0097587831712636,1.1493478960052572
28,5.551210619959614,2.0976397198264847,0.7983483009261736,0.9234267857264158,3.991679460772751,1.1392093531988101
29,5.5461091559426094,2.1035673237924817,0.7704304887511121,0.9191918623944759,3.9896464241133263,1.1313457656475203
30,5.541464139702297,2.1134096559956466,0.7647206742377555,0.9360932333990003,3.984720538044921,1.1233290675709462
31,5.537148879459281,2.141589701459412,0.7598391372794439,0.9115016664034188,3.9777416585679957,1.117507529267507
32,5.532616944320098,2.1270785240095127,0.7479356811248286,0.9079583369037537,3.9733476525208693,1.1082936628750917
33,5.528671235202359,2.1334931158086623,0.7435877748766324,0.9045646364389203,3.9871119861225433,1.101525356348978
34,5.52436889999653,2.1383431044126806,0.7399017541552257,0.9012831571431451,3.964316339008103,1.1015460257762133
35,5.520155391192746,2.144242032227498,0.7402114992327683,0.9065491999364517,3.9600258697278523,1.0908322415214102
36,5.514894362567044,2.149283234081298,0.7326613762453319,0.8972262691695605,3.95595278548556,1.0810007143172797
37,5.509786913742673,2.1542525913851347,0.7288276280228448,0.8922719364260305,3.9519376895508773,1.0745818324440868
38,5.504359956148788,2.1587208616757216,0.7257879948608649,0.8929275744010967,4.139349273755215,1.0679864980646345
39,5.4989677505348835,2.199999229470713,0.7230486114403007,0.8949753994508927,3.942604347061534,1.0619071772044697
40,5.493331054843901,2.1867936423068732,0.7205069333334397,0.8846728669102889,3.9384642644511643,1.0581590013179032
41,5.487571655167012,2.171370836672032,0.7181078357152231,0.8908151781319734,3.9341023509345168,1.0499135093092968
42,5.481956017391929,2.174821911474561,0.7382237995832223,0.8800122429203411,3.9317158375412817,1.0437371241281195
43,5.476483091119107,2.1809788114146986,0.7140944221904985,0.8791056313485803,3.9601719204588957,1.039779411912565
44,5.470802652636858,2.180930285806172,0.7124098716530732,0.8756824640660226,3.9209785281147433,1.0376237066131202
45,5.465449225612982,2.1859228018941,0.7112234219679064,0.8736667366192009,3.915832676133952,1.0266965793539857
46,5.460369722037245,2.210687557022886,0.7093750123860018,0.8717567275187301,3.9109131245621955,1.0365609134963454
47,5.455044541566485,2.1881800529094098,0.7085756381398187,0.8699723381047835,3.9063985819619496,1.0220886437741459
48,5.450058167474599,2.207086790968852,0.7071561795270358,0.868482587230201,3.9010543606121253,1.0096707578136648
49,5.44473741528746,2.1892632042901345,0.7096595096083181,0.8666492782806235,3.896564361444043,1.0109321116542958
50,5.439582530465079,2.1905226922171606,0.7051977218871683,0.8647908765855729,3.889738735517193,1.00085967176917
51,5.434744157898367,2.1904706482513414,0.7088671013029182,0.8631824225523188,3.883064130831337,0.9932483616124398
52,5.429770413520262,2.190355787674586,0.703837304765071,0.8832015780620074,3.877073081506701,0.9875478465444042
53,5.424368363240214,2.221571279865247,0.7167202150026515,0.8611450165737919,3.8703981479492504,0.9817949563285203
54,5.419541323337389,2.2062244590809517,0.703450884776947,0.8587431140626333,3.8635947463558122,0.9981200258225925
55,5.414086948270231,2.1872289264153197,0.7025938329634847,0.8573629633699101,3.8576520158650984,0.9702336815418994
56,5.408393146164838,2.213170716039012,0.7024583092926384,0.8561783464030042,3.8679158159803526,0.9661381458230648
57,5.402861283847788,2.184472093901589,0.7021866468736543,0.8558364171583124,3.841566927132739,0.9590481138990777
58,5.397471919836466,2.1887294204070367,0.7022393266671201,0.8535995299290469,3.835388775742352,0.9979029185344755
59,5.392158974959551,2.179482485188993,0.7025897822351083,0.85251402946843,3.827848903072554,0.946965865066906
60,5.386910659861573,2.1729957574324508,0.7020348590219422,0.8512570298281772,3.8174777615496054,0.9401607062105253
61,5.382132946829123,2.1692352531442185,0.7179657676724127,0.8501386249913768,3.8104463660996664,0.9357172957802181
62,5.376628915784382,2.162711237228025,0.7022361455916534,0.8490676420239498,3.7998053164336967,0.9295399057134335
63,5.371466576544151,2.156960775582069,0.7024274806277648,0.8480785517212859,3.7909165318429348,0.9213678667530458
64,5.366108626104341,2.1502921839447913,0.7025991235509015,0.8470141184363575,3.781640892911033,0.9150205419208874
65,5.3610382200692035,2.1627855598938073,0.7028325329890317,0.8460670523676268,3.7719793491271614,0.9092455925445373
66,5.355743550401578,2.1422097847232076,0.7031316348279018,0.8451260757258657,3.7638007070410544,0.9031144987634011
67,5.350447814641877,2.1269776841671373,0.703456940839342,0.8455582306969369,3.7519886870213868,0.9003350518470823
68,5.3453365406097815,2.116940700056545,0.7035391501077392,0.8441305798440255,3.740987515349267,0.8905508357885515
