,site4
0,0.099937156
1,0.11896402
2,0.105190754
3,0.09431285
4,0.07503316
5,0.11388292
6,0.21308468
7,0.24784166
8,0.35361904
9,0.32304713
10,0.30026037
11,0.582636
12,0.55580115
13,0.58981895
14,0.3425851
15,0.5414399
16,0.5026805
17,0.48375088
18,0.48330423
19,0.49514583
20,0.5271892
21,0.59995544
22,0.5135182
23,0.697643
24,0.5765337
25,0.5021062
26,0.51778483
27,0.49954703
28,0.52565944
29,0.5796172
30,0.5713427
31,0.63623637
32,1.6728759
33,1.5995175
34,1.609448
35,1.0564032
36,1.1672611
37,0.9588296
38,1.105108
39,2.0041935
40,1.1793922
41,0.6909363
42,0.92861366
43,0.68493986
44,1.3183552
45,1.0442395
46,0.7866643
47,0.42023063
48,0.38297147
49,1.1002691
50,0.96531785
51,0.7560355
52,1.6839548
53,1.9688697
54,1.7182171
55,1.4690766
56,1.579324
57,1.9480686
58,1.4878377
59,1.4762305
60,1.6678224
61,1.7789364
62,1.8777342
63,2.194293
64,1.6987715
65,1.4979632
66,1.8220394
67,2.4402378
68,2.924028
69,2.7843142
70,2.9154184
71,2.5663214
72,2.3955643
73,3.0988755
74,1.7691228
75,2.6613984
76,2.6896653
77,2.075758
78,2.1368096
79,1.818924
80,1.5674825
81,1.4069707
82,1.6577034
83,1.425374
84,1.319592
85,1.5343039
86,1.8310952
87,1.8472747
88,2.3084984
89,2.8303676
90,3.1098874
91,2.8959715
92,3.028773
93,3.074349
94,3.2539256
95,2.697002
96,2.2031727
97,2.9516177
98,2.1786966
99,1.9376016
100,2.2125335
101,2.9133286
102,3.5481758
103,3.537302
104,2.4192238
105,3.073878
106,2.7227688
107,3.0283668
108,3.4651184
109,3.440903
110,4.153796
111,4.6230106
112,4.065772
113,4.332342
114,3.678204
115,5.736952
116,5.8322053
117,5.9023886
118,5.875882
119,5.8452306
120,6.353854
121,6.765771
122,6.767385
123,6.7528963
124,6.5871277
125,6.6322446
126,6.7901173
127,6.960783
128,6.900793
129,7.0251083
130,7.0620785
131,7.10023
132,7.6176014
133,7.541372
134,7.4369917
135,7.1825733
136,7.496295
137,6.8880463
138,7.6491485
139,7.504977
140,7.077978
141,6.7937336
142,6.478915
143,7.099345
144,7.51639
145,6.9165535
146,7.6481547
147,7.5099773
148,7.497456
149,7.13361
150,6.9256167
151,6.8612695
152,6.767046
153,6.92693
154,7.227865
155,6.956535
156,6.726696
157,6.5382857
158,6.3932176
159,6.4841886
160,6.1296616
161,5.2354083
162,5.3304243
163,5.4401464
164,6.3299575
165,6.135606
166,6.7389097
167,8.012269
168,7.6760216
169,7.1895456
170,6.72824
171,6.4766064
172,6.9507065
173,7.1570687
174,7.5308022
175,6.810781
176,6.688861
177,6.141305
178,5.539105
179,6.5113254
180,6.352789
181,6.602773
182,6.5314646
183,6.237444
184,3.942112
185,7.30306
186,7.21383
187,6.6410675
188,6.9950323
189,7.307585
190,5.989726
191,6.8202534
192,6.1078787
193,6.226097
194,6.7023425
195,6.4422674
196,6.058492
197,6.5685196
198,6.3769126
199,6.536188
200,6.5800934
201,6.641958
202,6.5296025
203,6.560718
204,6.069149
205,5.9890394
206,5.7850537
207,6.3885107
208,6.2707334
209,6.169701
210,5.7919374
211,6.411613
212,5.9209886
213,4.638204
214,6.920188
215,6.851938
216,7.3552647
217,6.988289
218,5.9844604
219,6.9219456
220,6.68297
221,5.6382465
222,6.1188726
223,5.1150904
224,5.352216
225,5.44424
226,4.348525
227,5.1051373
228,6.205582
229,5.957372
230,5.7389345
231,5.806628
232,6.0058355
233,5.9150214
234,5.987451
235,5.217016
236,5.822579
237,5.8827558
238,5.6368513
239,5.6438365
240,5.6820526
241,7.20059
242,6.861789
243,6.4108486
244,6.831486
245,6.416646
246,6.18891
247,6.067362
248,5.532228
249,5.1630416
250,6.758954
251,6.975685
252,6.186766
253,6.67142
254,4.6334853
255,6.104403
256,4.091029
257,3.972469
258,3.5353274
259,3.8245368
260,3.3629298
261,2.8651717
262,2.6204157
263,2.8811302
264,2.5282598
265,2.501981
266,3.108316
267,2.9517138
268,3.3254886
269,2.8999257
270,2.9262266
271,2.1239448
272,2.328086
273,1.9706609
274,3.220465
275,2.47952
276,2.503062
277,2.317346
278,1.0310476
279,1.7277825
280,2.1444864
281,1.7625318
282,1.6601918
283,2.2064712
284,1.7262859
285,2.0038214
286,0.6804827
287,1.0348439
288,0.9751994
289,1.4414101
290,1.9767661
291,1.0719557
292,1.9190769
293,1.8316326
294,0.67423457
295,2.2025874
296,2.152632
297,0.70014423
298,1.7501411
299,0.50250274
300,0.8307145
301,0.6349905
302,1.0589335
303,2.4706063
304,1.5228157
305,0.6783541
306,0.3458956
307,0.39240378
308,0.42678624
309,0.38868397
310,0.7335574
311,0.73925894
312,2.5207212
313,1.8427474
314,2.406491
315,1.6218653
316,1.4568934
317,1.1842916
318,0.61463183
319,0.9553138
320,1.4449501
321,0.80309045
322,0.4906941
323,0.46110898
324,0.42355478
325,0.84952664
326,0.6025103
327,0.40480018
328,0.2496762
329,0.42373294
330,0.22323936
331,0.59277034
332,0.21328712
333,0.19926369
334,0.059424043
335,0.28064755
336,0.4156627
337,0.3514077
338,0.26462644
339,0.2741279
340,0.23062013
341,0.23918669
342,0.5204689
343,0.24672985
344,0.20639844
345,0.20618348
346,0.19970599
347,0.20911159
348,0.18991344
349,0.18277225
350,0.17638652
351,0.35810927
352,0.34670252
353,0.35783008
354,0.36470455
355,0.36470455
356,0.36470455
357,0.35284555
358,0.31673083
359,0.27112424
360,0.27649653
361,0.2676417
