,site6
0,-0.15937614
1,-0.29686475
2,-0.28493714
3,-0.2540121
4,0.18720174
5,0.020467758
6,0.2253182
7,0.371032
8,0.4703951
9,1.099801
10,1.0256965
11,0.5447092
12,0.2534032
13,0.8556156
14,0.98396206
15,0.5564139
16,0.52735543
17,0.70964575
18,1.1467295
19,0.91114473
20,0.63264346
21,0.58714104
22,0.7670901
23,0.7408955
24,0.64092445
25,0.601254
26,1.0785981
27,1.051456
28,0.5599408
29,0.38130522
30,0.25916553
31,0.3147254
32,0.8133609
33,0.577631
34,0.66042876
35,0.5660734
36,1.0422698
37,1.3335321
38,1.4663903
39,1.6933603
40,1.7870424
41,1.2779266
42,1.0986739
43,0.93636084
44,1.0657642
45,0.8214154
46,0.7942591
47,0.73337054
48,0.87516904
49,1.0238863
50,1.0626404
51,1.3482856
52,1.6459813
53,1.5679405
54,1.7307097
55,1.4810457
56,1.5220221
57,1.5482711
58,0.9347067
59,0.94527006
60,1.3719846
61,1.3642566
62,1.3510629
63,1.1607811
64,1.0051403
65,1.4669596
66,1.8487216
67,1.7021773
68,1.8816005
69,1.4379236
70,1.261339
71,1.6499681
72,1.6197325
73,2.0707598
74,1.4481456
75,1.7179745
76,1.2305658
77,1.3615679
78,1.0032936
79,1.2403375
80,0.903929
81,1.0388246
82,0.80140114
83,0.74934673
84,0.9387722
85,1.322918
86,1.4005059
87,1.7846825
88,2.4504435
89,2.218528
90,2.5549188
91,1.6072785
92,1.668228
93,1.7995739
94,1.5033365
95,1.9748218
96,1.4158729
97,2.0638702
98,1.8842713
99,1.7468306
100,1.8169521
101,2.8845398
102,2.2615879
103,1.8095951
104,2.3095763
105,2.479526
106,2.4944649
107,2.1857362
108,2.4575121
109,2.57572
110,5.1265388
111,4.465762
112,5.9166946
113,4.3604474
114,4.487009
115,6.627059
116,6.7508945
117,6.1697316
118,5.909355
119,7.788438
120,6.2147875
121,4.5915933
122,7.1715145
123,8.229115
124,7.18867
125,6.4385204
126,6.512822
127,7.2751923
128,7.052331
129,7.2533846
130,7.1441097
131,7.0330133
132,6.762405
133,7.7370863
134,5.6204348
135,6.759061
136,7.484128
137,8.394113
138,9.213165
139,9.031699
140,9.936707
141,8.96886
142,7.6023026
143,8.642856
144,6.933849
145,6.666897
146,7.2458944
147,6.2561955
148,5.5580015
149,5.378852
150,4.8729563
151,5.756628
152,5.9285526
153,5.048624
154,5.991132
155,7.756774
156,7.7416143
157,7.264621
158,7.6412573
159,8.094451
160,7.6222363
161,7.569607
162,8.822501
163,7.678235
164,10.758636
165,10.040271
166,9.909633
167,9.55707
168,8.701367
169,8.220772
170,8.211932
171,8.310947
172,6.442917
173,8.49073
174,8.372093
175,6.227153
176,8.166212
177,8.365863
178,7.1674137
179,8.576495
180,7.3153687
181,8.124884
182,6.9874325
183,6.363185
184,8.1985445
185,8.384673
186,6.478218
187,8.416088
188,8.253041
189,9.20768
190,7.3694496
191,7.0155764
192,8.73454
193,8.502433
194,8.669623
195,8.211131
196,7.09914
197,9.636185
198,8.375734
199,8.640409
200,9.074568
201,5.70644
202,9.597077
203,8.740994
204,7.6571836
205,5.642104
206,5.2376347
207,5.1366367
208,6.346549
209,6.0371056
