,site5
0,0.66013724
1,0.66013724
2,0.66013724
3,0.66013724
4,0.66013724
5,0.66013724
6,0.66013724
7,0.66013724
8,0.66013724
9,0.66013724
10,0.66013724
11,0.66013724
12,0.66013724
13,0.66013724
14,0.66013724
15,0.66013724
16,0.66013724
17,0.66013724
18,0.66013724
19,0.66013724
20,0.66013724
21,0.66013724
22,0.66013724
23,0.66013724
24,0.66013724
25,0.66013724
26,0.66013724
27,0.66013724
28,0.66013724
29,0.66013724
30,0.66013724
31,0.66013724
32,0.66013724
33,0.66013724
34,0.66013724
35,0.66013724
36,0.66013724
37,0.66013724
38,0.66013724
39,0.66013724
40,0.66013724
41,0.66013724
42,0.66013724
43,0.66013724
44,0.66013724
45,0.66013724
46,0.66013724
47,0.66013724
48,0.66013724
49,0.66013724
50,0.66013724
51,0.66013724
52,0.66013724
53,0.66013724
54,0.66013724
55,0.66013724
56,0.66013724
57,0.66013724
58,0.66013724
59,0.66013724
60,0.66013724
61,0.66013724
62,0.66013724
63,0.66013724
64,0.66013724
65,0.66013724
66,0.66013724
67,0.66013724
68,0.66013724
69,0.66013724
70,0.66013724
71,0.66013724
72,0.66013724
73,0.66013724
74,0.66013724
75,0.66013724
76,0.66013724
77,0.8635969
78,0.95639277
79,0.782429
80,0.87827504
81,0.66013724
82,0.8975663
83,0.86318594
84,0.66013724
85,1.306092
86,1.6153976
87,2.0061443
88,0.9616265
89,2.5605981
90,2.132423
91,3.5870457
92,3.526072
93,3.257552
94,1.1141341
95,1.9436369
96,1.4313998
97,1.5318041
98,1.5264306
99,2.2069006
100,2.3674085
101,2.7100115
102,1.0314844
103,2.3740308
104,2.5651262
105,3.3025231
106,4.121011
107,3.9518554
108,4.1687574
109,3.8412664
110,4.304166
111,4.505541
112,4.7459927
113,4.856601
114,5.278349
115,5.3313937
116,4.28748
117,3.5407584
118,5.410343
119,6.376498
120,6.0635777
121,7.3596926
122,8.138407
123,7.0403643
124,4.6695123
125,5.8944473
126,3.3276365
127,5.3013186
128,5.465991
129,7.0325027
130,7.308705
131,6.7486415
132,5.8342195
133,6.3793406
134,5.528849
135,5.5785513
136,6.0561814
137,3.8352077
138,5.8135304
139,6.421875
140,5.543842
141,6.6585007
142,7.60731
143,7.2561293
144,8.104792
145,7.3272147
146,7.2742352
147,8.52858
148,8.004185
149,8.893432
150,9.190681
151,8.837768
152,7.9136257
153,8.417387
154,9.206071
155,10.467004
