,site3
0,0.5434985
1,0.5434985
2,0.5434985
3,0.5434985
4,0.5434985
5,0.5434985
6,0.5434985
7,0.5434985
8,0.5434985
9,0.5434985
10,0.5434985
11,0.5434985
12,0.5434985
13,0.5434985
14,0.5434985
15,0.5434985
16,0.5434985
17,0.5434985
18,0.5434985
19,0.5434985
20,0.5434985
21,0.5434985
22,0.5434985
23,0.5434985
24,0.5434985
25,0.5434985
26,0.5434985
27,0.5434985
28,0.5434985
29,0.5434985
30,0.5434985
31,0.5434985
32,0.5434985
33,0.5434985
34,0.5434985
35,0.5434985
36,0.5434985
37,0.5434985
38,0.5434985
39,0.5434985
40,0.5434985
41,0.5434985
42,0.5434985
43,0.5434985
44,0.5434985
45,0.5434985
46,0.5434985
47,0.5434985
48,0.5434985
49,0.5434985
50,0.5434985
51,0.5434985
52,0.5434985
53,0.5434985
54,0.5434985
55,0.5434985
56,0.5434985
57,0.5434985
58,0.5434985
59,0.5434985
60,0.5434985
61,0.5434985
62,0.5434985
63,0.5434985
64,0.5434985
65,0.5434985
66,0.5434985
67,0.5434985
68,0.5434985
69,0.5434985
70,0.5434985
71,0.5434985
72,0.5434985
73,0.5434985
74,0.5434985
75,0.5434985
76,0.5434985
77,0.5434985
78,0.5434985
79,0.5434985
80,0.5434985
81,0.5434985
82,0.5434985
83,0.5434985
84,0.5434985
85,0.5434985
86,0.56108737
87,2.8162875
88,0.5434985
89,2.7880588
90,0.5434985
91,2.017314
92,2.0528398
93,2.528781
94,0.5434985
95,0.5434985
96,0.5434985
97,0.5434985
98,0.5434985
99,2.036211
100,2.642519
101,1.9211303
102,0.5434985
103,2.164717
104,1.9104633
105,2.3544908
106,3.58263
107,3.60256
108,4.0395384
109,3.3354776
110,4.0632668
111,4.071979
112,4.3291965
113,4.344601
114,4.732539
115,4.729168
116,3.7754374
117,3.0173535
118,4.3606634
119,5.2317505
120,4.720587
121,5.528753
122,6.2456613
123,5.8670516
124,4.261666
125,5.555567
126,3.373586
127,5.91851
128,5.900567
129,7.101084
130,7.068764
131,7.384783
132,6.4450865
133,6.683159
134,5.799212
135,6.283955
136,6.817877
137,4.967351
138,6.5493474
139,7.0552096
140,6.091538
141,6.8611345
142,7.6276345
143,8.167103
144,8.7245245
145,8.270617
146,8.401346
147,9.1554
148,8.83847
149,9.423564
150,9.756394
151,8.755485
152,8.636978
153,9.181702
154,9.633015
155,10.009653
156,9.657063
157,10.278998
158,9.012966
159,5.2816243
160,5.06574
161,5.537438
162,6.4967923
163,6.903717
164,7.597782
165,5.7573977
166,7.345083
167,5.4200144
168,4.828818
169,7.635078
170,5.53822
171,6.4541407
172,7.5010195
173,5.2010107
174,6.035222
175,9.009239
176,10.825232
177,10.662526
178,9.664816
179,7.930631
180,9.683155
181,9.443159
182,9.34371
183,9.251251
184,11.078584
185,9.760141
186,10.007403
187,8.708145
188,9.90861
189,8.756729
190,9.361601
191,6.723005
192,6.1583776
193,6.804545
194,7.5540104
195,6.9381113
196,6.504746
197,6.5486073
198,6.677643
199,6.850407
200,6.3554645
201,3.5041094
202,4.8943157
203,8.236951
204,7.852488
205,8.7995
206,11.0731945
207,10.390314
208,9.64515
209,10.378844
210,10.307146
211,10.07563
212,8.521834
213,9.880404
214,8.007664
215,8.304188
216,9.30038
217,7.7234616
218,8.787147
219,3.370387
220,8.551725
221,8.053498
222,6.5466104
223,11.54673
224,8.320333
225,10.555436
226,9.377977
227,5.655568
228,8.004512
229,8.104789
230,9.311769
231,7.452494
232,7.9676204
233,7.5994754
234,10.429985
235,10.023217
236,9.296162
237,7.2566648
238,8.149064
239,2.7109141
240,5.534466
241,5.234549
242,5.831555
243,4.868145
244,4.6306596
245,3.5982869
246,5.0025105
247,3.5571928
248,4.6884985
249,4.7593822
250,5.146902
251,4.3297186
252,4.9921055
253,4.0376983
254,4.1185675
255,5.680906
256,4.0113406
257,4.02705
258,3.6582966
259,3.5187373
260,2.973405
