,train_loss,val_loss
0,5701.80859375,5301.3125
1,7850.105305989583,6295.92626953125
2,2598.68115234375,3351.425048828125
3,4166.0087890625,1517.8212890625
4,776.4020004272461,2197.24755859375
5,2325.021728515625,697.4362182617188
6,430.8221435546875,1233.3787841796875
7,1223.9431559244792,337.83367919921875
8,251.4010009765625,748.11572265625
9,723.0842793782552,202.3447723388672
10,170.27462005615234,445.9505310058594
11,391.3448486328125,104.81233978271484
12,136.30765279134116,316.0681457519531
13,255.8083610534668,74.02362823486328
14,109.45790481567383,200.1719207763672
15,139.30402628580728,69.86515808105469
16,112.11070251464844,135.74949645996094
17,98.21101188659668,77.56586456298828
18,89.03435770670573,84.09927368164062
19,69.86802291870117,83.58895874023438
20,85.3910682996114,62.55802536010742
21,61.37599722544352,76.15978240966797
22,63.34404500325521,59.02400588989258
23,64.08755938212077,62.42474365234375
24,56.76148303349813,61.181365966796875
25,55.11852773030599,55.417789459228516
26,54.18181165059408,56.576045989990234
27,52.80989138285319,54.23548889160156
28,49.3976198832194,53.12287902832031
29,49.038353284200035,51.722721099853516
30,48.435099601745605,50.6251335144043
31,45.53470516204834,50.283329010009766
32,45.206600189208984,48.4191780090332
33,44.46295356750488,47.91390609741211
34,42.309648513793945,47.5006103515625
35,41.85959815979004,45.85007858276367
36,40.931084950764976,45.5589714050293
37,39.332584063212074,44.97018051147461
38,38.79746468861898,43.64975357055664
39,37.77132352193197,43.45747756958008
40,36.58344109853109,42.738162994384766
41,36.00897947947184,41.758243560791016
42,35.00709247589111,41.607181549072266
43,34.150173823038735,40.854984283447266
44,33.5766798655192,40.20939636230469
45,32.72388744354248,40.047855377197266
46,32.1372267405192,39.380775451660156
47,31.612027486165363,39.03184127807617
48,30.995145161946613,38.83121109008789
49,30.614301045735676,38.35023880004883
50,30.192169825236004,38.216190338134766
51,29.826162656148274,37.99555587768555
52,29.58620325724284,37.732608795166016
53,29.30694007873535,37.684059143066406
54,29.13464132944743,37.48917770385742
55,28.986924648284912,37.3986701965332
56,28.848324139912922,37.353580474853516
57,28.781203587849934,37.23466873168945
58,28.69838031133016,37.22761917114258
59,28.653945604960125,37.169349670410156
60,28.62369664510091,37.13071060180664
61,28.58805227279663,37.12983703613281
62,28.579798698425293,37.08500289916992
