,site5
0,0.5491224
1,0.5491224
2,0.5491224
3,0.5491224
4,0.5491224
5,0.5491224
6,0.5491224
7,0.5491224
8,0.5491224
9,0.5491224
10,0.5491224
11,0.5491224
12,0.5491224
13,0.5491224
14,0.5491224
15,0.5491224
16,0.5491224
17,0.5491224
18,0.5491224
19,0.5491224
20,0.5491224
21,0.5491224
22,0.5491224
23,0.5491224
24,0.5491224
25,0.5491224
26,0.5491224
27,0.5491224
28,0.5491224
29,0.5491224
30,0.5491224
31,0.5491224
32,0.5491224
33,0.5491224
34,0.5491224
35,0.5491224
36,0.5491224
37,0.5491224
38,0.5491224
39,0.5491224
40,0.5491224
41,0.5491224
42,0.5491224
43,0.5491224
44,0.5491224
45,0.5491224
46,0.5491224
47,0.5491224
48,0.5491224
49,0.5491224
50,0.5491224
51,0.5491224
52,0.5491224
53,0.5491224
54,0.5491224
55,0.5491224
56,0.5491224
57,0.5491224
58,0.5491224
59,0.5491224
60,0.5491224
61,0.5491224
62,0.5491224
63,0.5491224
64,0.5491224
65,0.5491224
66,0.5491224
67,0.5491224
68,0.5491224
69,0.5491224
70,0.5491224
71,0.5491224
72,0.5491224
73,0.5491224
74,0.5491224
75,0.5491224
76,0.5491224
77,0.5491224
78,0.5491224
79,0.5491224
80,0.64296275
81,0.5491224
82,0.5491224
83,0.5491224
84,0.5491224
85,0.5491224
86,1.7790534
87,1.7679877
88,0.5491224
89,0.845312
90,0.6607777
91,1.7706244
92,1.7669997
93,1.7552028
94,0.5491224
95,0.5491224
96,0.5491224
97,0.5491224
98,0.5491224
99,0.5491224
100,1.7831147
101,1.7693126
102,0.5491224
103,0.5491224
104,1.0120518
105,1.7447166
106,1.7063234
107,1.7093062
108,1.7141774
109,1.739142
110,1.7424684
111,2.0355926
112,2.6989837
113,2.8278053
114,3.2517395
115,3.6293216
116,3.279537
117,2.189246
118,4.457262
119,5.5303016
120,5.381552
121,5.7156887
122,6.235961
123,6.3335447
124,5.283578
125,5.928748
126,4.7120314
127,6.354509
128,6.8888383
129,7.03105
130,7.039076
131,7.050127
132,6.9113746
133,6.4538784
134,5.283578
135,5.283578
136,5.283578
137,2.5430243
138,3.531878
139,5.283578
140,4.731524
141,5.283578
142,6.2399807
143,6.975552
144,7.1173544
145,7.0873346
146,7.072846
147,7.3913727
148,7.7739825
149,8.060824
150,8.305122
151,7.321251
152,7.1660585
153,7.890995
154,8.263143
155,8.001122
156,7.546111
157,8.261911
158,7.692845
159,4.430336
160,3.0515935
161,3.3503687
162,5.9735126
163,6.9032087
164,6.9731975
165,5.4684777
166,6.9205804
167,5.4852867
168,3.0306563
169,6.918198
170,6.3574567
171,6.4888873
172,6.9679337
173,5.283578
174,5.288473
175,7.577365
176,9.8564005
177,9.996384
178,9.404332
179,7.140624
180,8.676633
181,8.680572
182,8.358623
183,8.019389
184,9.544813
185,8.705977
186,9.381607
187,7.9459167
188,8.956373
189,7.530801
190,8.426023
191,6.986005
192,6.9024053
193,6.9293528
194,7.0015807
195,6.9771366
196,6.9060407
197,6.8874736
198,6.9355073
199,6.9592733
200,6.278085
201,2.232335
202,2.5319383
203,6.990037
204,7.0839434
205,7.017051
206,7.037152
207,9.273594
208,9.193691
209,9.740663
210,9.748063
211,9.448254
212,7.6760373
213,9.480785
214,7.860487
215,7.7298965
216,9.201166
217,7.209994
218,8.448971
219,2.9263234
220,7.198534
221,8.113963
222,6.9716425
223,5.283578
224,2.939868
225,5.283578
226,5.283578
227,1.6576521
228,1.6580997
229,2.8230193
230,4.8795333
231,2.9659228
232,3.186411
233,2.6440282
234,5.283578
235,5.283578
236,5.283578
237,2.5484116
238,2.933241
239,2.36316
240,6.3276772
241,6.914697
242,7.0100865
243,6.7744975
244,5.283578
245,3.0904098
246,6.2940927
247,5.283578
248,6.42577
