,site0
0,0.085678935
1,0.085678935
2,0.085678935
3,0.085678935
4,0.085678935
5,0.085678935
6,0.085678935
7,0.085678935
8,0.085678935
9,0.085678935
10,0.09045336
11,0.09412258
12,0.09710472
13,0.09052432
14,0.091106065
15,0.08870575
16,0.08895538
17,0.08995344
18,0.09926503
19,0.09852336
20,0.09366263
21,0.09425694
22,0.08722594
23,0.095769875
24,0.09238042
25,0.09075579
26,0.085678935
27,0.08836917
28,0.09290983
29,0.091051646
30,0.088481724
31,0.08720276
32,0.08869017
33,0.088204145
34,0.08734529
35,0.087725736
36,0.088375814
37,0.089591935
38,0.08837918
39,0.08913533
40,0.090404436
41,0.094036974
42,0.097697854
43,0.09248968
44,0.085678935
45,0.085678935
46,0.085678935
47,0.085678935
48,0.085678935
49,0.085678935
50,0.085678935
51,0.10829071
52,0.14955905
53,0.10481241
54,0.18425143
55,0.20565581
56,0.1373942
57,0.13468404
58,0.14269796
59,0.11497623
60,0.11447725
61,0.085678935
62,0.085678935
63,0.085678935
64,0.085678935
65,0.085678935
66,0.085678935
67,0.0862866
68,0.11521774
69,0.22162327
70,0.21451773
71,0.13498674
72,0.11642411
73,0.09464234
74,0.0912437
75,0.092021465
76,0.09051637
77,0.09010738
78,0.085678935
79,0.085678935
80,0.085678935
81,0.085678935
82,0.085678935
83,0.085678935
84,0.085678935
85,0.085678935
86,0.085678935
87,0.08837846
88,0.35757476
89,1.0026201
90,1.4482293
91,1.826551
92,1.9556584
93,0.74167585
94,0.89908886
95,2.0464616
96,2.020271
97,1.8849523
98,1.9314253
99,2.0567865
100,1.8880897
101,1.9972807
102,1.3068931
103,2.0222442
104,1.8624938
105,2.0912178
106,2.4262342
107,2.1795747
108,2.2428145
109,2.8105054
110,2.948038
111,2.481166
112,2.769137
113,2.9741993
114,3.358982
115,3.6886005
116,3.5341408
117,3.518486
118,6.4223056
119,6.963748
120,7.1257687
121,8.088574
122,8.029091
123,6.674382
124,5.142442
125,6.0128117
126,3.991826
127,6.667864
128,7.118252
129,8.698161
130,8.924656
131,6.890545
132,5.8604527
133,5.303118
134,4.376385
135,5.009876
136,5.165206
137,2.871855
138,5.4089317
139,5.705655
140,5.648942
141,7.1836777
142,8.125636
143,8.157638
144,9.473201
145,8.604524
146,8.12879
147,9.418142
148,10.082888
149,10.811344
150,10.765622
151,11.4659815
152,9.497257
153,11.406829
154,11.85358
155,12.707672
156,11.19846
157,11.051846
158,10.930919
159,6.6964293
160,8.365029
161,8.790315
162,10.276998
163,10.3572445
164,11.06167
165,8.696014
166,11.496989
167,9.1372795
168,8.093025
169,7.9126897
170,10.165703
171,10.636404
172,11.16363
173,9.140267
174,8.628002
175,8.866376
176,10.8388815
177,10.96752
178,9.875534
179,7.0264745
180,9.373218
181,9.2699585
182,9.158646
183,8.551465
184,10.75549
185,9.417154
186,10.046853
187,8.399778
188,9.964992
189,8.020461
190,9.071173
191,7.5583405
192,7.2387166
193,7.3134108
194,8.130956
195,7.8685484
196,7.2678375
197,7.1401997
198,7.4598265
199,7.721958
200,6.9632034
201,5.019099
202,3.5606544
203,7.8927736
204,8.585017
205,8.591618
206,9.233095
207,10.464039
208,9.724571
209,10.413714
210,10.56338
211,10.249929
212,7.6365404
213,9.621745
214,7.838668
215,7.9511566
216,9.49532
217,7.172872
218,8.997515
219,2.0951993
220,6.1980453
221,7.501615
222,5.1302333
223,5.80077
224,4.6813498
225,5.943283
226,5.8437815
227,3.4451213
228,2.948855
229,4.083582
230,5.2242336
231,4.3918924
232,4.500851
233,4.0356903
234,6.189849
235,6.0921335
236,5.7273803
237,4.1737547
238,4.7854137
239,2.860875
240,5.38361
241,6.009797
242,6.717485
243,5.647347
244,4.522243
245,2.790169
246,5.073877
247,3.90152
248,4.839515
249,5.680972
250,6.6659865
251,5.2238445
252,6.0462036
253,4.406074
254,4.192176
255,8.429675
256,7.540659
257,7.6666427
258,7.442115
259,7.099991
260,6.8514757
261,7.1778708
262,7.0616817
263,7.123475
264,6.7531414
265,7.274157
266,6.6802025
267,6.3253684
268,6.369109
269,6.629422
270,6.283047
271,3.011211
272,3.588122
273,0.77890646
274,0.63547826
275,1.3377439
276,1.5295814
277,1.7622229
278,1.1633067
279,2.9208202
280,2.6683438
281,1.3834188
282,1.8579524
283,0.17398262
284,2.4867735
285,1.6776538
286,1.7224283
287,2.0097985
288,0.4348027
289,0.843935
290,1.4125316
291,0.5670323
292,1.4837916
293,0.12936491
294,0.9414542
295,1.4230258
296,0.076640055
297,1.3091818
298,0.33952335
299,0.693187
300,1.1729198
301,0.89496726
302,0.5195011
303,0.31859255
304,0.2849108
305,0.7047987
306,0.5099961
307,0.5804882
308,0.80372214
309,0.6705542
310,0.5008936
311,0.16764978
312,0.1173093
313,0.37796375
314,0.2657949
315,0.22556742
316,0.35560134
317,0.27340418
318,0.2195435
319,0.2612818
320,0.34565923
321,0.19603896
322,0.26533598
323,0.207744
324,0.13117516
325,0.113483645
326,0.09290333
327,0.09554145
328,0.10277745
329,0.09550156
330,0.10134497
331,0.1558766
332,0.11158898
333,0.11017985
334,0.100957796
335,0.21043855
336,0.085678935
337,0.085678935
338,0.085678935
339,0.085678935
340,0.085678935
341,0.085678935
342,0.085678935
343,0.085678935
344,0.085678935
345,0.085678935
346,0.085678935
347,0.085678935
348,0.085678935
349,0.085678935
350,0.085678935
351,0.086108945
352,0.08688964
353,0.0879341
354,0.08725654
355,0.08821028
356,0.086941935
357,0.08695593
358,0.08665229
359,0.08746571
360,0.08985462
361,0.08804103
362,0.0878061
363,0.08658215
364,0.09111157
