,site4
0,3.8945777
1,3.8945777
2,3.8945777
3,3.8945777
4,3.8945777
5,3.8945777
6,3.8945777
7,3.8945777
8,3.8945777
9,3.8945777
10,3.8945777
11,3.8945777
12,3.8945777
13,3.8945777
14,3.8945777
15,3.8945777
16,3.8945777
17,3.8945777
18,3.8945777
19,3.8945777
20,3.8945777
21,3.8945777
22,3.8945777
23,3.8945777
24,3.8945777
25,3.8945777
26,3.8945777
27,3.8945777
28,3.8945777
29,3.8945777
30,3.8945777
31,3.8945777
32,3.8945777
33,3.8945777
34,3.8945777
35,3.8945777
36,3.8945777
37,3.8945777
38,3.8945777
39,3.8945777
40,3.8945777
41,3.8945777
42,3.8945777
43,3.8945777
44,3.8945777
45,3.8945777
46,3.8945777
47,3.8945777
48,3.8945777
49,3.8945777
50,3.8945777
51,3.8945777
52,3.8945777
53,3.8945777
54,3.8945777
55,3.8945777
56,3.8945777
57,3.8945777
58,3.8945777
59,3.8945777
60,3.8945777
61,3.8945777
62,3.8945777
63,3.8945777
64,3.8945777
65,3.8945777
66,3.8945777
67,3.8945777
68,3.8945777
69,3.8945777
70,3.8945777
71,3.8945777
72,3.8945777
73,3.8945777
74,3.8945777
75,3.8945777
76,3.8945777
77,3.8945777
78,3.8945777
79,3.8945777
80,3.8945777
81,3.8945777
82,3.8945777
83,3.8945777
84,3.8945777
85,3.8945777
86,3.8945777
87,3.8945777
88,3.8945777
89,3.8945777
90,3.8945777
91,3.8945777
92,3.8945777
93,3.8945777
94,3.8945777
95,3.8945777
96,3.8945777
97,3.8945777
98,3.8945777
99,3.8945777
100,3.8945777
101,3.8945777
102,3.8945777
103,3.8945777
104,3.8945777
105,3.8945777
106,3.8945777
107,3.8945777
108,3.8945777
109,3.8945777
110,3.8945777
111,3.8945777
112,3.8945777
113,3.8945777
114,3.8945777
115,3.8945777
116,3.8945777
117,3.8945777
118,3.8945777
119,3.8945777
120,3.8945777
121,3.8945777
122,3.8945777
123,3.8945777
124,3.8945777
125,3.8945777
126,3.8945777
127,3.8945777
128,3.8945777
129,3.8945777
130,3.8945777
131,3.8945777
132,3.8945777
133,3.8945777
134,3.8945777
135,3.8945777
136,3.8945777
137,3.8945777
138,3.8945777
139,3.8945777
140,3.8945777
141,3.8945777
142,3.8945777
143,3.8945777
144,3.8945777
145,3.8945777
146,3.8945777
147,3.8945777
148,3.8945777
149,3.8945777
150,3.8945777
151,3.8945777
152,3.8945777
153,3.8945777
154,3.8945777
155,3.8945777
156,3.8945777
157,3.8945777
158,3.8945777
159,3.8225338
160,3.8945777
161,3.8945777
162,3.8945777
163,3.8945777
164,3.8945777
165,3.8945777
166,3.8945777
167,3.8945777
168,3.8945777
169,3.8945777
170,3.8945777
171,3.8945777
172,3.856699
173,3.8945777
174,3.8945777
175,3.8945777
176,3.8945777
177,3.8945777
178,3.8945777
179,3.8945777
180,3.8945777
181,3.8945777
182,3.8945777
183,3.8419774
184,3.8945777
185,3.8945777
186,3.892562
187,3.8945777
188,3.8945777
189,3.8945777
190,3.8945777
191,3.790409
192,3.8945777
193,3.8945777
194,3.8945777
195,3.8945777
196,3.8945777
197,3.8945777
198,3.8842523
199,3.7986655
200,3.7888458
201,3.8617961
202,3.8945777
203,3.8945777
204,3.8945777
205,3.737828
206,3.6726418
