,site0
0,0.085678935
1,0.085678935
2,0.085678935
3,0.085678935
4,0.08587248
5,0.08747118
6,0.09643265
7,0.09165349
8,0.09156516
9,0.089949526
10,0.11184298
11,0.11407864
12,0.10479137
13,0.10033185
14,0.11582567
15,0.32219392
16,0.26465935
17,0.8000215
18,0.36332747
19,0.52110934
20,0.5450531
21,0.23548602
22,0.2914316
23,0.24408096
24,0.19900908
25,0.8651735
26,0.38929144
27,0.31965694
28,0.39108756
29,0.2922351
30,0.31093132
31,0.6377092
32,0.7120282
33,0.6265196
34,0.47912553
35,0.74376905
36,1.3468317
37,0.48719308
38,1.3777652
39,1.5395013
40,0.41974288
41,0.4236525
42,0.27862993
43,1.1701487
44,0.7121782
45,0.21597187
46,0.30310678
47,0.61635864
48,0.29556024
49,0.6163132
50,0.2144593
51,0.32531452
52,0.5198092
53,0.6559037
54,1.3474793
55,0.29796374
56,1.1317614
57,1.2838233
58,0.5323719
59,0.6689641
60,1.1032223
61,0.62207466
62,0.757608
63,1.1795013
64,1.370441
65,0.629639
66,2.2662826
67,0.9868287
68,2.2486477
69,1.9330231
70,1.9944216
71,0.8935314
72,1.1139393
73,1.6125786
74,2.2226696
75,1.4142984
76,1.8220968
77,1.2396432
78,1.1391459
79,0.42246863
80,0.30747247
81,0.085678935
82,0.085678935
83,0.085678935
84,0.118152395
85,0.36901748
86,0.78646135
87,0.6913107
88,1.7228625
89,1.5625826
90,2.8798122
91,1.4040308
92,1.7400162
93,2.2011812
94,2.060889
95,2.1012173
96,2.0773206
97,0.7963756
98,2.2911887
99,2.2663436
100,1.9554162
101,2.5737762
102,3.1765218
103,3.0047858
104,3.6292834
105,3.093063
106,2.3347006
107,3.9577463
108,4.100695
109,4.011562
110,4.358792
111,6.5066185
112,6.754519
113,7.024154
114,4.91788
115,7.1516495
116,7.5132923
117,9.007188
118,5.8416457
119,9.494437
120,5.530323
121,10.914845
122,10.524586
123,10.594936
124,10.369981
125,10.264179
126,11.265498
127,14.741338
128,13.650544
129,12.105463
130,12.122226
131,18.070541
132,17.416985
133,14.159394
134,16.301033
135,18.943968
136,13.863834
137,15.451908
138,10.736735
139,14.989902
140,13.050209
141,15.919519
142,13.06479
143,16.378933
144,17.6129
145,4.331745
146,15.186251
147,16.518063
148,17.008234
149,17.529165
150,16.97338
151,17.03109
152,16.722294
153,17.770096
154,18.902458
155,18.261396
156,18.109365
157,14.596068
158,15.173437
159,17.908773
160,15.88434
161,17.222164
162,19.634548
163,17.098883
164,19.288437
165,17.660305
166,16.99092
167,17.64719
168,16.018324
169,13.395444
170,18.735758
171,17.56004
172,12.068292
173,13.988297
174,19.064693
175,13.039348
176,12.241869
177,11.951758
178,10.524384
179,13.944532
180,13.463716
181,13.487143
182,12.824239
183,12.596403
184,12.312349
185,12.84684
186,12.198105
187,13.602456
188,11.59979
189,14.191293
190,12.391026
191,13.648006
192,13.821707
193,14.45092
194,13.09108
195,13.390131
196,13.894196
197,13.593222
198,12.769518
199,10.027395
200,12.338105
201,12.437387
202,12.098682
203,11.663919
204,12.875412
205,13.376045
206,13.245726
207,12.076705
208,10.335699
209,11.660437
210,11.947957
211,11.650686
212,10.476395
213,11.474255
214,11.33717
215,6.5265727
216,8.269994
217,7.505466
218,11.607033
219,9.797118
220,13.021043
221,3.83358
222,13.64267
223,6.093851
224,12.146595
225,10.8543215
226,11.579892
227,12.63453
228,14.170995
229,8.928795
230,10.674367
231,8.679314
232,11.553544
233,10.699128
234,2.0000093
235,8.491884
236,6.502058
237,5.7506566
238,2.546177
239,9.354571
240,14.017305
241,12.905411
242,13.52543
243,9.567599
244,9.241919
245,7.814275
246,11.095618
247,11.511217
248,9.66031
249,10.05179
250,8.681141
251,9.20093
252,4.767576
253,8.928154
254,8.240337
255,12.142664
256,9.82924
257,10.147061
258,6.0809083
259,8.628335
260,7.6166387
261,6.7005715
262,8.335868
263,9.30573
264,2.7137258
265,6.95562
266,10.820091
267,10.667158
268,9.566554
269,10.55887
270,8.296691
271,6.0145273
272,4.90405
273,4.085561
274,3.6002324
275,4.233269
276,5.91856
277,2.7446396
278,4.24339
279,4.447142
280,3.8609393
281,4.3834615
282,3.3150623
283,2.33182
284,4.0301704
285,3.3693874
286,4.1133003
287,0.6830893
288,2.3858836
289,4.2659597
290,1.1464853
291,4.0978475
292,3.7712142
293,0.8649204
294,2.174474
295,3.6428325
296,0.25957084
297,3.587104
298,-0.07358956
299,1.4931941
300,2.2374086
301,2.3235302
302,0.45791528
303,1.7542558
304,0.55274034
305,1.0000818
306,0.7836734
307,0.5073736
308,0.5313771
309,0.5696326
310,0.2962007
311,1.4816438
312,0.69924194
313,0.9414968
314,0.5778562
315,0.4468743
316,1.203081
317,0.24433732
318,0.4287618
319,1.2172015
320,1.5352178
321,0.26823384
322,0.40042415
323,1.1331217
324,1.0789851
325,0.76292104
326,0.41828877
327,0.3729887
328,0.27774543
329,0.18871161
330,0.25588372
331,0.3337357
332,0.15573007
333,0.1863061
334,0.2755431
335,0.09539065
336,0.09976146
337,0.0994294
338,0.105524376
339,0.10935936
340,0.13187496
341,0.10398021
342,0.097597785
343,0.1489045
344,0.09606769
345,0.09495381
346,0.091337405
347,0.09649743
348,0.088613905
349,0.09159679
350,0.10257241
351,0.29332045
352,0.4304947
353,0.44539088
354,0.32863754
355,0.64983124
356,0.56469977
357,0.21717006
358,0.48661882
359,0.42575854
360,0.13640696
361,0.24815205
362,0.11826648
363,0.085678935
364,0.085678935
365,0.8952124
366,1.3906758
367,0.93642586
368,1.3776435
369,0.2054047
370,1.4554307
371,0.76617396
372,1.3095094
373,1.0358294
374,1.0579952
375,0.8967473
376,1.3383167
377,1.724031
378,0.9750221
379,1.1497717
380,0.104329646
381,0.09793935
382,0.0870742
383,0.09434588
384,0.10066897
385,0.10874191
386,0.1380437
387,0.123015136
388,0.14559048
389,0.14257091
390,0.097118035
391,0.15069234
392,0.10852456
393,0.14370462
394,0.1265387
395,0.12782726
396,0.6759081
397,2.1331053
398,1.710185
399,1.5183194
400,0.4162335
401,1.3152378
402,1.2809622
403,2.0180764
404,2.2489457
405,2.3620896
406,2.467576
407,2.2320418
408,1.6763979
409,2.2331562
410,2.494471
411,2.4132915
412,1.67785
413,1.7274375
414,4.5102296
415,2.488977
416,1.6291788
417,4.073819
418,5.131604
419,4.8106523
420,5.1475315
421,3.1204987
422,4.810887
423,4.774739
424,1.5640469
425,1.3937589
426,3.1922975
427,5.2755165
428,4.538993
429,6.0998573
430,5.760633
431,5.951877
432,5.2730103
433,5.1965995
434,4.462088
435,3.0961747
436,5.0206337
437,4.7060633
438,5.436737
439,4.229567
440,2.6729732
441,6.0512357
442,6.2435913
443,5.9227757
444,1.1347008
445,1.7026398
446,1.8204383
447,0.8511794
448,1.8475201
449,1.9750718
450,1.743581
451,2.1275048
452,1.4964099
453,2.1860309
454,2.1969504
455,2.1800475
456,1.4381824
457,1.8737271
458,1.904489
459,1.9955773
460,7.0666
461,4.624936
462,9.259464
463,8.942409
464,8.52811
465,7.9257827
466,6.068365
467,8.629156
468,8.258372
469,8.239184
470,4.7384334
471,8.022146
472,8.368622
