,0,1,2,3,train_loss,val_loss
321,4,2.0,32.0,32.0,4.071889723320026,5.199828868012713
322,256,64.0,256.0,,2.38914084874437,7.227879659352904
323,8,32.0,32.0,32.0,3.542431071645463,5.394084512133799
324,32,4.0,32.0,,3.647791914887726,5.043485240489244
325,8,8.0,16.0,4.0,3.9407597683680367,5.386380635981812
326,64,256.0,4.0,,13.64169695110852,12.476189713814984
327,32,128.0,2.0,,13.932497292323037,12.583964351778443
328,8,8.0,64.0,,3.88097029485053,4.908517502330892
329,8,64.0,256.0,256.0,2.6585034504357905,6.808092042308138
330,16,128.0,16.0,,3.2693967452673824,5.797809271267413
331,8,16.0,256.0,,3.5904856203834057,5.060753777304098
332,32,16.0,32.0,256.0,3.012454766725219,6.331893479713926
333,4,16.0,256.0,,3.85508071224598,5.132179167008271
334,64,4.0,16.0,32.0,3.377390906387751,5.631377767996822
335,256,128.0,256.0,,2.3742823667113697,6.316636185274336
336,8,4.0,256.0,,3.731897894099995,4.909756568611154
337,4,16.0,256.0,256.0,3.943816008780821,4.825747311859109
338,32,256.0,128.0,,2.5087245870557378,6.643552246880109
339,4,8.0,,,4.467542741890531,4.896956821647675
340,64,4.0,8.0,16.0,3.498274774195277,5.633358260199993
341,128,256.0,2.0,4.0,3.0751518284234334,5.847049076377371
342,256,32.0,256.0,16.0,2.538637154715019,6.514578477128854
343,2,2.0,16.0,128.0,12.993348508795725,12.492669751229492
344,32,32.0,4.0,32.0,3.4028311904089064,5.689930520809216
345,64,64.0,2.0,8.0,3.366643501335756,5.654875949110997
346,128,128.0,64.0,,2.516167901425448,6.616370278141744
347,256,16.0,64.0,,2.941471725782613,5.896931801115205
348,4,4.0,4.0,128.0,4.148204201603192,4.586432474132465
349,128,4.0,4.0,,3.6124063811555964,5.401020114817048
350,32,32.0,128.0,,3.067327654015854,6.331497792596727
351,2,256.0,32.0,2.0,13.670850865303073,12.494013298568518
352,2,128.0,32.0,,4.325529130071984,4.842462948771274
353,256,64.0,,,3.058068886627908,5.372382910223678
354,2,8.0,2.0,,13.733707556823385,12.517962305675383
355,256,128.0,64.0,32.0,2.5284142815530064,6.823246702942186
356,4,2.0,64.0,,4.110928290243493,5.158826348289199
357,32,2.0,8.0,32.0,3.7916158317312356,5.067564969109776
358,2,256.0,,,4.117409236727515,5.107634233900387
359,256,8.0,4.0,,3.5145829822943777,5.322031370618421
360,8,256.0,128.0,32.0,2.9173863884776363,6.503821621240804
361,256,64.0,128.0,256.0,2.458600852416887,7.108011245108816
362,4,4.0,2.0,4.0,4.5213094981727195,5.195957796580118
363,8,32.0,64.0,16.0,3.7407891037306986,5.3409051198350355
364,32,64.0,32.0,256.0,2.6656421401895933,6.689550503108286
365,8,16.0,8.0,8.0,3.9747883236650368,5.482876548015553
366,64,32.0,256.0,2.0,13.592343373239972,12.470930805633898
367,16,8.0,64.0,,3.5249622222410983,5.425282383433584
368,128,256.0,16.0,8.0,2.9498426283374433,6.201369385289272
369,64,64.0,8.0,64.0,2.8664211093289778,6.200445300070974
370,32,64.0,128.0,,2.8664189686466712,6.259262611750997
371,32,16.0,32.0,,3.6150259888303706,5.032057151531234
372,256,16.0,128.0,32.0,2.706350525469868,6.782528348359401
373,16,8.0,4.0,,3.9275713652021365,5.14458468756274
374,16,4.0,4.0,,4.137002560175489,4.915064833201468
375,64,4.0,4.0,32.0,3.448261763332644,5.422739483409601
376,16,128.0,64.0,4.0,2.968227645532607,6.417524476209251
377,8,32.0,16.0,8.0,3.900262640627799,5.353216473069852
378,256,256.0,256.0,128.0,2.2183891439012364,7.500687776255704
379,256,16.0,128.0,4.0,3.0859685282823626,5.8523319292439
380,8,256.0,16.0,256.0,2.9731537447638696,5.825430958234582
381,32,16.0,8.0,4.0,13.926223333036523,12.580629647724008
382,128,8.0,32.0,64.0,3.1432905716420203,5.869735189188757
383,64,16.0,64.0,64.0,2.7922315748719417,6.340732248317774
384,2,4.0,4.0,,4.546745737358462,5.0270883996072016
385,256,64.0,256.0,2.0,13.956929838694634,12.598816864888953
386,4,4.0,64.0,16.0,4.217360865058378,4.948959525402473
387,8,4.0,32.0,32.0,3.98490490218022,5.250859494332388
388,64,64.0,4.0,64.0,2.9632601606251554,6.087984643645748
389,2,4.0,16.0,,4.639227490705439,4.434058647941312
390,128,4.0,4.0,16.0,13.064692837846467,12.530259000114773
391,16,4.0,64.0,4.0,13.795005324981172,12.531629410237073
392,128,4.0,2.0,,3.768407097951159,5.112879479708879
393,256,16.0,4.0,4.0,3.333986105536577,5.231771316355419
394,64,256.0,4.0,64.0,2.8125790743097316,6.532687947652099
395,16,4.0,2.0,2.0,4.096632687536534,4.870656211808647
396,64,64.0,256.0,,2.5074584661069097,6.851911630166453
397,128,4.0,,,3.718533133769408,5.098356521011371
398,128,128.0,256.0,,2.328640963676735,6.758567954120428
399,32,2.0,8.0,,4.081424800234148,4.68377430671583
400,64,16.0,128.0,,3.0190237308253995,5.9283719192348086
401,128,256.0,32.0,32.0,2.4596959836609606,6.862271133693664
402,128,16.0,8.0,16.0,3.182245269055478,5.910945968844158
403,32,128.0,2.0,256.0,12.97690347989835,12.572561575744464
404,64,64.0,64.0,,2.661478114119382,6.39338813547207
405,2,2.0,2.0,128.0,12.983313632108272,12.552041900559614
406,64,16.0,64.0,32.0,3.0229338178822074,6.394538018654466
407,8,8.0,8.0,,3.9463145837144107,5.201845858425875
408,2,8.0,8.0,256.0,4.115132488234085,5.502037251253269
409,8,4.0,256.0,2.0,13.921285576174968,12.578131732493638
410,2,16.0,256.0,128.0,4.198523857607738,4.784391691832115
411,128,128.0,8.0,,3.0897854754378202,5.636323941798638
412,16,64.0,2.0,,3.6803606538466407,4.956443317125998
413,8,32.0,2.0,,13.760598463302479,12.514297651778099
414,16,256.0,32.0,,2.9213563945189818,6.065279002495758
415,64,4.0,128.0,32.0,3.4757966384834145,5.190979987407184
416,8,4.0,2.0,,6.892542753115296,6.0142785600022135
417,8,256.0,32.0,16.0,3.291774119441281,5.664557228906323
