,site3
0,0.5887266
1,0.56092566
2,0.6696019
3,0.5024675
4,0.49638885
5,0.7051004
6,0.649319
7,0.6596611
8,0.82572865
9,0.57419515
10,0.7434328
11,0.79374504
12,0.7199173
13,0.566714
14,0.5576419
15,0.41675
16,0.51522577
17,0.6551545
18,0.8906285
19,0.92343193
20,0.80102634
21,0.87743384
22,0.7750841
23,0.8400736
24,1.0911573
25,1.3336351
26,1.3044974
27,0.8920928
28,0.6197207
29,0.69476634
30,0.6171105
31,2.6354148
32,2.335019
33,2.3546755
34,2.877845
35,2.1143546
36,4.4220014
37,4.834399
38,5.043349
39,5.1705875
40,5.16626
41,5.1705875
42,5.1705875
43,5.1705875
44,5.1705875
45,5.1705875
46,5.1705875
47,4.463962
48,3.7375855
49,2.8984082
50,3.1529522
51,5.1705875
52,5.1705875
53,5.160468
54,5.1705875
55,2.4668312
56,1.8571193
57,2.3315868
58,4.9768906
59,2.1394162
60,2.420833
61,4.2882385
62,3.5221174
63,5.1705875
64,4.2976446
65,1.6681871
66,3.6547966
67,2.8701875
68,1.7685851
69,0.73468846
70,2.0381007
71,5.1705875
72,6.1922054
73,3.117523
74,5.1705875
75,3.0096488
76,6.319211
77,5.1705875
78,6.084504
79,0.7607084
80,3.1925068
81,5.1705875
82,2.0698204
83,2.3285885
84,2.1270926
85,1.807684
86,2.1477997
87,5.1705875
88,0.83574855
89,3.8650336
90,2.3212395
91,5.1705875
92,2.7840981
93,6.272626
94,6.4668036
95,5.1705875
96,6.6944847
97,5.1705875
98,6.6944847
99,2.0528731
100,5.1705875
101,6.1480584
102,5.1705875
103,6.5757732
104,6.6944847
105,6.6944847
106,5.1705875
107,3.6372044
108,5.496895
109,5.026814
110,4.9855013
111,5.1705875
112,5.1705875
113,5.9532647
114,6.284557
115,6.2658486
116,8.182556
117,2.7353559
118,5.1705875
119,5.1705875
120,6.6944847
121,6.6944847
122,9.629837
123,8.342489
124,2.5085583
125,6.6944847
126,6.6944847
127,5.1705875
128,3.5247052
129,6.6944847
130,6.6944847
131,7.6235604
132,7.3283195
133,6.6944847
134,6.6944847
135,6.1029363
136,7.450423
137,6.909994
138,6.7257614
139,7.8299694
140,7.622645
141,6.6944847
142,6.4893446
143,6.6944847
144,5.1705875
145,6.6944847
146,2.992242
147,6.6944847
148,6.6944847
149,6.6944847
150,6.6944847
151,6.756542
152,6.6944847
153,6.7773438
154,7.0599294
155,5.1705875
156,6.9460173
157,6.953143
158,5.1705875
159,7.527386
160,7.3650827
161,8.394299
162,9.801525
163,7.9838963
164,9.05045
165,6.6944847
166,5.1705875
167,8.263115
168,9.586601
169,9.418621
170,8.388851
171,8.76972
172,7.5846047
173,9.090685
174,5.1705875
175,7.969645
176,8.549489
177,10.505042
178,10.653488
179,10.368779
180,10.078255
181,9.668204
182,5.4905386
183,8.831238
184,9.524669
185,6.6944847
186,7.288078
187,8.922302
188,10.001329
189,9.868713
190,9.039682
191,5.1705875
192,7.9735394
193,8.22724
194,9.148197
195,8.922908
196,9.192975
197,8.063145
198,9.795611
199,9.463803
200,8.552698
201,9.436316
202,9.061626
203,7.6990614
204,6.6944847
205,7.3486233
206,8.13416
207,6.6944847
208,5.1705875
209,6.6944847
210,6.6944847
211,6.6944847
212,6.6944847
213,5.1705875
214,6.6944847
215,6.6944847
216,6.6944847
217,6.6944847
218,5.6645803
219,6.6944847
220,6.6944847
221,6.6944847
222,5.1705875
223,5.1705875
224,6.6944847
225,3.3641117
226,6.6944847
227,6.6944847
228,6.937985
229,6.8718605
230,5.1705875
231,6.6944847
232,6.9140596
233,6.6944847
234,6.6944847
235,6.6944847
236,6.8723173
237,7.217426
238,6.910331
239,7.767515
240,7.534492
241,6.6944847
242,7.0779243
243,6.8856215
244,6.887944
245,4.597638
246,5.1705875
247,5.1705875
248,6.6944847
249,7.6339417
250,7.532918
251,5.1705875
252,7.6143465
253,5.1705875
254,6.7565584
255,7.3643656
256,8.368095
257,8.086172
258,8.1187
259,7.310513
260,5.8229723
261,6.943649
262,7.9945774
263,7.877079
264,6.7697673
265,7.77221
266,7.429619
267,7.4172664
268,7.1370697
269,7.4263206
270,7.240353
271,6.8453097
272,6.388792
273,5.0487
274,6.6944847
275,6.1854653
276,6.6944847
277,6.6944847
278,6.6944847
279,4.213601
280,6.6944847
281,6.912993
282,6.864623
283,6.6944847
284,5.1705875
285,6.6944847
286,3.1314557
287,5.1705875
288,5.1705875
289,6.6944847
290,6.6944847
291,6.6944847
292,6.6944847
293,1.3493221
294,5.1705875
295,6.6944847
296,6.636896
297,6.6944847
298,6.6944847
299,2.153624
300,3.1186175
301,3.3102448
302,1.5734242
303,2.8343284
304,3.1692927
305,0.5899805
306,0.8396224
307,5.120224
308,1.9177847
309,3.0398397
310,3.3386407
311,4.680438
312,4.297344
313,3.0488584
314,2.110071
315,2.1991875
316,2.6086788
317,0.92931247
318,0.78048295
319,0.44618332
320,0.53868026
321,0.48408198
322,0.87588143
323,0.87750816
324,0.5999896
325,0.5543296
326,0.57027423
327,0.58442193
328,1.3080207
329,0.90530497
330,1.0785915
331,0.85122424
332,0.4451958
333,0.028293252
334,0.5785102
335,2.0517888
336,0.7142989
337,0.4198221
338,1.5532608
339,0.97878253
340,1.3876245
341,2.1858754
342,1.9474196
343,0.8314382
344,0.7852132
345,0.99220777
346,0.41235775
347,1.3358094
348,0.7786464
349,0.39938664
350,0.55139405
351,0.90074474
352,0.6753876
353,0.62960064
354,1.6575868
355,1.780925
356,1.9245503
357,0.8130505
358,0.5978729
359,0.49461257
360,1.1922276
361,1.404228
362,0.7806509
363,0.6385401
364,1.1852834
