,site4
0,0.5086273
1,0.5086273
2,0.5086273
3,0.5086273
4,0.5086273
5,0.5086273
6,0.5086273
7,0.5086273
8,0.5086273
9,0.5086273
10,0.5086273
11,0.5086273
12,0.5086273
13,0.5086273
14,0.5086273
15,0.5086273
16,0.5086273
17,0.5086273
18,0.5086273
19,0.5086273
20,0.5086273
21,0.5086273
22,0.5086273
23,0.5086273
24,0.5086273
25,0.5086273
26,0.5086273
27,0.5086273
28,0.5086273
29,0.5086273
30,0.5086273
31,1.6477661
32,2.2171104
33,2.2484648
34,2.2556348
35,1.7590104
36,1.875879
37,1.7329835
38,1.8578918
39,3.786757
40,1.8613888
41,1.425025
42,1.5299019
43,1.4452982
44,1.9063039
45,1.737934
46,1.5753206
47,0.5086273
48,0.5086273
49,1.5885824
50,1.4980891
51,1.3942927
52,2.0674744
53,2.3472261
54,2.1318965
55,1.9023792
56,2.006213
57,2.229828
58,1.7641925
59,1.7787238
60,1.9085423
61,2.0523024
62,2.05519
63,3.6033921
64,2.1818016
65,2.023533
66,2.1843948
67,4.2475595
68,4.662536
69,4.698692
70,5.0974617
71,4.3372903
72,3.7143507
73,5.347674
74,2.100639
75,3.7518568
76,4.403307
77,2.3158379
78,2.273779
79,2.0422149
80,1.8436188
81,1.674654
82,1.9498055
83,1.7455324
84,1.6605687
85,1.9536984
86,2.297759
87,2.2863145
88,3.562985
89,4.283519
90,4.745831
91,3.8835192
92,3.7143507
93,4.1742887
94,5.20101
95,3.8363123
96,1.9898814
97,3.932755
98,2.1941142
99,1.9098186
100,2.0596237
101,4.6973944
102,5.1486797
103,4.9729414
104,2.2826254
105,3.6491923
106,2.2481885
107,2.6670585
108,4.8708653
109,5.5964293
110,6.081259
111,6.05337
112,6.0286303
113,5.983197
114,5.8332076
115,6.426286
116,6.506386
117,6.5973744
118,6.639809
119,6.65894
120,6.829125
121,7.0713043
122,7.0758777
123,7.040005
124,6.9938245
125,7.0753274
126,7.159495
127,6.8150573
128,6.829752
129,6.884778
130,6.9186206
131,6.9220805
132,7.4056296
133,7.2228026
134,7.092116
135,7.097985
136,7.29441
137,6.796182
138,7.01602
139,6.9961333
140,6.7510247
141,6.644995
142,6.510592
143,7.1818833
144,7.5755076
145,7.0724645
146,7.707585
147,7.507315
148,7.516584
149,7.3397794
150,7.3415627
151,7.2281227
152,7.194719
153,7.3383565
154,7.613856
155,7.467294
156,7.1855693
157,6.5388017
158,6.004729
159,5.7710586
160,5.566544
161,5.42067
162,5.060653
163,6.108072
164,6.5872874
165,6.4389396
166,6.7981486
167,7.707251
168,7.594661
169,7.301663
170,7.3133607
171,7.032886
172,6.545173
173,7.6507664
174,7.685017
175,7.1739287
176,7.286961
177,6.855759
178,6.3936734
179,7.0211864
180,7.096267
181,6.5004945
182,5.8896794
183,5.5327826
184,4.7202597
185,7.4806666
186,7.508537
187,7.334639
188,7.408624
189,7.586274
190,6.7858057
191,4.699041
192,5.103332
193,5.514403
194,5.8451505
195,5.021712
196,4.803009
197,5.8860703
198,5.411041
199,5.8573914
200,5.9437537
201,5.8579373
202,5.67806
203,5.07123
204,4.653667
205,4.671942
206,4.6772428
207,7.7055936
208,7.8141875
209,7.7398715
210,7.5224485
211,7.7965417
212,7.475081
213,6.7284265
214,7.900271
215,8.058009
216,8.4255495
217,8.231971
218,7.5037847
219,8.236472
220,8.058164
221,7.3974977
222,7.6227417
223,6.0960717
224,5.3754864
225,5.1332326
226,4.5125556
227,3.7143507
228,6.4289737
229,6.3789973
230,6.236402
231,6.60471
232,6.625362
233,6.478623
234,6.6154685
235,5.2435126
236,6.2658916
237,6.5454507
238,6.509996
239,7.2687106
240,7.240051
241,8.180635
242,8.134077
243,7.7673545
244,8.110444
245,7.7478347
246,7.664823
247,7.491299
248,7.192475
249,7.076901
250,7.8241744
251,8.165124
252,7.7574058
253,8.043342
254,6.8255305
255,6.815924
256,5.845231
257,5.685465
258,4.9497447
259,4.7200894
260,4.4447227
261,4.1417856
262,3.9639702
263,4.23005
264,3.7381053
265,2.3800056
266,4.646111
267,4.344552
268,4.5612426
269,4.3917465
270,4.295567
271,4.303452
272,4.4863486
273,4.1777306
274,5.1143146
275,4.7119303
276,4.608993
277,4.2906017
278,2.171654
279,4.0006394
280,4.4057384
281,4.2379155
282,4.040366
283,4.2121663
284,4.036477
285,3.9813304
286,2.13691
287,2.2462597
288,2.2156496
289,2.7954788
290,4.0368032
291,2.2974997
292,2.69207
293,2.699267
294,1.9764004
295,4.2254186
296,4.2619476
297,1.9977711
298,2.4055312
299,1.7728058
300,1.8169196
301,1.4441931
302,1.7295103
303,4.4910574
304,2.2443457
305,1.5674795
306,1.4392029
307,1.4849942
308,1.5033535
309,1.4945896
310,1.7041488
311,1.6241223
312,4.750033
313,4.421558
314,4.8203216
315,3.7143507
316,2.297048
317,2.1528716
318,1.7763293
319,1.5856069
320,2.0708346
321,1.541224
322,0.5086273
323,0.5086273
324,0.5086273
325,1.4489489
326,1.3342366
327,0.5086273
328,0.5086273
329,0.5086273
330,0.5086273
331,0.5086273
332,0.5086273
333,0.5086273
334,0.5086273
335,0.5086273
336,0.5086273
337,0.5086273
338,0.5086273
339,0.5086273
340,0.5086273
341,0.5086273
342,0.5086273
343,0.5086273
344,0.5086273
345,0.5086273
346,0.5086273
347,0.5086273
348,0.5086273
349,0.5086273
350,0.5086273
351,0.5086273
352,0.5086273
353,0.5086273
354,0.5086273
355,0.5086273
356,0.5086273
357,0.5086273
358,0.5086273
359,0.5086273
360,0.5086273
361,0.5086273
362,0.5086273
363,0.5086273
364,0.5086273
