,site4
0,4.159319
1,4.159319
2,4.159319
3,4.159319
4,4.159319
5,4.159319
6,4.159319
7,4.159319
8,4.159319
9,4.159319
10,4.159319
11,4.159319
12,4.159319
13,4.159319
14,4.159319
15,4.159319
16,4.159319
17,4.159319
18,4.159319
19,4.159319
20,4.159319
21,4.159319
22,4.159319
23,4.159319
24,4.159319
25,4.159319
26,4.159319
27,4.159319
28,4.159319
29,4.159319
30,4.159319
31,4.159319
32,4.159319
33,4.159319
34,4.159319
35,4.159319
36,4.159319
37,4.159319
38,4.159319
39,4.159319
40,4.159319
41,4.159319
42,4.159319
43,4.159319
44,4.159319
45,4.159319
46,4.159319
47,4.159319
48,4.159319
49,4.159319
50,4.159319
51,4.159319
52,4.159319
53,4.159319
54,4.159319
55,4.159319
56,4.159319
57,4.159319
58,4.159319
59,4.159319
60,4.159319
61,4.159319
62,4.159319
63,4.159319
64,4.159319
65,4.159319
66,4.159319
67,4.159319
68,4.159319
69,4.159319
70,4.159319
71,4.159319
72,4.159319
73,4.159319
74,4.159319
75,4.159319
76,4.159319
77,4.159319
78,4.159319
79,4.159319
80,4.159319
81,4.159319
82,4.159319
83,4.159319
84,4.159319
85,4.159319
86,4.159319
87,4.159319
88,4.159319
89,4.159319
90,4.159319
91,4.159319
92,4.159319
93,4.159319
94,4.159319
95,4.159319
96,4.159319
97,4.159319
98,4.159319
99,4.159319
100,4.159319
101,4.159319
102,4.159319
103,4.159319
104,4.159319
105,4.159319
106,4.159319
107,4.159319
108,4.159319
109,4.159319
110,4.159319
111,4.159319
112,4.159319
113,4.159319
114,4.159319
115,4.159319
116,4.159319
117,4.159319
118,4.159319
119,4.159319
120,4.159319
121,4.159319
122,4.159319
123,4.159319
124,4.159319
125,4.159319
126,4.159319
127,4.159319
128,4.159319
129,4.159319
130,4.159319
131,4.159319
132,4.159319
133,4.159319
134,4.159319
135,4.159319
136,4.159319
137,4.159319
138,4.159319
139,4.159319
140,4.159319
141,4.159319
142,4.159319
143,4.159319
144,4.159319
145,4.159319
146,4.159319
147,4.159319
148,4.159319
149,4.159319
150,4.159319
151,4.159319
152,4.159319
153,4.159319
154,4.159319
155,4.159319
156,4.159319
157,4.159319
158,4.159319
159,4.159319
160,4.159319
161,4.159319
162,4.159319
163,4.159319
164,4.159319
165,4.159319
166,4.159319
167,4.159319
168,4.159319
169,4.159319
170,4.159319
171,4.159319
172,4.159319
173,4.159319
174,4.159319
175,4.159319
176,4.159319
177,4.159319
178,4.159319
179,4.159319
180,4.159319
181,4.159319
182,4.159319
183,4.159319
184,4.159319
185,4.159319
186,4.159319
187,4.159319
188,4.159319
189,4.159319
190,4.159319
191,4.159319
192,4.159319
193,4.159319
194,4.159319
195,4.159319
196,4.159319
197,4.159319
198,4.159319
199,4.159319
200,4.159319
201,4.159319
202,4.159319
203,4.159319
204,4.159319
205,4.159319
206,4.159319
207,4.159319
208,4.159319
209,4.159319
210,4.159319
211,4.159319
212,4.159319
213,4.159319
214,4.159319
215,4.159319
216,4.159319
217,4.159319
218,4.159319
219,4.159319
220,4.159319
221,4.159319
222,4.159319
223,4.159319
224,4.159319
