,site2
0,0.61805844
1,0.61805844
2,0.61805844
3,0.61805844
4,0.61805844
5,0.61805844
6,0.61805844
7,0.61805844
8,0.61805844
9,0.61805844
10,0.61805844
11,0.61805844
12,0.61805844
13,0.61805844
14,0.61805844
15,0.61805844
16,0.61805844
17,0.61805844
18,0.61805844
19,0.61805844
20,0.61805844
21,0.61805844
22,0.61805844
23,0.61805844
24,0.61805844
25,0.61805844
26,0.61805844
27,0.61805844
28,0.61805844
29,0.61805844
30,0.61805844
31,0.61805844
32,0.61805844
33,0.61805844
34,0.61805844
35,0.61805844
36,0.61805844
37,0.61805844
38,0.61805844
39,0.61805844
40,0.61805844
41,0.61805844
42,0.61805844
43,0.61805844
44,0.61805844
45,0.61805844
46,0.61805844
47,0.61805844
48,0.61805844
49,1.0031668
50,0.61805844
51,0.61805844
52,1.3036717
53,1.3469827
54,1.2255125
55,1.594833
56,0.9090245
57,1.8186011
58,1.1682677
59,0.61805844
60,1.6687082
61,1.5066862
62,2.1334076
63,1.1157334
64,1.4365551
65,0.9972019
66,1.460882
67,1.4400316
68,1.639244
69,1.6258746
70,1.3890638
71,2.3592253
72,1.6766025
73,2.059086
74,1.4565594
75,1.6153715
76,2.8952005
77,1.8679479
78,1.6739311
79,0.61805844
80,0.61805844
81,0.61805844
82,0.61805844
83,0.61805844
84,0.61805844
85,0.61805844
86,0.61805844
87,0.61805844
88,1.0212973
89,0.61805844
90,0.66757065
91,0.61805844
92,0.7178306
93,0.61805844
94,0.61805844
95,2.4004338
96,3.152974
97,4.800128
98,3.6631205
99,4.160928
100,4.1214657
101,3.9942403
102,4.5806923
103,4.194232
104,4.3501143
105,3.7545896
106,4.7214947
107,4.0847096
108,2.9813008
109,4.7613163
110,4.7197895
111,4.353411
112,3.894309
113,5.922535
114,4.425829
115,5.714387
116,5.0865545
117,5.1215286
118,5.090103
119,4.6058383
120,4.41757
121,5.4779444
122,4.7120686
123,3.969418
124,4.6367407
125,5.4192886
126,6.94652
127,5.517967
128,7.39898
129,7.770836
130,7.4756002
131,9.26402
132,9.455481
133,9.20489
134,7.1372547
135,7.428282
136,8.373855
137,7.290086
138,6.2908745
139,7.612604
140,5.814351
141,6.7002554
142,6.6779127
143,7.131529
144,7.4993076
145,7.256489
146,8.3392725
147,8.781776
148,8.735541
149,9.857832
150,8.492946
151,10.195102
152,10.024651
153,9.583287
154,6.6878624
155,9.850409
156,7.714527
157,6.1978397
158,6.937399
159,7.5042524
160,8.69275
161,8.461564
162,11.967769
163,9.540905
164,10.563949
165,9.811385
166,10.856046
167,7.972579
168,12.474145
169,12.786865
170,13.792738
171,13.246804
172,12.105177
173,10.107921
174,13.245915
175,9.444901
176,9.759246
177,10.157646
178,10.568276
179,10.210822
180,9.133732
181,11.840202
182,11.92202
183,11.097886
184,7.5181103
185,8.969689
186,10.755657
187,6.980815
188,10.352841
189,8.938808
190,8.814572
191,9.575979
192,9.124245
193,8.371025
194,6.4660034
195,6.4372396
196,7.630994
197,6.4775963
198,7.906166
199,8.006625
200,7.975258
201,6.5025463
202,7.500656
203,4.8835382
204,6.157613
205,6.2405634
206,7.2117615
207,10.103942
208,10.465896
209,11.126606
210,10.771806
211,9.960654
212,9.863301
213,8.151572
214,9.049673
215,9.022588
216,9.271978
217,8.782817
218,9.895066
219,7.0720997
220,6.1859074
221,10.269192
222,8.399358
223,8.118687
224,5.434862
225,6.5333834
226,5.6408205
227,5.711972
228,6.0015984
229,6.560672
230,6.977995
231,5.628456
232,6.4768114
233,6.7291565
234,4.8805456
235,5.1347055
236,5.863536
237,5.2051754
238,5.651249
239,7.133855
240,6.4046354
241,6.843506
242,7.6506147
243,7.573324
244,7.863263
245,8.281582
246,7.201951
247,7.768343
248,8.5591545
249,7.14672
250,6.040037
251,7.013871
252,7.581957
253,6.40829
254,6.6945534
255,6.715189
256,4.9155293
257,3.3675332
258,4.750901
259,4.3026843
260,4.058959
261,3.7888076
262,3.9886277
263,4.3679743
264,4.0914497
265,4.015127
266,4.008916
267,4.139927
268,4.8777685
269,4.8044252
270,5.418294
271,3.6744056
272,1.6650393
273,1.3076403
274,1.7916794
275,1.4358487
276,1.2278206
277,2.4182782
278,1.2368197
279,1.0145147
280,2.369021
281,1.2914879
282,1.7216686
283,2.2495813
284,2.2791681
285,2.6677449
286,2.159774
287,1.4989803
288,0.652033
289,1.538178
290,1.122138
291,0.8141331
292,1.3102429
293,0.96608335
294,0.91397345
295,0.61805844
296,0.8125967
297,0.61805844
298,0.85477984
299,0.61805844
300,0.61805844
301,0.61805844
302,1.4485998
303,1.2685664
304,0.63677436
305,1.6689594
306,1.2847203
307,1.1271309
308,1.9328995
309,1.4362538
310,1.917322
311,1.3821272
312,0.61805844
313,0.61805844
314,0.7263555
315,0.61805844
316,0.61805844
317,0.61805844
318,0.61805844
319,0.61805844
320,0.61805844
321,0.61805844
322,0.61805844
323,0.61805844
324,0.61805844
325,0.61805844
326,0.61805844
327,0.61805844
328,0.61805844
329,0.61805844
330,0.61805844
331,0.61805844
332,0.61805844
333,0.61805844
334,0.61805844
335,0.61805844
336,0.61805844
337,0.61805844
338,0.61805844
339,0.61805844
340,0.61805844
341,0.61805844
342,0.61805844
343,0.61805844
344,0.61805844
345,0.61805844
346,0.61805844
347,0.61805844
348,0.61805844
349,0.61805844
350,0.61805844
351,0.61805844
352,0.61805844
353,0.61805844
354,0.61805844
355,0.61805844
356,0.61805844
357,0.61805844
358,0.61805844
359,0.61805844
360,0.61805844
361,0.61805844
362,0.61805844
363,0.61805844
364,0.61805844
