,site4
0,66.798744
1,66.805275
2,66.80056
3,66.797455
4,66.79748
5,66.80582
6,66.80781
7,66.80736
8,66.80765
9,66.80857
10,66.80487
11,66.80532
12,66.80493
13,66.80823
14,66.808205
15,66.80702
16,66.80698
17,66.806076
18,66.79686
19,66.79586
20,66.79839
21,66.78751
22,66.80463
23,66.784004
24,66.79473
25,66.78231
26,66.782715
27,66.79994
28,66.786285
29,66.78288
30,66.799866
31,66.79306
32,66.77821
33,66.780556
34,66.7925
35,66.79207
36,66.78965
37,66.78285
38,66.793686
39,66.79116
40,66.785385
41,66.75882
42,66.71633
43,66.733284
44,66.72134
45,66.75227
46,66.75376
47,66.750015
48,66.72181
49,66.76811
50,66.78589
51,66.749306
52,66.6788
53,66.781395
54,66.68368
55,66.66919
56,66.768036
57,66.762405
58,66.70489
59,66.76028
60,66.75028
61,66.751915
62,66.75096
63,66.71646
64,66.73462
65,66.73859
66,66.73586
67,66.761314
68,66.73623
69,66.68567
70,66.77169
71,66.74623
72,66.74647
73,66.74954
74,66.698364
75,66.66841
76,66.70704
77,66.62528
78,66.602905
79,66.60804
80,66.5826
81,66.67296
82,66.62623
83,66.58596
84,66.73636
85,66.596825
86,66.481415
87,66.45463
88,66.726204
89,66.45163
90,66.56632
91,66.325455
92,66.392
93,66.33149
94,66.7306
95,66.664345
96,66.73444
97,66.70031
98,66.727005
99,66.62243
100,66.544876
101,66.46757
102,66.75242
103,66.64738
104,66.50799
105,66.283394
106,66.14847
107,66.22526
108,66.23648
109,66.36703
110,66.32551
111,66.23741
112,66.19767
113,66.22259
114,66.130005
115,66.11481
116,66.29943
117,66.52535
118,66.23425
119,66.07077
120,66.22457
121,66.14429
122,66.03754
123,66.057625
124,66.35949
125,66.10056
126,66.37191
127,66.213135
128,66.24272
129,66.118286
130,66.16134
131,66.147224
132,66.21188
133,66.15204
134,66.231384
135,66.22725
136,66.181946
137,66.48002
138,66.24252
139,66.15714
140,66.32739
141,66.25399
142,66.15606
143,66.234406
144,66.216934
145,66.25754
146,66.209236
147,66.10126
148,66.15702
149,66.14507
150,66.1041
151,66.27688
152,66.26541
153,66.1304
154,66.10465
155,66.16781
156,66.23538
157,66.09388
158,66.152504
159,66.49514
160,66.529205
161,66.51518
162,66.265305
163,66.15636
164,66.03715
165,66.36956
166,66.09358
167,66.33124
168,66.55205
169,66.01006
170,66.224205
171,66.20817
172,66.02894
173,66.42944
174,66.320045
175,66.27951
176,66.16592
177,66.216644
178,66.19702
179,66.365944
180,66.20026
181,66.266884
182,66.27461
183,66.29291
184,66.23641
185,66.273834
186,66.18318
187,66.30744
188,66.23722
189,66.33717
190,66.240234
191,66.201164
192,66.204315
193,66.18546
194,66.09773
195,66.13514
196,66.22777
197,66.24559
198,66.1835
199,66.158424
200,66.33137
201,66.599945
202,66.57087
203,65.98844
204,66.0018
205,66.07612
206,66.02447
207,66.2432
208,66.271866
209,66.23106
210,66.26755
211,66.28767
212,66.327896
213,66.18819
214,66.333954
215,66.303696
216,66.219185
217,66.38487
218,66.26564
219,66.63049
220,66.28796
221,66.269455
222,66.42163
223,66.20076
224,66.48829
225,66.19272
226,66.21116
227,66.63141
228,66.62413
229,66.45609
230,66.292244
