,site6
0,-0.15364599
1,-0.43303418
2,-0.50569916
3,-0.48760676
4,-0.550169
5,-0.57537484
6,-0.38538575
7,-0.214149
8,-0.031872272
9,0.20745063
10,0.31216478
11,0.2913022
12,0.3172419
13,0.37612772
14,0.4266851
15,0.49234414
16,0.2823689
17,0.10453057
18,0.09259868
19,-0.076057434
20,-0.19488049
21,-0.23542094
22,-0.32110643
23,-0.003439188
24,0.08466697
25,-0.07694006
26,-0.25845075
27,-0.0015244484
28,0.15641022
29,-0.01882577
30,-0.087501764
31,0.103466034
32,0.06617713
33,0.038660288
34,0.094125986
35,0.23307562
36,0.29125142
37,0.3044753
38,0.3322215
39,0.43359876
40,0.4616835
41,0.38420224
42,0.28191495
43,0.0722065
44,-0.1760068
45,-0.41111088
46,-0.13021779
47,0.23187971
48,0.29976845
49,0.1010313
50,0.337039
51,0.6296849
52,0.8269217
53,0.39294767
54,0.73653865
55,0.8401103
56,0.56091046
57,0.5461259
58,0.58499694
59,0.4850173
60,0.6031301
61,0.3367281
62,0.13143134
63,0.18378592
64,0.11572504
65,0.4431324
66,0.62218666
67,0.6981652
68,1.0148321
69,1.2568363
70,1.0351208
71,0.90982985
72,0.85204554
73,0.7475734
74,0.7563145
75,0.92828584
76,0.8448005
77,0.9254422
78,0.77168775
79,0.52904177
80,0.5285101
81,0.29295516
82,0.66905403
83,0.82555604
84,0.27189565
85,0.88447547
86,1.2718078
87,1.4755822
88,1.2598038
89,2.0841413
90,1.8613771
91,2.214579
92,1.890265
93,2.112955
94,1.4970012
95,1.7864116
96,1.6282059
97,1.589299
98,1.4755965
99,1.7412143
100,1.8929671
101,2.0249963
102,1.022349
103,1.4310418
104,1.8947382
105,2.428821
106,2.5877314
107,2.3038578
108,2.3167033
109,2.017673
110,2.1689827
111,2.5458434
112,2.9453294
113,2.9430983
114,2.9476478
115,2.9476478
116,2.9476478
117,2.9476478
118,5.9353824
119,6.635497
120,4.32251
121,4.4079247
122,4.5800457
123,4.9383736
124,2.9476478
125,4.340961
126,2.8244944
127,5.2052755
128,5.745268
129,7.5742283
130,6.0499005
131,4.9186864
132,2.9476478
133,3.323428
134,2.9476478
135,3.282162
136,3.6019983
137,2.7360795
138,3.9532838
139,4.978613
140,3.1375234
141,5.0055985
142,6.0415373
143,4.790804
144,5.6403046
145,4.799342
146,5.525355
147,7.558855
148,6.842942
149,7.4447317
150,8.078875
151,5.512885
152,6.377841
153,10.168848
154,9.738417
155,7.29582
156,5.4187493
157,8.685602
158,8.452842
159,5.097172
160,5.6698666
161,5.597436
162,6.5552807
163,7.1200275
164,8.242932
165,5.6142006
166,9.912531
167,6.1660013
168,5.445596
169,10.685087
170,8.294822
171,7.6459055
172,10.032161
173,6.5469584
174,8.682122
175,8.466548
176,11.089683
177,9.996479
178,9.1052265
179,7.915251
180,11.0837145
181,10.6757345
182,10.047704
183,10.35299
184,12.674056
185,8.572193
186,9.807009
187,7.472494
188,9.667611
189,7.785947
190,10.629978
191,10.183362
192,8.601709
193,10.00799
194,10.832411
195,9.635547
196,9.248185
197,9.325579
198,9.5580015
199,9.826621
200,8.4063015
201,2.9322743
202,3.7583356
203,11.676447
204,10.689762
205,9.646639
206,10.298246
207,9.353857
208,8.970328
209,10.52993
210,9.266262
211,8.725622
212,8.394693
213,11.876723
214,7.5254097
215,8.09471
216,9.299497
217,5.8329334
218,8.1265545
219,1.9814637
220,6.151983
221,9.594523
222,7.2630167
223,8.769706
224,6.8088236
225,8.89505
226,7.141177
227,2.718146
