,site1
0,0.36125383
1,0.36020765
2,0.36212078
3,0.36425373
4,0.36462834
5,0.3605615
6,0.35855934
7,0.3585331
8,0.35844633
9,0.35329172
10,0.36094922
11,0.36375943
12,0.3680179
13,0.3612249
14,0.36052388
15,0.35742015
16,0.36038643
17,0.35684997
18,0.37401918
19,0.3759365
20,0.37134123
21,0.37601885
22,0.3647171
23,0.3767881
24,0.37314853
25,0.37641323
26,0.3743923
27,0.3662346
28,0.37472537
29,0.37744412
30,0.3677207
31,0.36385882
32,0.37720647
33,0.37761348
34,0.3708086
35,0.36957052
36,0.3711773
37,0.37553048
38,0.36929384
39,0.3692805
40,0.3741977
41,0.39097896
42,0.41695893
43,0.4113392
44,0.41053236
45,0.39614618
46,0.39156127
47,0.39318508
48,0.40737224
49,0.38831833
50,0.373919
51,0.3990427
52,0.46916187
53,0.4067031
54,0.48017257
55,0.52233267
56,0.44079405
57,0.42217854
58,0.4563147
59,0.4195686
60,0.41309902
61,0.39615557
62,0.39294994
63,0.40985358
64,0.405286
65,0.40109923
66,0.40193254
67,0.38911256
68,0.39578515
69,0.42915875
70,0.39373502
71,0.3974448
72,0.40040886
73,0.39798337
74,0.42303112
75,0.44442
76,0.42825645
77,0.46296555
78,0.4812994
79,0.481019
80,0.4927569
81,0.45191282
82,0.46345365
83,0.48884732
84,0.420618
85,0.4698953
86,0.5433912
87,0.56964815
88,0.45733345
89,0.6328324
90,0.63699394
91,0.823644
92,0.8505067
93,0.91160923
94,0.5732776
95,0.49572936
96,0.4400903
97,0.45213237
98,0.44260678
99,0.5164254
100,0.57922417
101,0.63170606
102,0.4598136
103,0.48382652
104,0.5782647
105,0.7261992
106,0.8351883
107,0.8200712
108,0.80927485
109,0.7359785
110,0.74394876
111,1.9802454
112,2.649508
113,2.8747141
114,3.6128092
115,3.9737747
116,3.5497296
117,1.9665074
118,4.1959605
119,5.5071425
120,5.5071425
121,5.5071425
122,6.240927
123,6.256414
124,5.5071425
125,6.1026177
126,4.628389
127,6.3628135
128,6.5068793
129,6.9800005
130,6.989139
131,6.95027
132,6.499628
133,6.218401
134,5.5071425
135,5.4450526
136,5.5071425
137,2.217322
138,3.7809389
139,5.3952174
140,3.5405223
141,5.5071425
142,6.1745734
143,6.766094
144,7.1038547
145,6.998808
146,6.932753
147,7.3701596
148,7.618424
149,7.89638
150,8.103126
151,7.303073
152,7.052283
153,7.587338
154,7.9934464
155,7.7282906
156,7.3378134
157,7.926728
158,7.376209
159,3.9598215
160,2.7970536
161,3.2566388
162,5.9138417
163,6.263901
164,6.516531
165,5.4417105
166,6.322174
167,5.5071425
168,2.948322
169,6.3762965
170,6.198788
171,6.242876
172,6.5724745
173,5.2987227
174,5.5071425
175,7.679186
176,9.832509
177,9.914432
178,9.27749
179,7.049571
180,8.830786
181,8.700126
182,8.401403
183,7.8601327
184,9.681156
185,8.491439
186,9.254177
187,7.5627913
188,8.938943
189,7.2935476
190,8.185475
191,6.571208
192,6.4606752
193,6.501871
194,6.7287307
195,6.6789804
196,6.45521
197,6.3735
198,6.5506463
199,6.646411
200,6.163407
201,2.6021905
202,2.4659135
203,6.940472
204,7.1110477
205,6.9679723
206,7.0156274
207,9.8527565
208,9.473852
209,10.002145
210,9.990458
211,9.690416
212,7.5544634
213,9.683359
214,7.78988
215,7.7764163
216,9.372904
217,7.2270284
218,8.679747
219,2.8615925
220,7.588406
221,8.377829
222,6.833825
223,5.5071425
224,3.0260818
225,5.5071425
226,5.5071425
227,1.821147
228,1.58746
229,2.6109602
230,4.762314
231,3.0724964
232,3.4341695
233,2.3716965
234,5.5071425
235,5.5071425
236,5.5071425
237,2.2912645
238,2.797825
239,2.4742544
240,6.4456987
241,6.640052
242,6.956047
243,6.503138
