,0,1,2,3,train_loss,val_loss
317,2,128.0,4.0,,3.1643179624706437,3.319659692917181
318,16,8.0,64.0,,2.3140370361876577,4.282282886652519
319,64,64.0,128.0,128.0,1.0950994632641753,5.460104913792533
320,2,16.0,2.0,128.0,3.0893030703487327,3.5333793035473513
321,32,256.0,64.0,256.0,1.1136240469511651,5.626059940207102
322,256,128.0,128.0,,1.1026666335060769,5.689462826823734
323,8,256.0,4.0,8.0,2.289958752812792,4.583188927210867
324,128,32.0,32.0,64.0,1.4126572463091742,4.831024692607638
325,2,4.0,64.0,,3.2326858470227644,4.892930555884605
326,64,4.0,4.0,32.0,2.379280580086252,4.269541680874385
327,8,16.0,16.0,16.0,2.5322122295381675,3.8367118731756573
328,256,16.0,128.0,2.0,1.4503060046599463,5.002278707399965
329,8,32.0,4.0,,2.6137591919172776,3.8375593922627367
330,8,64.0,16.0,16.0,2.4694330606020505,4.314301176151341
331,2,16.0,64.0,,3.100718338333254,3.039812929069867
332,8,2.0,,,2.8898846605931556,3.8302477469683986
333,4,64.0,32.0,8.0,2.9025123909211663,3.9286962345955163
334,8,8.0,8.0,,2.7969510756618763,3.776957897705876
335,64,4.0,128.0,4.0,2.0302744666754835,4.289231243340866
336,2,128.0,64.0,64.0,3.069516440754492,5.145276373009319
337,4,64.0,2.0,16.0,2.871108972718001,4.2476348828556745
338,2,32.0,64.0,2.0,3.181207391655174,3.331929471534879
339,4,128.0,4.0,32.0,2.887356103588181,4.3140136265527955
340,16,8.0,256.0,,2.0823782021182646,4.978144139490373
341,64,4.0,2.0,16.0,2.190035002611824,4.574841677245239
342,32,128.0,64.0,,1.4291488172008788,4.8529573144634135
343,16,64.0,8.0,,2.057389315804866,4.188845692021044
344,8,8.0,4.0,128.0,2.587833884993783,4.412394572059097
345,64,4.0,128.0,32.0,1.7518987325947442,4.931275856064065
346,16,16.0,8.0,,2.4301493475070544,4.53557637815728
347,256,16.0,64.0,,1.4928976267672616,5.192195225438993
348,2,128.0,128.0,,3.013485358826123,5.24912185954011
349,128,16.0,32.0,,1.7784393945166463,4.850436080028506
350,16,16.0,256.0,,1.9524941041566422,5.208978293094299
351,2,8.0,8.0,,3.3595551852545946,3.2621306032225807
352,256,4.0,2.0,,12.795366618220958,7.313514035849469
353,32,32.0,8.0,,2.068620173935313,4.904387220004978
354,256,16.0,256.0,,1.5169349134076282,4.987543302882949
355,32,8.0,8.0,4.0,2.575048106093635,4.54690706845373
356,2,16.0,,,3.5027632117650693,3.44732323564913
357,32,16.0,2.0,,2.467717577675956,4.198944758651374
358,64,2.0,8.0,2.0,2.6761830879933166,3.37627482574919
359,256,64.0,2.0,,13.28568017656604,7.462779871873234
360,16,32.0,128.0,4.0,1.9816124091790157,4.90896043944618
361,2,256.0,64.0,,3.0276509250318844,3.0942896384924
362,256,32.0,128.0,,1.3872792311744948,5.167377498190364
363,8,4.0,4.0,256.0,2.5675995408187213,3.932951461273529
364,128,4.0,128.0,32.0,1.757198010333843,5.107143012580017
365,32,64.0,2.0,64.0,1.8596668709849196,5.363368330669143
366,16,32.0,2.0,4.0,11.478720587095175,7.589828352720841
367,256,2.0,16.0,,1.9511599963095332,4.564395276764813
368,256,16.0,2.0,,13.005303108336719,7.3679784866325235
369,2,32.0,32.0,,3.2306110576470086,3.07279665003976
370,4,256.0,16.0,,2.791714732754725,3.2723250572318614
371,64,16.0,32.0,64.0,1.812020863937367,4.5825706122686025
372,32,128.0,16.0,,1.7886146078017942,4.8751794858568385
373,2,4.0,64.0,16.0,3.1966127200366,4.251785762148059
374,32,64.0,,,1.9254332092565523,4.6049443527440665
375,128,8.0,4.0,,2.0799750714515137,4.55651345928078
376,256,16.0,128.0,,1.454877733821109,4.944514158596487
377,4,128.0,16.0,256.0,2.64487794213808,5.632808851424767
378,16,16.0,2.0,8.0,11.232183075280146,7.576500404567822
379,16,2.0,4.0,4.0,3.8434679095414084,4.0919354367968825
380,16,64.0,4.0,256.0,1.7589784419130365,4.532138622699549
381,2,4.0,16.0,32.0,3.304005131899105,3.15226362462115
382,16,32.0,2.0,256.0,10.925617538206566,7.516375061338363
383,128,32.0,4.0,16.0,1.763953477680306,5.39173516087234
384,4,4.0,4.0,,3.1904739811471514,3.7265222137453757
385,128,2.0,8.0,32.0,10.976234651547777,7.613513924842297
386,2,2.0,64.0,,11.010610827805259,7.619331793811011
387,2,256.0,4.0,256.0,3.00888474387255,3.442910282631283
388,2,16.0,8.0,,3.2647560143088423,3.2386467499707057
389,16,16.0,16.0,,2.2615787370925564,3.935606305210487
390,128,64.0,32.0,,1.4511107752039334,5.04722595733145
391,4,256.0,256.0,2.0,2.597658710581145,3.5414838232359154
392,2,64.0,32.0,256.0,3.1126702356033076,2.968837787512204
393,128,2.0,16.0,16.0,1.952390738951602,4.2928785152781925
394,4,16.0,16.0,8.0,3.119710425209614,3.8155582593980695
395,2,8.0,64.0,,3.2096009541917936,3.5349028993397944
396,16,4.0,32.0,,2.532586840057896,3.8034382620583402
397,16,16.0,16.0,256.0,2.0139670173665936,4.747869646147541
398,256,64.0,256.0,128.0,1.1081259135773371,5.546345409784951
399,64,32.0,32.0,32.0,1.784783711280595,4.804551863521338
400,2,2.0,2.0,,13.019688836233854,7.3691206379170024
401,32,256.0,4.0,,1.6363818009539672,5.595336638401141
402,2,16.0,4.0,256.0,3.119852277001466,3.50758208454951
403,16,8.0,,,2.6528898902869615,4.383771544887644
404,16,16.0,8.0,64.0,2.427576393156149,4.593904789785003
405,4,8.0,64.0,,2.7897550630664902,4.766574739405642
406,2,16.0,4.0,,3.4278114749643116,3.4725355011791637
407,2,64.0,128.0,64.0,3.0908839296216684,3.1818300106327815
408,32,128.0,256.0,,1.1966829621133777,5.562090706323152
409,8,128.0,16.0,,2.1988570378217585,4.402739331127833
410,32,128.0,128.0,8.0,1.7350514078425057,5.239601461237863
411,16,256.0,256.0,4.0,12.524817497523577,7.240054454252774
412,64,2.0,2.0,256.0,2.0228613951078973,4.979682045995217
413,64,256.0,16.0,,1.233345939545768,5.767680020270787
414,4,4.0,2.0,32.0,3.1582305712042746,3.1613582436238294
415,64,128.0,,,1.5256563304018627,5.168710758145089
416,256,4.0,128.0,256.0,1.4974164820103153,5.103147188822699
417,16,2.0,32.0,,2.717576018976348,3.8587190673127765
418,8,32.0,8.0,,2.6363384343414267,4.0618543602590975
419,32,2.0,4.0,16.0,3.0225351498367807,4.677232696815678
420,128,256.0,16.0,4.0,1.254053994608862,5.237410084982605
421,16,4.0,128.0,32.0,2.1186094823516557,5.138475456521238


