,site0
0,0.43065023
1,0.43065023
2,0.43065023
3,0.43065023
4,0.43065023
5,0.43065023
6,0.43065023
7,0.43065023
8,0.43065023
9,0.43065023
10,0.43065023
11,0.43065023
12,0.43065023
13,0.43065023
14,0.43065023
15,0.43065023
16,0.43065023
17,0.43065023
18,0.43065023
19,0.43065023
20,0.43065023
21,0.43065023
22,0.43065023
23,0.43065023
24,0.43065023
25,0.43065023
26,0.43065023
27,0.43065023
28,0.43065023
29,0.43065023
30,0.43065023
31,0.43065023
32,0.43065023
33,0.43065023
34,0.43065023
35,0.43065023
36,0.43065023
37,0.43065023
38,0.43065023
39,0.43065023
40,0.4391512
41,0.43065023
42,0.43065023
43,0.43065023
44,0.43065023
45,0.43065023
46,0.43065023
47,0.43065023
48,0.43065023
49,0.43065023
50,0.43065023
51,0.5923177
52,0.5492433
53,0.43065023
54,0.57203424
55,0.53335863
56,0.43065023
57,0.43065023
58,0.43065023
59,0.43065023
60,0.43065023
61,0.43065023
62,0.43065023
63,0.43065023
64,0.43065023
65,0.43065023
66,0.43065023
67,0.7080736
68,1.2965947
69,1.5744061
70,1.2914144
71,0.9160272
72,0.8426454
73,0.4348993
74,0.43065023
75,0.7014643
76,0.5374423
77,0.43065023
78,0.43065023
79,0.43065023
80,0.43065023
81,0.43065023
82,0.43065023
83,0.43065023
84,0.43065023
85,0.43065023
86,0.6177044
87,1.0524081
88,1.4595101
89,2.437587
90,2.3329277
91,2.39285
92,1.854848
93,1.9418256
94,1.8097531
95,2.2890067
96,2.2074137
97,2.0427876
98,1.8661251
99,2.0074234
100,2.0622272
101,2.1307282
102,0.76727664
103,1.4120793
104,1.9272834
105,2.6135094
106,2.4777343
107,2.062099
108,1.9585369
109,1.7653506
110,1.9323359
111,2.115796
112,2.8655787
113,2.8970447
114,3.1353896
115,3.28071
116,3.5490727
117,4.7914715
118,8.032743
119,7.754707
120,5.4559035
121,5.206432
122,4.49234
123,4.8696795
124,3.7046857
125,3.6642513
126,3.5004752
127,6.509313
128,7.6765046
129,8.467581
130,6.7443576
131,3.918162
132,3.3227983
133,3.365643
134,3.410859
135,3.6470623
136,3.5911388
137,3.0991387
138,4.637999
139,4.7108417
140,4.301564
141,6.1337285
142,6.158159
143,4.917384
144,5.524592
145,5.09912
146,5.226955
147,6.7949324
148,6.6378984
149,7.1017385
150,7.3911767
151,6.305954
152,7.9106674
153,10.996908
154,9.654737
155,6.895461
156,5.2895265
157,7.833642
158,9.066065
159,7.508259
160,6.6853867
161,7.779711
162,8.287848
163,8.195082
164,8.508387
165,8.024185
166,11.361458
167,8.360588
168,6.406874
169,10.133608
170,8.916731
171,9.603056
172,11.111322
173,7.144096
174,8.333686
175,10.626442
176,10.996956
177,9.745077
178,9.854292
179,8.327369
180,10.57798
181,11.157494
182,12.029835
183,10.454687
184,12.051212
185,9.557972
186,10.22818
187,9.309992
188,10.781631
189,10.034578
190,11.459478
191,11.053984
192,9.7941265
193,10.179113
194,12.051212
195,10.956194
196,10.658325
197,10.26067
198,10.688677
199,11.649542
200,11.043535
201,3.763967
202,6.226979
203,12.051212
204,10.697454
205,10.334837
206,10.486832
207,8.809473
208,9.47345
209,10.260092
210,8.695305
211,8.828899
212,10.3615
213,12.001331
214,9.246817
215,9.593199
216,9.532963
217,7.417235
218,8.904806
219,2.0652707
220,9.919565
221,9.409161
222,6.5311284
223,9.865362
224,6.29595
225,9.551453
226,7.553825
227,3.584888
228,5.5140853
229,6.361259
230,7.2050886
231,5.7296305
232,6.1115108
