,train_p1,train_p2,train_p3,train_p4,train_p5,train_p6
0,0.12169455,0.0,0.0,0.0,-0.06588999,0.0
1,-0.0042541116,-1007.2272,-999.0,-999.0,-2.858291,-1004.96454
2,5.7061014,-6.3322024,30.272787,43.675934,1.0032598,16.464846
3,0.14785454,0.24978518,0.0,0.0,-0.09959186,0.0
4,-0.0048963893,-1008.4693,-999.0,-999.0,-3.2898302,-1005.86505
5,5.7061014,-6.3322024,56.237682,43.675934,1.1106739,16.464846
6,0.08701045,0.0,0.0,0.0,-0.07020248,0.0
7,-0.0038092204,-1006.36676,-999.0,-999.0,-2.5593734,-1004.34076
8,5.7061014,-6.3322024,78.19288,43.675934,1.2362554,16.464846
9,0.037741207,0.32942852,0.0,0.0,-0.035802435,0.0
10,-0.0016941923,-1002.2765,-999.0,-999.0,-1.1383092,-1001.37537
11,5.7061014,-6.3322024,96.754326,43.675934,1.3318329,16.464846
12,0.04650531,0.0,0.0,0.0,-0.051124763,0.0
13,-0.0018433281,-1002.5649,-999.0,-999.0,-1.2385119,-1001.5845
14,5.7061014,-6.3322024,112.44841,43.675934,1.3740622,16.464846
15,0.026138542,0.22334215,0.0,0.0,-0.032904707,0.0
16,-0.0019650725,-1002.80035,-999.0,-999.0,-1.3203106,-1001.7551
17,5.7061014,-6.3322024,125.7193,43.675934,1.4224083,16.464846
18,0.031022534,0.0,0.0,0.0,-0.04469036,0.0
19,-0.001426217,-1001.75824,-999.0,-999.0,-0.9582596,-1000.99963
20,5.7061014,-6.3322024,136.93845,43.675934,1.4706123,16.464846
21,0.029193386,0.4252812,0.0,0.0,-0.04818208,0.0
22,-0.0015820964,-1002.0597,-999.0,-999.0,-1.0629932,-1001.2182
23,5.7061014,-6.3322024,146.42525,43.675934,1.506984,16.464846
24,0.010187093,0.0,0.0,0.0,-0.01930165,0.0
25,-0.0020394926,-1002.9443,-999.0,-999.0,-1.3703127,-1001.8595
26,5.7061014,-6.3322024,154.448,43.675934,1.5500964,16.464846
27,0.0058950773,0.035416562,0.0,0.0,-0.012910047,0.0
28,-0.0036714233,-1006.1003,-999.0,-999.0,-2.466789,-1004.1476
29,5.7061014,-6.3322024,161.23048,43.675934,1.6028664,16.464846
30,0.00991411,0.0,0.0,0.0,-0.02534395,0.0
31,-0.0034739194,-1005.7183,-999.0,-999.0,-2.3340883,-1003.87067
32,5.7061014,-6.3322024,166.96425,43.675934,1.6950521,16.464846
33,0.011359527,0.14017002,0.0,0.0,-0.034477264,0.0
34,-0.0025948598,-1004.0183,-999.0,-999.0,-1.7434578,-1002.6382
35,5.7061014,-6.3322024,171.81194,43.675934,1.7817994,16.464846
36,0.004826424,0.0,0.0,0.0,-0.017670862,0.0
37,-0.00059688254,-1000.15436,-999.0,-999.0,-0.40103883,-999.83685
38,5.7061014,-6.3322024,175.90994,43.675934,1.8449548,16.464846
39,0.010739832,0.56505436,0.0,0.0,-0.04841508,0.0
40,-0.0012365474,-1001.3914,-999.0,-999.0,-0.83082265,-1000.7337
41,5.7061014,-6.3322024,179.37543,43.675934,1.858852,16.464846
42,0.006261936,0.0,0.0,0.0,-0.035750974,0.0
43,-0.0021884171,-1003.23224,-999.0,-999.0,-1.4703735,-1002.0683
44,5.7061014,-6.3322024,182.30814,43.675934,1.8935502,16.464846
45,0.006139322,0.18667899,0.0,0.0,-0.046945088,0.0
46,-0.0024289635,-1003.69745,-999.0,-999.0,-1.6319939,-1002.4056
47,5.7061014,-6.3322024,184.7859,43.675934,1.948625,16.464846
48,0.004186806,0.0,0.0,0.0,-0.047185488,0.0
49,-0.002015551,-1002.89795,-999.0,-999.0,-1.3542266,-1001.8259
50,5.7061014,-6.3322024,186.8807,43.675934,2.0094614,16.464846
51,0.0023400988,0.20209967,0.0,0.0,-0.04762457,0.0
52,-0.0022448574,-1003.34143,-999.0,-999.0,-1.508295,-1002.1474
53,5.7061014,-6.3322024,188.65244,43.675934,2.0608559,16.464846
54,0.00049549126,0.0,0.0,0.0,-0.041807517,0.0
55,-0.0045225983,-1007.7464,-999.0,-999.0,-3.0386844,-1005.34094
56,5.7061014,-6.3322024,190.1515,43.675934,2.119756,16.464846
57,-0.00052179705,0.028176408,0.0,0.0,-0.022293057,0.0
58,-0.0054930947,-1009.6233,-999.0,-999.0,-3.6907501,-1006.70166
59,5.7061014,-6.3322024,191.4187,43.675934,2.2352698,16.464846
60,-0.0022294547,0.0,0.0,0.0,-0.0395294,0.0
61,-0.004828967,-1008.3389,-999.0,-999.0,-3.2445302,-1005.7705
62,5.7061014,-6.3322024,192.48927,43.675934,2.3736527,16.464846
63,-0.0032150405,0.062799014,0.0,0.0,-0.0369413,0.0
64,-0.004272488,-1007.2627,-999.0,-999.0,-2.8706377,-1004.9903
65,5.7061014,-6.3322024,193.39438,43.675934,2.4954574,16.464846
66,-0.0075572035,0.0,0.0,0.0,-0.0652669,0.0
67,-0.0035213146,-1005.81,-999.0,-999.0,-2.3659327,-1003.9371
68,5.7061014,-6.3322024,194.15894,43.675934,2.6019087,16.464846
69,-0.0051715635,2.1231194,0.0,0.0,-0.03616997,0.0
70,-0.00067589653,-1000.3071,-999.0,-999.0,-0.45412746,-999.94763
71,5.7061014,-6.3322024,194.80351,43.675934,2.6860662,16.464846
72,-0.008973168,0.0,0.0,0.0,-0.053094763,0.0
73,-0.0024063003,-1003.6536,-999.0,-999.0,-1.6167667,-1002.3738
74,5.7061014,-6.3322024,195.35316,43.675934,2.7073739,16.464846
75,-0.006902883,0.09024101,0.0,0.0,-0.035395313,0.0
76,-0.0029095074,-1004.62683,-999.0,-999.0,-1.9548662,-1003.0793
77,5.7061014,-6.3322024,195.81628,43.675934,2.7692597,16.464846
78,-0.013816075,0.0,0.0,0.0,-0.06305084,0.0
79,-0.0020282958,-1002.9226,-999.0,-999.0,-1.3627898,-1001.8438
80,5.7061014,-6.3322024,196.20578,43.675934,2.8399115,16.464846
81,-0.0142707545,0.2022885,0.0,0.0,-0.058988873,0.0
82,-0.0022287732,-1003.3103,-999.0,-999.0,-1.4974883,-1002.1249
83,5.7061014,-6.3322024,196.53679,43.675934,2.8915534,16.464846
84,-0.014013371,0.0,0.0,0.0,-0.053435806,0.0
85,-0.0019785222,-1002.82635,-999.0,-999.0,-1.3293474,-1001.774
86,5.7061014,-6.3322024,196.8163,43.675934,2.947546,16.464846
87,-0.011374582,0.12145126,0.0,0.0,-0.040755134,0.0
88,-0.0023990723,-1003.63965,-999.0,-999.0,-1.6119103,-1002.36365
89,5.7061014,-6.3322024,197.05338,43.675934,2.998646,16.464846
90,-0.016072925,0.0,0.0,0.0,-0.05446357,0.0
91,-0.0018311054,-1002.54126,-999.0,-999.0,-1.2302997,-1001.5673
92,5.7061014,-6.3322024,197.25221,43.675934,3.057308,16.464846
93,-0.018887358,1.0281457,0.0,0.0,-0.06092024,0.0
94,-0.0008886586,-1000.7186,-999.0,-999.0,-0.59707993,-1000.246
95,5.7061014,-6.3322024,197.41858,43.675934,3.0984216,16.464846
96,-0.016607441,0.0,0.0,0.0,-0.051132146,0.0
97,-0.0019311,-1002.7346,-999.0,-999.0,-1.297485,-1001.7075
98,5.7061014,-6.3322024,197.56479,43.675934,3.126158,16.464846
99,-0.013330576,0.24985851,0.0,0.0,-0.03927651,0.0
100,-0.0014131333,-1001.7329,-999.0,-999.0,-0.9494688,-1000.9813
101,5.7061014,-6.3322024,197.68542,43.675934,3.1745558,16.464846
102,0.0046774503,0.0,0.0,0.0,0.014083064,0.0
103,0.0003575028,-998.3086,-999.0,-999.0,0.2402022,-998.4988
104,5.7061014,-6.3322024,197.78673,43.675934,2.862538,16.464846
105,-0.023379644,0.98863167,0.0,0.0,-0.064822614,0.0
106,-0.00087356975,-1000.68945,-999.0,-999.0,-0.081412755,-1000.2248
107,5.7061014,-6.3322024,197.87161,43.675934,2.862538,16.464846
108,-0.02658248,0.0,0.0,0.0,-0.070406884,0.0
109,-0.0021149924,-1003.0903,-999.0,-999.0,-1.4210402,-1001.96533
110,5.7061014,-6.3322024,197.94746,43.675934,2.862538,16.464846
111,-0.047937304,0.28023216,0.0,0.0,-0.121645235,0.0
112,-0.0022620542,-1003.3747,-999.0,-999.0,-1.5198494,-1002.1716
113,5.7061014,-6.3322024,198.00778,43.675934,2.9124002,16.464846
114,-0.026914662,0.0,0.0,0.0,-0.06571184,0.0
115,-0.0038525308,-1006.45056,-999.0,-999.0,-2.5884733,-1004.4015
116,5.7061014,-6.3322024,198.06277,43.675934,2.9740489,16.464846
117,-0.028022988,0.07591547,0.0,0.0,-0.06591698,0.0
118,-0.0040506977,-1006.8338,-999.0,-999.0,-2.7216194,-1004.6793
119,5.7061014,-6.3322024,198.10753,43.675934,3.0721073,16.464846
120,-0.033929624,0.0,0.0,0.0,-0.07737042,0.0
121,-0.004612935,-1007.92114,-999.0,-999.0,-3.0993803,-1005.4676
122,5.7061014,-6.3322024,198.14632,43.675934,3.1762156,16.464846
123,-0.031829502,0.06853038,0.0,0.0,-0.07054985,0.0
124,-0.0054042744,-1009.45154,-999.0,-999.0,-3.6310728,-1006.57715
125,5.7061014,-6.3322024,198.18033,43.675934,3.2960749,16.464846
126,-0.07773409,0.0,0.0,0.0,-0.16805673,0.0
127,-0.003991678,-1006.71967,-999.0,-999.0,-2.6819646,-1004.59656
128,5.7061014,-6.3322024,198.20659,43.675934,3.431487,16.464846
129,-0.02050241,0.28147405,0.0,0.0,-0.043374196,0.0
130,-0.0012101639,-1001.3404,-999.0,-999.0,-0.81309587,-1000.6967
131,5.7061014,-6.3322024,198.23053,43.675934,3.534963,16.464846
132,-0.0028796068,0.0,0.0,0.0,-0.006051692,0.0
133,-6.651939e-05,-999.12866,-999.0,-999.0,-0.044693645,-999.09326
134,5.7061014,-6.3322024,198.24774,43.675934,3.5254662,16.464846
135,-0.03838003,2.6579297,0.0,0.0,-0.0779506,0.0
136,-0.0006798602,-1000.3148,-999.0,-999.0,-0.45679063,-999.9532
137,5.7061014,-6.3322024,198.2678,43.675934,3.5326703,16.464846
138,-0.0861598,0.0,0.0,0.0,-0.17149183,0.0
139,-0.00084492716,-1000.63403,-999.0,-999.0,-0.5676973,-1000.18463
140,5.7061014,-6.3322024,198.28369,43.675934,3.5502527,16.464846
141,-0.02723486,0.39401105,0.0,0.0,-0.053465974,0.0
142,-0.0011102699,-1001.1472,-999.0,-999.0,-0.7459782,-1000.55664
143,5.7061014,-6.3322024,198.3054,43.675934,3.591696,16.464846
144,-0.08828799,0.0,0.0,0.0,-0.17134118,0.0
145,-0.003641556,-1006.04254,-999.0,-999.0,-2.4467216,-1004.1057
146,5.7061014,-6.3322024,198.32324,43.675934,3.6332684,16.464846
147,-0.045973647,0.11038372,0.0,0.0,-0.08819355,0.0
148,-0.0034431152,-1005.65875,-999.0,-999.0,-2.3133912,-1003.82745
149,5.7061014,-6.3322024,198.3354,43.675934,3.7359273,16.464846
150,0.0058132005,0.0,0.0,0.0,0.011082566,0.0
151,0.00012737537,-998.75366,-999.0,-999.0,0.08558212,-998.8214
152,5.7061014,-6.3322024,198.34297,43.675934,3.8258398,16.464846
153,-0.023255806,-0.4380311,0.0,0.0,-0.04403219,0.0
154,-0.00017876022,-999.3457,-999.0,-999.0,-0.12010703,-999.2506
155,5.7061014,-6.3322024,198.33907,43.675934,3.8308513,16.464846
156,-0.068301514,0.0,0.0,0.0,-0.1273598,0.0
157,-0.00089100155,-1000.72314,-999.0,-999.0,-0.59865415,-1000.24927
158,5.7061014,-6.3322024,198.34918,43.675934,3.8350701,16.464846
159,-0.042324975,0.29021993,0.0,0.0,-0.07772069,0.0
160,-0.0015621646,-1002.0211,-999.0,-999.0,-1.0496012,-1001.19025
161,5.7061014,-6.3322024,198.35559,43.675934,3.8645825,16.464846
162,-0.08752052,0.0,0.0,0.0,-0.1586671,0.0
163,-0.0028406896,-1004.4937,-999.0,-999.0,-1.9086281,-1002.98285
164,5.7061014,-6.3322024,198.35379,43.675934,3.903156,16.464846
165,-0.041777164,0.34802702,0.0,0.0,-0.07484556,0.0
166,-0.0013788589,-1001.6666,-999.0,-999.0,-0.9264402,-1000.9332
167,5.7061014,-6.3322024,198.35272,43.675934,3.9747744,16.464846
168,-0.030536518,0.0,0.0,0.0,-0.05424094,0.0
169,-0.00074691424,-1000.44446,-999.0,-999.0,-0.50184345,-1000.04724
170,5.7061014,-6.3322024,198.35062,43.675934,4.0073814,16.464846
171,-0.03877078,0.9835978,0.0,0.0,-0.06802802,0.0
172,-0.0007867895,-1000.5216,-999.0,-999.0,-0.52863526,-1000.10315
173,5.7061014,-6.3322024,198.3491,43.675934,4.024603,16.464846
174,-0.051268402,0.0,0.0,0.0,-0.08873999,0.0
175,-0.0011297024,-1001.18475,-999.0,-999.0,-0.7590347,-1000.5839
176,5.7061014,-6.3322024,198.34973,43.675934,4.0459366,16.464846
177,-0.08097455,0.23832232,0.0,0.0,-0.13833839,0.0
178,-0.0023760665,-1003.59515,-999.0,-999.0,-1.596453,-1002.3314
179,5.7061014,-6.3322024,198.35223,43.675934,4.078785,16.464846
180,-0.08514949,0.0,0.0,0.0,-0.14376499,0.0
181,-0.0007144647,-1000.3817,-999.0,-999.0,-0.48004097,-1000.0017
182,5.7061014,-6.3322024,198.34595,43.675934,4.1265674,16.464846
183,-0.06776175,0.416869,0.0,0.0,-0.113247395,0.0
184,-0.0014365516,-1001.7782,-999.0,-999.0,-0.9652032,-1001.01416
185,5.7061014,-6.3322024,198.35425,43.675934,4.159038,16.464846
186,-0.13024966,0.0,0.0,0.0,-0.21519613,0.0
187,-0.0026071349,-1004.04205,-999.0,-999.0,-1.7517053,-1002.65533
188,5.7061014,-6.3322024,198.35434,43.675934,4.196569,16.464846
189,-0.20066209,0.53537303,0.0,0.0,-0.32796696,0.0
190,-0.002846455,-1004.5049,-999.0,-999.0,-1.9125018,-1002.9909
191,5.7061014,-6.3322024,198.35165,43.675934,4.259106,16.464846
192,-0.19307485,0.0,0.0,0.0,-0.3129752,0.0
193,-0.0018395056,-1002.5575,-999.0,-999.0,-1.2359436,-1001.5791
194,5.7061014,-6.3322024,198.34773,43.675934,4.324927,16.464846
195,-0.2766999,1.4025748,0.0,0.0,-0.4450669,0.0
196,-0.0015887005,-1002.07245,-999.0,-999.0,-1.0674304,-1001.2275
197,5.7061014,-6.3322024,198.3418,43.675934,4.36055,16.464846
198,-0.0843275,0.0,0.0,0.0,-0.134237,0.0
199,-0.00078917824,-1000.52625,-999.0,-999.0,-0.53024024,-1000.1065
200,5.7061014,-6.3322024,198.34824,43.675934,4.411193,16.464846
201,-0.037219584,-0.89227396,0.0,0.0,-0.058730226,0.0
202,-0.00035899767,-999.6943,-999.0,-999.0,-0.2412066,-999.50336
203,5.7061014,-6.3322024,198.3483,43.675934,4.4317307,16.464846
204,-0.1656718,0.0,0.0,0.0,-0.258465,0.0
205,-0.00079858484,-1000.54443,-999.0,-999.0,-0.5365604,-1000.1197
206,5.7061014,-6.3322024,198.33978,43.675934,4.4317307,16.464846
207,-0.1315309,18.858244,0.0,0.0,-0.20254125,0.0
208,-0.00052557595,-1000.0164,-999.0,-999.0,-0.3531287,-999.7369
209,5.7061014,-6.3322024,198.33789,43.675934,4.440111,16.464846
210,-0.1057847,0.0,0.0,0.0,-0.16094531,0.0
211,-0.0004588257,-999.8873,-999.0,-999.0,-0.30827993,-999.6433
212,5.7061014,-6.3322024,198.34073,43.675934,4.4562016,16.464846
213,0.023148468,0.19501898,0.0,0.0,0.034830265,0.0
214,5.7581394e-05,-998.8886,-999.0,-999.0,0.038688306,-998.91925
215,5.7061014,-6.3322024,198.33098,43.675934,4.4562016,16.464846
216,0.030105038,0.0,0.0,0.0,0.04474073,0.0
217,8.8800814e-05,-998.82825,-999.0,-999.0,0.05966429,-998.8755
218,5.7061014,-6.3322024,198.33722,43.675934,4.4562016,16.464846
219,-0.07923183,1.9987028,0.0,0.0,-0.11632973,0.0
220,-0.00074836344,-1000.44727,-999.0,-999.0,-0.5028172,-1000.04926
221,5.7061014,-6.3322024,198.35527,43.675934,4.4825253,16.464846
222,-0.0012696726,0.0,0.0,0.0,-0.0017338947,0.0
223,-4.6000776e-05,-999.089,-999.0,-999.0,-0.030907415,-999.0645
224,5.7061014,-6.3322024,198.3635,43.675934,4.32328,16.464846
225,0.0394213,0.12647241,0.0,0.0,0.05304758,0.0
226,0.000533924,-997.9674,-999.0,-999.0,0.35873768,-998.2514
227,5.7061014,-6.3322024,198.36732,43.675934,4.2981153,16.464846
228,0.030704854,0.0,0.0,0.0,0.0408725,0.0
229,0.00015202643,-998.706,-999.0,-999.0,0.016380258,-998.78687
230,5.7061014,-6.3322024,198.37444,43.675934,4.3022485,16.464846
231,0.02515392,0.0834338,0.0,0.0,0.033287328,0.0
232,0.00045024598,-998.1293,-999.0,-999.0,0.04853112,-998.3687
233,5.7061014,-6.3322024,198.39162,43.675934,4.278864,16.464846
234,0.4924653,0.0,0.0,0.0,0.6433087,0.0
235,0.00082302815,-997.4083,-999.0,-999.0,0.088517494,-997.84607
236,5.7061014,-6.3322024,198.38202,43.675934,4.310993,16.464846
237,0.003857249,0.022358052,0.0,0.0,0.0050044362,0.0
238,7.049472e-05,-998.86365,-999.0,-999.0,0.0076047345,-998.9012
239,5.7061014,-6.3322024,198.41705,43.675934,4.26842,16.464846
240,0.0021874215,0.0,0.0,0.0,0.0027985058,0.0
241,3.5012552e-05,-998.9323,-999.0,-999.0,0.0037619283,-998.9509
242,5.7061014,-6.3322024,198.42381,43.675934,4.285943,16.464846
243,-0.027909726,-0.26193634,0.0,0.0,-0.035416704,0.0
244,-0.00022602493,-999.43713,-999.0,-999.0,-0.024325425,-999.3169
245,5.7061014,-6.3322024,198.4303,43.675934,4.312716,16.464846
246,-0.092153095,0.0,0.0,0.0,-0.11606956,0.0
247,-0.00047309624,-999.9149,-999.0,-999.0,-0.31786817,-999.6633
248,5.7061014,-6.3322024,198.43845,43.675934,4.342987,16.464846
249,-0.08450472,-2.0064209,0.0,0.0,-0.10508944,0.0
250,-0.00037237347,-999.72015,-999.0,-999.0,-0.25019366,-999.5221
251,5.7061014,-6.3322024,198.43402,43.675934,4.356723,16.464846
252,-0.081334494,0.0,0.0,0.0,-0.10104687,0.0
253,-0.0003271393,-999.6327,-999.0,-999.0,-0.2198013,-999.4587
254,5.7061014,-6.3322024,198.42523,43.675934,4.3639255,16.464846
255,-0.19905809,99.80928,0.0,0.0,-0.24744833,0.0
256,-0.00047568715,-999.9199,-999.0,-999.0,-0.319609,-999.66693
257,5.7061014,-6.3322024,198.41766,43.675934,4.380081,16.464846
258,-0.0129697,0.0,0.0,0.0,-0.016130265,0.0
259,-2.6923939e-05,-999.05206,-999.0,-999.0,-0.0180899,-999.0377
260,5.7061014,-6.3322024,198.41899,43.675934,4.398298,16.464846
261,0.16186777,0.6687521,0.0,0.0,0.20127499,0.0
262,0.00026958605,-998.47864,-999.0,-999.0,0.18113191,-998.622
263,5.7061014,-6.3322024,198.42163,43.675934,4.4208565,16.464846
264,0.3003114,0.0,0.0,0.0,0.3732163,0.0
265,0.00035560262,-998.3123,-999.0,-999.0,0.2389255,-998.5014
266,5.7061014,-6.3322024,198.4159,43.675934,4.4384537,16.464846
267,0.52597123,1.3272961,0.0,0.0,0.65254706,0.0
268,0.0006396646,-997.76294,-999.0,-999.0,0.4297836,-998.10315
269,5.7061014,-6.3322024,198.41663,43.675934,4.451245,16.464846
270,0.19826975,0.0,0.0,0.0,0.24530713,0.0
271,0.000255893,-998.5051,-999.0,-999.0,0.17193171,-998.64124
272,5.7061014,-6.3322024,198.4146,43.675934,4.459829,16.464846
273,-0.50047517,3.0477455,0.0,0.0,-0.61693424,0.0
274,-0.0009158871,-1000.77124,-999.0,-999.0,-0.6153745,-1000.2841
275,5.7061014,-6.3322024,198.41536,43.675934,4.4628263,16.464846
276,-0.17348033,0.0,0.0,0.0,-0.212854,0.0
277,-0.00024453943,-999.4729,-999.0,-999.0,-0.16430336,-999.34283
278,5.7061014,-6.3322024,198.39822,43.675934,4.4628263,16.464846
279,0.011607079,0.073054895,0.0,0.0,0.014165538,0.0
280,1.6115691e-05,-998.9688,-999.0,-999.0,0.010827957,-998.9774
281,5.7061014,-6.3322024,198.38982,43.675934,4.4628263,16.464846
282,0.5493233,0.0,0.0,0.0,0.6665993,0.0
283,0.00038284482,-998.2596,-999.0,-999.0,0.25722924,-998.46326
284,5.7061014,-6.3322024,198.366,43.675934,4.465993,16.464846
285,1.1640117,2.3398438,0.0,0.0,1.4044888,0.0
286,0.0005571734,-997.9225,-999.0,-999.0,0.3743587,-998.2188
287,5.7061014,-6.3322024,198.35841,43.675934,4.473911,16.464846
288,1.1484747,0.0,0.0,0.0,1.378121,0.0
289,0.000636731,-997.7686,-999.0,-999.0,0.42781258,-998.10724
290,5.7061014,-6.3322024,198.37189,43.675934,4.4868183,16.464846
291,1.0065023,1.9005346,0.0,0.0,1.2014171,0.0
292,0.0007539111,-997.542,-999.0,-999.0,0.08267296,-997.943
293,5.7061014,-6.3322024,198.38893,43.675934,4.5008583,16.464846
294,1.6413243,0.0,0.0,0.0,1.9487464,0.0
295,0.0007385566,-997.57166,-999.0,-999.0,0.08109431,-997.9645
296,5.7061014,-6.3322024,198.38576,43.675934,4.522848,16.464846
297,1.6177047,2.5203364,0.0,0.0,1.911605,0.0
298,0.000746322,-997.55664,-999.0,-999.0,0.08211329,-997.9536
299,5.7061014,-6.3322024,198.40878,43.675934,4.55633,16.464846
300,0.2329331,0.0,0.0,0.0,0.27218875,0.0
301,0.00046835945,-998.09424,-999.0,-999.0,0.0516897,-998.3433
302,5.7061014,-6.3322024,198.47026,43.675934,4.580223,16.464846
303,0.042398322,0.20049806,0.0,0.0,0.04935988,0.0
304,0.00013350947,-998.7418,-999.0,-999.0,0.01476688,-998.8128
305,5.7061014,-6.3322024,198.48924,43.675934,4.614724,16.464846
306,0.10500862,0.0,0.0,0.0,0.12164771,0.0
307,0.00019754961,-998.618,-999.0,-999.0,0.021919152,-998.723
308,5.7061014,-6.3322024,198.49802,43.675934,4.660078,16.464846
309,0.36781976,1.104843,0.0,0.0,0.42533144,0.0
310,0.00034861628,-998.3258,-999.0,-999.0,0.038841035,-998.5112
311,5.7061014,-6.3322024,198.50873,43.675934,4.721529,16.464846
312,0.3458633,0.0,0.0,0.0,0.37809774,0.0
313,0.0007557104,-997.5385,-999.0,-999.0,0.08466808,-997.9404
314,5.7061014,-6.3322024,198.54431,43.675934,4.6750546,16.464846
315,1.7851819,1.8906733,0.0,0.0,1.9464136,0.0
316,0.0011496228,-996.7767,-999.0,-999.0,0.12825958,-997.3882
317,5.7061014,-6.3322024,198.56137,43.675934,4.767392,16.464846
318,1.2843343,0.0,0.0,0.0,1.4130211,0.0
319,0.0012614444,-996.5604,-999.0,-999.0,0.14191575,-997.2314
320,5.7061014,-6.3322024,198.61949,43.675934,4.8610067,16.464846
321,2.44143,2.580775,0.0,0.0,2.7083106,0.0
322,0.0010011304,-997.0639,-999.0,-999.0,0.11357969,-997.5964
323,5.7061014,-6.3322024,198.63599,43.675934,4.9612417,16.464846
324,2.137011,0.0,0.0,0.0,2.3897443,0.0
325,0.0017766454,-995.5641,-999.0,-999.0,0.20336796,-996.50903
326,5.7061014,-6.3322024,198.69644,43.675934,5.0608187,16.464846
327,2.3573995,1.9926876,0.0,0.0,2.655374,0.0
328,0.0017783294,-995.56085,-999.0,-999.0,0.20535557,-996.50665
329,5.7061014,-6.3322024,198.7462,43.675934,5.18714,16.464846
330,2.574092,0.0,0.0,0.0,2.9254234,0.0
331,0.0018935559,-995.338,-999.0,-999.0,0.22108597,-996.3451
332,5.7061014,-6.3322024,198.78918,43.675934,5.3120146,16.464846
333,2.0773647,1.9498655,0.0,0.0,2.3802376,0.0
334,0.0015398876,-996.022,-999.0,-999.0,0.18174174,-996.841
335,5.7061014,-6.3322024,198.83209,43.675934,5.443472,16.464846
336,1.171856,0.0,0.0,0.0,1.3536955,0.0
337,0.0006243425,-997.79254,-999.0,-999.0,0.07451849,-998.12463
338,5.7061014,-6.3322024,198.87541,43.675934,5.5952477,16.464846
339,0.90427184,1.718424,0.0,0.0,1.0543845,0.0
340,0.0005141678,-998.0056,-999.0,-999.0,0.062159557,-998.2791
341,5.7061014,-6.3322024,198.90945,43.675934,5.7298865,16.464846
342,1.2951599,0.0,0.0,0.0,1.5213857,0.0
343,0.0004888218,-998.0546,-999.0,-999.0,0.059762463,-998.31464
344,5.7061014,-6.3322024,198.92447,43.675934,5.8649106,16.464846
345,1.2931447,1.7685635,0.0,0.0,1.5297074,0.0
346,0.00089908193,-997.2612,-999.0,-999.0,0.11115057,-997.73944
347,5.7061014,-6.3322024,198.97926,43.675934,6.013795,16.464846
348,1.4334342,0.0,0.0,0.0,1.7088612,0.0
349,0.0011758789,-996.72595,-999.0,-999.0,0.14714454,-997.3513
350,5.7061014,-6.3322024,198.99623,43.675934,6.1436553,16.464846
351,1.4818821,1.7696606,0.0,0.0,1.7770095,0.0
352,0.0010840509,-996.9035,-999.0,-999.0,0.13708043,-997.4801
353,5.7061014,-6.3322024,199.00612,43.675934,6.2780666,16.464846
354,1.7722726,0.0,0.0,0.0,2.1378748,0.0
355,0.0010903265,-996.89136,-999.0,-999.0,0.13935941,-997.4713
356,5.7061014,-6.3322024,199.02489,43.675934,6.4269342,16.464846
357,1.953946,1.9362278,0.0,0.0,2.3730938,0.0
358,0.0012905912,-996.5041,-999.0,-999.0,0.16690348,-997.1905
359,5.7061014,-6.3322024,199.03737,43.675934,6.563075,16.464846
360,2.5323873,0.0,0.0,0.0,3.0927114,0.0
361,0.001398415,-996.29553,-999.0,-999.0,0.18277724,-997.0393
362,5.7061014,-6.3322024,199.0536,43.675934,6.7148647,16.464846
363,2.2364678,1.7492255,0.0,0.0,2.7005851,0.0
364,0.0018466375,-995.4287,-999.0,-999.0,0.24420239,-996.4109
365,5.7061014,-6.3322024,199.06071,43.675934,6.809808,16.464846
366,2.2292385,0.0,0.0,0.0,2.7041852,0.0
367,0.0021244264,-994.8915,-999.0,-999.0,0.28298208,-996.0214
368,5.7061014,-6.3322024,199.10175,43.675934,6.9832444,16.464846
369,3.0451705,1.791903,0.0,0.0,3.7313693,0.0
370,0.002505389,-994.1547,-999.0,-999.0,0.33813202,-995.4873
371,5.7061014,-6.3322024,199.12971,43.675934,7.159353,16.464846
372,2.4386954,0.0,0.0,0.0,2.9102333,0.0
373,0.0031185327,-992.96893,-999.0,-999.0,0.42644957,-994.6276
374,5.7061014,-6.3322024,199.09645,43.675934,7.035053,16.464846
375,4.4920316,1.5871109,0.0,0.0,5.2840366,0.0
376,0.0032249559,-992.7631,-999.0,-999.0,0.43693957,-994.4784
377,5.7061014,-6.3322024,199.12773,43.675934,7.105367,16.464846
378,5.4213037,0.0,0.0,0.0,6.3782706,0.0
379,0.00346759,-992.2939,-999.0,-999.0,0.4722847,-994.13824
380,5.7061014,-6.3322024,199.17545,43.675934,7.3051457,16.464846
381,4.3670635,1.8228707,0.0,0.0,5.18824,0.0
382,0.003495752,-992.23944,-999.0,-999.0,0.4831989,-994.09875
383,5.7061014,-6.3322024,199.16838,43.675934,7.267499,16.464846
384,4.5305033,0.0,0.0,0.0,5.341001,0.0
385,0.0034634683,-992.3019,-999.0,-999.0,0.47741485,-994.144
386,5.7061014,-6.3322024,199.21869,43.675934,7.4739556,16.464846
387,3.7703393,1.5029087,0.0,0.0,4.490243,0.0
388,0.0035189828,-992.1945,-999.0,-999.0,0.49243096,-994.06616
389,5.7061014,-6.3322024,199.2678,43.675934,7.684667,16.464846
390,1.3742936,0.0,0.0,0.0,1.653636,0.0
391,0.0017233618,-995.6671,-999.0,-999.0,0.24484026,-996.58374
