,site7
0,0.6926321
1,0.5171963
2,0.5171963
3,0.5171963
4,0.5171963
5,0.5171963
6,0.5171963
7,0.5171963
8,0.5171963
9,0.5171963
10,0.5171963
11,1.17713
12,0.869918
13,0.5171963
14,0.5171963
15,0.5171963
16,0.74374866
17,1.6424508
18,2.0525286
19,2.6802058
20,0.5171963
21,1.7808036
22,1.7644618
23,2.3209305
24,2.9598637
25,2.5520735
26,2.873157
27,2.563737
28,2.3336654
29,0.6799981
30,0.5171963
31,0.5171963
32,0.5171963
33,0.5171963
34,1.7124454
35,1.4086838
36,1.803065
37,0.7449332
38,0.668796
39,0.96820617
40,0.81829345
41,0.5171963
42,1.4752107
43,2.3542771
44,2.5133731
45,2.2727418
46,2.2534857
47,2.4939642
48,3.426917
49,2.908669
50,0.53189296
51,2.4350696
52,3.09097
53,3.5204391
54,3.924263
55,3.8371754
56,1.6929121
57,1.157016
58,1.5193136
59,0.97036445
60,4.1195745
61,5.0337687
62,3.4944549
63,0.5513282
64,0.5171963
65,0.5171963
66,0.59271467
67,0.9722096
68,0.5171963
69,0.5171963
70,2.0729809
71,4.0746746
72,3.8936071
73,3.7741427
74,2.6747255
75,2.5653644
76,0.8608697
77,0.7712151
78,0.5171963
79,1.9911456
80,0.5171963
81,0.5171963
82,1.7933568
83,0.86821806
84,0.8310895
85,0.98455155
86,0.5171963
87,2.5218105
88,4.929623
89,4.2713914
90,4.2142096
91,3.743661
92,3.6561332
93,0.83862674
94,2.9405966
95,2.986919
96,2.693954
97,0.6506316
98,4.202029
99,3.1779613
100,1.9937011
101,2.3316576
102,5.320836
103,4.3862405
104,3.1001325
105,5.205177
106,0.7399887
107,2.7867126
108,4.432725
109,6.489815
110,3.1335921
111,2.1815443
112,5.4800234
113,3.7413244
114,7.113808
115,5.7133217
116,6.1498256
117,6.8930583
118,3.562714
119,6.51562
120,7.523891
121,7.532759
122,8.00174
123,7.235517
124,4.7726116
125,7.783163
126,6.677934
127,5.4828587
128,7.979413
129,7.5692496
130,6.091773
131,4.844277
132,3.54383
133,5.2248955
134,6.500436
135,6.825928
136,8.005465
137,4.9740434
138,5.8244634
139,3.3293076
140,4.310988
141,6.745502
142,7.2351303
143,8.617203
144,10.117143
145,11.228144
146,12.185809
147,11.725572
148,8.653978
149,6.252127
150,8.629324
151,9.620205
152,7.0594587
153,7.8014126
154,6.810718
155,5.692522
156,7.9372807
157,7.1921496
158,6.405033
159,7.066512
160,8.382212
161,8.537833
162,5.8869314
163,8.836235
164,8.193823
165,9.8031435
166,9.814128
167,7.363183
168,10.441309
169,8.560975
170,10.436565
171,11.086691
172,11.691384
173,10.79203
174,11.102111
175,10.555312
176,8.523979
177,10.3298
178,9.862961
179,9.111464
180,8.610207
181,8.615963
182,9.528896
183,10.90473
184,11.097145
185,10.955262
186,10.455894
187,11.401793
188,11.256904
189,11.543253
190,11.288556
191,10.925722
192,11.800782
193,11.569863
194,11.703979
195,10.731329
196,11.151432
197,10.505754
198,10.046999
199,9.746471
200,10.55957
201,9.278997
202,8.56411
203,9.951071
204,8.4030075
205,10.775073
206,10.496778
207,6.8827767
208,8.427682
209,9.915451
210,9.952422
211,8.064353
212,10.059759
213,10.897839
214,11.819802
215,11.511225
216,11.526402
217,11.576276
218,10.895351
219,11.039448
220,10.616102
221,10.559154
222,10.201741
223,10.714282
224,12.107425
225,12.307302
226,11.004557
227,9.872946
228,8.932251
229,9.581442
230,10.3526125
231,10.249756
232,10.681648
233,10.879583
234,10.162445
235,9.852182
236,9.295937
237,9.024218
238,7.677195
239,8.781621
240,8.810396
241,8.644508
242,8.584785
243,9.686144
244,9.038852
245,8.85746
246,9.07791
247,9.403695
248,10.270532
249,9.899053
250,9.819725
251,10.008819
252,10.59438
253,10.634915
254,7.9498596
255,6.6681333
256,6.4582763
257,6.546284
258,5.55263
259,8.005145
260,7.515745
261,3.8710518
262,7.184322
263,4.783235
264,5.4543667
265,5.6474943
266,5.352362
267,6.4709907
268,6.2797956
269,5.2298584
270,4.739358
271,5.7157426
272,6.1838503
273,5.3129053
274,6.1492395
275,4.4415884
276,4.001527
277,6.1420045
278,4.783349
279,4.931258
280,5.591741
281,5.6681824
282,5.806991
283,5.8019576
284,6.3571258
285,6.5538983
286,5.8130627
287,5.389611
288,4.4999948
289,2.4889362
290,4.217431
291,4.084028
292,4.2891407
293,4.080558
294,4.229225
295,2.8822198
296,3.9369836
297,2.7542305
298,2.7552848
299,2.6036148
300,0.68775403
301,2.2917519
302,2.541438
303,2.227384
304,2.2634175
305,4.3266087
306,3.6603894
307,1.568631
308,3.3347073
309,1.9014924
310,1.77587
311,2.2421541
312,2.1970954
313,2.3448968
314,2.200233
315,1.5992926
316,0.5171963
317,1.9754707
318,0.77709615
319,0.66095054
320,2.126376
321,1.907529
322,1.8838252
323,1.9630578
324,0.5171963
325,1.4368458
326,1.6321638
327,0.5171963
328,0.5171963
329,1.4703969
330,1.2934897
331,0.5171963
332,1.5148895
333,0.75789773
334,0.5171963
335,0.94771504
336,0.94783616
337,0.5171963
338,0.5171963
339,1.1604725
340,1.3791108
341,0.9025702
342,0.83341336
343,0.5171963
344,0.5171963
345,0.57971317
346,1.1643226
347,0.5171963
348,0.5171963
349,0.5171963
350,0.7772896
351,0.5171963
352,0.5171963
353,0.5171963
354,0.5171963
355,0.5171963
356,0.5171963
357,0.5171963
358,0.5171963
359,0.5171963
360,0.5220247
361,0.5171963
362,0.5171963
363,0.5171963
364,0.5171963
