,site0,site1,site2,site3,site4,site5,site6,site7
21,28.61702200770378,20.37474700808525,21.9288021415472,26.242170152068137,14.033732049167156,19.83525020778179,10.185429725423456,24.080171570181847
22,28.19613931775093,20.340766391158105,21.8136350736022,26.239537742733955,13.87921586483717,19.828539726138114,10.109357910975813,24.069761928915977
23,27.788227158784867,20.315376406908037,21.87160870581865,26.23633832037449,13.96780639141798,19.760097824037075,10.03774268515408,24.060613852739333
24,27.297938311100005,20.31067887544632,21.762395590543747,26.23265181183815,13.76373491808772,19.746911151707174,9.971382027491927,24.05249635875225
25,26.69069689810276,20.301387211680414,21.89309291243553,26.228550922870635,13.683050326257945,19.742326588928698,9.907654797658324,24.045242834091187
26,26.164282792806624,20.458295515179636,21.79175533205271,26.224092468619347,13.612176678329707,19.735804146528245,9.847133622691036,24.03872481584549
27,25.60484912395477,20.452456766366957,21.839152325689792,26.219331634044647,13.474526015669108,19.724109096825124,9.787838650494814,24.03284407258034
28,24.932656931877137,20.430660742521287,21.740886150300504,26.21432082056999,13.393390001356602,19.715452975034715,9.731162967905401,24.02752239704132
29,24.374981048703194,20.402836942672728,21.732489086687565,26.209120458364488,13.325544579327106,19.706370566785335,9.674966349825263,24.022699692845343
30,23.822908294200897,20.399661660194397,21.68865899890661,26.20376525223255,13.182182870060206,19.697240740060806,9.621508675441145,24.018330177664758
31,23.365974855422973,20.410545989871025,21.74062669724226,26.19831085205078,13.045790257304906,19.685617257654666,9.56800982914865,24.014371770620347
32,22.919622659683228,20.402643346786498,21.650267143547534,26.19278557598591,12.907539097219706,19.858477652072906,9.516227349638939,24.010794818401337
33,22.493764835596085,20.380675366520883,21.69734019637108,26.187215679883955,12.777667953073978,19.845798720419406,9.463121087104081,24.00757232606411
34,22.072651237249374,20.136308521032333,21.927931918203832,26.181632950901985,13.121257094293833,19.83082699328661,9.410490931198002,24.004681530594826
35,21.65510910153389,19.09436249434948,21.73536747843027,26.176071920990942,13.263490139693022,19.816224007308485,9.359962600842119,24.002100056409837
36,21.257289510965347,18.44471379816532,21.711311389505862,26.170543137192727,12.821157979220152,19.800480645895004,9.305368898063898,23.999809893965722
37,20.88705804646015,18.020891776680948,21.662773130834104,26.1650963306427,12.633305712789298,19.779374895989896,9.254209488257766,23.997789922356606
38,20.53233995139599,17.63597129583359,21.599170614778995,26.15971244573593,12.45108711719513,20.004833017289638,9.19941311366856,23.996022206544875
39,20.195789632201194,17.29440149962902,21.55741918981075,26.15442612171173,12.226926134154201,19.987340199947358,9.146283455565571,23.994484490156175
40,19.859214571118354,16.97885007560253,21.547719909250738,26.149241909384727,11.968939128145575,19.969504584372043,9.094933673366905,23.993157035112382
41,19.54817288815975,16.699276888370512,21.50419143140316,26.144173121452333,11.764902422949671,19.949046966433524,9.04172230064869,23.992021256685256
42,19.271301013231277,16.43618433624506,21.4929813221097,26.13921168446541,11.683752740174532,19.92955639064312,8.986531832441688,23.991056194901468
43,19.023922079801558,16.201115810871123,21.437411381304265,25.425879323482512,11.505364527180792,19.908457739651205,8.9303192704916,23.990240371227266
44,18.797635117173193,15.978428266942501,21.42870712429285,25.279009014368057,11.546536444686353,19.88200239241123,8.872625053301453,23.989556601643564
45,18.59468195736408,15.782950401306152,21.619493848085405,25.27670881152153,11.419561632722615,19.85016373991966,8.812440288811922,23.988985234498976
46,18.416189882159234,15.605815061926842,21.679730492830277,25.279976725578308,11.340532670170068,19.830180533230305,8.749874307215213,23.98851235508919
47,18.25221078693867,15.450101421773434,21.665025122463703,25.283351254463195,11.278839320782572,19.80875955671072,8.68496263474226,23.988120704889297
48,18.106690937280653,15.313221326470375,21.77006632089615,25.28651497066021,11.238141272962093,19.786931727826595,8.61661819256842,23.98779736161232
49,17.968961428105832,15.177129912376405,21.981414622068407,25.28946818113327,11.14609934464097,19.764519599080085,8.545211626961827,23.987532386183737
50,17.852004735171796,15.062306436896325,21.913586957752706,25.29223063290119,11.06396071901545,19.74169534444809,8.46865112222731,23.98731487393379
51,17.737475536763668,14.961316162347794,21.910846257209776,25.2947958111763,11.036188220139593,19.718352626264096,8.387829036265611,23.987134060263635
52,17.637536203861238,14.861748807132244,21.995253190398216,25.297160533070564,10.94631854267791,19.69497193992138,8.302432573214173,23.986986282467843
53,17.54434342086315,14.775473162531853,23.451565578579903,25.299357077479364,10.87436811607331,19.67095902264118,8.210777799040079,23.98686299920082
54,17.457673025131225,14.698424440622329,22.787321251630782,25.30139365196228,10.884831248782575,19.646796791255476,8.113158677890898,23.98676084280014
55,17.37863104492426,14.623497354984284,606.8132727980613,25.30328542292118,10.704535164497793,19.818276369571684,8.010884678736328,23.98667420744896
56,17.31024121493101,14.553339606523513,25.10462219417095,25.30501032471657,10.781289228517561,19.791172321140767,7.9037124291062355,23.986601850390436
57,17.244626964628697,14.481760983914137,24.724781726300716,25.30660837292671,10.846349288430066,19.767812341451645,7.79229545108974,23.986539429426195
58,17.194476099312304,14.408978961408138,24.438351215422152,25.30807473063469,10.640054760873317,19.743421472609043,7.673899867758155,23.986485490202902
59,17.13029592037201,14.333147554844619,24.214763057231902,25.30941646397114,10.630796799995005,19.719012401998043,7.552582143992185,23.98644000887871
60,17.0697477504611,14.255341449379921,24.060301788151264,25.310658180713652,10.676032539550215,19.69415112435818,7.438937517255544,23.986398902535438
61,17.012565241008996,14.183827382326125,23.956230732798577,25.311782032251358,10.668660816270858,19.66971904784441,7.343311770260334,23.986362320184707
62,16.957941979914903,14.116893416643142,23.883111706376077,25.312807020545005,10.610097819194198,18.778990821540354,7.253896988928318,23.986330351233484
63,16.905816067010164,14.052995420992374,23.90426195859909,25.313731837272645,10.756286189705133,18.66552931368351,7.174437551945448,23.986300963163377
64,16.857719828933476,13.991184187680483,24.024101512134074,25.31457840204239,10.647428687755019,18.634198102355004,7.095221945643425,23.98627461194992
65,16.81090541034937,13.928489925712347,23.745371529459952,25.315340718626977,10.532775639835744,18.603439463675024,7.0234148479998115,23.986250704526903
66,16.766589945554735,13.867689709365369,23.486441001296043,25.31602800190449,10.412356227636337,18.57285210043192,6.954028183966875,23.986228343844413
67,16.72464022114873,13.808450292795897,23.71708810776472,25.316664135456087,10.443689122702926,18.542211398482323,6.88705527447164,23.98620671629906
68,16.67960285395384,13.752903179824353,23.910283721983433,25.31722185909748,10.423139022197574,18.710967245697976,6.821223867684603,23.986187607049942
69,16.605803194642068,13.700864208489657,23.847989420592786,25.317704650759698,10.401671356149018,18.73031060397625,6.756643456220627,23.98616927564144
70,16.066804064810277,13.649898404628038,23.90156761109829,25.31814775466919,10.35167387407273,18.685295586287975,6.697201243788004,23.986153635382653
71,15.728259486705065,13.597821003943682,23.856600122153758,25.31853547692299,10.35073336744681,18.653807091712952,6.639612248912454,23.986137408018113
72,15.637860509008169,13.549998354911803,23.656094466149806,25.318876680731773,10.386567606963217,18.621970231831074,6.585780970752239,23.986122357845307
73,15.564433901011943,13.503956572711468,23.74739718735218,25.319179862737656,10.309972697030753,18.589369912445544,6.522722008824348,23.98610902130604
74,15.47266361862421,13.753929819911718,23.619437597692013,25.319423812627793,10.276951420772821,18.556275333464146,6.452686397731304,23.9860967874527
75,15.388178769499063,13.69786745607853,23.675527435541152,25.31965125799179,10.258618899807335,18.522379094362257,6.3838967334479095,23.986082795262337
76,14.111566834896802,13.654944291710853,23.69111364632845,25.319831788539886,10.248598738852888,18.286927534639837,6.322864826768637,23.986071458458902
77,13.836499160528183,13.616582921147346,23.72024820446968,25.319975513219834,10.239913177490234,18.451554796099664,6.264055901765824,23.9860601067543
78,13.710925544798375,13.573190742731095,23.674398079514503,25.32009249031544,10.22887650495395,18.411653165519237,6.212443320453167,23.986050498485564
79,13.599791918694972,13.53512159436941,23.628693708777426,25.320186591148378,10.20424610460177,18.37574239075184,6.163946908712387,23.986039528250693
80,13.49073972851038,13.497679109871388,23.582657834887506,25.32025272846222,10.189016007725149,18.33869884759188,6.1204350657761095,23.98603085875511
81,13.383338566869497,13.459937583655119,23.53621925711632,25.3202877163887,10.157471319008618,18.097878612577915,6.0797600716352465,23.986021506786347
82,13.276998275518418,13.43098975121975,23.48929060399532,25.320317646861078,10.163659367337823,17.919338388741018,6.043067015707493,23.986012825369833
83,13.17173149138689,13.395863194018602,23.441783687472345,25.320314401388167,10.140249332785606,17.87031683474779,6.004934442043305,23.986003759503365
84,13.066941364854575,13.359933634847403,23.393558789789676,25.320292192697526,10.128503921069205,17.82607830762863,5.971397534385323,23.985996124148368
85,12.962453646212817,13.328496774286032,23.34401729851961,25.32025969028473,10.105730749759823,17.5741976082325,5.9383803404867646,23.985988661646843
86,12.858004695922137,13.3018400169909,23.20477568358183,24.94805645942688,10.106644278671592,17.730261020362377,5.905433213338256,23.985982748866082
87,12.753102354705334,13.271337142586708,23.19373169541359,24.93151159286499,10.094940121844411,17.67401043623686,5.878606064245105,23.985974237322807
88,12.647978691756725,13.241146297007798,23.182549411058424,24.923530772328377,10.050790777429938,17.623257787525652,5.851265443861484,23.985967364907264
89,12.542535031586885,13.214001896977425,23.171160095930098,24.919508135318758,10.051747987791895,17.569824755191803,5.82201420031488,23.98596075475216
90,12.936409247666598,13.187693563103675,23.159528410434724,24.91738879084587,10.017884472291916,17.30601186156273,5.791343514248728,23.98595512807369
91,12.766940727084876,13.164733935892581,23.147634941339494,24.91625098288059,10.033276833593845,17.45552028119564,5.765054330229759,23.985949251055718
92,13.59505104497075,13.135330430418254,23.135503134131433,24.915632379055022,9.995839624200016,17.38876154869795,5.747107864171267,23.985945242643357
93,15.039489597082138,13.112649346888066,23.12303647696972,24.91531400680542,9.976945809368043,17.08412037342787,5.730095682665706,23.916102334856987
94,12.097291856259108,13.092041715979576,23.110279989242553,24.915129137039184,9.981823337543755,17.260419933497907,5.712885006517172,23.916058990359307
95,11.976003025472163,13.071317110955714,23.097211375832558,24.915062519907952,9.942091834079474,17.189211340248583,5.69211478754878,23.916048127412797
96,11.861787454038858,13.04982373341918,23.083822521567345,24.91504955291748,9.92395447799936,17.12229942083359,5.675095761939883,23.916036495566367
97,11.749763407558202,13.029671357572079,23.07010636627674,24.91506029367447,9.906118371058255,17.00135313719511,5.652869799733162,23.91602655649185
98,11.637849625200033,13.012582885473966,23.056045830249786,24.91508468389511,9.895268168114125,16.947436913847923,5.633160857856273,23.9160175383091
99,11.525678330659867,12.693463990837335,23.041635060310362,24.915126305818557,9.885072463937103,16.881031495332717,5.617892790213228,23.91600894033909
100,11.413216960430145,12.67992823123932,23.026858881115913,24.915179809927942,9.859507549460977,16.8027481675148,5.5976976182311775,23.9160009175539
101,11.300588417053223,12.655868238210678,23.011696341633797,24.915229266881944,9.990273316949606,17.153301790356636,5.582019209861755,23.915993455052377
102,11.187854816019534,12.632346804440022,22.996138700842856,24.915277615189552,9.955390046723187,17.069072434306143,5.5700493672862645,23.91598697602749
103,11.075167220830917,12.623502021282912,22.980168983340263,24.915324088931083,9.990279312524944,16.98208929747343,5.558201799914241,23.91598036289215
104,10.962684538960456,13.976705230772495,22.963769656419753,24.91536174416542,9.937299713678659,16.88861800432205,5.54450093973428,23.9159736931324
105,10.850562329590321,16.390696737915277,22.946934497356416,24.915397557616235,9.984416996873914,16.787115079164504,209.88600605279208,23.915968811511995
106,10.739002082496881,15.791824822127818,22.92965350151062,24.915448567271234,9.892452887352556,16.67517845481634,7.329566494002938,23.915963163971902
107,10.628200502693653,15.66255276352167,22.911916223168372,24.91548889875412,9.945566261466592,16.552162823081016,7.326453723758459,23.91595854759216
108,10.518392787873745,15.448296505212785,22.893696737289428,24.915525457262994,9.903749327547848,16.426073202490805,7.304950397089124,23.915953335165977
109,10.40980968028307,15.413025124371051,22.874976915121078,24.915553095936776,10.004351670108736,16.295597326755523,7.289839608594775,23.915949016809464
110,10.302643433213234,15.393547415733337,22.85574469268322,24.91558603644371,9.763715732842684,16.078068067133426,7.109454762935639,23.91594504714012
111,10.19721258059144,15.361618569493293,22.836075082421303,24.915613207221032,9.765748792048544,16.05069230943918,7.117221392318607,23.915941128134726
112,10.093735843896866,15.334482033550739,22.8157546967268,24.915631213784216,9.73052079603076,15.890221256017686,7.110924296453595,23.91593727171421
113,9.99246520921588,15.324398846924305,22.794980436563492,24.915650498867034,9.849235452339054,15.71717199087143,7.105433985218406,23.915934604406356
114,9.893626504391431,15.296087418496608,22.77350004017353,24.915667593479156,9.659907348174603,15.540712258219719,7.100047825276851,23.915931832790374
115,9.797474806755782,15.265279914438725,22.751747292280196,24.915685105323792,9.641396924760192,15.357283101975918,7.094522098824382,23.915929210186004
116,9.704151541739702,15.24706252515316,22.742331543564795,24.915694800019264,9.685275597963482,15.156835633516312,7.089549811556935,23.91592619717121
117,9.61388377174735,15.215176211297512,22.718748098611833,24.915708351135255,9.762959509668871,14.792251735925674,6.833419089764357,23.915923312306404
118,9.52684745118022,15.186853440105915,22.6944217056036,24.915724155306815,9.588446889072657,14.763023760914802,6.832897314056754,23.915922179818153
119,9.44314176440239,15.1676653906703,22.669275173544882,24.915743896365164,9.672773433383554,14.546255768835545,6.8304818827658895,23.91591973900795
120,9.362900496274232,15.127125656604766,22.643538397550582,24.91575745344162,9.724546445626766,14.336438596248627,6.827434389665723,23.91591746211052
121,9.28618893250823,15.095630557835102,22.61671175956726,24.915772879123686,9.564111780002714,13.586373336613178,6.824518357217312,23.91591521501541
122,9.213057818636297,15.06871817857027,22.586050167679787,24.91578113734722,9.558188001252711,13.336783151328564,6.821625720337034,23.915913328528404
123,9.143532257154584,15.044881558418274,22.558141735196113,24.915786677598952,9.86724761929363,13.291729067265987,6.8180508352816105,23.915912041068076
124,9.077563827112318,15.019798997044564,22.530057415366173,24.91579784154892,9.562266496755182,13.071512816101313,6.815174780040979,23.915910166501998
125,9.015157566592098,14.987928034365178,22.50116378068924,24.915804061293603,9.512802954763174,12.858033362776041,6.613531282544136,23.91590888798237
126,8.95622596256435,14.97974761724472,22.471435156464576,24.915814077854158,9.504922982491554,12.653379962593316,6.612179727107287,23.915907001495363
127,8.900674876570701,14.96703145802021,22.406499052047728,24.915819787979125,9.478414125554263,12.458715984225273,6.609680427610874,23.91590636074543
128,8.84841568544507,14.899104125797749,22.40005729496479,24.91582487821579,9.462788030970842,12.275141017138958,6.607457786053419,23.915904703736306
129,8.799329746700824,14.883898882567882,22.39350262582302,24.91582908332348,9.55849213260226,12.102634983509779,6.606303556635976,23.915903449058533
130,8.753282798081637,14.877269287407398,22.386810222268103,24.915833938121796,9.438010954856873,11.946281821280717,6.603321287781,23.915902754664423
131,8.710102425608785,14.769597047567368,22.379921126365662,24.915837234258653,9.439714068640024,11.8038528829813,6.601128174737096,23.915901324152948
132,8.66302709421143,14.715964657068252,22.37281757593155,24.91584155857563,9.437966955732554,11.67761800736189,6.598427852243185,23.915900680422784
133,8.614117090124637,14.732800593972206,22.365534380078316,24.835198241472245,9.399701094161719,11.563267461955547,6.5948739979416136,23.915899309515954
134,8.578865263191982,14.629531994462013,22.35807620584965,24.835107979178428,9.409588935552165,11.465040051937104,6.5939084004610775,23.915898448228837
135,8.54563628975302,14.523113343119622,22.350437927246094,24.83502677679062,9.409293744713068,11.374989965558052,6.591072595119476,23.901968297362327
136,8.514609875902533,14.484647698700428,22.342608976364136,24.83495927751064,9.37993412176147,11.299654772877693,6.5878495022654535,23.90196707546711
137,8.485564253618941,14.461175446212291,22.334622338414192,24.834906789660455,9.40704342154786,11.23472013734281,6.58691797927022,23.901966509222984
138,8.458347896952182,14.395986472070216,22.326563358306885,24.83483643233776,9.66065998999402,10.141823086887598,6.581261990219355,23.901965749263763
139,8.432871206989512,14.344039259850978,22.31829182803631,24.834797021746635,9.374055623356252,9.743639777973295,6.579625865072012,23.901965582370757
140,8.409068644605577,14.357242454588413,22.309823855757713,24.83477135002613,9.33747899858281,9.696172721683979,6.578372612595558,23.901965680718423
141,8.386656043305994,14.326673474907874,22.301167556643485,24.834739112854002,9.318497972469777,9.59271327778697,6.575852883979678,23.901965519785882
142,8.3656469931826,14.310260757803917,22.292302951216698,24.834708747267722,9.307546307891608,9.523151260614394,6.57238696552813,23.901965156197548
143,8.346144647244364,14.280496962368488,22.283229288458823,24.834659373760225,9.295602472545578,9.461698516085743,6.56953187584877,23.901964750885963
144,8.327779681468382,14.243576963245868,22.273863407969476,24.834637892246246,9.28843341176398,9.416977779567242,6.566278375312686,23.901964938640596
145,8.310491054598241,13.991965974867345,22.264511251449584,24.834615576267243,9.286521567730233,9.374347478896379,6.561721753329039,23.90196458697319
146,8.294108264800162,13.964027039706707,22.254878810048105,24.83460132777691,9.293473780713976,9.345977601036429,6.268234191089869,23.90196458697319
147,8.278635718626902,13.95724989026785,22.24489382505417,24.834579399228097,9.273475439986214,9.320950428023934,6.225585162639618,23.9019639223814
148,8.263881655409932,13.9437052115798,22.234661561250686,24.83456562757492,9.300085296016187,9.294314110279084,6.207595183700323,23.901963776350023
149,8.249951121211051,13.933072447776794,22.224164894223215,24.834551665186883,9.41611226578243,9.278282185271383,6.198351591825485,23.90196324288845
150,8.226144705619664,13.91831182986498,22.213404157757758,24.83453878760338,9.26608277792111,8.39586812928319,6.192582628503442,23.901962965726852
151,8.212824860215187,13.792235113680363,22.203067007660866,24.834527239203453,9.237061249930411,8.388321374729276,6.18876293823123,23.901963460445405
152,8.200911237113178,13.905130070447921,22.19157133102417,24.834525108337402,9.221099272836,8.354750034213065,6.185604432225228,23.901962912082674
153,8.178762370161712,13.787713372707367,22.180021652579306,24.834514421224593,9.21418363302946,7.290086098015308,6.182951522246003,23.901962432265282
154,8.105502876359969,13.780339473485947,22.168174183368684,24.834504199028014,9.211642711982131,7.225071979686618,6.181235049292445,23.901962685585023
155,8.172261835820972,13.875936330854893,22.156705674529075,24.83449751138687,9.21185650085099,7.164176754653454,6.179492752626539,23.901962420344354
156,8.14342079386115,13.77134012579918,22.144609731435775,24.834494334459304,9.193975061085075,7.112872485443949,6.178038789704442,23.901962286233903
157,8.074870766047388,13.766810293495656,22.131981536746025,24.834492790699006,9.185369455395266,7.060128605365753,6.176951937004924,23.901962032914163
158,8.084186214394867,13.755689322948456,22.11902664601803,24.834483164548875,9.177643264550715,7.015633157640695,6.175814625993371,23.901961946487425
159,8.075013794191182,13.852324768900871,22.105742931365967,24.834478241205215,9.17831977242604,6.977701510488987,6.174749106541276,23.9019614726305
160,8.06629093149677,13.75274749547243,22.09212300479412,24.834473994374274,9.181201736768708,6.941456939280033,6.173787764459848,23.901961636543273
161,8.05787295754999,13.850832177698612,22.078157648444176,24.83447008728981,9.16259419824928,6.450614012219011,6.172795570641756,23.90196140408516
162,8.049654210638256,13.858574989438058,22.06420045495033,24.834463995695113,9.155967751145363,6.503550024703145,6.171956630051136,23.901961708068846
163,8.041751940455288,13.842056636512279,22.052105182409285,24.834458500146866,9.148184507573024,6.228092139959335,6.171007026731968,23.901961028575897
164,8.034156773705035,13.753076907992362,22.037922790646554,24.83445996642113,9.137093489198014,6.232656350359321,6.170170172303915,23.901960876584052
165,8.026602051313967,13.739818924665451,22.023396944999696,24.834461051225663,9.136336710141041,6.212984285876155,6.169335085898638,23.90196084678173
166,8.019327731058002,13.72466438561678,22.00854130089283,24.83445888161659,9.140101947356015,6.191599000245333,6.168507835268974,23.901960557699205
167,7.949748420529067,13.714928248524666,21.993352484703063,24.834459668397905,9.125586001761258,6.172345231287181,6.167742128670215,23.901960211992265
168,7.877785274200141,13.709140917658805,21.970896312594412,24.83445664048195,9.112092468119226,6.147886819206178,6.166858538612724,23.90196039676666
169,7.932516927551478,13.703149522840977,21.967728880047797,24.834455981850624,9.106427283864468,6.123947458155453,6.166330653801561,23.901959878206252
170,7.941322036273777,13.672480641305446,21.964491578936578,24.834455707669257,9.108739412482828,6.102263829298318,6.1653843998908995,23.90195951163769
171,7.941231073439122,13.68662995249033,21.961186319589615,24.83445294201374,9.109667447349057,6.083372948691249,6.164627896994352,23.90195972919464
172,7.855438819155097,13.703516374528409,21.957811602950095,24.834451135993003,9.091012468026019,6.065861295163631,6.163812062889337,23.901959282159805
173,7.851872187387198,13.670202301442623,21.954363945126534,24.83445329964161,9.079210845474154,6.048332305438817,6.162925764918327,23.901959037780763
174,7.803281154669821,13.680419734120369,21.950844889879228,24.834451791644096,9.072004401939921,6.03193517383188,6.161877291277051,23.90195904672146
175,7.82302270969376,13.666706542670727,21.947252574563027,24.818291229009628,9.060616311733611,6.015893434360623,6.16104176454246,23.90195876657963
176,7.702277815248817,13.663140434026719,21.943585562705994,24.818286311626434,9.05413760195952,6.000853190012276,6.16006174609065,23.901958814263345
177,7.726140066515654,13.65816272497177,21.939845922589303,24.818287140130998,9.10984245839063,5.986133161373436,6.159227227419615,23.899175164103507
178,7.822970777004957,13.756879799067974,21.936030054092406,24.81828756928444,9.075693536340259,5.972924042120576,6.158198795467615,23.899174973368645
179,7.80239966660738,13.650263084471225,21.932138457894325,24.81828617155552,9.045881960215047,5.9602800223976375,6.157232251018286,23.899175128340723
180,7.7678504507988695,13.74621173888445,21.92817135155201,24.818285286426544,9.033008254738524,5.947361611761153,6.1561639428138735,23.899175333976746
181,7.676270058564842,13.730026124417781,21.924129033088683,24.81828789114952,9.0236200853833,5.936077607050538,6.155176103115082,23.899175077676773
182,7.670030960813165,13.62833701223135,21.920009583234787,24.818285828828813,9.013282494503073,5.925065619684756,6.15438447073102,23.89917496442795
183,7.636071709450334,13.625311459600926,21.91581179201603,24.818286448717117,9.005496409977786,5.912705418094992,6.153078835457563,23.899175503849982
184,7.577354842983186,13.625351974368096,21.911536437273025,24.818283480405807,8.997686478192918,5.899869715236127,6.1523143097758295,23.899175295233725
185,7.525827081128955,13.623348993062972,21.90718593597412,24.818280512094496,9.037412053579464,5.890147997811437,6.151237181574106,23.899175134301185
186,7.510885637020692,13.575452737510204,21.902757865190505,24.81828493475914,9.005304894514847,5.881147559918463,6.15012523047626,23.899174973368645
187,7.469820426008664,13.573905266821384,21.898253056406976,24.818283808231353,8.980031092080754,5.873145481944084,6.056781022250652,23.899175310134886
188,7.421667782007717,13.571764242649078,21.893673366308214,24.818280160427094,8.967521936574485,5.865186080895365,6.055989257991314,23.899175292253496
189,7.453793834568932,13.57230544090271,21.889016398787497,24.81827754676342,8.953860456682742,5.856835045479238,6.055270857363939,23.899174723029137
190,7.381206359574572,13.569923049211502,21.884285235404967,24.818280228972434,8.943176519940607,5.845212642289698,6.054646441340447,23.89917456805706
191,7.366529865004122,13.569030322134495,21.87947788834572,24.81827572286129,8.933554914977867,5.827646675892174,6.054063688218593,23.89917472600937
192,7.361965649598278,13.569122244417667,21.874607703089715,24.818277817964553,8.923306084459181,5.81228576656431,6.053535228222609,23.899174922704695
193,7.3535414626123385,13.570172654092312,21.86966644525528,24.818274655938147,8.934747547516599,5.80044124033302,6.053062828630209,23.8991746455431
194,7.345959320920519,13.568110257387161,21.864652493596076,24.818276661634446,8.930531521199736,5.783022589050233,6.0526525497436525,23.89917475283146
195,7.3327286438085135,13.566763614118099,21.859566089510917,24.81827501952648,8.908819164242596,5.766978271864355,6.052262115105987,23.89917460978031
196,7.331998085347005,13.56744047254324,21.85440964400768,24.818273732066153,8.897951127483974,5.752662887983024,6.051895493641496,23.899174895882606
197,7.325611677323468,13.565955820679665,21.849184545874596,24.818274360895156,8.88973721852526,5.738685654662549,6.051554549857974,23.899174293875696
198,7.316966468817554,13.562907695770264,21.843892574310303,24.818269032239915,8.882904211513232,5.722913904674352,6.051211639493704,23.89917427301407
199,7.306565505079925,13.563672511279583,21.838533386588097,24.818270483613013,8.873300733894576,5.711594746261835,6.050901868194342,23.899174883961678
200,7.299616401875392,13.562270720303058,21.8331070959568,24.81826702952385,8.868364669079892,5.699384780414403,6.050585711747408,23.89917452633381
201,7.290649709664285,13.562025848031045,21.82761556506157,24.818269008398055,8.859665472700726,5.686909086070955,6.050252237915993,23.89917443394661
202,7.28653520795051,13.561723883450032,21.822058776021002,24.818266913294792,8.903363075992093,5.673559738695621,6.04996895827353,23.89917494058609
203,7.283129295450635,13.558643472194671,21.81643806397915,24.81827288866043,8.886660123523324,5.6635128071531655,6.049639969319105,23.899174705147743
204,7.27856633849442,13.559256003797055,21.81075339615345,24.818265649676324,8.849853606510441,5.655126228183508,6.049318872764706,23.899174332618713
205,7.2708138051442806,13.562029968202115,21.805005860328674,24.81826864182949,8.837877483456396,5.647659363597631,6.0490463428199295,23.899174532294275
206,7.2655680913012475,13.565403321385384,21.799196794629097,24.818268603086473,8.831416171614546,5.640618348866701,6.0486940436065195,23.899174532294275
207,7.244163390528411,13.560799320042133,21.79332586824894,24.818265283107756,8.826776973123197,5.633362038061023,6.048408763855695,23.899174597859382
208,7.238297298364341,13.560401679575444,21.787393242120743,24.818262737989425,8.821763622818981,5.624232170917094,6.048081965744496,23.899174082279206
209,7.234184699179605,13.556630577147008,21.78090845644474,24.818268394470216,8.814974570763297,5.6169634107500315,6.047790622711181,23.89917437136173
