,site4
0,3.5227153
1,3.5227153
2,3.5227153
3,3.5227153
4,3.5227153
5,3.5227153
6,3.5227153
7,3.5227153
8,3.5227153
9,3.5227153
10,3.5227153
11,3.5227153
12,3.5227153
13,3.5227153
14,3.5227153
15,3.5227153
16,3.5227153
17,3.5227153
18,3.5227153
19,3.5227153
20,3.5227153
21,3.5227153
22,3.5227153
23,3.5227153
24,3.5227153
25,3.5227153
26,3.5227153
27,3.5227153
28,3.5227153
29,3.5227153
30,3.5227153
31,3.5227153
32,3.5227153
33,3.5227153
34,3.5227153
35,3.5227153
36,3.5227153
37,3.5227153
38,3.5227153
39,3.5227153
40,3.5227153
41,3.5227153
42,3.5227153
43,3.5227153
44,3.5227153
45,3.5227153
46,3.5227153
47,3.5227153
48,3.5227153
49,3.5227153
50,3.5227153
51,3.5227153
52,3.5227153
53,3.5227153
54,3.5227153
55,3.5227153
56,3.5227153
57,3.5227153
58,3.5227153
59,3.5227153
60,3.5227153
61,3.5227153
62,3.5227153
63,3.5227153
64,3.5227153
65,3.5227153
66,3.5227153
67,3.5227153
68,3.5227153
69,3.5227153
70,3.5227153
71,3.5227153
72,3.5227153
73,3.5227153
74,3.5227153
75,3.5227153
76,3.5227153
77,3.5227153
78,3.5227153
79,3.5227153
80,3.5227153
81,3.5227153
82,3.5227153
83,3.5227153
84,3.5227153
85,3.5227153
86,3.5227153
87,3.5227153
88,3.5227153
89,3.5227153
90,3.5227153
91,3.5227153
92,3.5227153
93,3.5227153
94,3.5227153
95,3.5227153
96,3.5227153
97,3.5227153
98,3.5227153
99,3.5227153
100,3.5227153
101,3.5227153
102,3.5227153
103,3.5227153
104,3.5227153
105,3.5227153
106,3.5227153
107,3.5227153
108,3.5227153
109,3.5227153
110,3.5227153
111,3.5227153
112,3.5227153
113,3.5227153
114,3.5227153
115,3.5227153
116,3.5227153
117,3.5227153
118,3.5227153
119,3.5227153
120,3.5227153
121,3.5227153
122,3.5227153
123,3.5227153
124,3.5227153
125,3.5227153
126,3.5227153
127,3.5227153
128,3.5227153
129,3.5227153
130,3.5227153
131,3.5227153
132,3.5227153
133,3.5227153
134,3.5227153
135,3.5227153
136,3.5227153
137,3.5227153
138,3.5227153
139,3.5227153
140,3.5227153
141,3.5227153
142,3.5227153
143,3.5227153
144,3.5227153
145,3.5227153
146,3.5227153
147,3.5227153
148,3.5227153
149,3.5227153
150,3.5227153
151,3.5227153
152,3.5227153
153,3.5227153
154,3.5227153
155,3.5227153
156,3.5227153
157,3.5227153
158,3.5227153
159,3.5227153
160,3.5227153
161,3.5227153
162,3.5227153
163,3.5227153
164,3.5227153
165,3.5227153
166,3.5227153
167,3.5227153
168,3.5227153
