,0,1,2,3,train_loss,val_loss
78,2,64.0,4.0,2.0,4.691581920904572,7.40405661833027
79,256,256.0,8.0,64.0,1.9801514373969262,5.978806597614742
80,32,32.0,,,3.1039895924190057,6.929987391841639
81,64,256.0,16.0,32.0,2.0796828707553217,6.189462221477019
82,64,16.0,,,3.059825979286339,8.884035610699135
83,2,4.0,2.0,,5.147845070437994,4.772715718182532
84,2,32.0,,,4.927365334811154,5.4207035436707995
85,32,16.0,,,3.280637856129091,5.9371746067540805
86,4,32.0,8.0,,4.2854134616074155,9.808478289855563
87,64,8.0,64.0,16.0,2.7072637454448274,7.422491044283886
88,16,256.0,64.0,8.0,2.4218396041683734,6.394994464907796
89,8,4.0,,,4.459073063613847,7.591384033769693
90,8,16.0,128.0,16.0,3.596350327576977,10.537750237159756
91,128,128.0,16.0,64.0,2.0329601467821052,6.776720248315806
92,128,4.0,32.0,2.0,3.3205389670128937,8.111985276213483
93,4,2.0,32.0,8.0,4.537021034432342,7.776125455241165
94,64,128.0,64.0,256.0,1.8965480640737806,6.25239517069705
95,8,2.0,32.0,2.0,4.322780297049903,6.9862378727612295
96,8,2.0,,,4.368553275234532,6.631417942685277
97,256,4.0,,,2.822693032128504,6.083252931635664
98,4,32.0,16.0,256.0,4.11001152325276,12.25082029500612
99,2,256.0,,,4.619834578711772,8.89836875935976
100,2,256.0,256.0,,4.58343682048656,5.342705695862355
101,4,8.0,64.0,,4.109091385287698,7.448584923967719
102,16,128.0,,,3.0547139582156673,7.131949402401628
103,16,32.0,64.0,16.0,2.7473817555451534,7.879327590910962
104,256,256.0,16.0,,1.9049978367433067,5.812121530969668
105,256,16.0,128.0,256.0,2.0113347662434675,5.2127254038255515
106,16,128.0,8.0,64.0,2.7662559376182037,5.473425134693718
107,16,64.0,8.0,,3.3619614650823064,7.354122340186782
108,256,32.0,,,2.4968997949354814,5.660838795917352
109,32,64.0,,,2.9176741705435556,7.079288325329191
110,128,2.0,,,3.382806301159086,8.721594608095678
111,64,16.0,64.0,,2.58056343793415,6.424407772817043
112,4,256.0,128.0,32.0,3.912961226574378,5.216574347641157
113,128,128.0,,,2.226358121433412,7.426830106319293
114,64,8.0,64.0,,2.8120388474429494,4.993831718214989
115,256,16.0,8.0,2.0,2.4834778778270117,6.153983121274606
116,8,8.0,128.0,,3.8109520020734053,9.177007692035126
117,8,128.0,2.0,256.0,3.4259889426464216,8.939890770973719
118,128,8.0,256.0,,2.385837201914401,6.571697495563523
119,16,16.0,256.0,,2.9331981363514195,7.496373567852475
120,64,64.0,8.0,,2.871307587126503,6.1701766730683
121,8,128.0,32.0,,3.3586883124487947,7.514754791936797
122,2,128.0,4.0,,16.604614981856198,14.684326207793276
123,8,256.0,16.0,,3.111191162612522,7.548126874920792
124,8,64.0,2.0,,16.92583337173611,14.813568854008032
