,site3
0,0.5434985
1,0.5434985
2,0.5434985
3,0.5434985
4,0.5434985
5,0.5434985
6,0.5434985
7,0.5434985
8,0.5434985
9,0.5434985
10,0.5434985
11,0.5434985
12,0.5434985
13,0.5434985
14,0.5434985
15,0.5434985
16,0.5434985
17,0.5434985
18,0.5434985
19,0.5434985
20,0.5434985
21,0.5434985
22,0.5434985
23,0.5434985
24,0.5434985
25,0.5434985
26,0.5434985
27,0.5434985
28,0.5434985
29,0.5434985
30,0.5434985
31,2.752494
32,2.9313955
33,2.839199
34,2.7772033
35,2.6643414
36,2.4383726
37,2.6419654
38,2.7278523
39,2.6772814
40,2.6285744
41,2.6561146
42,2.67449
43,2.6120572
44,2.5763729
45,2.5520067
46,2.4753287
47,2.9610896
48,2.9134142
49,2.7900362
50,2.6119123
51,2.630977
52,2.7928834
53,2.900929
54,2.8340855
55,2.691897
56,2.3840697
57,2.2626727
58,2.2336154
59,2.3243122
60,2.327001
61,2.3855581
62,2.826025
63,2.4010456
64,2.976471
65,2.8736596
66,2.6414926
67,2.7120287
68,1.8804255
69,2.2648594
70,2.594191
71,1.9504163
72,1.6515299
73,2.5812724
74,2.6352937
75,2.5150137
76,2.2834013
77,1.8324171
78,2.1469307
79,0.61086273
80,0.5434985
81,1.8371724
82,1.3629297
83,2.797298
84,2.4001834
85,2.9059837
86,2.6931639
87,2.7274501
88,1.2403971
89,1.6515299
90,2.4389153
91,2.5010676
92,2.2415328
93,3.278524
94,3.0867763
95,2.569973
96,3.8380828
97,2.5516381
98,3.2660375
99,1.8443899
100,3.4561543
101,3.3884392
102,2.576572
103,4.007183
104,3.9410353
105,4.369105
106,2.8850965
107,2.4735847
108,4.1213684
109,3.3050003
110,2.995338
111,3.1473494
112,3.457312
113,3.840074
114,4.00972
115,4.931758
116,4.849679
117,2.8820589
118,4.2644324
119,3.982283
120,4.5651317
121,5.0535884
122,5.2493544
123,5.333697
124,3.076067
125,5.1004195
126,5.3130527
127,5.3474994
128,5.1755857
129,6.7763524
130,7.583839
131,7.3986335
132,6.944288
133,5.981493
134,6.5672655
135,5.8917317
136,7.1057057
137,6.36749
138,6.434966
139,7.5641375
140,7.95948
141,6.827323
142,6.2053347
143,6.1359224
144,5.1405897
145,6.2389345
146,4.7986
147,6.443888
148,5.6841583
149,7.13337
150,5.668921
151,6.7443852
152,5.492757
153,6.9902544
154,7.6660895
155,5.202173
156,7.6977067
157,7.409695
158,5.7852483
159,8.483364
160,7.989603
161,8.65908
162,9.448169
163,7.9862065
164,9.287307
165,7.545464
166,6.187135
167,8.931458
168,10.037498
169,9.743735
170,8.743986
171,9.965868
172,8.637107
173,9.413861
174,7.0683455
175,9.367736
176,9.417413
177,10.736499
178,10.25805
179,9.951983
180,10.442576
181,9.938901
182,7.6279187
183,9.525585
184,10.297288
185,8.4553995
186,8.839116
187,9.147903
188,9.884485
189,10.219282
190,9.730312
191,7.521155
192,9.092493
193,8.680142
194,9.825785
195,10.402523
196,9.947185
197,8.291039
198,9.994996
199,9.814037
200,8.882632
201,9.647101
202,10.009208
203,10.469941
204,8.912046
205,8.573321
206,8.452738
207,8.572971
208,8.178604
209,8.297546
210,11.974193
211,15.838025
212,12.725493
213,6.3556466
214,6.0734982
215,6.942872
216,11.739497
217,13.810471
218,9.55444
219,8.867716
220,12.333472
221,13.507836
222,8.888746
223,5.287229
224,6.7328057
225,4.4588547
226,6.097405
227,5.590884
228,6.500238
229,6.2762876
230,4.991299
231,6.1722617
232,9.3663845
233,8.031229
234,5.849393
235,6.3231044
236,5.69981
237,6.8300223
238,9.380557
239,7.272639
240,7.4773107
241,9.532087
242,6.9587364
243,5.9960613
244,6.017095
245,4.4918814
246,5.0548425
247,5.0102277
248,5.9829655
249,6.145436
250,6.4468546
251,4.7352624
252,6.302981
253,4.2055645
254,4.0959206
255,4.452147
256,5.4278545
257,5.383892
258,5.6456013
259,5.082851
260,4.1273828
261,4.669029
262,5.2819977
263,5.1312304
264,4.4434924
265,5.057546
266,4.5320625
267,4.559428
268,4.420754
269,4.5383096
270,4.522374
271,4.208257
272,3.4296646
273,2.7439392
274,3.1893797
275,2.8161411
276,3.1518764
277,3.1549096
278,3.3185287
279,1.8383719
280,3.1859488
281,3.1475186
282,3.1197329
283,2.9846919
284,2.383803
285,2.8767765
286,1.7398665
287,2.2395098
288,1.7797556
289,2.4994485
290,2.3055253
291,2.368908
292,2.1031554
293,2.4946084
294,1.9967735
295,2.0047364
296,1.7161773
297,1.780029
298,1.6515299
299,2.0626483
300,2.1657028
301,2.406362
302,0.5434985
303,0.6080235
304,2.2816515
305,0.5434985
306,0.5434985
307,2.6485686
308,0.5434985
309,1.5872152
310,0.5434985
311,1.7958064
312,1.1571798
313,1.5000383
314,0.5434985
315,0.5434985
316,0.5434985
317,0.5434985
318,0.5434985
319,0.5434985
320,0.5434985
321,0.5434985
322,0.5434985
323,0.5434985
324,0.5434985
325,0.5434985
326,0.5434985
327,0.5434985
328,0.5434985
329,0.5434985
330,0.5434985
331,0.5434985
332,0.5434985
333,0.5434985
334,0.5434985
335,0.5434985
336,0.5434985
337,0.5434985
338,0.5434985
339,0.5434985
340,0.5434985
341,0.5434985
342,0.5434985
343,0.5434985
344,0.5434985
345,0.5434985
346,0.5434985
347,0.5434985
348,0.5434985
349,0.5434985
350,0.5434985
351,0.5434985
352,0.5434985
353,0.5434985
354,0.5434985
355,0.5434985
356,0.5434985
357,0.5434985
358,0.5434985
359,0.5434985
360,0.5434985
361,0.5434985
362,0.5434985
363,0.5434985
364,0.5434985
