,site1
0,0.86989975
1,0.8733028
2,0.8698989
3,0.87911534
4,0.8698961
5,0.8729955
6,0.8699056
7,0.8716952
8,0.8699055
9,0.86793697
10,0.8671476
11,0.86970526
12,0.8671168
13,0.86797774
14,0.8671416
15,0.8675443
16,0.86713076
17,0.867823
18,0.86727685
19,0.86946696
20,0.86727774
21,0.8712605
22,0.8672831
23,0.8710885
24,0.86727405
25,0.87223595
26,0.86726296
27,0.8686558
28,0.86717534
29,0.8717541
30,0.86718786
31,0.86772215
32,0.86719096
33,0.8681767
34,0.86720407
35,0.86775964
36,0.8672015
37,0.86802304
38,0.86711144
39,0.86765957
40,0.8670967
41,0.8687252
42,0.8670335
43,0.8696594
44,0.86703753
45,0.8694626
46,0.86706734
47,0.88731605
48,0.86703795
49,0.88190675
50,0.8670969
51,0.8844218
52,0.8670811
53,0.87655526
54,0.86703014
55,0.9062504
56,0.8671088
57,0.88303494
58,0.86704934
59,0.88327444
60,0.8670911
61,0.888911
62,0.8670917
63,0.8689005
64,0.86707675
65,0.8682015
66,0.8670778
67,0.86781
68,0.8670992
69,0.868618
70,0.86707485
71,0.86800027
72,0.86705184
73,0.8680717
74,0.8670075
75,0.86909974
76,0.86701536
77,0.8698913
78,0.8669195
79,0.91079307
80,0.86690086
81,0.8953309
82,0.866941
83,0.9048781
84,0.8670422
85,0.904001
86,0.86680776
87,0.9108196
88,0.8670393
89,0.9073036
90,0.86691326
91,0.91019285
92,0.866769
93,0.9176073
94,0.86707777
95,0.8744203
96,0.8672303
97,0.8729685
98,0.86730105
99,0.8769796
100,0.86690223
101,0.88308454
102,0.86706275
103,0.8762139
104,0.8669374
105,0.8889799
106,0.86652565
107,0.88837403
108,0.866603
109,0.8839441
110,0.86668795
111,1.168627
112,0.86676675
113,1.1412054
114,0.86674356
115,1.1586877
116,0.8668947
117,0.9769622
118,0.8668717
119,1.1427884
120,0.86681896
121,1.085316
122,0.8666514
123,1.1433454
124,0.8669752
125,1.2102406
126,0.86705196
127,1.2148069
128,0.8669443
129,1.2414696
130,0.8668361
131,1.2832351
132,0.866905
133,1.3056147
134,0.86700433
135,1.2325705
136,0.86688346
137,1.040586
138,0.86693
139,1.2645426
140,0.8669777
141,1.1762156
142,0.8668466
143,1.2576456
144,0.86693335
145,1.2390141
146,0.8669632
147,1.3830333
148,0.8668983
149,1.3110063
150,0.86685383
151,1.1804044
152,0.86701125
153,1.3439372
154,0.8668537
155,1.2344927
156,0.86693114
157,1.3708935
158,0.86692595
159,1.0048306
160,0.8672821
161,0.9977003
162,0.866956
163,1.1929026
164,0.8667473
165,1.0701851
166,0.8668044
167,1.0894935
168,0.867442
169,1.2639706
170,0.8673394
171,1.1592205
172,0.86675537
173,1.036434
174,0.86707103
175,1.3012743
176,0.86704135
177,1.4480062
178,0.8672267
179,1.1758604
180,0.8672071
181,1.3260504
182,0.8672807
183,1.2760267
184,0.8670566
185,1.3182104
186,0.8671108
187,1.2587194
188,0.8670705
189,1.2191467
190,0.8671301
191,1.1899445
192,0.86727566
193,1.1882708
194,0.86678964
195,1.2130582
196,0.8670342
197,1.1586393
198,0.8669943
199,1.1968954
200,0.86694807
201,0.9557692
202,0.86757004
203,1.2859683
204,0.8673316
205,1.197932
206,0.8674865
207,1.4172201
208,0.86792266
209,1.4331088
210,0.86795604
211,1.348605
212,0.86706567
213,1.4758806
214,0.8670648
215,1.2677375
216,0.8671581
217,1.1726437
218,0.86713046
219,0.9613181
220,0.8689746
221,1.3076568
222,0.8674247
223,1.0779856
224,0.86712414
225,1.0864832
226,0.8671088
227,0.9268234
228,0.867096
229,0.98862505
230,0.86686516
231,0.9820132
232,0.86707854
233,0.9679583
234,0.86687064
235,1.0856912
236,0.86704683
237,0.9543427
238,0.8670642
239,0.96034664
240,0.8670182
241,1.1492324
242,0.86699617
243,1.1484604
244,0.86711514
245,0.9887454
246,0.8670429
247,1.0374911
248,0.86704564
249,1.1424078
250,0.86699843
251,1.0829042
252,0.8670486
253,1.0791813
254,0.867123
255,0.87457705
256,0.86713773
257,0.8709817
258,0.8672135
259,0.8707174
260,0.86703837
261,0.87194073
262,0.8670122
263,0.87763274
264,0.8670137
265,0.8779192
266,0.86688733
267,0.8783386
268,0.8671557
269,0.8727786
270,0.8669201
271,1.0474488
272,0.86712253
273,0.91401255
274,0.8674841
275,0.9693284
276,0.8671049
277,0.98884827
278,0.8673308
279,1.0800805
280,0.8673167
281,0.97925407
282,0.8673003
283,0.9014597
284,0.86711764
285,0.9892802
286,0.8670733
287,0.9694554
288,0.86754584
289,0.91623795
290,0.86706316
291,0.8963006
292,0.86704576
293,0.8796702
294,0.86721665
295,0.94631827
296,0.8672534
297,0.94184
298,0.8676629
299,0.9169791
300,0.8671424
301,0.91446835
302,0.8674185
303,0.88200104
304,0.8679016
305,0.92303455
306,0.86708874
307,0.9058876
308,0.8670776
309,0.92796683
310,0.86708903
311,0.8762908
312,0.86729497
313,0.89122427
314,0.86730313
315,0.8781321
316,0.8671745
317,0.88131154
318,0.8674096
319,0.883131
320,0.86739475
321,0.8788371
322,0.86717635
323,0.88762254
324,0.86718553
325,0.8785007
326,0.86718893
327,0.87407583
328,0.86718667
329,0.87215185
330,0.867188
331,0.88129765
332,0.86711633
333,0.87078357
334,0.86746144
335,0.86713207
336,0.8672564
337,0.8672048
338,0.8671985
339,0.86720306
340,0.86720246
341,0.86720324
342,0.8672035
343,0.8672013
344,0.86720365
345,0.86720455
346,0.8671141
347,0.8671135
348,0.8671108
349,0.86711335
350,0.8671131
351,0.8672793
352,0.86723065
353,0.86759555
354,0.86719275
355,
356,0.8882951
357,0.8882951
358,0.8882951
359,0.8882951
360,0.8882951
361,0.8882951
362,0.8882951
363,0.8882951
364,0.8882951
365,0.8882951
366,0.8882951
367,0.8882951
368,0.8882951
369,0.8882951
370,0.8882951
371,0.8882951
372,0.8882951
373,0.8882951
374,0.8882951
375,0.8868673
376,0.88682735
377,0.90238833
378,0.8867444
379,0.8964715
380,0.88526964
381,0.8827237
382,0.86721134
383,0.86765647
384,0.8671609
385,0.8680278
386,0.8671613
387,0.8685087
388,0.8670018
389,0.8691393
390,0.8677664
391,0.8701638
392,0.8677433
393,0.86986244
394,0.8676996
395,0.8692373
396,0.86716586
397,0.9480262
398,0.8670062
399,0.92068875
400,0.86731446
401,0.91245174
402,0.8671171
403,0.9426836
404,0.86705136
405,0.95905334
406,0.86703426
407,0.95271105
408,0.86709386
409,0.95276606
410,0.8670659
411,0.96161044
412,0.8671602
413,0.9258217
414,0.8669914
415,0.9559342
416,0.86713624
417,1.0263555
418,0.86696005
419,1.0626564
420,0.86695945
421,0.98287046
422,0.866985
423,1.0610812
424,0.86823726
425,0.9136838
426,0.86736536
427,1.0876534
428,0.86707616
429,1.1344054
430,0.8669402
431,1.1251901
432,0.86695814
433,1.0831692
434,0.86700386
435,0.98205453
436,0.8671425
437,1.0574611
438,0.8669929
439,1.0337807
440,0.86736166
441,1.1321018
442,0.86725175
443,1.123704
444,0.8670074
445,0.9371259
446,0.86692655
447,0.8957913
448,0.86694175
449,0.95341957
450,0.86683524
451,0.96311986
452,0.866998
453,0.96718466
454,0.8666041
455,0.96659756
456,0.8671508
457,0.9373963
458,0.8668301
459,0.9361023
460,0.86697996
461,1.0462445
462,0.866887
463,1.291667
464,0.86692154
465,1.2248429
466,0.8670182
467,1.2692523
468,0.86694205
469,1.2452785
470,0.8672161
471,1.231056
472,0.8669896
473,0.98936486
474,0.86710227
475,1.2140388
476,0.8671729
477,1.0103065
478,0.866698
479,1.2179921
480,0.8667179
481,1.2723076
482,0.8667958
483,1.2293904
484,0.8669685
485,1.0623927
486,0.8668854
487,1.1644228
488,0.8670925
489,1.122627
490,0.8669083
491,1.3466818
492,0.8671062
493,1.3764849
494,0.86694354
495,1.3125899
496,0.8668849
497,1.419512
498,0.8668642
499,1.2288682
500,0.8672044
501,1.3912282
502,0.8670993
503,1.0267217
504,0.86715066
