,site0
0,0.43065023
1,0.43065023
2,0.43065023
3,0.43065023
4,0.43065023
5,0.43065023
6,0.43065023
7,0.43065023
8,0.43065023
9,0.43065023
10,0.6874237
11,0.46030226
12,0.43065023
13,0.43065023
14,0.47291052
15,0.44199976
16,0.7110646
17,1.1602098
18,0.9342678
19,0.9801704
20,0.8123909
21,0.43065023
22,0.9847508
23,1.232126
24,0.81661737
25,1.1656306
26,0.988468
27,1.167918
28,1.0775771
29,0.863563
30,0.77062315
31,0.9315747
32,0.9321665
33,0.9629095
34,0.8897225
35,1.1853309
36,1.5779537
37,1.2494655
38,1.7727646
39,1.6492466
40,1.2587671
41,1.3022193
42,1.1811907
43,1.3798621
44,0.6481458
45,0.43065023
46,1.0794048
47,1.7735852
48,1.4416313
49,1.5970739
50,1.1863538
51,1.4758407
52,1.7093163
53,1.7468494
54,2.0501251
55,1.3650954
56,1.9734789
57,1.9148889
58,1.4059476
59,1.6261865
60,1.9417307
61,1.4677956
62,1.4246025
63,1.1967378
64,1.7353451
65,2.001062
66,2.6605823
67,1.9740337
68,2.6008806
69,2.388833
70,2.2345967
71,2.0174217
72,2.0355382
73,2.3702369
74,2.5754154
75,2.0731506
76,1.8587041
77,1.6376065
78,1.4507998
79,1.0279744
80,1.3679562
81,1.0712417
82,0.93216103
83,1.6270843
84,1.5119873
85,1.8374497
86,2.140462
87,2.4115462
88,3.1174064
89,2.9901958
90,3.4092405
91,2.7415438
92,3.0862405
93,3.207186
94,3.142275
95,2.8870149
96,2.8977904
97,2.405817
98,3.0755148
99,3.0077584
100,2.6864064
101,3.2937746
102,3.7836962
103,3.6392958
104,3.636188
105,3.3162975
106,3.313288
107,3.8086042
108,3.4820468
109,3.4036508
110,3.521925
111,3.4242911
112,3.6352296
113,3.933429
114,4.5821548
115,6.972957
116,8.010645
117,7.8299613
118,5.3190026
119,8.080759
120,5.1034718
121,9.538633
122,8.7113
123,8.294359
124,7.8708835
125,7.592996
126,8.501663
127,9.683735
128,10.870302
129,10.083273
130,9.96476
131,10.875704
132,9.341845
133,7.1039643
134,9.06053
135,10.99666
136,10.02133
137,9.427063
138,7.524827
139,10.225691
140,9.142109
141,10.806667
142,9.9606285
143,10.908001
144,9.756149
145,4.0523386
146,12.024851
147,10.756144
148,10.348845
149,11.939047
150,12.04096
151,11.678535
152,12.051212
153,12.051212
154,12.051212
155,12.051212
156,12.051212
157,12.051212
158,11.470316
159,12.051212
160,11.927193
161,12.051212
162,11.164925
163,11.605034
164,12.051212
165,12.051212
166,10.979324
167,12.051212
168,12.051212
169,10.929205
170,12.051212
171,12.051212
172,9.440706
173,10.394188
174,12.051212
175,11.766687
176,9.916313
177,9.885626
178,6.621828
179,9.519253
180,12.051212
181,11.160633
182,10.551477
183,10.237936
184,9.099813
185,10.818266
186,10.305649
187,12.036926
188,7.967661
189,12.051212
190,9.1656
191,10.588356
192,11.154793
193,11.734558
194,10.618002
195,9.57933
196,11.960712
197,10.415913
198,8.501659
199,7.388603
200,11.953119
201,7.8361506
202,11.248585
203,8.429623
204,12.051212
205,9.995714
206,9.915186
207,9.995394
208,10.227482
209,9.718372
210,10.187252
211,10.333548
212,9.502859
213,10.981966
214,10.881662
215,4.5468755
216,10.475655
217,7.177544
218,8.371894
219,7.08697
220,12.051212
221,5.6817613
222,7.986763
223,6.085975
224,7.408178
225,9.013737
226,10.34454
227,9.779274
228,10.86182
229,6.7929635
230,7.1725664
231,6.7232537
232,7.123092
233,6.985404
234,3.0069096
235,6.5469046
